session,gender,disability,olevel_exam_body,loc_level,loc_label,zone,state,lga,ward,school,candidate_count,passed_count,utme_candidate_count,utme_qualified_count,admitted_count,matriculated_count,pass_rate_pct,utme_qualifying_rate_pct,admission_rate_pct,matriculation_completion_rate_pct
2022/2023,Female,ALL,NABTEB,ward,Ado 'A' Idofin,South West,Ekiti,Ado Ekiti,Ado 'A' Idofin,,94,74,121,96,70,68,71.0526,34.9558,47.7876,96.2963
2022/2023,Female,ALL,NABTEB,ward,Ado 'B' Inisa,South West,Ekiti,Ado Ekiti,Ado 'B' Inisa,,95,74,121,99,67,61,70.3125,36.1233,45.3744,90.2913
2022/2023,Female,ALL,NABTEB,ward,Ado 'C' Idolofin,South West,Ekiti,Ado Ekiti,Ado 'C' Idolofin,,104,82,133,107,78,75,70.6161,35.4839,47.9839,95.7983
2022/2023,Female,ALL,NABTEB,ward,Efon I,South West,Ekiti,Efon,Efon I,,83,65,105,85,68,64,70.2381,35.7143,53.5714,93.3333
2022/2023,Female,ALL,NABTEB,ward,Efon II,South West,Ekiti,Efon,Efon II,,107,84,139,110,78,75,70.5069,35.0,45.7692,96.6387
2022/2023,Female,ALL,NABTEB,ward,Efon III,South West,Ekiti,Efon,Efon III,,115,90,136,109,71,64,70.6897,35.4331,42.9134,89.9083
2022/2023,Female,ALL,NABTEB,ward,Ida Mudu I,South West,Ekiti,Emure,Ida Mudu I,,95,74,112,91,65,60,70.6806,35.8852,47.8469,92.0
2022/2023,Female,ALL,NABTEB,ward,Ida Mudu II,South West,Ekiti,Emure,Ida Mudu II,,84,66,104,85,59,50,70.5882,35.8974,46.1538,85.5556
2022/2023,Female,ALL,NABTEB,ward,Odo Emure I,South West,Ekiti,Emure,Odo Emure I,,97,76,118,93,68,64,70.7692,34.8416,47.5113,93.3333
2022/2023,Female,ALL,NABTEB,ward,Ado 'A' Idofin,South West,Ekiti,Gbonyin,Ado 'A' Idofin,,99,77,127,103,74,67,70.3518,35.865,47.6793,91.1504
2022/2023,Female,ALL,NABTEB,ward,Ado 'B' Inisa,South West,Ekiti,Gbonyin,Ado 'B' Inisa,,73,57,90,73,53,48,70.068,35.503,47.929,90.1235
2022/2023,Female,ALL,NABTEB,ward,Ado 'C' Idolofin,South West,Ekiti,Gbonyin,Ado 'C' Idolofin,,84,66,102,81,56,54,70.5882,35.2632,45.2632,95.3488
2022/2023,Female,ALL,NABTEB,ward,Ekamarun Ward 'A',South West,Ekiti,Ijero,Ekamarun Ward 'A',,84,65,101,81,59,58,70.4142,35.6383,47.8723,98.8889
2022/2023,Female,ALL,NABTEB,ward,Ekameta,South West,Ekiti,Ijero,Ekameta,,75,58,93,75,50,49,70.1987,35.6322,43.6782,98.6842
2022/2023,Female,ALL,NABTEB,ward,Ijero Ward 'A',South West,Ekiti,Ijero,Ijero Ward 'A',,88,69,109,89,59,54,70.7865,35.9606,44.335,92.2222
2022/2023,Female,ALL,NECO,ward,Ado 'A' Idofin,South West,Ekiti,Ado Ekiti,Ado 'A' Idofin,,181,127,223,177,118,106,63.5616,35.012,43.4053,89.5028
2022/2023,Female,ALL,NECO,ward,Ado 'B' Inisa,South West,Ekiti,Ado Ekiti,Ado 'B' Inisa,,187,131,234,187,128,118,63.2275,35.1598,44.9772,91.3706
2022/2023,Female,ALL,NECO,ward,Ado 'C' Idolofin,South West,Ekiti,Ado Ekiti,Ado 'C' Idolofin,,189,132,235,187,139,126,63.2546,35.0,48.6364,90.1869
2022/2023,Female,ALL,NECO,ward,Efon I,South West,Ekiti,Efon,Efon I,,158,111,202,160,115,101,63.3229,35.0133,46.6844,87.5
2022/2023,Female,ALL,NECO,ward,Efon II,South West,Ekiti,Efon,Efon II,,195,136,242,193,136,124,63.1043,35.177,46.2389,90.4306
2022/2023,Female,ALL,NECO,ward,Efon III,South West,Ekiti,Efon,Efon III,,212,149,261,210,135,119,63.4033,35.3783,42.3313,87.4396
2022/2023,Female,ALL,NECO,ward,Ida Mudu I,South West,Ekiti,Emure,Ida Mudu I,,181,127,223,178,122,109,63.1148,35.1675,44.7368,88.7701
2022/2023,Female,ALL,NECO,ward,Ida Mudu II,South West,Ekiti,Emure,Ida Mudu II,,165,115,205,165,123,113,62.8743,35.4167,48.9583,91.4894
2022/2023,Female,ALL,NECO,ward,Odo Emure I,South West,Ekiti,Emure,Odo Emure I,,173,121,213,170,130,118,63.0372,35.1759,50.0,90.4523
2022/2023,Female,ALL,NECO,ward,Ado 'A' Idofin,South West,Ekiti,Gbonyin,Ado 'A' Idofin,,170,119,215,172,128,119,63.2653,35.2357,48.8834,91.8782
2022/2023,Female,ALL,NECO,ward,Ado 'B' Inisa,South West,Ekiti,Gbonyin,Ado 'B' Inisa,,134,94,168,133,89,83,63.0996,34.9206,43.4921,92.7007
2022/2023,Female,ALL,NECO,ward,Ado 'C' Idolofin,South West,Ekiti,Gbonyin,Ado 'C' Idolofin,,148,104,184,147,93,81,63.2107,35.0725,41.1594,87.3239
2022/2023,Female,ALL,NECO,ward,Ekamarun Ward 'A',South West,Ekiti,Ijero,Ekamarun Ward 'A',,156,110,192,153,103,92,63.2911,35.0975,44.0111,88.6076
2022/2023,Female,ALL,NECO,ward,Ekameta,South West,Ekiti,Ijero,Ekameta,,135,94,165,135,90,81,63.2353,35.9223,44.6602,89.1304
2022/2023,Female,ALL,NECO,ward,Ijero Ward 'A',South West,Ekiti,Ijero,Ijero Ward 'A',,152,105,184,149,98,90,62.7451,35.6522,43.7681,91.3907
2022/2023,Female,ALL,WAEC,ward,Ado 'A' Idofin,South West,Ekiti,Ado Ekiti,Ado 'A' Idofin,,234,177,296,237,152,144,68.2203,35.1986,42.2383,94.0171
2022/2023,Female,ALL,WAEC,ward,Ado 'B' Inisa,South West,Ekiti,Ado Ekiti,Ado 'B' Inisa,,225,170,285,229,171,160,68.1319,35.3933,49.0637,93.5115
2022/2023,Female,ALL,WAEC,ward,Ado 'C' Idolofin,South West,Ekiti,Ado Ekiti,Ado 'C' Idolofin,,252,190,327,262,175,164,68.3071,35.3519,44.0262,92.9368
2022/2023,Female,ALL,WAEC,ward,Efon I,South West,Ekiti,Efon,Efon I,,212,160,274,221,147,136,68.0653,35.4776,43.8596,92.4444
2022/2023,Female,ALL,WAEC,ward,Efon II,South West,Ekiti,Efon,Efon II,,245,185,299,240,167,157,68.2186,35.4204,45.7961,93.3594
2022/2023,Female,ALL,WAEC,ward,Efon III,South West,Ekiti,Efon,Efon III,,262,199,315,254,151,139,68.431,35.4237,39.322,91.3793
2022/2023,Female,ALL,WAEC,ward,Ida Mudu I,South West,Ekiti,Emure,Ida Mudu I,,242,183,298,238,143,136,68.2377,35.1885,39.4973,94.5455
2022/2023,Female,ALL,WAEC,ward,Ida Mudu II,South West,Ekiti,Emure,Ida Mudu II,,216,163,267,215,138,130,68.1193,35.4709,42.485,93.8679
2022/2023,Female,ALL,WAEC,ward,Odo Emure I,South West,Ekiti,Emure,Odo Emure I,,217,164,262,210,132,124,68.2648,35.3061,41.2245,94.0594
2022/2023,Female,ALL,WAEC,ward,Ado 'A' Idofin,South West,Ekiti,Gbonyin,Ado 'A' Idofin,,236,178,295,235,161,151,68.0672,35.1449,44.7464,93.5223
2022/2023,Female,ALL,WAEC,ward,Ado 'B' Inisa,South West,Ekiti,Gbonyin,Ado 'B' Inisa,,188,142,229,183,120,114,68.0739,35.2804,42.9907,94.5652
2022/2023,Female,ALL,WAEC,ward,Ado 'C' Idolofin,South West,Ekiti,Gbonyin,Ado 'C' Idolofin,,190,143,233,187,118,109,67.9688,35.4023,41.6092,92.2652
2022/2023,Female,ALL,WAEC,ward,Ekamarun Ward 'A',South West,Ekiti,Ijero,Ekamarun Ward 'A',,205,155,254,203,130,117,68.3575,35.084,41.8067,89.4472
2022/2023,Female,ALL,WAEC,ward,Ekameta,South West,Ekiti,Ijero,Ekameta,,191,144,235,187,122,113,68.1347,35.0797,42.5968,91.9786
