session,gender,disability,olevel_exam_body,loc_level,loc_label,zone,state,lga,ward,school,candidate_count,passed_count,utme_candidate_count,utme_qualified_count,admitted_count,matriculated_count,pass_rate_pct,utme_qualifying_rate_pct,admission_rate_pct,matriculation_completion_rate_pct
2022/2023,Female,ALL,NABTEB,ward,Alwasa/Gotomo,North West,Kebbi,Argungu,Alwasa/Gotomo,,89,77,112,89,28,24,76.4228,35.0,20.7143,86.2069
2022/2023,Female,ALL,NABTEB,ward,Dikko,North West,Kebbi,Argungu,Dikko,,125,108,158,127,40,37,76.7442,35.3535,20.7071,92.6829
2022/2023,Female,ALL,NABTEB,ward,Felande,North West,Kebbi,Argungu,Felande,,97,84,125,98,31,30,76.1194,34.3949,20.3822,96.875
2022/2023,Female,ALL,NABTEB,ward,Ambursa,North West,Kebbi,Birnin Kebbi,Ambursa,,110,95,144,112,33,30,76.3158,34.2541,18.7845,91.1765
2022/2023,Female,ALL,NABTEB,ward,Birnin Kebbi Dangaladima,North West,Kebbi,Birnin Kebbi,Birnin Kebbi Dangaladima,,144,124,186,148,41,37,76.7677,35.1931,18.0258,90.4762
2022/2023,Female,ALL,NABTEB,ward,Birnin Kebbi Mafara,North West,Kebbi,Birnin Kebbi,Birnin Kebbi Mafara,,84,72,106,85,26,24,75.8621,35.3383,20.3008,92.5926
2022/2023,Female,ALL,NABTEB,ward,Badariya/Magarza,North West,Kebbi,Kalgo,Badariya/Magarza,,74,64,92,74,21,21,76.4706,35.6522,19.1304,95.4545
2022/2023,Female,ALL,NABTEB,ward,Dangoma/Gayi,North West,Kebbi,Kalgo,Dangoma/Gayi,,120,103,147,116,33,28,76.3636,34.7826,18.4783,85.2941
2022/2023,Female,ALL,NABTEB,ward,Diggi,North West,Kebbi,Kalgo,Diggi,,107,93,136,109,32,30,76.8707,35.0877,19.2982,93.9394
2022/2023,Female,ALL,NABTEB,ward,Chulu/Koma,North West,Kebbi,Yauri,Chulu/Koma,,75,65,96,76,19,19,76.699,35.0,16.6667,95.0
2022/2023,Female,ALL,NABTEB,ward,Gungun Sarki,North West,Kebbi,Yauri,Gungun Sarki,,100,86,121,96,30,24,76.087,34.8684,20.3947,80.6452
2022/2023,Female,ALL,NABTEB,ward,Jijima,North West,Kebbi,Yauri,Jijima,,124,107,153,121,30,28,76.6082,34.8958,16.1458,93.5484
2022/2023,Female,ALL,NABTEB,ward,Bedi,North West,Kebbi,Zuru,Bedi,,120,103,151,121,34,32,76.3636,35.4497,18.5185,94.2857
2022/2023,Female,ALL,NABTEB,ward,Ciroman Dabai,North West,Kebbi,Zuru,Ciroman Dabai,,118,102,151,118,31,30,76.6871,34.3915,16.9312,96.875
2022/2023,Female,ALL,NABTEB,ward,Isgogo /Dago,North West,Kebbi,Zuru,Isgogo /Dago,,108,93,139,109,30,28,76.5101,34.4828,17.8161,93.5484
2022/2023,Female,ALL,NECO,ward,Alwasa/Gotomo,North West,Kebbi,Argungu,Alwasa/Gotomo,,142,111,182,145,48,44,68.8776,35.0877,21.4912,91.8367
2022/2023,Female,ALL,NECO,ward,Dikko,North West,Kebbi,Argungu,Dikko,,222,172,282,226,68,62,68.6275,35.3107,19.774,90.0
2022/2023,Female,ALL,NECO,ward,Felande,North West,Kebbi,Argungu,Felande,,165,128,204,163,50,43,68.4211,35.1562,19.9219,86.2745
2022/2023,Female,ALL,NECO,ward,Ambursa,North West,Kebbi,Birnin Kebbi,Ambursa,,225,174,286,232,70,64,68.4887,35.6546,20.0557,90.2778
2022/2023,Female,ALL,NECO,ward,Birnin Kebbi Dangaladima,North West,Kebbi,Birnin Kebbi,Birnin Kebbi Dangaladima,,283,219,365,291,84,72,68.5422,35.1528,18.7773,86.0465
2022/2023,Female,ALL,NECO,ward,Birnin Kebbi Mafara,North West,Kebbi,Birnin Kebbi,Birnin Kebbi Mafara,,158,123,205,163,51,46,68.8073,35.0195,20.2335,90.3846
2022/2023,Female,ALL,NECO,ward,Badariya/Magarza,North West,Kebbi,Kalgo,Badariya/Magarza,,130,101,159,130,38,33,68.7151,36.0,19.5,87.1795
2022/2023,Female,ALL,NECO,ward,Dangoma/Gayi,North West,Kebbi,Kalgo,Dangoma/Gayi,,215,166,265,210,55,51,68.5811,34.9398,17.1687,91.2281
2022/2023,Female,ALL,NECO,ward,Diggi,North West,Kebbi,Kalgo,Diggi,,182,141,233,188,55,49,68.5259,35.6164,19.5205,87.7193
2022/2023,Female,ALL,NECO,ward,Chulu/Koma,North West,Kebbi,Yauri,Chulu/Koma,,132,102,164,132,41,36,68.6813,35.4369,20.3883,88.0952
2022/2023,Female,ALL,NECO,ward,Gungun Sarki,North West,Kebbi,Yauri,Gungun Sarki,,185,143,238,190,56,53,68.6275,35.2349,19.4631,93.1034
2022/2023,Female,ALL,NECO,ward,Jijima,North West,Kebbi,Yauri,Jijima,,225,174,277,223,64,59,68.3871,35.3448,18.9655,90.9091
2022/2023,Female,ALL,NECO,ward,Bedi,North West,Kebbi,Zuru,Bedi,,223,173,280,224,63,57,68.5065,35.3276,18.5185,89.2308
2022/2023,Female,ALL,NECO,ward,Ciroman Dabai,North West,Kebbi,Zuru,Ciroman Dabai,,225,174,282,224,61,53,68.7097,35.0282,17.7966,85.7143
2022/2023,Female,ALL,NECO,ward,Isgogo /Dago,North West,Kebbi,Zuru,Isgogo /Dago,,224,174,292,232,69,62,68.6084,34.9727,19.3989,88.7324
2022/2023,Female,ALL,WAEC,ward,Alwasa/Gotomo,North West,Kebbi,Argungu,Alwasa/Gotomo,,188,158,243,195,55,52,74.2308,35.4098,18.6885,92.9825
2022/2023,Female,ALL,WAEC,ward,Dikko,North West,Kebbi,Argungu,Dikko,,292,244,376,299,93,90,73.9454,35.0318,20.3822,95.8333
2022/2023,Female,ALL,WAEC,ward,Felande,North West,Kebbi,Argungu,Felande,,239,201,301,241,64,63,74.2424,35.2785,17.5066,96.9697
2022/2023,Female,ALL,WAEC,ward,Ambursa,North West,Kebbi,Birnin Kebbi,Ambursa,,286,238,357,286,82,76,73.8579,35.2679,18.75,92.8571
2022/2023,Female,ALL,WAEC,ward,Birnin Kebbi Dangaladima,North West,Kebbi,Birnin Kebbi,Birnin Kebbi Dangaladima,,360,300,458,365,103,97,73.9919,35.1916,18.4669,93.3962
2022/2023,Female,ALL,WAEC,ward,Birnin Kebbi Mafara,North West,Kebbi,Birnin Kebbi,Birnin Kebbi Mafara,,202,169,264,214,61,60,74.1935,35.6495,19.0332,96.8254
2022/2023,Female,ALL,WAEC,ward,Badariya/Magarza,North West,Kebbi,Kalgo,Badariya/Magarza,,173,144,215,174,51,48,73.9496,35.5556,19.2593,94.2308
2022/2023,Female,ALL,WAEC,ward,Dangoma/Gayi,North West,Kebbi,Kalgo,Dangoma/Gayi,,285,238,356,284,80,72,74.0458,35.2018,18.3857,90.2439
2022/2023,Female,ALL,WAEC,ward,Diggi,North West,Kebbi,Kalgo,Diggi,,245,205,313,248,72,67,73.9645,34.949,18.8776,93.2432
2022/2023,Female,ALL,WAEC,ward,Chulu/Koma,North West,Kebbi,Yauri,Chulu/Koma,,173,144,217,172,49,48,73.9496,34.9265,18.3824,98.0
2022/2023,Female,ALL,WAEC,ward,Gungun Sarki,North West,Kebbi,Yauri,Gungun Sarki,,244,204,317,252,70,66,73.8872,35.0126,18.136,94.4444
