session,gender,disability,olevel_exam_body,loc_level,loc_label,zone,state,lga,ward,school,candidate_count,passed_count,utme_candidate_count,utme_qualified_count,admitted_count,matriculated_count,pass_rate_pct,utme_qualifying_rate_pct,admission_rate_pct,matriculation_completion_rate_pct
2022/2023,Female,ALL,NABTEB,ward,Abogunde/Sagba,South West,Osun,Ede North,Abogunde/Sagba,,12,10,17,13,466,443,71.4286,33.3333,2255.5556,94.5813
2022/2023,Female,ALL,NABTEB,ward,Alusekere,South West,Osun,Ede North,Alusekere,,12,10,13,9,392,369,71.4286,28.5714,2442.8571,93.5673
2022/2023,Female,ALL,NABTEB,ward,Apaso,South West,Osun,Ede North,Apaso,,16,14,19,17,555,492,77.7778,40.0,2420.0,88.0165
2022/2023,Female,ALL,NABTEB,ward,Akarabata,South West,Osun,Ife Central,Akarabata,,16,14,21,17,555,492,77.7778,36.3636,2200.0,88.0165
2022/2023,Female,ALL,NABTEB,ward,Ilare I,South West,Osun,Ife Central,Ilare I,,14,12,19,13,555,492,75.0,30.0,2420.0,88.0165
2022/2023,Female,ALL,NABTEB,ward,Ilare II,South West,Osun,Ife Central,Ilare II,,14,12,17,13,461,418,75.0,33.3333,2233.3333,90.0498
2022/2023,Female,ALL,NABTEB,ward,Biladu,South West,Osun,Ilesha East,Biladu,,16,14,21,17,533,487,77.7778,36.3636,2109.0909,90.9483
2022/2023,Female,ALL,NABTEB,ward,Bolorunduro,South West,Osun,Ilesha East,Bolorunduro,,14,12,17,13,466,443,75.0,33.3333,2255.5556,94.5813
2022/2023,Female,ALL,NABTEB,ward,Ifosan/Oke-Eso,South West,Osun,Ilesha East,Ifosan/Oke-Eso,,14,12,17,13,489,443,75.0,33.3333,2366.6667,90.1408
2022/2023,Female,ALL,NABTEB,ward,Ayeso,South West,Osun,Ilesha West,Ayeso,,14,12,15,13,418,392,75.0,37.5,2275.0,93.4066
2022/2023,Female,ALL,NABTEB,ward,Ereja,South West,Osun,Ilesha West,Ereja,,14,12,17,13,413,392,75.0,33.3333,2000.0,94.4444
2022/2023,Female,ALL,NABTEB,ward,Ikoyi / Ikoti Araromi,South West,Osun,Ilesha West,Ikoyi / Ikoti Araromi,,14,12,17,13,461,418,75.0,33.3333,2233.3333,90.0498
2022/2023,Female,ALL,NABTEB,ward,Alagba,South West,Osun,Osogbo,Alagba,,12,10,15,13,436,392,71.4286,37.5,2375.0,89.4737
2022/2023,Female,ALL,NABTEB,ward,Are-Ago,South West,Osun,Osogbo,Are-Ago,,14,12,17,13,484,443,75.0,33.3333,2344.4444,90.9953
2022/2023,Female,ALL,NABTEB,ward,Ataoja  'A',South West,Osun,Osogbo,Ataoja  'A',,12,10,15,13,374,369,71.4286,37.5,2037.5,98.1595
2022/2023,Female,ALL,NECO,ward,Abogunde/Sagba,South West,Osun,Ede North,Abogunde/Sagba,,23,15,28,21,835,771,61.5385,33.3333,2426.6667,91.7582
2022/2023,Female,ALL,NECO,ward,Alusekere,South West,Osun,Ede North,Alusekere,,21,15,24,21,629,589,66.6667,38.4615,2107.6923,93.0657
2022/2023,Female,ALL,NECO,ward,Apaso,South West,Osun,Ede North,Apaso,,29,21,38,30,1003,949,64.7059,35.0,2185.0,94.0503
2022/2023,Female,ALL,NECO,ward,Akarabata,South West,Osun,Ife Central,Akarabata,,28,19,36,30,939,879,62.5,36.8421,2152.6316,93.154
2022/2023,Female,ALL,NECO,ward,Ilare I,South West,Osun,Ife Central,Ilare I,,24,17,32,26,881,854,64.2857,35.2941,2258.8235,96.3542
2022/2023,Female,ALL,NECO,ward,Ilare II,South West,Osun,Ife Central,Ilare II,,26,19,32,26,858,831,66.6667,35.2941,2200.0,96.2567
2022/2023,Female,ALL,NECO,ward,Biladu,South West,Osun,Ilesha East,Biladu,,29,21,36,30,877,831,64.7059,36.8421,2010.5263,94.2408
2022/2023,Female,ALL,NECO,ward,Bolorunduro,South West,Osun,Ilesha East,Bolorunduro,,28,19,36,30,959,900,62.5,36.8421,2200.0,93.3014
2022/2023,Female,ALL,NECO,ward,Ifosan/Oke-Eso,South West,Osun,Ilesha East,Ifosan/Oke-Eso,,24,17,32,26,835,748,64.2857,35.2941,2141.1765,89.011
2022/2023,Female,ALL,NECO,ward,Ayeso,South West,Osun,Ilesha West,Ayeso,,26,19,32,26,840,796,66.6667,35.2941,2152.9412,94.2623
2022/2023,Female,ALL,NECO,ward,Ereja,South West,Osun,Ilesha West,Ereja,,23,15,28,21,691,639,61.5385,33.3333,2006.6667,92.0266
2022/2023,Female,ALL,NECO,ward,Ikoyi / Ikoti Araromi,South West,Osun,Ilesha West,Ikoyi / Ikoti Araromi,,28,19,34,26,815,766,62.5,33.3333,1972.2222,93.5211
2022/2023,Female,ALL,NECO,ward,Alagba,South West,Osun,Osogbo,Alagba,,24,17,30,26,767,722,64.2857,37.5,2087.5,93.7126
2022/2023,Female,ALL,NECO,ward,Are-Ago,South West,Osun,Osogbo,Are-Ago,,24,17,30,26,796,718,64.2857,37.5,2168.75,89.6254
2022/2023,Female,ALL,NECO,ward,Ataoja  'A',South West,Osun,Osogbo,Ataoja  'A',,23,15,28,21,739,702,61.5385,33.3333,2146.6667,94.4099
2022/2023,Female,ALL,WAEC,ward,Abogunde/Sagba,South West,Osun,Ede North,Abogunde/Sagba,,29,23,38,30,978,928,70.5882,35.0,2130.0,94.3662
2022/2023,Female,ALL,WAEC,ward,Alusekere,South West,Osun,Ede North,Alusekere,,26,21,32,26,792,706,73.3333,35.2941,2029.4118,88.6957
2022/2023,Female,ALL,WAEC,ward,Apaso,South West,Osun,Ede North,Apaso,,40,31,51,43,1237,1119,69.5652,37.037,1996.2963,89.9814
2022/2023,Female,ALL,WAEC,ward,Akarabata,South West,Osun,Ife Central,Akarabata,,40,31,49,38,1242,1119,69.5652,34.6154,2080.7692,89.6488
2022/2023,Female,ALL,WAEC,ward,Ilare I,South West,Osun,Ife Central,Ilare I,,33,25,41,34,1070,988,68.4211,36.3636,2118.1818,91.8455
2022/2023,Female,ALL,WAEC,ward,Ilare II,South West,Osun,Ife Central,Ilare II,,35,27,45,34,1207,1106,70.0,33.3333,2191.6667,91.0646
2022/2023,Female,ALL,WAEC,ward,Biladu,South West,Osun,Ilesha East,Biladu,,38,29,47,38,1175,1092,68.1818,36.0,2048.0,92.3828
2022/2023,Female,ALL,WAEC,ward,Bolorunduro,South West,Osun,Ilesha East,Bolorunduro,,33,25,41,34,1113,1018,68.4211,36.3636,2204.5455,90.9278
2022/2023,Female,ALL,WAEC,ward,Ifosan/Oke-Eso,South West,Osun,Ilesha East,Ifosan/Oke-Eso,,31,25,38,30,1017,953,72.2222,35.0,2215.0,93.228
2022/2023,Female,ALL,WAEC,ward,Ayeso,South West,Osun,Ilesha West,Ayeso,,36,29,43,34,1065,997,71.4286,34.7826,2017.3913,93.1034
2022/2023,Female,ALL,WAEC,ward,Ereja,South West,Osun,Ilesha West,Ereja,,31,25,38,30,877,810,72.2222,35.0,1910.0,91.8848
2022/2023,Female,ALL,WAEC,ward,Ikoyi / Ikoti Araromi,South West,Osun,Ilesha West,Ikoyi / Ikoti Araromi,,38,29,47,38,1083,997,68.1818,36.0,1888.0,91.5254
2022/2023,Female,ALL,WAEC,ward,Alagba,South West,Osun,Osogbo,Alagba,,31,25,40,30,973,889,72.2222,33.3333,2019.0476,90.8019
2022/2023,Female,ALL,WAEC,ward,Are-Ago,South West,Osun,Osogbo,Are-Ago,,29,23,40,30,1060,958,70.5882,33.3333,2200.0,89.8268
