session,gender,disability,olevel_exam_body,loc_level,loc_label,zone,state,lga,ward,school,candidate_count,passed_count,utme_candidate_count,utme_qualified_count,admitted_count,matriculated_count,pass_rate_pct,utme_qualifying_rate_pct,admission_rate_pct,matriculation_completion_rate_pct
2022/2023,Female,ALL,NABTEB,ward,Ago Oko,South West,Ogun,Abeokuta North,Ago Oko,,230,197,287,234,211,194,77.1739,35.9155,60.3286,91.4397
2022/2023,Female,ALL,NABTEB,ward,Elega,South West,Ogun,Abeokuta North,Elega,,225,193,278,229,174,165,77.2853,36.3196,51.3317,94.3396
2022/2023,Female,ALL,NABTEB,ward,Gbagura,South West,Ogun,Abeokuta North,Gbagura,,209,179,245,199,158,147,77.5449,35.7143,52.7473,92.7083
2022/2023,Female,ALL,NABTEB,ward,Ago-Egun/Ijesa,South West,Ogun,Abeokuta South,Ago-Egun/Ijesa,,194,167,242,197,158,145,77.492,35.9331,53.4819,91.6667
2022/2023,Female,ALL,NABTEB,ward,Ake I,South West,Ogun,Abeokuta South,Ake I,,159,136,197,162,132,130,77.2549,36.3014,55.137,97.5155
2022/2023,Female,ALL,NABTEB,ward,Ake II,South West,Ogun,Abeokuta South,Ake II,,157,134,194,158,132,112,77.2908,35.7639,55.9028,84.472
2022/2023,Female,ALL,NABTEB,ward,Ijade/Imepe I,South West,Ogun,Ijebu Ode,Ijade/Imepe I,,164,140,209,171,158,147,77.4809,36.129,61.9355,92.7083
2022/2023,Female,ALL,NABTEB,ward,Ijade/Imepe II,South West,Ogun,Ijebu Ode,Ijade/Imepe II,,213,182,269,219,192,167,77.1261,35.8396,58.6466,86.3248
2022/2023,Female,ALL,NABTEB,ward,Ijasi/Idepo,South West,Ogun,Ijebu Ode,Ijasi/Idepo,,163,140,197,161,132,118,77.3946,35.8362,54.9488,88.8199
2022/2023,Female,ALL,NABTEB,ward,Akaka,South West,Ogun,Remo North,Akaka,,225,192,290,240,191,164,77.2222,36.4269,54.0603,85.4077
2022/2023,Female,ALL,NABTEB,ward,Ayegbami,South West,Ogun,Remo North,Ayegbami,,193,165,245,199,174,145,77.0227,35.7143,58.2418,83.0189
2022/2023,Female,ALL,NABTEB,ward,Igan/Ajina,South West,Ogun,Remo North,Igan/Ajina,,201,172,252,206,176,154,77.2586,36.0963,57.2193,87.3832
2022/2023,Female,ALL,NABTEB,ward,Abalabi,South West,Ogun,Sagamu,Abalabi,,191,164,226,184,149,135,77.451,35.7143,53.869,90.6077
2022/2023,Female,ALL,NABTEB,ward,Abigi,South West,Ogun,Sagamu,Abigi,,158,136,203,165,149,145,77.4704,35.8804,60.1329,97.2376
2022/2023,Female,ALL,NABTEB,ward,Ado Odo I,South West,Ogun,Sagamu,Ado Odo I,,183,156,220,182,149,135,77.1331,36.5031,55.5215,90.6077
2022/2023,Female,ALL,NECO,ward,Ago Oko,South West,Ogun,Abeokuta North,Ago Oko,,432,328,544,445,330,300,68.5962,36.0595,49.8141,90.2985
2022/2023,Female,ALL,NECO,ward,Elega,South West,Ogun,Abeokuta North,Elega,,413,314,510,417,323,298,68.6838,36.0634,51.9155,91.8575
2022/2023,Female,ALL,NECO,ward,Gbagura,South West,Ogun,Abeokuta North,Gbagura,,362,275,440,359,288,262,68.7392,35.9877,53.7519,90.3134
2022/2023,Female,ALL,NECO,ward,Ago-Egun/Ijesa,South West,Ogun,Abeokuta South,Ago-Egun/Ijesa,,369,281,458,373,273,258,68.8136,35.9352,48.8954,93.9759
2022/2023,Female,ALL,NECO,ward,Ake I,South West,Ogun,Abeokuta South,Ake I,,298,226,363,297,223,207,68.5535,36.0595,50.5576,92.2794
2022/2023,Female,ALL,NECO,ward,Ake II,South West,Ogun,Abeokuta South,Ake II,,255,194,310,252,195,177,68.6275,35.8696,51.7391,89.916
2022/2023,Female,ALL,NECO,ward,Ijade/Imepe I,South West,Ogun,Ijebu Ode,Ijade/Imepe I,,314,239,394,321,243,225,68.7873,35.9589,50.6849,91.8919
2022/2023,Female,ALL,NECO,ward,Ijade/Imepe II,South West,Ogun,Ijebu Ode,Ijade/Imepe II,,409,311,516,422,338,314,68.8073,36.0313,53.6554,92.4574
2022/2023,Female,ALL,NECO,ward,Ijasi/Idepo,South West,Ogun,Ijebu Ode,Ijasi/Idepo,,297,226,371,301,222,199,68.6975,35.7532,49.0018,89.2593
2022/2023,Female,ALL,NECO,ward,Akaka,South West,Ogun,Remo North,Akaka,,420,320,518,424,315,292,68.75,36.0208,49.8049,92.4282
2022/2023,Female,ALL,NECO,ward,Ayegbami,South West,Ogun,Remo North,Ayegbami,,379,289,472,387,301,282,68.8119,36.0913,52.2111,93.4426
2022/2023,Female,ALL,NECO,ward,Igan/Ajina,South West,Ogun,Remo North,Igan/Ajina,,342,262,438,356,273,252,68.9781,35.8462,51.0769,91.8675
2022/2023,Female,ALL,NECO,ward,Abalabi,South West,Ogun,Sagamu,Abalabi,,360,275,432,353,259,220,68.9236,36.0374,49.142,84.7619
2022/2023,Female,ALL,NECO,ward,Abigi,South West,Ogun,Sagamu,Abigi,,289,220,365,300,236,221,68.6825,36.1624,52.952,93.3798
2022/2023,Female,ALL,NECO,ward,Ado Odo I,South West,Ogun,Sagamu,Ado Odo I,,340,259,416,340,259,236,68.6239,35.9223,50.9709,90.7937
2022/2023,Female,ALL,WAEC,ward,Ago Oko,South West,Ogun,Abeokuta North,Ago Oko,,562,462,689,567,461,424,74.3048,36.2659,54.8387,91.6221
2022/2023,Female,ALL,WAEC,ward,Elega,South West,Ogun,Abeokuta North,Elega,,490,403,602,491,372,354,74.2675,35.9462,50.7279,94.702
2022/2023,Female,ALL,WAEC,ward,Gbagura,South West,Ogun,Abeokuta North,Gbagura,,497,408,606,492,395,374,74.2138,35.8176,53.5039,94.1788
2022/2023,Female,ALL,WAEC,ward,Ago-Egun/Ijesa,South West,Ogun,Abeokuta South,Ago-Egun/Ijesa,,482,396,583,476,365,339,74.2228,35.9538,51.4451,92.1348
2022/2023,Female,ALL,WAEC,ward,Ake I,South West,Ogun,Abeokuta South,Ake I,,402,331,498,408,318,304,74.339,36.1299,52.3681,95.0904
2022/2023,Female,ALL,WAEC,ward,Ake II,South West,Ogun,Abeokuta South,Ake II,,344,282,421,346,267,254,74.1818,36.16,52.0,94.4615
2022/2023,Female,ALL,WAEC,ward,Ijade/Imepe I,South West,Ogun,Ijebu Ode,Ijade/Imepe I,,422,347,530,434,371,347,74.2604,36.0864,57.4333,92.9204
2022/2023,Female,ALL,WAEC,ward,Ijade/Imepe II,South West,Ogun,Ijebu Ode,Ijade/Imepe II,,545,448,685,560,453,418,74.2268,36.0236,54.3307,91.6667
2022/2023,Female,ALL,WAEC,ward,Ijasi/Idepo,South West,Ogun,Ijebu Ode,Ijasi/Idepo,,372,306,447,366,288,268,74.2857,36.0483,52.9412,92.3077
2022/2023,Female,ALL,WAEC,ward,Akaka,South West,Ogun,Remo North,Akaka,,546,449,695,567,466,439,74.2563,35.9496,55.0388,93.662
2022/2023,Female,ALL,WAEC,ward,Ayegbami,South West,Ogun,Remo North,Ayegbami,,512,421,650,532,411,390,74.2369,36.0622,51.9171,94.2116
2022/2023,Female,ALL,WAEC,ward,Igan/Ajina,South West,Ogun,Remo North,Igan/Ajina,,461,379,590,480,365,347,74.2547,35.8857,50.8571,94.382
2022/2023,Female,ALL,WAEC,ward,Abalabi,South West,Ogun,Sagamu,Abalabi,,445,366,535,437,328,304,74.1935,36.0202,50.2519,92.2306
2022/2023,Female,ALL,WAEC,ward,Abigi,South West,Ogun,Sagamu,Abigi,,399,327,499,405,334,312,74.1379,35.8108,55.0,92.8747
2022/2023,Female,ALL,WAEC,ward,Ado Odo I,South West,Ogun,Sagamu,Ado Odo I,,460,379,576,469,361,339,74.3207,35.9064,51.462,93.4091
2022/2023,Female,Disabled,NABTEB,ward,Ago Oko,South West,Ogun,Abeokuta North,Ago Oko,,18,16,22,18,23,22,79.3103,36.3636,84.8485,96.4286
2022/2023,Female,Disabled,NABTEB,ward,Elega,South West,Ogun,Abeokuta North,Elega,,19,17,24,20,23,21,80.6452,36.1111,77.7778,92.8571
2022/2023,Female,Disabled,NABTEB,ward,Gbagura,South West,Ogun,Abeokuta North,Gbagura,,17,15,20,15,23,21,81.4815,33.3333,93.3333,89.2857
2022/2023,Female,Disabled,NABTEB,ward,Ago-Egun/Ijesa,South West,Ogun,Abeokuta South,Ago-Egun/Ijesa,,18,16,22,18,23,21,79.3103,36.3636,84.8485,89.2857
2022/2023,Female,Disabled,NABTEB,ward,Ake I,South West,Ogun,Abeokuta South,Ake I,,17,15,20,15,23,22,81.4815,33.3333,93.3333,96.4286
2022/2023,Female,Disabled,NABTEB,ward,Ake II,South West,Ogun,Abeokuta South,Ake II,,17,15,20,15,23,22,81.4815,33.3333,93.3333,96.4286
2022/2023,Female,Disabled,NABTEB,ward,Ijade/Imepe I,South West,Ogun,Ijebu Ode,Ijade/Imepe I,,18,16,22,18,23,21,79.3103,36.3636,84.8485,92.8571
2022/2023,Female,Disabled,NABTEB,ward,Ijade/Imepe II,South West,Ogun,Ijebu Ode,Ijade/Imepe II,,21,18,25,18,23,22,78.7879,32.4324,75.6757,96.4286
2022/2023,Female,Disabled,NABTEB,ward,Ijasi/Idepo,South West,Ogun,Ijebu Ode,Ijasi/Idepo,,17,15,20,15,17,16,81.4815,33.3333,70.0,90.4762
2022/2023,Female,Disabled,NABTEB,ward,Akaka,South West,Ogun,Remo North,Akaka,,18,16,22,18,23,21,79.3103,36.3636,84.8485,89.2857
2022/2023,Female,Disabled,NABTEB,ward,Ayegbami,South West,Ogun,Remo North,Ayegbami,,18,16,22,18,23,21,79.3103,36.3636,84.8485,89.2857
2022/2023,Female,Disabled,NABTEB,ward,Igan/Ajina,South West,Ogun,Remo North,Igan/Ajina,,21,19,25,18,23,21,79.4118,32.4324,75.6757,89.2857
2022/2023,Female,Disabled,NABTEB,ward,Abalabi,South West,Ogun,Sagamu,Abalabi,,18,16,20,15,23,21,79.3103,33.3333,93.3333,89.2857
2022/2023,Female,Disabled,NABTEB,ward,Abigi,South West,Ogun,Sagamu,Abigi,,17,15,20,15,23,21,81.4815,33.3333,93.3333,89.2857
2022/2023,Female,Disabled,NABTEB,ward,Ado Odo I,South West,Ogun,Sagamu,Ado Odo I,,18,16,22,18,23,21,79.3103,36.3636,84.8485,89.2857
2022/2023,Female,Disabled,NECO,ward,Ago Oko,South West,Ogun,Abeokuta North,Ago Oko,,32,24,39,34,19,18,68.6275,37.931,39.6552,95.6522
2022/2023,Female,Disabled,NECO,ward,Elega,South West,Ogun,Abeokuta North,Elega,,31,24,39,32,19,17,69.3878,36.2069,39.6552,91.3043
2022/2023,Female,Disabled,NECO,ward,Gbagura,South West,Ogun,Abeokuta North,Gbagura,,27,20,35,29,19,18,67.4419,36.5385,44.2308,95.6522
2022/2023,Female,Disabled,NECO,ward,Ago-Egun/Ijesa,South West,Ogun,Abeokuta South,Ago-Egun/Ijesa,,25,19,31,26,24,23,67.5,36.9565,63.0435,96.5517
2022/2023,Female,Disabled,NECO,ward,Ake I,South West,Ogun,Abeokuta South,Ake I,,21,16,27,21,19,18,67.6471,35.0,57.5,95.6522
2022/2023,Female,Disabled,NECO,ward,Ake II,South West,Ogun,Abeokuta South,Ake II,,21,16,28,23,19,18,67.6471,35.7143,54.7619,95.6522
2022/2023,Female,Disabled,NECO,ward,Ijade/Imepe I,South West,Ogun,Ijebu Ode,Ijade/Imepe I,,26,20,35,28,19,18,69.0476,34.6154,44.2308,95.6522
2022/2023,Female,Disabled,NECO,ward,Ijade/Imepe II,South West,Ogun,Ijebu Ode,Ijade/Imepe II,,34,26,46,37,24,22,69.0909,35.2941,42.6471,93.1034
2022/2023,Female,Disabled,NECO,ward,Ijasi/Idepo,South West,Ogun,Ijebu Ode,Ijasi/Idepo,,22,17,29,23,19,17,69.4444,34.8837,53.4884,91.3043
2022/2023,Female,Disabled,NECO,ward,Akaka,South West,Ogun,Remo North,Akaka,,33,25,41,34,24,22,67.9245,36.0656,47.541,93.1034
2022/2023,Female,Disabled,NECO,ward,Ayegbami,South West,Ogun,Remo North,Ayegbami,,27,21,33,26,19,17,69.7674,34.6939,46.9388,91.3043
2022/2023,Female,Disabled,NECO,ward,Igan/Ajina,South West,Ogun,Remo North,Igan/Ajina,,30,23,38,29,24,22,68.75,33.9286,51.7857,93.1034
2022/2023,Female,Disabled,NECO,ward,Abalabi,South West,Ogun,Sagamu,Abalabi,,26,20,28,23,19,17,69.0476,35.7143,54.7619,91.3043
2022/2023,Female,Disabled,NECO,ward,Abigi,South West,Ogun,Sagamu,Abigi,,21,16,29,23,19,17,67.6471,34.8837,53.4884,91.3043
2022/2023,Female,Disabled,NECO,ward,Ado Odo I,South West,Ogun,Sagamu,Ado Odo I,,28,21,33,26,19,17,68.8889,34.6939,46.9388,91.3043
2022/2023,Female,Disabled,WAEC,ward,Ago Oko,South West,Ogun,Abeokuta North,Ago Oko,,39,33,48,40,22,21,74.6032,36.6197,38.0282,96.2963
2022/2023,Female,Disabled,WAEC,ward,Elega,South West,Ogun,Abeokuta North,Elega,,38,32,46,37,23,21,75.4098,35.2941,41.1765,92.8571
2022/2023,Female,Disabled,WAEC,ward,Gbagura,South West,Ogun,Abeokuta North,Gbagura,,37,30,49,38,21,21,74.5763,34.7222,36.1111,96.1538
2022/2023,Female,Disabled,WAEC,ward,Ago-Egun/Ijesa,South West,Ogun,Abeokuta South,Ago-Egun/Ijesa,,36,30,44,35,23,21,74.1379,35.3846,43.0769,92.8571
2022/2023,Female,Disabled,WAEC,ward,Ake I,South West,Ogun,Abeokuta South,Ake I,,30,25,36,29,16,16,75.0,35.8491,37.7358,95.0
2022/2023,Female,Disabled,WAEC,ward,Ake II,South West,Ogun,Abeokuta South,Ake II,,27,22,32,26,16,16,74.4186,35.4167,41.6667,95.0
2022/2023,Female,Disabled,WAEC,ward,Ijade/Imepe I,South West,Ogun,Ijebu Ode,Ijade/Imepe I,,29,24,38,31,22,21,74.4681,35.0877,47.3684,96.2963
2022/2023,Female,Disabled,WAEC,ward,Ijade/Imepe II,South West,Ogun,Ijebu Ode,Ijade/Imepe II,,46,38,59,47,30,26,75.3425,35.6322,42.5287,83.7838
2022/2023,Female,Disabled,WAEC,ward,Ijasi/Idepo,South West,Ogun,Ijebu Ode,Ijasi/Idepo,,29,24,34,28,18,17,74.4681,36.0,44.0,95.4545
2022/2023,Female,Disabled,WAEC,ward,Akaka,South West,Ogun,Remo North,Akaka,,41,34,52,41,26,26,74.2424,35.0649,41.5584,96.875
2022/2023,Female,Disabled,WAEC,ward,Ayegbami,South West,Ogun,Remo North,Ayegbami,,37,30,48,40,23,21,74.5763,36.6197,39.4366,92.8571
2022/2023,Female,Disabled,WAEC,ward,Igan/Ajina,South West,Ogun,Remo North,Igan/Ajina,,38,32,49,38,22,21,75.4098,34.7222,37.5,96.2963
2022/2023,Female,Disabled,WAEC,ward,Abalabi,South West,Ogun,Sagamu,Abalabi,,31,26,38,31,18,17,74.0,35.7143,39.2857,95.4545
2022/2023,Female,Disabled,WAEC,ward,Abigi,South West,Ogun,Sagamu,Abigi,,29,24,38,31,18,17,74.4681,35.0877,38.5965,95.4545
2022/2023,Female,Disabled,WAEC,ward,Ado Odo I,South West,Ogun,Sagamu,Ado Odo I,,38,32,46,37,23,21,75.4098,35.2941,41.1765,92.8571
2022/2023,Male,ALL,NABTEB,ward,Ago Oko,South West,Ogun,Abeokuta North,Ago Oko,,186,159,240,196,219,197,77.1812,35.9551,75.0,89.5131
2022/2023,Male,ALL,NABTEB,ward,Elega,South West,Ogun,Abeokuta North,Elega,,167,142,208,171,168,167,76.779,36.3636,66.5584,98.5366
2022/2023,Male,ALL,NABTEB,ward,Gbagura,South West,Ogun,Abeokuta North,Gbagura,,161,138,201,164,190,167,77.5194,35.906,77.5168,87.4459
2022/2023,Male,ALL,NABTEB,ward,Ago-Egun/Ijesa,South West,Ogun,Abeokuta South,Ago-Egun/Ijesa,,152,129,181,147,149,144,76.9547,35.8209,67.5373,96.1326
2022/2023,Male,ALL,NABTEB,ward,Ake I,South West,Ogun,Abeokuta South,Ake I,,132,113,160,130,149,137,77.2512,35.865,76.3713,91.7127
2022/2023,Male,ALL,NABTEB,ward,Ake II,South West,Ogun,Abeokuta South,Ake II,,132,113,166,136,149,145,77.3585,36.0324,73.2794,97.2376
2022/2023,Male,ALL,NABTEB,ward,Ijade/Imepe I,South West,Ogun,Ijebu Ode,Ijade/Imepe I,,139,119,177,144,178,165,77.13,35.8779,82.8244,92.1659
2022/2023,Male,ALL,NABTEB,ward,Ijade/Imepe II,South West,Ogun,Ijebu Ode,Ijade/Imepe II,,157,134,199,161,209,187,76.8924,35.5932,86.4407,89.0196
2022/2023,Male,ALL,NABTEB,ward,Ijasi/Idepo,South West,Ogun,Ijebu Ode,Ijasi/Idepo,,128,109,158,128,149,135,77.0732,35.8974,77.3504,90.6077
2022/2023,Male,ALL,NABTEB,ward,Akaka,South West,Ogun,Remo North,Akaka,,181,154,222,180,229,196,77.1626,35.7576,84.5455,84.9462
2022/2023,Male,ALL,NABTEB,ward,Ayegbami,South West,Ogun,Remo North,Ayegbami,,159,136,198,162,208,187,77.1654,36.0544,86.0544,89.7233
2022/2023,Male,ALL,NABTEB,ward,Igan/Ajina,South West,Ogun,Remo North,Igan/Ajina,,151,129,181,148,178,165,76.8595,36.0595,80.6691,92.1659
2022/2023,Male,ALL,NABTEB,ward,Abalabi,South West,Ogun,Sagamu,Abalabi,,143,122,175,142,149,126,76.8559,35.9073,69.8842,83.9779
2022/2023,Male,ALL,NABTEB,ward,Abigi,South West,Ogun,Sagamu,Abigi,,136,116,167,136,149,134,76.9585,35.8871,72.9839,89.5028
2022/2023,Male,ALL,NABTEB,ward,Ado Odo I,South West,Ogun,Sagamu,Ado Odo I,,136,117,171,138,148,124,77.5229,35.4331,70.8661,83.3333
2022/2023,Male,ALL,NECO,ward,Ago Oko,South West,Ogun,Abeokuta North,Ago Oko,,349,266,447,367,385,350,68.873,36.1991,70.7391,90.4051
2022/2023,Male,ALL,NECO,ward,Elega,South West,Ogun,Abeokuta North,Elega,,294,224,358,294,303,263,68.7898,36.0902,69.3609,86.4499
2022/2023,Male,ALL,NECO,ward,Gbagura,South West,Ogun,Abeokuta North,Gbagura,,285,217,350,288,279,256,68.6404,36.1538,65.3846,91.1765
2022/2023,Male,ALL,NECO,ward,Ago-Egun/Ijesa,South West,Ogun,Abeokuta South,Ago-Egun/Ijesa,,289,220,348,286,289,266,68.6825,36.1702,68.0851,91.4773
2022/2023,Male,ALL,NECO,ward,Ake I,South West,Ogun,Abeokuta South,Ake I,,253,192,310,254,255,239,68.642,36.087,67.6087,92.926
2022/2023,Male,ALL,NECO,ward,Ake II,South West,Ogun,Abeokuta South,Ake II,,222,168,273,223,232,215,68.4507,36.0494,69.6296,92.1986
2022/2023,Male,ALL,NECO,ward,Ijade/Imepe I,South West,Ogun,Ijebu Ode,Ijade/Imepe I,,285,217,370,301,330,308,68.6404,35.8834,73.224,92.7861
2022/2023,Male,ALL,NECO,ward,Ijade/Imepe II,South West,Ogun,Ijebu Ode,Ijade/Imepe II,,309,235,386,317,344,316,68.6869,36.1257,73.1239,91.4081
2022/2023,Male,ALL,NECO,ward,Ijasi/Idepo,South West,Ogun,Ijebu Ode,Ijasi/Idepo,,227,173,277,225,231,213,68.6813,35.7664,68.3698,91.8149
2022/2023,Male,ALL,NECO,ward,Akaka,South West,Ogun,Remo North,Akaka,,345,263,431,353,382,350,68.8406,36.0938,72.6562,91.1828
2022/2023,Male,ALL,NECO,ward,Ayegbami,South West,Ogun,Remo North,Ayegbami,,277,211,350,288,312,291,68.6937,36.1538,73.0769,92.6316
