session,gender,disability,olevel_exam_body,loc_level,loc_label,zone,state,lga,ward,school,candidate_count,passed_count,utme_candidate_count,utme_qualified_count,admitted_count,matriculated_count,pass_rate_pct,utme_qualifying_rate_pct,admission_rate_pct,matriculation_completion_rate_pct
2022/2023,Female,ALL,NABTEB,ward,Bingi North,North West,Zamfara,Bungudu,Bingi North,,98,76,120,97,17,15,70.2899,35.443,11.3924,88.8889
2022/2023,Female,ALL,NABTEB,ward,Bingi South,North West,Zamfara,Bungudu,Bingi South,,73,56,93,76,16,15,69.9029,36.0656,13.9344,94.1176
2022/2023,Female,ALL,NABTEB,ward,Bungudu,North West,Zamfara,Bungudu,Bungudu,,94,73,111,88,15,13,69.9248,34.9315,10.9589,87.5
2022/2023,Female,ALL,NABTEB,ward,Galadima,North West,Zamfara,Gusau,Galadima,,83,65,103,81,16,15,70.339,34.8148,12.5926,94.1176
2022/2023,Female,ALL,NABTEB,ward,Mada,North West,Zamfara,Gusau,Mada,,92,71,116,93,17,16,70.0,35.5263,11.8421,94.4444
2022/2023,Female,ALL,NABTEB,ward,Madawaki,North West,Zamfara,Gusau,Madawaki,,62,48,73,59,11,10,70.1149,35.4167,12.5,91.6667
2022/2023,Female,ALL,NABTEB,ward,Banga,North West,Zamfara,Kaura Namoda,Banga,,84,65,103,83,15,14,69.7479,35.2941,11.7647,93.75
2022/2023,Female,ALL,NABTEB,ward,Dan-Isa,North West,Zamfara,Kaura Namoda,Dan-Isa,,59,46,73,59,9,8,70.2381,35.4167,10.4167,90.0
2022/2023,Female,ALL,NABTEB,ward,Gabake,North West,Zamfara,Kaura Namoda,Gabake,,86,66,112,90,17,16,69.6721,35.3741,12.2449,94.4444
2022/2023,Female,ALL,NABTEB,ward,Bindin,North West,Zamfara,Maru,Bindin,,78,60,98,78,15,14,70.0,34.8837,12.4031,93.75
2022/2023,Female,ALL,NABTEB,ward,Bingin,North West,Zamfara,Maru,Bingin,,86,66,106,86,16,15,69.6721,35.7143,12.1429,94.1176
2022/2023,Female,ALL,NABTEB,ward,Dan Gulbi,North West,Zamfara,Maru,Dan Gulbi,,107,82,133,107,19,16,69.5364,35.4286,11.4286,85.0
2022/2023,Female,ALL,NABTEB,ward,Garbadu,North West,Zamfara,Talata Mafara,Garbadu,,86,66,107,86,14,13,69.6721,35.461,10.6383,93.3333
2022/2023,Female,ALL,NABTEB,ward,Gwaram,North West,Zamfara,Talata Mafara,Gwaram,,81,62,99,79,13,12,70.1754,35.3846,10.7692,92.8571
2022/2023,Female,ALL,NABTEB,ward,Jangebe,North West,Zamfara,Talata Mafara,Jangebe,,86,66,105,83,16,15,70.2479,34.7826,12.3188,94.1176
2022/2023,Female,ALL,NECO,ward,Bingi North,North West,Zamfara,Bungudu,Bingi North,,178,123,220,174,29,27,62.6984,34.9481,10.7266,93.5484
2022/2023,Female,ALL,NECO,ward,Bingi South,North West,Zamfara,Bungudu,Bingi South,,140,97,179,142,27,25,62.6263,34.8936,12.3404,93.1034
2022/2023,Female,ALL,NECO,ward,Bungudu,North West,Zamfara,Bungudu,Bungudu,,181,125,215,171,30,27,62.5,34.9823,11.3074,90.625
2022/2023,Female,ALL,NECO,ward,Galadima,North West,Zamfara,Gusau,Galadima,,153,105,190,150,26,24,62.5,34.8,11.2,92.8571
