session,gender,disability,olevel_exam_body,loc_level,loc_label,zone,state,lga,ward,school,candidate_count,passed_count,utme_candidate_count,utme_qualified_count,admitted_count,matriculated_count,pass_rate_pct,utme_qualifying_rate_pct,admission_rate_pct,matriculation_completion_rate_pct
2022/2023,Female,ALL,NABTEB,ward,Abak Urban I,South South,Akwa Ibom,Abak,Abak Urban I,,171,136,213,189,183,176,71.7391,39.1509,70.7547,95.3333
2022/2023,Female,ALL,NABTEB,ward,Abak Urban II,South South,Akwa Ibom,Abak,Abak Urban II,,149,118,180,159,160,146,71.4286,39.1061,73.1844,90.8397
2022/2023,Female,ALL,NABTEB,ward,Abak Urban III,South South,Akwa Ibom,Abak,Abak Urban III,,157,126,181,159,146,129,72.1893,38.8889,66.1111,88.2353
2022/2023,Female,ALL,NABTEB,ward,Central I,South South,Akwa Ibom,Eket,Central I,,186,148,240,207,224,221,71.6418,38.0753,76.569,98.3607
2022/2023,Female,ALL,NABTEB,ward,Central II,South South,Akwa Ibom,Eket,Central II,,153,123,191,166,175,167,72.1212,38.4211,75.2632,95.1049
2022/2023,Female,ALL,NABTEB,ward,Central III,South South,Akwa Ibom,Eket,Central III,,118,94,148,132,146,121,71.6535,39.4558,80.9524,82.3529
2022/2023,Female,ALL,NABTEB,ward,Ikot Ekpene I,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene I,,171,136,220,191,209,193,71.7391,38.3562,78.0822,91.8129
2022/2023,Female,ALL,NABTEB,ward,Ikot Ekpene II,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene II,,176,140,225,196,191,176,71.5789,38.3929,69.6429,91.6667
2022/2023,Female,ALL,NABTEB,ward,Ikot Ekpene III,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene III,,151,121,195,171,168,167,71.7791,38.6598,70.6186,99.2701
2022/2023,Female,ALL,NABTEB,ward,Oron Urban I,South South,Akwa Ibom,Oron,Oron Urban I,,130,103,161,141,132,129,71.4286,38.75,67.5,97.2222
2022/2023,Female,ALL,NABTEB,ward,Oron Urban II,South South,Akwa Ibom,Oron,Oron Urban II,,159,127,203,178,165,149,71.5116,38.6139,66.8317,89.6296
2022/2023,Female,ALL,NABTEB,ward,Oron Urban III,South South,Akwa Ibom,Oron,Oron Urban III,,197,158,243,214,205,196,71.831,38.843,69.4215,94.6429
2022/2023,Female,ALL,NABTEB,ward,Etoi I,South South,Akwa Ibom,Uyo,Etoi I,,170,136,208,182,175,155,72.1311,38.6473,69.0821,88.1119
2022/2023,Female,ALL,NABTEB,ward,Etoi II,South South,Akwa Ibom,Uyo,Etoi II,,148,118,178,155,143,140,71.875,38.4181,66.1017,97.4359
2022/2023,Female,ALL,NABTEB,ward,Ikono I,South South,Akwa Ibom,Uyo,Ikono I,,134,107,171,153,169,149,71.7241,39.4118,81.1765,87.6812
2022/2023,Female,ALL,NECO,ward,Abak Urban I,South South,Akwa Ibom,Abak,Abak Urban I,,329,236,415,355,347,321,64.507,37.6812,68.599,91.9014
2022/2023,Female,ALL,NECO,ward,Abak Urban II,South South,Akwa Ibom,Abak,Abak Urban II,,273,195,337,292,254,241,64.2857,38.0952,61.9048,94.2308
2022/2023,Female,ALL,NECO,ward,Abak Urban III,South South,Akwa Ibom,Abak,Abak Urban III,,287,206,345,298,254,227,64.5161,38.0814,60.4651,88.9423
2022/2023,Female,ALL,NECO,ward,Central I,South South,Akwa Ibom,Eket,Central I,,335,239,414,360,352,330,64.2659,38.2567,69.7337,93.0556
2022/2023,Female,ALL,NECO,ward,Central II,South South,Akwa Ibom,Eket,Central II,,270,193,336,289,267,251,64.2612,37.9104,65.0746,93.578
2022/2023,Female,ALL,NECO,ward,Central III,South South,Akwa Ibom,Eket,Central III,,208,148,265,228,223,207,64.2857,37.8788,68.9394,92.3077
2022/2023,Female,ALL,NECO,ward,Ikot Ekpene I,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene I,,336,240,429,371,366,343,64.3646,38.0841,69.8598,93.311
2022/2023,Female,ALL,NECO,ward,Ikot Ekpene II,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene II,,333,238,412,355,346,321,64.3454,37.9562,68.8564,92.2261
2022/2023,Female,ALL,NECO,ward,Ikot Ekpene III,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene III,,301,215,377,323,307,294,64.3077,37.766,66.7553,95.2191
2022/2023,Female,ALL,NECO,ward,Oron Urban I,South South,Akwa Ibom,Oron,Oron Urban I,,260,185,314,271,236,221,64.0569,38.0192,61.6613,93.2642
2022/2023,Female,ALL,NECO,ward,Oron Urban II,South South,Akwa Ibom,Oron,Oron Urban II,,288,206,363,312,294,271,64.3087,37.8453,66.2983,91.6667
2022/2023,Female,ALL,NECO,ward,Oron Urban III,South South,Akwa Ibom,Oron,Oron Urban III,,351,251,446,383,364,334,64.3799,37.8378,67.1171,91.2752
2022/2023,Female,ALL,NECO,ward,Etoi I,South South,Akwa Ibom,Uyo,Etoi I,,304,217,373,323,273,256,64.3293,38.172,59.9462,93.2735
2022/2023,Female,ALL,NECO,ward,Etoi II,South South,Akwa Ibom,Uyo,Etoi II,,254,181,310,266,241,230,64.2336,37.8641,63.754,94.9239
2022/2023,Female,ALL,NECO,ward,Ikono I,South South,Akwa Ibom,Uyo,Ikono I,,237,170,296,255,254,235,64.4531,37.9661,70.5085,91.8269
2022/2023,Female,ALL,WAEC,ward,Abak Urban I,South South,Akwa Ibom,Abak,Abak Urban I,,449,346,570,490,435,398,69.4215,37.8521,62.6761,91.0112
2022/2023,Female,ALL,WAEC,ward,Abak Urban II,South South,Akwa Ibom,Abak,Abak Urban II,,353,272,431,371,317,290,69.2913,37.907,60.2326,91.1197
2022/2023,Female,ALL,WAEC,ward,Abak Urban III,South South,Akwa Ibom,Abak,Abak Urban III,,384,297,474,410,333,309,69.5652,38.1356,57.6271,92.2794
2022/2023,Female,ALL,WAEC,ward,Central I,South South,Akwa Ibom,Eket,Central I,,471,364,596,517,521,476,69.4882,38.2155,71.7172,90.8451
2022/2023,Female,ALL,WAEC,ward,Central II,South South,Akwa Ibom,Eket,Central II,,379,293,462,399,363,333,69.4377,38.0435,64.5652,91.2458
2022/2023,Female,ALL,WAEC,ward,Central III,South South,Akwa Ibom,Eket,Central III,,254,197,318,276,270,245,69.708,38.1703,69.7161,90.0452
2022/2023,Female,ALL,WAEC,ward,Ikot Ekpene I,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene I,,395,305,496,428,426,386,69.4836,38.0567,70.4453,90.2299
2022/2023,Female,ALL,WAEC,ward,Ikot Ekpene II,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene II,,413,318,521,449,435,401,69.2825,37.9576,68.5934,91.573
2022/2023,Female,ALL,WAEC,ward,Ikot Ekpene III,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene III,,382,295,464,401,363,337,69.4175,38.0952,64.2857,92.2559
2022/2023,Female,ALL,WAEC,ward,Oron Urban I,South South,Akwa Ibom,Oron,Oron Urban I,,321,247,387,333,275,251,69.3642,37.8238,58.2902,90.6667
2022/2023,Female,ALL,WAEC,ward,Oron Urban II,South South,Akwa Ibom,Oron,Oron Urban II,,385,297,479,414,390,363,69.3976,38.1551,66.8763,92.4765
2022/2023,Female,ALL,WAEC,ward,Oron Urban III,South South,Akwa Ibom,Oron,Oron Urban III,,470,364,602,522,512,470,69.6252,38.1667,69.8333,91.1695
2022/2023,Female,ALL,WAEC,ward,Etoi I,South South,Akwa Ibom,Uyo,Etoi I,,417,323,517,446,390,359,69.5556,38.0583,61.9417,91.5361
2022/2023,Female,ALL,WAEC,ward,Etoi II,South South,Akwa Ibom,Uyo,Etoi II,,343,265,416,360,301,274,69.4595,38.0723,59.2771,90.6504
2022/2023,Female,ALL,WAEC,ward,Ikono I,South South,Akwa Ibom,Uyo,Ikono I,,321,247,412,355,344,311,69.3642,37.9562,68.3698,90.0356
2022/2023,Female,Disabled,NABTEB,ward,Abak Urban I,South South,Akwa Ibom,Abak,Abak Urban I,,14,10,17,16,26,22,66.6667,41.1765,123.5294,85.7143
2022/2023,Female,Disabled,NABTEB,ward,Abak Urban II,South South,Akwa Ibom,Abak,Abak Urban II,,14,10,17,16,26,22,66.6667,41.1765,123.5294,85.7143
2022/2023,Female,Disabled,NABTEB,ward,Abak Urban III,South South,Akwa Ibom,Abak,Abak Urban III,,15,11,17,16,26,22,68.75,41.1765,123.5294,85.7143
2022/2023,Female,Disabled,NABTEB,ward,Central I,South South,Akwa Ibom,Eket,Central I,,16,12,19,18,26,22,70.5882,42.1053,110.5263,85.7143
2022/2023,Female,Disabled,NABTEB,ward,Central II,South South,Akwa Ibom,Eket,Central II,,15,11,17,16,26,22,68.75,41.1765,123.5294,85.7143
2022/2023,Female,Disabled,NABTEB,ward,Central III,South South,Akwa Ibom,Eket,Central III,,14,11,15,14,26,22,73.3333,40.0,140.0,85.7143
2022/2023,Female,Disabled,NABTEB,ward,Ikot Ekpene I,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene I,,15,11,17,16,26,22,68.75,41.1765,123.5294,85.7143
2022/2023,Female,Disabled,NABTEB,ward,Ikot Ekpene II,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene II,,17,13,19,18,26,22,72.2222,42.1053,110.5263,85.7143
2022/2023,Female,Disabled,NABTEB,ward,Ikot Ekpene III,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene III,,15,11,19,18,26,22,68.75,42.1053,110.5263,85.7143
2022/2023,Female,Disabled,NABTEB,ward,Oron Urban I,South South,Akwa Ibom,Oron,Oron Urban I,,13,10,15,14,22,21,71.4286,40.0,120.0,94.4444
2022/2023,Female,Disabled,NABTEB,ward,Oron Urban II,South South,Akwa Ibom,Oron,Oron Urban II,,15,11,19,18,22,21,68.75,42.1053,94.7368,94.4444
2022/2023,Female,Disabled,NABTEB,ward,Oron Urban III,South South,Akwa Ibom,Oron,Oron Urban III,,15,11,17,16,26,22,68.75,41.1765,123.5294,85.7143
2022/2023,Female,Disabled,NABTEB,ward,Etoi I,South South,Akwa Ibom,Uyo,Etoi I,,14,11,15,14,26,22,73.3333,40.0,140.0,85.7143
2022/2023,Female,Disabled,NABTEB,ward,Etoi II,South South,Akwa Ibom,Uyo,Etoi II,,14,11,15,14,26,22,73.3333,40.0,140.0,85.7143
2022/2023,Female,Disabled,NABTEB,ward,Ikono I,South South,Akwa Ibom,Uyo,Ikono I,,14,11,15,14,26,22,73.3333,40.0,140.0,85.7143
2022/2023,Female,Disabled,NECO,ward,Abak Urban I,South South,Akwa Ibom,Abak,Abak Urban I,,22,16,27,20,26,22,66.6667,33.3333,77.7778,85.7143
2022/2023,Female,Disabled,NECO,ward,Abak Urban II,South South,Akwa Ibom,Abak,Abak Urban II,,23,16,29,23,20,17,64.0,34.4828,55.1724,87.5
2022/2023,Female,Disabled,NECO,ward,Abak Urban III,South South,Akwa Ibom,Abak,Abak Urban III,,23,16,27,23,20,17,64.0,37.037,59.2593,87.5
2022/2023,Female,Disabled,NECO,ward,Central I,South South,Akwa Ibom,Eket,Central I,,27,20,34,30,26,22,65.5172,38.2353,61.7647,85.7143
2022/2023,Female,Disabled,NECO,ward,Central II,South South,Akwa Ibom,Eket,Central II,,22,15,28,23,20,17,62.5,35.7143,57.1429,87.5
2022/2023,Female,Disabled,NECO,ward,Central III,South South,Akwa Ibom,Eket,Central III,,15,10,20,16,20,17,62.5,35.0,80.0,87.5
2022/2023,Female,Disabled,NECO,ward,Ikot Ekpene I,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene I,,27,20,35,30,26,22,65.5172,37.1429,60.0,85.7143
2022/2023,Female,Disabled,NECO,ward,Ikot Ekpene II,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene II,,26,19,33,27,26,22,64.2857,36.3636,63.6364,85.7143
2022/2023,Female,Disabled,NECO,ward,Ikot Ekpene III,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene III,,26,19,32,25,26,22,64.2857,34.375,65.625,85.7143
