session,gender,disability,olevel_exam_body,loc_level,loc_label,zone,state,lga,ward,school,candidate_count,passed_count,utme_candidate_count,utme_qualified_count,admitted_count,matriculated_count,pass_rate_pct,utme_qualifying_rate_pct,admission_rate_pct,matriculation_completion_rate_pct
2022/2023,Female,ALL,NABTEB,ward,Buratai,North East,Borno,Biu,Buratai,,192,147,242,201,110,96,69.7561,36.5145,37.3444,86.6667
2022/2023,Female,ALL,NABTEB,ward,Dadin Kowa,North East,Borno,Biu,Dadin Kowa,,190,146,242,201,105,95,69.9507,36.5145,35.6846,89.5349
2022/2023,Female,ALL,NABTEB,ward,Dugja,North East,Borno,Biu,Dugja,,193,148,233,194,78,78,69.9029,36.6379,27.5862,98.4375
2022/2023,Female,ALL,NABTEB,ward,Chibok Garu,North East,Borno,Chibok,Chibok Garu,,152,115,184,150,69,68,69.1358,36.0656,30.6011,98.2143
2022/2023,Female,ALL,NABTEB,ward,Chibok Likama,North East,Borno,Chibok,Chibok Likama,,167,128,195,162,81,80,69.6629,36.5979,34.0206,98.4848
2022/2023,Female,ALL,NABTEB,ward,Chibok Wuntaku,North East,Borno,Chibok,Chibok Wuntaku,,190,145,236,196,99,89,69.4581,36.5957,34.4681,88.8889
2022/2023,Female,ALL,NABTEB,ward,Ashigashiya,North East,Borno,Gwoza,Ashigashiya,,199,153,245,203,92,81,69.4836,36.4754,30.7377,88.0
2022/2023,Female,ALL,NABTEB,ward,Bita / Izge,North East,Borno,Gwoza,Bita / Izge,,181,138,216,180,84,81,69.4301,36.7442,32.093,95.6522
2022/2023,Female,ALL,NABTEB,ward,Dure / Wala / Warabe,North East,Borno,Gwoza,Dure / Wala / Warabe,,199,153,237,196,84,82,69.4836,36.4407,29.2373,97.1014
2022/2023,Female,ALL,NABTEB,ward,Alau,North East,Borno,Jere,Alau,,169,130,225,189,102,96,69.6133,37.0536,37.0536,93.9759
2022/2023,Female,ALL,NABTEB,ward,Bale Galtimari,North East,Borno,Jere,Bale Galtimari,,160,123,192,159,75,70,69.5906,36.6492,31.9372,93.4426
2022/2023,Female,ALL,NABTEB,ward,Dala lawanti,North East,Borno,Jere,Dala lawanti,,137,104,166,134,64,63,69.1781,35.7576,31.5152,98.0769
2022/2023,Female,ALL,NABTEB,ward,Bolori I,North East,Borno,Maiduguri,Bolori I,,203,156,254,212,102,89,69.5853,36.7589,32.8063,86.747
2022/2023,Female,ALL,NABTEB,ward,Bolori II,North East,Borno,Maiduguri,Bolori II,,172,132,215,180,95,89,69.5652,36.9159,36.4486,92.3077
2022/2023,Female,ALL,NABTEB,ward,Bulablin,North East,Borno,Maiduguri,Bulablin,,136,103,175,141,76,75,68.9655,35.6322,35.6322,98.3871
2022/2023,Female,ALL,NECO,ward,Buratai,North East,Borno,Biu,Buratai,,358,246,450,378,170,164,62.5654,37.0536,31.0268,95.6835
2022/2023,Female,ALL,NECO,ward,Dadin Kowa,North East,Borno,Biu,Dadin Kowa,,335,230,421,353,158,154,62.2905,36.9928,30.7876,96.8992
2022/2023,Female,ALL,NECO,ward,Dugja,North East,Borno,Biu,Dugja,,381,262,464,394,164,156,62.4079,37.4459,29.0043,94.7761
2022/2023,Female,ALL,NECO,ward,Chibok Garu,North East,Borno,Chibok,Chibok Garu,,278,192,343,289,120,111,62.6263,37.1345,28.655,91.8367
2022/2023,Female,ALL,NECO,ward,Chibok Likama,North East,Borno,Chibok,Chibok Likama,,295,203,352,294,122,112,62.5397,36.7521,28.49,91.0
