session,gender,disability,school_type,school_level,class_grade,key_entry_level,loc_level,loc_label,zone,state,lga,ward,school,student_count,is_o_level_student,school_count,classroom_count,computer_count,avg_students_per_school,learners_per_classroom,students_per_computer,usable_classroom_count,laboratory_count,computer_access_count,water_source_count,handwashing_facility_count,toilet_count,infrastructure_score
2024/2025,Female,ALL,Private,Adult & Non-Formal,IQS/IQTE,,lga,Aba North,South East,Abia,Aba North,,,0.0,0,1455.2211,0,1,0.0,0.0,0.0,0,0,0,0,0,0,48.02
2024/2025,Female,ALL,Private,JSS,JSS1,JSS1,lga,Aba North,South East,Abia,Aba North,,,13.0,0,1942.7201,7,5,0.0067,1.8571,2.6,5,3,0,5,6,0,48.02
2024/2025,Female,ALL,Private,JSS,JSS2,,lga,Aba North,South East,Abia,Aba North,,,12.0,0,1829.9405,9,5,0.0066,1.3333,2.4,7,4,0,7,8,0,48.02
2024/2025,Female,ALL,Private,JSS,JSS3,,lga,Aba North,South East,Abia,Aba North,,,12.0,0,1775.3697,7,4,0.0068,1.7143,3.0,5,3,0,5,6,0,48.02
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 1,Primary 1,lga,Aba North,South East,Abia,Aba North,,,1475.0,0,5449.8028,26,6,0.2707,56.7308,245.8333,20,11,0,20,22,0,48.02
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 2,,lga,Aba North,South East,Abia,Aba North,,,1417.0,0,5235.1577,24,6,0.2707,59.0417,236.1667,19,10,0,18,20,0,48.02
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 3,,lga,Aba North,South East,Abia,Aba North,,,1377.0,0,5082.3595,27,6,0.2709,51.0,229.5,21,12,0,21,23,0,48.02
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 4,,lga,Aba North,South East,Abia,Aba North,,,1335.0,0,4929.5613,24,6,0.2708,55.625,222.5,19,10,0,18,20,0,48.02
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 5,,lga,Aba North,South East,Abia,Aba North,,,1344.0,0,4958.6657,21,6,0.271,64.0,224.0,16,9,0,16,18,0,48.02
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 6,,lga,Aba North,South East,Abia,Aba North,,,1344.0,0,4958.6657,24,6,0.271,56.0,224.0,19,10,0,18,20,0,48.02
2024/2025,Female,ALL,Private,SSS,SSS1,SSS1,lga,Aba North,South East,Abia,Aba North,,,0.0,259,1422.4786,8,1,0.0,0.0,0.0,6,3,0,6,7,0,48.02
2024/2025,Female,ALL,Private,SSS,SSS2,,lga,Aba North,South East,Abia,Aba North,,,0.0,238,1306.0609,8,1,0.0,0.0,0.0,6,3,0,6,7,0,48.02
2024/2025,Female,ALL,Private,SSS,SSS3,,lga,Aba North,South East,Abia,Aba North,,,0.0,223,1222.3857,6,1,0.0,0.0,0.0,5,3,0,5,5,0,48.02
2024/2025,Female,ALL,Private,Vocational,Tech/Voc,,lga,Aba North,South East,Abia,Aba North,,,0.0,0,181.9026,1,1,0.0,0.0,0.0,1,0,0,1,1,0,48.02
2024/2025,Female,ALL,Public,Adult & Non-Formal,IQS/IQTE,,lga,Aba North,South East,Abia,Aba North,,,0.0,0,3037.5249,0,1,0.0,0.0,0.0,0,0,0,0,0,0,48.02
2024/2025,Female,ALL,Public,JSS,JSS1,JSS1,lga,Aba North,South East,Abia,Aba North,,,27.0,0,1828.044,12,5,0.0148,2.25,5.4,9,5,0,9,10,0,48.02
2024/2025,Female,ALL,Public,JSS,JSS2,,lga,Aba North,South East,Abia,Aba North,,,26.0,0,1720.9186,14,5,0.0151,1.8571,5.2,11,6,0,11,12,0,48.02
2024/2025,Female,ALL,Public,JSS,JSS3,,lga,Aba North,South East,Abia,Aba North,,,25.0,0,1669.0837,12,5,0.015,2.0833,5.0,9,5,0,9,10,0,48.02
2024/2025,Female,ALL,Public,Pre-Primary/Primary,Primary 1,Primary 1,lga,Aba North,South East,Abia,Aba North,,,3138.0,0,5224.9576,55,10,0.6006,57.0545,313.8,43,24,0,42,47,1,48.02
2024/2025,Female,ALL,Public,Pre-Primary/Primary,Primary 2,,lga,Aba North,South East,Abia,Aba North,,,3015.0,0,5021.0737,40,10,0.6005,75.375,301.5,31,17,0,31,34,1,48.02
2024/2025,Female,ALL,Public,Pre-Primary/Primary,Primary 3,,lga,Aba North,South East,Abia,Aba North,,,2927.0,0,4872.4803,42,10,0.6007,69.6905,292.7,33,18,0,32,36,1,48.02
2024/2025,Female,ALL,Public,Pre-Primary/Primary,Primary 4,,lga,Aba North,South East,Abia,Aba North,,,2837.0,0,4727.3426,41,9,0.6001,69.1951,315.2222,32,18,0,32,35,1,48.02
2024/2025,Female,ALL,Public,Pre-Primary/Primary,Primary 5,,lga,Aba North,South East,Abia,Aba North,,,2855.0,0,4754.9878,34,9,0.6004,83.9706,317.2222,27,15,0,26,29,1,48.02
2024/2025,Female,ALL,Public,Pre-Primary/Primary,Primary 6,,lga,Aba North,South East,Abia,Aba North,,,2855.0,0,4754.9878,43,9,0.6004,66.3953,317.2222,34,18,0,33,37,1,48.02
2024/2025,Female,ALL,Public,SSS,SSS1,SSS1,lga,Aba North,South East,Abia,Aba North,,,0.0,551,850.0923,14,3,0.0,0.0,0.0,11,6,0,11,12,0,48.02
2024/2025,Female,ALL,Public,SSS,SSS2,,lga,Aba North,South East,Abia,Aba North,,,0.0,505,777.5234,13,3,0.0,0.0,0.0,10,6,0,10,11,0,48.02
2024/2025,Female,ALL,Public,SSS,SSS3,,lga,Aba North,South East,Abia,Aba North,,,0.0,475,732.5999,13,3,0.0,0.0,0.0,10,6,0,10,11,0,48.02
2024/2025,Female,ALL,Public,Vocational,Tech/Voc,,lga,Aba North,South East,Abia,Aba North,,,0.0,0,79.4802,2,1,0.0,0.0,0.0,2,1,0,2,2,0,48.02
2024/2025,Male,ALL,Private,Adult & Non-Formal,IQS/IQTE,,lga,Aba North,South East,Abia,Aba North,,,0.0,0,1840.8546,0,1,0.0,0.0,0.0,0,0,0,0,0,0,48.02
2024/2025,Male,ALL,Private,JSS,JSS1,JSS1,lga,Aba North,South East,Abia,Aba North,,,14.0,0,1829.9405,6,5,0.0077,2.3333,2.8,5,3,0,5,5,0,48.02
2024/2025,Male,ALL,Private,JSS,JSS2,,lga,Aba North,South East,Abia,Aba North,,,13.0,0,1724.4369,8,4,0.0075,1.625,3.25,6,3,0,6,7,0,48.02
2024/2025,Male,ALL,Private,JSS,JSS3,,lga,Aba North,South East,Abia,Aba North,,,13.0,0,1677.1423,7,4,0.0078,1.8571,3.25,5,3,0,5,6,0,48.02
2024/2025,Male,ALL,Private,Pre-Primary/Primary,Primary 1,Primary 1,lga,Aba North,South East,Abia,Aba North,,,1464.0,0,5384.3179,25,6,0.2719,58.56,244.0,20,11,0,19,21,0,48.02
2024/2025,Male,ALL,Private,Pre-Primary/Primary,Primary 2,,lga,Aba North,South East,Abia,Aba North,,,1407.0,0,5173.3108,23,6,0.272,61.1739,234.5,18,10,0,18,20,0,48.02
2024/2025,Male,ALL,Private,Pre-Primary/Primary,Primary 3,,lga,Aba North,South East,Abia,Aba North,,,1365.0,0,5024.1507,26,6,0.2717,52.5,227.5,20,11,0,20,22,0,48.02
2024/2025,Male,ALL,Private,Pre-Primary/Primary,Primary 4,,lga,Aba North,South East,Abia,Aba North,,,1325.0,0,4871.3525,24,6,0.272,55.2083,220.8333,19,10,0,18,20,0,48.02
2024/2025,Male,ALL,Private,Pre-Primary/Primary,Primary 5,,lga,Aba North,South East,Abia,Aba North,,,1332.0,0,4900.4569,21,6,0.2718,63.4286,222.0,16,9,0,16,18,0,48.02
2024/2025,Male,ALL,Private,Pre-Primary/Primary,Primary 6,,lga,Aba North,South East,Abia,Aba North,,,1332.0,0,4900.4569,24,6,0.2718,55.5,222.0,19,10,0,18,20,0,48.02
2024/2025,Male,ALL,Private,SSS,SSS1,SSS1,lga,Aba North,South East,Abia,Aba North,,,0.0,268,1469.7733,8,1,0.0,0.0,0.0,6,3,0,6,7,0,48.02
2024/2025,Male,ALL,Private,SSS,SSS2,,lga,Aba North,South East,Abia,Aba North,,,0.0,245,1342.4414,9,1,0.0,0.0,0.0,7,4,0,7,8,0,48.02
2024/2025,Male,ALL,Private,SSS,SSS3,,lga,Aba North,South East,Abia,Aba North,,,0.0,231,1266.0423,6,1,0.0,0.0,0.0,5,3,0,5,5,0,48.02
2024/2025,Male,ALL,Private,Vocational,Tech/Voc,,lga,Aba North,South East,Abia,Aba North,,,0.0,0,312.8725,1,1,0.0,0.0,0.0,1,0,0,1,1,0,48.02
2024/2025,Male,ALL,Public,Adult & Non-Formal,IQS/IQTE,,lga,Aba North,South East,Abia,Aba North,,,0.0,0,3849.605,1,2,0.0,0.0,0.0,1,0,0,1,1,0,48.02
2024/2025,Male,ALL,Public,JSS,JSS1,JSS1,lga,Aba North,South East,Abia,Aba North,,,29.0,0,1720.9186,11,5,0.0169,2.6364,5.8,9,5,0,8,9,0,48.02
2024/2025,Male,ALL,Public,JSS,JSS2,,lga,Aba North,South East,Abia,Aba North,,,27.0,0,1620.7044,13,4,0.0167,2.0769,6.75,10,6,0,10,11,0,48.02
2024/2025,Male,ALL,Public,JSS,JSS3,,lga,Aba North,South East,Abia,Aba North,,,27.0,0,1572.3252,11,4,0.0172,2.4545,6.75,9,5,0,8,9,0,48.02
2024/2025,Male,ALL,Public,Pre-Primary/Primary,Primary 1,Primary 1,lga,Aba North,South East,Abia,Aba North,,,3111.0,0,5162.7557,54,10,0.6026,57.6111,311.1,42,23,0,42,46,1,48.02
2024/2025,Male,ALL,Public,Pre-Primary/Primary,Primary 2,,lga,Aba North,South East,Abia,Aba North,,,2989.0,0,4958.8718,40,10,0.6028,74.725,298.9,31,17,0,31,34,1,48.02
2024/2025,Male,ALL,Public,Pre-Primary/Primary,Primary 3,,lga,Aba North,South East,Abia,Aba North,,,2901.0,0,4813.7341,42,10,0.6027,69.0714,290.1,33,18,0,32,36,1,48.02
2024/2025,Male,ALL,Public,Pre-Primary/Primary,Primary 4,,lga,Aba North,South East,Abia,Aba North,,,2814.0,0,4668.5964,40,9,0.6028,70.35,312.6667,31,17,0,31,34,1,48.02
2024/2025,Male,ALL,Public,Pre-Primary/Primary,Primary 5,,lga,Aba North,South East,Abia,Aba North,,,2831.0,0,4699.6973,34,9,0.6024,83.2647,314.5556,27,15,0,26,29,1,48.02
2024/2025,Male,ALL,Public,Pre-Primary/Primary,Primary 6,,lga,Aba North,South East,Abia,Aba North,,,2832.0,0,4699.6973,43,9,0.6026,65.8605,314.6667,34,18,0,33,37,1,48.02
2024/2025,Male,ALL,Public,SSS,SSS1,SSS1,lga,Aba North,South East,Abia,Aba North,,,0.0,569,877.7376,14,3,0.0,0.0,0.0,11,6,0,11,12,0,48.02
2024/2025,Male,ALL,Public,SSS,SSS2,,lga,Aba North,South East,Abia,Aba North,,,0.0,522,805.1687,13,3,0.0,0.0,0.0,10,6,0,10,11,0,48.02
2024/2025,Male,ALL,Public,SSS,SSS3,,lga,Aba North,South East,Abia,Aba North,,,0.0,490,753.3338,13,3,0.0,0.0,0.0,10,6,0,10,11,0,48.02
2024/2025,Male,ALL,Public,Vocational,Tech/Voc,,lga,Aba North,South East,Abia,Aba North,,,0.0,0,138.2264,3,1,0.0,0.0,0.0,2,1,0,2,3,0,48.02
2024/2025,Female,Disabled,Private,Adult & Non-Formal,IQS/IQTE,,lga,Aba North,South East,Abia,Aba North,,,0.0,0,83.6752,0,1,0.0,0.0,0.0,0,0,0,0,0,0,48.02
2024/2025,Female,Disabled,Private,JSS,JSS1,JSS1,lga,Aba North,South East,Abia,Aba North,,,1.0,0,123.6938,1,1,0.0081,1.0,1.0,1,0,0,1,1,0,48.02
2024/2025,Female,Disabled,Private,JSS,JSS2,,lga,Aba North,South East,Abia,Aba North,,,1.0,0,116.4177,1,1,0.0086,1.0,1.0,1,0,0,1,1,0,48.02
2024/2025,Female,Disabled,Private,JSS,JSS3,,lga,Aba North,South East,Abia,Aba North,,,1.0,0,116.4177,1,1,0.0086,1.0,1.0,1,0,0,1,1,0,48.02
2024/2025,Female,Disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,lga,Aba North,South East,Abia,Aba North,,,96.0,0,352.8911,2,1,0.272,48.0,96.0,2,1,0,2,2,0,48.02
2024/2025,Female,Disabled,Private,Pre-Primary/Primary,Primary 2,,lga,Aba North,South East,Abia,Aba North,,,91.0,0,341.9769,2,1,0.2661,45.5,91.0,2,1,0,2,2,0,48.02
2024/2025,Female,Disabled,Private,Pre-Primary/Primary,Primary 3,,lga,Aba North,South East,Abia,Aba North,,,90.0,0,331.0628,2,1,0.2719,45.0,90.0,2,1,0,2,2,0,48.02
