session,gender,disability,school_type,school_level,class_grade,key_entry_level,loc_level,loc_label,zone,state,lga,ward,school,student_count,is_o_level_student,school_count,classroom_count,computer_count,avg_students_per_school,learners_per_classroom,students_per_computer,usable_classroom_count,laboratory_count,computer_access_count,water_source_count,handwashing_facility_count,toilet_count,infrastructure_score
2024/2025,Female,ALL,Private,Adult & Non-Formal,IQS/IQTE,,lga,Ardo-Kola,North East,Taraba,Ardo-Kola,,,0.0,0,1524.3441,26,8,0.0,0.0,0.0,22,25,0,23,22,0,59.27
2024/2025,Female,ALL,Private,JSS,JSS1,JSS1,lga,Ardo-Kola,North East,Taraba,Ardo-Kola,,,662.0,0,2051.8617,29,17,0.3226,22.8276,38.9412,24,28,0,25,25,0,59.27
2024/2025,Female,ALL,Private,JSS,JSS2,,lga,Ardo-Kola,North East,Taraba,Ardo-Kola,,,624.0,0,1939.0821,27,16,0.3218,23.1111,39.0,23,26,0,24,23,0,59.27
2024/2025,Female,ALL,Private,JSS,JSS3,,lga,Ardo-Kola,North East,Taraba,Ardo-Kola,,,605.0,0,1877.2352,26,15,0.3223,23.2692,40.3333,22,25,0,23,22,0,59.27
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 1,Primary 1,lga,Ardo-Kola,North East,Taraba,Ardo-Kola,,,5409.0,0,5751.7612,93,34,0.9404,58.1613,159.0882,78,91,0,81,80,0,59.27
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 2,,lga,Ardo-Kola,North East,Taraba,Ardo-Kola,,,5196.0,0,5526.2019,89,32,0.9402,58.382,162.375,75,87,0,78,76,0,59.27
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 3,,lga,Ardo-Kola,North East,Taraba,Ardo-Kola,,,5043.0,0,5366.1276,86,31,0.9398,58.6395,162.6774,72,84,0,75,74,0,59.27
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 4,,lga,Ardo-Kola,North East,Taraba,Ardo-Kola,,,4891.0,0,5202.4153,84,30,0.9401,58.2262,163.0333,71,82,0,73,72,0,59.27
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 5,,lga,Ardo-Kola,North East,Taraba,Ardo-Kola,,,4922.0,0,5235.1577,84,31,0.9402,58.5952,158.7742,71,82,0,73,72,0,59.27
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 6,,lga,Ardo-Kola,North East,Taraba,Ardo-Kola,,,4922.0,0,5235.1577,84,30,0.9402,58.5952,164.0667,71,82,0,73,72,0,59.27
2024/2025,Female,ALL,Private,SSS,SSS1,SSS1,lga,Ardo-Kola,North East,Taraba,Ardo-Kola,,,214.0,822,1498.8777,20,15,0.1428,10.7,14.2667,17,20,0,17,17,0,59.27
2024/2025,Female,ALL,Private,SSS,SSS2,,lga,Ardo-Kola,North East,Taraba,Ardo-Kola,,,196.0,753,1375.1839,18,14,0.1425,10.8889,14.0,15,18,0,16,15,0,59.27
2024/2025,Female,ALL,Private,SSS,SSS3,,lga,Ardo-Kola,North East,Taraba,Ardo-Kola,,,184.0,708,1291.5087,17,13,0.1425,10.8235,14.1538,14,17,0,15,15,0,59.27
2024/2025,Female,ALL,Private,Vocational,Tech/Voc,,lga,Ardo-Kola,North East,Taraba,Ardo-Kola,,,0.0,0,189.1787,3,2,0.0,0.0,0.0,3,3,0,3,3,0,59.27
2024/2025,Female,ALL,Public,Adult & Non-Formal,IQS/IQTE,,lga,Ardo-Kola,North East,Taraba,Ardo-Kola,,,0.0,0,3193.0296,91,28,0.0,0.0,0.0,77,89,0,79,78,0,59.27
2024/2025,Female,ALL,Public,JSS,JSS1,JSS1,lga,Ardo-Kola,North East,Taraba,Ardo-Kola,,,2347.0,0,1928.2582,102,59,1.2172,23.0098,39.7797,86,99,0,89,87,0,59.27
2024/2025,Female,ALL,Public,JSS,JSS2,,lga,Ardo-Kola,North East,Taraba,Ardo-Kola,,,2213.0,0,1817.677,96,55,1.2175,23.0521,40.2364,81,94,0,84,82,0,59.27
2024/2025,Female,ALL,Public,JSS,JSS3,,lga,Ardo-Kola,North East,Taraba,Ardo-Kola,,,2146.0,0,1762.3865,94,54,1.2177,22.8298,39.7407,79,92,0,82,80,0,59.27
2024/2025,Female,ALL,Public,Pre-Primary/Primary,Primary 1,Primary 1,lga,Ardo-Kola,North East,Taraba,Ardo-Kola,,,19177.0,0,5515.233,329,119,3.4771,58.2888,161.1513,277,321,1,287,281,1,59.27
2024/2025,Female,ALL,Public,Pre-Primary/Primary,Primary 2,,lga,Ardo-Kola,North East,Taraba,Ardo-Kola,,,18422.0,0,5297.5264,316,114,3.4775,58.2975,161.5965,266,308,1,276,270,1,59.27
2024/2025,Female,ALL,Public,Pre-Primary/Primary,Primary 3,,lga,Ardo-Kola,North East,Taraba,Ardo-Kola,,,17883.0,0,5142.0217,307,111,3.4778,58.2508,161.1081,259,299,1,268,262,1,59.27
2024/2025,Female,ALL,Public,Pre-Primary/Primary,Primary 4,,lga,Ardo-Kola,North East,Taraba,Ardo-Kola,,,17344.0,0,4986.5171,297,108,3.4782,58.3973,160.5926,250,290,1,259,254,1,59.27
2024/2025,Female,ALL,Public,Pre-Primary/Primary,Primary 5,,lga,Ardo-Kola,North East,Taraba,Ardo-Kola,,,17451.0,0,5017.618,299,108,3.4779,58.3645,161.5833,252,292,1,261,256,1,59.27
2024/2025,Female,ALL,Public,Pre-Primary/Primary,Primary 6,,lga,Ardo-Kola,North East,Taraba,Ardo-Kola,,,17453.0,0,5017.618,299,108,3.4783,58.3712,161.6019,252,292,1,261,256,1,59.27
2024/2025,Female,ALL,Public,SSS,SSS1,SSS1,lga,Ardo-Kola,North East,Taraba,Ardo-Kola,,,758.0,2914,895.0159,71,53,0.8469,10.6761,14.3019,60,69,0,62,61,0,59.27
2024/2025,Female,ALL,Public,SSS,SSS2,,lga,Ardo-Kola,North East,Taraba,Ardo-Kola,,,695.0,2672,822.447,65,49,0.845,10.6923,14.1837,55,63,0,57,56,0,59.27
2024/2025,Female,ALL,Public,SSS,SSS3,,lga,Ardo-Kola,North East,Taraba,Ardo-Kola,,,653.0,2510,770.6121,61,46,0.8474,10.7049,14.1957,51,59,0,53,52,0,59.27
2024/2025,Female,ALL,Public,Vocational,Tech/Voc,,lga,Ardo-Kola,North East,Taraba,Ardo-Kola,,,0.0,0,82.9358,11,9,0.0,0.0,0.0,9,11,0,10,9,0,59.27
2024/2025,Male,ALL,Private,Adult & Non-Formal,IQS/IQTE,,lga,Ardo-Kola,North East,Taraba,Ardo-Kola,,,0.0,0,2113.7086,36,11,0.0,0.0,0.0,30,35,0,31,31,0,59.27
2024/2025,Male,ALL,Private,JSS,JSS1,JSS1,lga,Ardo-Kola,North East,Taraba,Ardo-Kola,,,730.0,0,2117.3466,30,17,0.3448,24.3333,42.9412,25,29,0,26,26,0,59.27
2024/2025,Male,ALL,Private,JSS,JSS2,,lga,Ardo-Kola,North East,Taraba,Ardo-Kola,,,688.0,0,1993.6528,28,16,0.3451,24.5714,43.0,24,27,0,24,24,0,59.27
2024/2025,Male,ALL,Private,JSS,JSS3,,lga,Ardo-Kola,North East,Taraba,Ardo-Kola,,,667.0,0,1935.444,27,16,0.3446,24.7037,41.6875,23,26,0,24,23,0,59.27
2024/2025,Male,ALL,Private,Pre-Primary/Primary,Primary 1,Primary 1,lga,Ardo-Kola,North East,Taraba,Ardo-Kola,,,5889.0,0,6221.07,100,36,0.9466,58.89,163.5833,84,98,0,87,86,0,59.27
2024/2025,Male,ALL,Private,Pre-Primary/Primary,Primary 2,,lga,Ardo-Kola,North East,Taraba,Ardo-Kola,,,5657.0,0,5977.3205,96,35,0.9464,58.9271,161.6286,81,94,0,84,82,0,59.27
2024/2025,Male,ALL,Private,Pre-Primary/Primary,Primary 3,,lga,Ardo-Kola,North East,Taraba,Ardo-Kola,,,5491.0,0,5799.0559,93,33,0.9469,59.043,166.3939,78,91,0,81,80,0,59.27
2024/2025,Male,ALL,Private,Pre-Primary/Primary,Primary 4,,lga,Ardo-Kola,North East,Taraba,Ardo-Kola,,,5326.0,0,5624.4294,91,32,0.9469,58.5275,166.4375,77,89,0,79,78,0,59.27
2024/2025,Male,ALL,Private,Pre-Primary/Primary,Primary 5,,lga,Ardo-Kola,North East,Taraba,Ardo-Kola,,,5360.0,0,5660.8099,91,33,0.9469,58.9011,162.4242,77,89,0,79,78,0,59.27
2024/2025,Male,ALL,Private,Pre-Primary/Primary,Primary 6,,lga,Ardo-Kola,North East,Taraba,Ardo-Kola,,,5360.0,0,5660.8099,91,33,0.9469,58.9011,162.4242,77,89,0,79,78,0,59.27
2024/2025,Male,ALL,Private,SSS,SSS1,SSS1,lga,Ardo-Kola,North East,Taraba,Ardo-Kola,,,248.0,929,1695.3325,23,17,0.1463,10.7826,14.5882,19,22,0,20,20,0,59.27
2024/2025,Male,ALL,Private,SSS,SSS2,,lga,Ardo-Kola,North East,Taraba,Ardo-Kola,,,227.0,852,1553.4485,21,15,0.1461,10.8095,15.1333,18,20,0,18,18,0,59.27
2024/2025,Male,ALL,Private,SSS,SSS3,,lga,Ardo-Kola,North East,Taraba,Ardo-Kola,,,213.0,800,1458.8591,20,15,0.146,10.65,14.2,17,20,0,17,17,0,59.27
2024/2025,Male,ALL,Private,Vocational,Tech/Voc,,lga,Ardo-Kola,North East,Taraba,Ardo-Kola,,,0.0,0,356.5292,6,5,0.0,0.0,0.0,5,6,0,5,5,0,59.27
2024/2025,Male,ALL,Public,Adult & Non-Formal,IQS/IQTE,,lga,Ardo-Kola,North East,Taraba,Ardo-Kola,,,0.0,0,4426.7002,126,39,0.0,0.0,0.0,106,123,0,110,108,0,59.27
2024/2025,Male,ALL,Public,JSS,JSS1,JSS1,lga,Ardo-Kola,North East,Taraba,Ardo-Kola,,,2587.0,0,1987.0044,105,60,1.302,24.6381,43.1167,89,102,0,92,90,0,59.27
2024/2025,Male,ALL,Public,JSS,JSS2,,lga,Ardo-Kola,North East,Taraba,Ardo-Kola,,,2440.0,0,1872.9676,99,57,1.3027,24.6465,42.807,83,97,0,86,85,0,59.27
2024/2025,Male,ALL,Public,JSS,JSS3,,lga,Ardo-Kola,North East,Taraba,Ardo-Kola,,,2366.0,0,1817.677,96,55,1.3017,24.6458,43.0182,81,94,0,84,82,0,59.27
2024/2025,Male,ALL,Public,Pre-Primary/Primary,Primary 1,Primary 1,lga,Ardo-Kola,North East,Taraba,Ardo-Kola,,,20880.0,0,5961.0131,355,129,3.5028,58.8169,161.8605,299,346,1,310,304,1,59.27
2024/2025,Male,ALL,Public,Pre-Primary/Primary,Primary 2,,lga,Ardo-Kola,North East,Taraba,Ardo-Kola,,,20059.0,0,5729.4839,341,123,3.501,58.824,163.0813,287,332,1,298,292,1,59.27
2024/2025,Male,ALL,Public,Pre-Primary/Primary,Primary 3,,lga,Ardo-Kola,North East,Taraba,Ardo-Kola,,,19472.0,0,5560.1566,331,120,3.5021,58.8278,162.2667,279,323,1,289,283,1,59.27
2024/2025,Male,ALL,Public,Pre-Primary/Primary,Primary 4,,lga,Ardo-Kola,North East,Taraba,Ardo-Kola,,,18885.0,0,5394.2849,321,116,3.5009,58.8318,162.8017,271,313,1,280,274,1,59.27
2024/2025,Male,ALL,Public,Pre-Primary/Primary,Primary 5,,lga,Ardo-Kola,North East,Taraba,Ardo-Kola,,,19002.0,0,5425.3858,323,117,3.5024,58.8297,162.4103,272,315,1,282,276,1,59.27
