session,gender,disability,school_type,school_level,class_grade,key_entry_level,loc_level,loc_label,zone,state,lga,ward,school,student_count,is_o_level_student,school_count,classroom_count,computer_count,avg_students_per_school,learners_per_classroom,students_per_computer,usable_classroom_count,laboratory_count,computer_access_count,water_source_count,handwashing_facility_count,toilet_count,infrastructure_score
2024/2025,Female,ALL,Private,Adult & Non-Formal,IQS/IQTE,,lga,Ado-Ekiti,South West,Ekiti,Ado-Ekiti,,,0.0,0,1378.8219,0,0,0.0,0.0,0.0,0,0,0,0,0,0,37.45
2024/2025,Female,ALL,Private,JSS,JSS1,JSS1,lga,Ado-Ekiti,South West,Ekiti,Ado-Ekiti,,,828.0,0,1840.8546,12,8,0.4498,69.0,103.5,5,5,2,5,3,6,37.45
2024/2025,Female,ALL,Private,JSS,JSS2,,lga,Ado-Ekiti,South West,Ekiti,Ado-Ekiti,,,781.0,0,1735.3511,13,7,0.4501,60.0769,111.5714,6,5,2,5,4,7,37.45
2024/2025,Female,ALL,Private,JSS,JSS3,,lga,Ado-Ekiti,South West,Ekiti,Ado-Ekiti,,,758.0,0,1684.4184,13,7,0.45,58.3077,108.2857,6,5,2,5,4,7,37.45
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 1,Primary 1,lga,Ado-Ekiti,South West,Ekiti,Ado-Ekiti,,,930.0,0,5162.3967,47,10,0.1801,19.7872,93.0,20,19,2,18,14,24,37.45
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 2,,lga,Ado-Ekiti,South West,Ekiti,Ado-Ekiti,,,893.0,0,4962.3038,45,10,0.18,19.8444,89.3,19,18,2,17,13,23,37.45
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 3,,lga,Ado-Ekiti,South West,Ekiti,Ado-Ekiti,,,867.0,0,4816.7817,44,10,0.18,19.7045,86.7,19,18,2,17,13,22,37.45
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 4,,lga,Ado-Ekiti,South West,Ekiti,Ado-Ekiti,,,841.0,0,4671.2596,46,9,0.18,18.2826,93.4444,20,19,2,17,13,23,37.45
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 5,,lga,Ado-Ekiti,South West,Ekiti,Ado-Ekiti,,,846.0,0,4700.364,45,9,0.18,18.8,94.0,19,18,2,17,13,23,37.45
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 6,,lga,Ado-Ekiti,South West,Ekiti,Ado-Ekiti,,,846.0,0,4700.364,46,9,0.18,18.3913,94.0,20,19,2,17,13,23,37.45
2024/2025,Female,ALL,Private,SSS,SSS1,SSS1,lga,Ado-Ekiti,South West,Ekiti,Ado-Ekiti,,,1021.0,451,1349.7175,12,7,0.7565,85.0833,145.8571,5,5,2,5,3,6,37.45
2024/2025,Female,ALL,Private,SSS,SSS2,,lga,Ado-Ekiti,South West,Ekiti,Ado-Ekiti,,,935.0,413,1236.9379,12,6,0.7559,77.9167,155.8333,5,5,1,5,3,6,37.45
2024/2025,Female,ALL,Private,SSS,SSS3,,lga,Ado-Ekiti,South West,Ekiti,Ado-Ekiti,,,879.0,388,1160.5388,9,6,0.7574,97.6667,146.5,4,4,1,3,3,5,37.45
2024/2025,Female,ALL,Private,Vocational,Tech/Voc,,lga,Ado-Ekiti,South West,Ekiti,Ado-Ekiti,,,40.0,0,170.9885,2,1,0.2339,20.0,40.0,1,1,0,1,1,1,37.45
2024/2025,Female,ALL,Public,Adult & Non-Formal,IQS/IQTE,,lga,Ado-Ekiti,South West,Ekiti,Ado-Ekiti,,,0.0,0,2885.4759,0,0,0.0,0.0,0.0,0,0,0,0,0,0,37.45
2024/2025,Female,ALL,Public,JSS,JSS1,JSS1,lga,Ado-Ekiti,South West,Ekiti,Ado-Ekiti,,,1760.0,0,1727.8299,24,6,1.0186,73.3333,293.3333,10,10,1,9,7,12,37.45
2024/2025,Female,ALL,Public,JSS,JSS2,,lga,Ado-Ekiti,South West,Ekiti,Ado-Ekiti,,,1660.0,0,1631.0714,25,5,1.0177,66.4,332.0,11,10,1,9,7,13,37.45
2024/2025,Female,ALL,Public,JSS,JSS3,,lga,Ado-Ekiti,South West,Ekiti,Ado-Ekiti,,,1610.0,0,1579.2365,28,5,1.0195,57.5,322.0,12,11,1,11,8,14,37.45
2024/2025,Female,ALL,Public,Pre-Primary/Primary,Primary 1,Primary 1,lga,Ado-Ekiti,South West,Ekiti,Ado-Ekiti,,,1976.0,0,4948.5048,69,18,0.3993,28.6377,109.7778,29,28,4,26,20,35,37.45
2024/2025,Female,ALL,Public,Pre-Primary/Primary,Primary 2,,lga,Ado-Ekiti,South West,Ekiti,Ado-Ekiti,,,1898.0,0,4754.9878,90,17,0.3992,21.0889,111.6471,38,36,4,34,26,46,37.45
2024/2025,Female,ALL,Public,Pre-Primary/Primary,Primary 3,,lga,Ado-Ekiti,South West,Ekiti,Ado-Ekiti,,,1843.0,0,4616.7615,71,17,0.3992,25.9577,108.4118,30,29,4,27,21,36,37.45
2024/2025,Female,ALL,Public,Pre-Primary/Primary,Primary 4,,lga,Ado-Ekiti,South West,Ekiti,Ado-Ekiti,,,1787.0,0,4475.0794,89,16,0.3993,20.0787,111.6875,38,36,4,34,26,45,37.45
2024/2025,Female,ALL,Public,Pre-Primary/Primary,Primary 5,,lga,Ado-Ekiti,South West,Ekiti,Ado-Ekiti,,,1798.0,0,4502.7247,81,16,0.3993,22.1975,112.375,34,33,4,31,24,41,37.45
2024/2025,Female,ALL,Public,Pre-Primary/Primary,Primary 6,,lga,Ado-Ekiti,South West,Ekiti,Ado-Ekiti,,,1798.0,0,4502.7247,75,16,0.3993,23.9733,112.375,32,30,4,28,22,38,37.45
2024/2025,Female,ALL,Public,SSS,SSS1,SSS1,lga,Ado-Ekiti,South West,Ekiti,Ado-Ekiti,,,2169.0,958,805.1687,23,7,2.6938,94.3043,309.8571,10,9,2,9,7,12,37.45
2024/2025,Female,ALL,Public,SSS,SSS2,,lga,Ado-Ekiti,South West,Ekiti,Ado-Ekiti,,,1988.0,878,736.0555,18,6,2.7009,110.4444,331.3333,8,7,1,7,5,9,37.45
2024/2025,Female,ALL,Public,SSS,SSS3,,lga,Ado-Ekiti,South West,Ekiti,Ado-Ekiti,,,1868.0,825,691.132,17,6,2.7028,109.8824,311.3333,7,7,1,6,5,9,37.45
2024/2025,Female,ALL,Public,Vocational,Tech/Voc,,lga,Ado-Ekiti,South West,Ekiti,Ado-Ekiti,,,86.0,0,76.0245,2,1,1.1312,43.0,86.0,1,1,0,1,1,1,37.45
2024/2025,Male,ALL,Private,Adult & Non-Formal,IQS/IQTE,,lga,Ado-Ekiti,South West,Ekiti,Ado-Ekiti,,,0.0,0,1378.8219,0,0,0.0,0.0,0.0,0,0,0,0,0,0,37.45
2024/2025,Male,ALL,Private,JSS,JSS1,JSS1,lga,Ado-Ekiti,South West,Ekiti,Ado-Ekiti,,,810.0,0,1651.6759,11,7,0.4904,73.6364,115.7143,5,4,2,4,3,6,37.45
2024/2025,Male,ALL,Private,JSS,JSS2,,lga,Ado-Ekiti,South West,Ekiti,Ado-Ekiti,,,764.0,0,1557.0865,11,7,0.4907,69.4545,109.1429,5,4,2,4,3,6,37.45
2024/2025,Male,ALL,Private,JSS,JSS3,,lga,Ado-Ekiti,South West,Ekiti,Ado-Ekiti,,,740.0,0,1509.7918,12,6,0.4901,61.6667,123.3333,5,5,1,5,3,6,37.45
2024/2025,Male,ALL,Private,Pre-Primary/Primary,Primary 1,Primary 1,lga,Ado-Ekiti,South West,Ekiti,Ado-Ekiti,,,902.0,0,4860.4383,44,10,0.1856,20.5,90.2,19,18,2,17,13,22,37.45
2024/2025,Male,ALL,Private,Pre-Primary/Primary,Primary 2,,lga,Ado-Ekiti,South West,Ekiti,Ado-Ekiti,,,866.0,0,4667.6215,42,9,0.1855,20.619,96.2222,18,17,2,16,12,21,37.45
2024/2025,Male,ALL,Private,Pre-Primary/Primary,Primary 3,,lga,Ado-Ekiti,South West,Ekiti,Ado-Ekiti,,,841.0,0,4533.0136,42,9,0.1855,20.0238,93.4444,18,17,2,16,12,21,37.45
2024/2025,Male,ALL,Private,Pre-Primary/Primary,Primary 4,,lga,Ado-Ekiti,South West,Ekiti,Ado-Ekiti,,,816.0,0,4394.7676,43,9,0.1857,18.9767,90.6667,18,17,2,16,13,22,37.45
2024/2025,Male,ALL,Private,Pre-Primary/Primary,Primary 5,,lga,Ado-Ekiti,South West,Ekiti,Ado-Ekiti,,,821.0,0,4423.872,42,9,0.1856,19.5476,91.2222,18,17,2,16,12,21,37.45
2024/2025,Male,ALL,Private,Pre-Primary/Primary,Primary 6,,lga,Ado-Ekiti,South West,Ekiti,Ado-Ekiti,,,820.0,0,4423.872,43,9,0.1854,19.0698,91.1111,18,17,2,16,13,22,37.45
2024/2025,Male,ALL,Private,SSS,SSS1,SSS1,lga,Ado-Ekiti,South West,Ekiti,Ado-Ekiti,,,832.0,444,1327.8892,12,7,0.6266,69.3333,118.8571,5,5,2,5,3,6,37.45
2024/2025,Male,ALL,Private,SSS,SSS2,,lga,Ado-Ekiti,South West,Ekiti,Ado-Ekiti,,,762.0,407,1218.7476,12,6,0.6252,63.5,127.0,5,5,1,5,3,6,37.45
2024/2025,Male,ALL,Private,SSS,SSS3,,lga,Ado-Ekiti,South West,Ekiti,Ado-Ekiti,,,715.0,382,1142.3485,9,6,0.6259,79.4444,119.1667,4,4,1,3,3,5,37.45
2024/2025,Male,ALL,Private,Vocational,Tech/Voc,,lga,Ado-Ekiti,South West,Ekiti,Ado-Ekiti,,,123.0,0,283.7681,4,1,0.4335,30.75,123.0,2,2,0,2,1,2,37.45
2024/2025,Male,ALL,Public,Adult & Non-Formal,IQS/IQTE,,lga,Ado-Ekiti,South West,Ekiti,Ado-Ekiti,,,0.0,0,2885.4759,0,0,0.0,0.0,0.0,0,0,0,0,0,0,37.45
2024/2025,Male,ALL,Public,JSS,JSS1,JSS1,lga,Ado-Ekiti,South West,Ekiti,Ado-Ekiti,,,1721.0,0,1548.1356,21,5,1.1117,81.9524,344.2,9,8,1,8,6,11,37.45
2024/2025,Male,ALL,Public,JSS,JSS2,,lga,Ado-Ekiti,South West,Ekiti,Ado-Ekiti,,,1623.0,0,1461.7441,23,5,1.1103,70.5652,324.6,10,9,1,9,7,12,37.45
2024/2025,Male,ALL,Public,JSS,JSS3,,lga,Ado-Ekiti,South West,Ekiti,Ado-Ekiti,,,1574.0,0,1416.8205,25,5,1.1109,62.96,314.8,11,10,1,9,7,13,37.45
2024/2025,Male,ALL,Public,Pre-Primary/Primary,Primary 1,Primary 1,lga,Ado-Ekiti,South West,Ekiti,Ado-Ekiti,,,1916.0,0,4658.2294,65,17,0.4113,29.4769,112.7059,28,26,4,25,19,33,37.45
2024/2025,Male,ALL,Public,Pre-Primary/Primary,Primary 2,,lga,Ado-Ekiti,South West,Ekiti,Ado-Ekiti,,,1841.0,0,4475.0794,85,16,0.4114,21.6588,115.0625,36,34,4,32,25,43,37.45
2024/2025,Male,ALL,Public,Pre-Primary/Primary,Primary 3,,lga,Ado-Ekiti,South West,Ekiti,Ado-Ekiti,,,1787.0,0,4343.7643,67,16,0.4114,26.6716,111.6875,28,27,4,25,19,34,37.45
2024/2025,Male,ALL,Public,Pre-Primary/Primary,Primary 4,,lga,Ado-Ekiti,South West,Ekiti,Ado-Ekiti,,,1733.0,0,4212.4493,84,15,0.4114,20.631,115.5333,36,34,4,32,24,43,37.45
2024/2025,Male,ALL,Public,Pre-Primary/Primary,Primary 5,,lga,Ado-Ekiti,South West,Ekiti,Ado-Ekiti,,,1744.0,0,4240.0945,76,15,0.4113,22.9474,116.2667,32,31,4,29,22,39,37.45
2024/2025,Male,ALL,Public,Pre-Primary/Primary,Primary 6,,lga,Ado-Ekiti,South West,Ekiti,Ado-Ekiti,,,1744.0,0,4240.0945,70,15,0.4113,24.9143,116.2667,30,28,4,27,20,36,37.45
2024/2025,Male,ALL,Public,SSS,SSS1,SSS1,lga,Ado-Ekiti,South West,Ekiti,Ado-Ekiti,,,1766.0,943,791.3461,23,6,2.2316,76.7826,294.3333,10,9,1,9,7,12,37.45
2024/2025,Male,ALL,Public,SSS,SSS2,,lga,Ado-Ekiti,South West,Ekiti,Ado-Ekiti,,,1618.0,864,725.6886,18,6,2.2296,89.8889,269.6667,8,7,1,7,5,9,37.45
2024/2025,Male,ALL,Public,SSS,SSS3,,lga,Ado-Ekiti,South West,Ekiti,Ado-Ekiti,,,1521.0,812,680.765,17,6,2.2343,89.4706,253.5,7,7,1,6,5,9,37.45
2024/2025,Male,ALL,Public,Vocational,Tech/Voc,,lga,Ado-Ekiti,South West,Ekiti,Ado-Ekiti,,,263.0,0,124.4038,4,1,2.1141,65.75,263.0,2,2,0,2,1,2,37.45
2024/2025,Female,Disabled,Private,Adult & Non-Formal,IQS/IQTE,,lga,Ado-Ekiti,South West,Ekiti,Ado-Ekiti,,,0.0,0,90.9513,0,0,0.0,0.0,0.0,0,0,0,0,0,0,37.45
2024/2025,Female,Disabled,Private,JSS,JSS1,JSS1,lga,Ado-Ekiti,South West,Ekiti,Ado-Ekiti,,,53.0,0,116.4177,1,1,0.4553,53.0,53.0,0,0,0,0,0,1,37.45
2024/2025,Female,Disabled,Private,JSS,JSS2,,lga,Ado-Ekiti,South West,Ekiti,Ado-Ekiti,,,50.0,0,112.7796,1,1,0.4433,50.0,50.0,0,0,0,0,0,1,37.45
2024/2025,Female,Disabled,Private,JSS,JSS3,,lga,Ado-Ekiti,South West,Ekiti,Ado-Ekiti,,,49.0,0,109.1416,1,1,0.449,49.0,49.0,0,0,0,0,0,1,37.45
2024/2025,Female,Disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,lga,Ado-Ekiti,South West,Ekiti,Ado-Ekiti,,,60.0,0,334.7008,3,1,0.1793,20.0,60.0,1,1,0,1,1,2,37.45
2024/2025,Female,Disabled,Private,Pre-Primary/Primary,Primary 2,,lga,Ado-Ekiti,South West,Ekiti,Ado-Ekiti,,,58.0,0,323.7867,3,1,0.1791,19.3333,58.0,1,1,0,1,1,2,37.45
2024/2025,Female,Disabled,Private,Pre-Primary/Primary,Primary 3,,lga,Ado-Ekiti,South West,Ekiti,Ado-Ekiti,,,57.0,0,312.8725,3,1,0.1822,19.0,57.0,1,1,0,1,1,2,37.45
2024/2025,Female,Disabled,Private,Pre-Primary/Primary,Primary 4,,lga,Ado-Ekiti,South West,Ekiti,Ado-Ekiti,,,55.0,0,305.5964,3,1,0.18,18.3333,55.0,1,1,0,1,1,2,37.45
2024/2025,Female,Disabled,Private,Pre-Primary/Primary,Primary 5,,lga,Ado-Ekiti,South West,Ekiti,Ado-Ekiti,,,55.0,0,305.5964,3,1,0.18,18.3333,55.0,1,1,0,1,1,2,37.45
2024/2025,Female,Disabled,Private,Pre-Primary/Primary,Primary 6,,lga,Ado-Ekiti,South West,Ekiti,Ado-Ekiti,,,55.0,0,305.5964,3,1,0.18,18.3333,55.0,1,1,0,1,1,2,37.45
2024/2025,Female,Disabled,Private,SSS,SSS1,SSS1,lga,Ado-Ekiti,South West,Ekiti,Ado-Ekiti,,,66.0,29,87.3133,1,1,0.7559,66.0,66.0,0,0,0,0,0,1,37.45
2024/2025,Female,Disabled,Private,SSS,SSS2,,lga,Ado-Ekiti,South West,Ekiti,Ado-Ekiti,,,61.0,27,80.0372,1,1,0.7621,61.0,61.0,0,0,0,0,0,1,37.45
2024/2025,Female,Disabled,Private,SSS,SSS3,,lga,Ado-Ekiti,South West,Ekiti,Ado-Ekiti,,,57.0,25,76.3991,1,1,0.7461,57.0,57.0,0,0,0,0,0,1,37.45
2024/2025,Female,Disabled,Private,Vocational,Tech/Voc,,lga,Ado-Ekiti,South West,Ekiti,Ado-Ekiti,,,2.0,0,7.2761,1,1,0.2749,2.0,2.0,0,0,0,0,0,1,37.45
2024/2025,Female,Disabled,Public,Adult & Non-Formal,IQS/IQTE,,lga,Ado-Ekiti,South West,Ekiti,Ado-Ekiti,,,0.0,0,190.0613,0,0,0.0,0.0,0.0,0,0,0,0,0,0,37.45
2024/2025,Female,Disabled,Public,JSS,JSS1,JSS1,lga,Ado-Ekiti,South West,Ekiti,Ado-Ekiti,,,114.0,0,110.5811,2,1,1.0309,57.0,114.0,1,1,0,1,1,1,37.45
2024/2025,Female,Disabled,Public,JSS,JSS2,,lga,Ado-Ekiti,South West,Ekiti,Ado-Ekiti,,,108.0,0,107.1255,2,1,1.0082,54.0,108.0,1,1,0,1,1,1,37.45
2024/2025,Female,Disabled,Public,JSS,JSS3,,lga,Ado-Ekiti,South West,Ekiti,Ado-Ekiti,,,105.0,0,103.6698,2,1,1.0128,52.5,105.0,1,1,0,1,1,1,37.45
2024/2025,Female,Disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,lga,Ado-Ekiti,South West,Ekiti,Ado-Ekiti,,,129.0,0,321.3764,4,1,0.4014,32.25,129.0,2,2,0,2,1,2,37.45
2024/2025,Female,Disabled,Public,Pre-Primary/Primary,Primary 2,,lga,Ado-Ekiti,South West,Ekiti,Ado-Ekiti,,,123.0,0,307.5537,6,1,0.3999,20.5,123.0,3,2,0,2,2,3,37.45
2024/2025,Female,Disabled,Public,Pre-Primary/Primary,Primary 3,,lga,Ado-Ekiti,South West,Ekiti,Ado-Ekiti,,,120.0,0,300.6424,5,1,0.3991,24.0,120.0,2,2,0,2,1,3,37.45
2024/2025,Female,Disabled,Public,Pre-Primary/Primary,Primary 4,,lga,Ado-Ekiti,South West,Ekiti,Ado-Ekiti,,,116.0,0,290.2754,6,1,0.3996,19.3333,116.0,3,2,0,2,2,3,37.45
2024/2025,Female,Disabled,Public,Pre-Primary/Primary,Primary 5,,lga,Ado-Ekiti,South West,Ekiti,Ado-Ekiti,,,117.0,0,293.7311,5,1,0.3983,23.4,117.0,2,2,0,2,1,3,37.45
2024/2025,Female,Disabled,Public,Pre-Primary/Primary,Primary 6,,lga,Ado-Ekiti,South West,Ekiti,Ado-Ekiti,,,117.0,0,293.7311,5,1,0.3983,23.4,117.0,2,2,0,2,1,3,37.45
2024/2025,Female,Disabled,Public,SSS,SSS1,SSS1,lga,Ado-Ekiti,South West,Ekiti,Ado-Ekiti,,,141.0,62,51.8349,2,1,2.7202,70.5,141.0,1,1,0,1,1,1,37.45
2024/2025,Female,Disabled,Public,SSS,SSS2,,lga,Ado-Ekiti,South West,Ekiti,Ado-Ekiti,,,129.0,57,48.3792,1,1,2.6664,129.0,129.0,0,0,0,0,0,1,37.45
2024/2025,Female,Disabled,Public,SSS,SSS3,,lga,Ado-Ekiti,South West,Ekiti,Ado-Ekiti,,,122.0,54,44.9236,1,1,2.7157,122.0,122.0,0,0,0,0,0,1,37.45
2024/2025,Female,Disabled,Public,Vocational,Tech/Voc,,lga,Ado-Ekiti,South West,Ekiti,Ado-Ekiti,,,6.0,0,3.4557,1,1,1.7363,6.0,6.0,0,0,0,0,0,1,37.45
2024/2025,Male,Disabled,Private,Adult & Non-Formal,IQS/IQTE,,lga,Ado-Ekiti,South West,Ekiti,Ado-Ekiti,,,0.0,0,90.9513,0,0,0.0,0.0,0.0,0,0,0,0,0,0,37.45
2024/2025,Male,Disabled,Private,JSS,JSS1,JSS1,lga,Ado-Ekiti,South West,Ekiti,Ado-Ekiti,,,53.0,0,109.1416,1,1,0.4856,53.0,53.0,0,0,0,0,0,1,37.45
2024/2025,Male,Disabled,Private,JSS,JSS2,,lga,Ado-Ekiti,South West,Ekiti,Ado-Ekiti,,,50.0,0,101.8655,1,1,0.4908,50.0,50.0,0,0,0,0,0,1,37.45
2024/2025,Male,Disabled,Private,JSS,JSS3,,lga,Ado-Ekiti,South West,Ekiti,Ado-Ekiti,,,48.0,0,98.2274,1,1,0.4887,48.0,48.0,0,0,0,0,0,1,37.45
2024/2025,Male,Disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,lga,Ado-Ekiti,South West,Ekiti,Ado-Ekiti,,,58.0,0,316.5106,3,1,0.1832,19.3333,58.0,1,1,0,1,1,2,37.45
2024/2025,Male,Disabled,Private,Pre-Primary/Primary,Primary 2,,lga,Ado-Ekiti,South West,Ekiti,Ado-Ekiti,,,56.0,0,301.9584,3,1,0.1855,18.6667,56.0,1,1,0,1,1,2,37.45
2024/2025,Male,Disabled,Private,Pre-Primary/Primary,Primary 3,,lga,Ado-Ekiti,South West,Ekiti,Ado-Ekiti,,,55.0,0,294.6823,3,1,0.1866,18.3333,55.0,1,1,0,1,1,2,37.45
2024/2025,Male,Disabled,Private,Pre-Primary/Primary,Primary 4,,lga,Ado-Ekiti,South West,Ekiti,Ado-Ekiti,,,53.0,0,287.4062,3,1,0.1844,17.6667,53.0,1,1,0,1,1,2,37.45
2024/2025,Male,Disabled,Private,Pre-Primary/Primary,Primary 5,,lga,Ado-Ekiti,South West,Ekiti,Ado-Ekiti,,,53.0,0,287.4062,3,1,0.1844,17.6667,53.0,1,1,0,1,1,2,37.45
