session,gender,disability,school_type,school_level,class_grade,key_entry_level,loc_level,loc_label,zone,state,lga,ward,school,student_count,is_o_level_student,school_count,classroom_count,computer_count,avg_students_per_school,learners_per_classroom,students_per_computer,usable_classroom_count,laboratory_count,computer_access_count,water_source_count,handwashing_facility_count,toilet_count,infrastructure_score
2024/2025,Female,ALL,Private,Adult & Non-Formal,IQS/IQTE,,lga,Bade,North East,Yobe,Bade,,,3151.0,0,1087.7777,18,5,2.8967,175.0556,630.2,8.0436,4.3472,5.5554,8.0181,8.4443,7.0085,50.17
2024/2025,Female,ALL,Private,JSS,JSS1,JSS1,lga,Bade,North East,Yobe,Bade,,,1664.0,0,1440.6688,20,12,1.155,83.2,138.6667,8.9374,4.8302,13.3329,8.909,9.3825,7.7872,50.17
2024/2025,Female,ALL,Private,JSS,JSS2,,lga,Bade,North East,Yobe,Bade,,,1568.0,0,1356.9936,19,11,1.1555,82.5263,142.5455,8.4905,4.5887,12.2218,8.4636,8.9134,7.3978,50.17
2024/2025,Female,ALL,Private,JSS,JSS3,,lga,Bade,North East,Yobe,Bade,,,1521.0,0,1316.9751,18,11,1.1549,84.5,138.2727,8.0436,4.3472,12.2218,8.0181,8.4443,7.0085,50.17
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 1,Primary 1,lga,Bade,North East,Yobe,Bade,,,2022.0,0,4049.1526,64,23,0.4994,31.5938,87.913,28.5995,15.4567,25.5547,28.5089,30.024,24.919,50.17
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 2,,lga,Bade,North East,Yobe,Bade,,,1942.0,0,3892.7163,62,22,0.4989,31.3226,88.2727,27.7058,14.9737,24.4436,27.618,29.0858,24.1403,50.17
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 3,,lga,Bade,North East,Yobe,Bade,,,1885.0,0,3776.2986,60,22,0.4992,31.4167,85.6818,26.8121,14.4907,24.4436,26.7271,28.1475,23.3616,50.17
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 4,,lga,Bade,North East,Yobe,Bade,,,1829.0,0,3663.519,58,21,0.4992,31.5345,87.0952,25.9183,14.0077,23.3326,25.8362,27.2093,22.5828,50.17
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 5,,lga,Bade,North East,Yobe,Bade,,,1840.0,0,3685.3473,58,21,0.4993,31.7241,87.619,25.9183,14.0077,23.3326,25.8362,27.2093,22.5828,50.17
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 6,,lga,Bade,North East,Yobe,Bade,,,1840.0,0,3685.3473,59,21,0.4993,31.1864,87.619,26.3652,14.2492,23.3326,26.2816,27.6784,22.9722,50.17
