session,gender,disability,school_type,school_level,class_grade,key_entry_level,loc_level,loc_label,zone,state,lga,ward,school,student_count,is_o_level_student,school_count,classroom_count,computer_count,avg_students_per_school,learners_per_classroom,students_per_computer,usable_classroom_count,laboratory_count,computer_access_count,water_source_count,handwashing_facility_count,toilet_count,infrastructure_score
2024/2025,Female,ALL,Private,Adult & Non-Formal,IQS/IQTE,,lga,Aninri,South East,Enugu,Aninri,,,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,34.8
2024/2025,Female,ALL,Private,JSS,JSS1,JSS1,lga,Aninri,South East,Enugu,Aninri,,,316,0,5.52616,9,2,57.1826,35.1111,158.0,7,4,1,1,3,1,34.8
2024/2025,Female,ALL,Private,JSS,JSS2,,lga,Aninri,South East,Enugu,Aninri,,,299,0,5.272906,8,2,56.705,37.375,149.5,7,3,1,2,3,1,34.8
2024/2025,Female,ALL,Private,JSS,JSS3,,lga,Aninri,South East,Enugu,Aninri,,,289,0,4.969976,9,1,58.1492,32.1111,289.0,8,4,1,2,3,1,34.8
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 1,Primary 1,lga,Aninri,South East,Enugu,Aninri,,,471,0,15.525372,26,5,30.3374,18.1154,94.2,23,10,2,5,8,2,34.8
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 2,,lga,Aninri,South East,Enugu,Aninri,,,452,0,14.974949,32,5,30.1837,14.125,90.4,26,12,2,6,9,2,34.8
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 3,,lga,Aninri,South East,Enugu,Aninri,,,439,0,14.413916,31,4,30.4567,14.1613,109.75,26,12,2,6,9,2,34.8
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 4,,lga,Aninri,South East,Enugu,Aninri,,,426,0,13.852991,27,4,30.7515,15.7778,106.5,23,10,2,5,7,2,34.8
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 5,,lga,Aninri,South East,Enugu,Aninri,,,428,0,14.140662,20,4,30.2673,21.4,107.0,17,7,2,3,5,2,34.8
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 6,,lga,Aninri,South East,Enugu,Aninri,,,428,0,14.140662,33,4,30.2673,12.9697,107.0,28,13,2,6,9,2,34.8
2024/2025,Female,ALL,Private,SSS,SSS1,SSS1,lga,Aninri,South East,Enugu,Aninri,,,316,241,4.429682,8,1,71.3369,39.5,316.0,7,4,1,1,3,1,34.8
2024/2025,Female,ALL,Private,SSS,SSS2,,lga,Aninri,South East,Enugu,Aninri,,,290,221,4.148658,7,1,69.9021,41.4286,290.0,6,3,1,2,2,1,34.8
2024/2025,Female,ALL,Private,SSS,SSS3,,lga,Aninri,South East,Enugu,Aninri,,,273,208,3.87723,11,1,70.4111,24.8182,273.0,9,5,2,2,3,1,34.8
2024/2025,Female,ALL,Private,Vocational,Tech/Voc,,lga,Aninri,South East,Enugu,Aninri,,,177,0,0.572656,1,1,309.086,177.0,177.0,1,1,0,1,1,0,34.8
2024/2025,Female,ALL,Public,Adult & Non-Formal,IQS/IQTE,,lga,Aninri,South East,Enugu,Aninri,,,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,34.8
2024/2025,Female,ALL,Public,JSS,JSS1,JSS1,lga,Aninri,South East,Enugu,Aninri,,,673,0,4.221215,18,3,159.4328,37.3889,224.3333,15,7,1,4,6,1,34.8
2024/2025,Female,ALL,Public,JSS,JSS2,,lga,Aninri,South East,Enugu,Aninri,,,635,0,4.221249,21,3,150.4294,30.2381,211.6667,18,7,1,5,6,0,34.8
2024/2025,Female,ALL,Public,JSS,JSS3,,lga,Aninri,South East,Enugu,Aninri,,,615,0,3.950754,16,3,155.6665,38.4375,205.0,13,6,1,4,5,1,34.8
