session,gender,disability,school_type,school_level,class_grade,key_entry_level,loc_level,loc_label,zone,state,lga,ward,school,student_count,is_o_level_student,school_count,classroom_count,computer_count,avg_students_per_school,learners_per_classroom,students_per_computer,usable_classroom_count,laboratory_count,computer_access_count,water_source_count,handwashing_facility_count,toilet_count,infrastructure_score
2024/2025,Female,ALL,Private,Adult & Non-Formal,IQS/IQTE,,lga,Abeokuta North,South West,Ogun,Abeokuta North,,,0.0,0,1378.8219,0,0,0.0,0.0,0.0,0,0,1,0,0,0,33.2
2024/2025,Female,ALL,Private,JSS,JSS1,JSS1,lga,Abeokuta North,South West,Ogun,Abeokuta North,,,1621.0,0,1207.8335,34,6,1.3421,47.6765,270.1667,7,2,4,5,4,28,33.2
2024/2025,Female,ALL,Private,JSS,JSS2,,lga,Abeokuta North,South West,Ogun,Abeokuta North,,,1528.0,0,1138.7105,26,6,1.3419,58.7692,254.6667,6,2,4,4,3,21,33.2
2024/2025,Female,ALL,Private,JSS,JSS3,,lga,Abeokuta North,South West,Ogun,Abeokuta North,,,1481.0,0,1105.968,33,5,1.3391,44.8788,296.2,7,2,3,5,4,27,33.2
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 1,Primary 1,lga,Abeokuta North,South West,Ogun,Abeokuta North,,,1633.0,0,3390.665,95,20,0.4816,17.1895,81.65,20,7,13,13,12,77,33.2
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 2,,lga,Abeokuta North,South West,Ogun,Abeokuta North,,,1569.0,0,3256.0571,85,19,0.4819,18.4588,82.5789,18,6,12,12,10,69,33.2
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 3,,lga,Abeokuta North,South West,Ogun,Abeokuta North,,,1523.0,0,3161.4677,91,18,0.4817,16.7363,84.6111,20,7,11,13,11,74,33.2
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 4,,lga,Abeokuta North,South West,Ogun,Abeokuta North,,,1477.0,0,3066.8784,96,18,0.4816,15.3854,82.0556,21,7,11,13,12,78,33.2
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 5,,lga,Abeokuta North,South West,Ogun,Abeokuta North,,,1486.0,0,3085.0686,80,18,0.4817,18.575,82.5556,17,6,11,11,10,65,33.2
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 6,,lga,Abeokuta North,South West,Ogun,Abeokuta North,,,1486.0,0,3085.0686,113,18,0.4817,13.1504,82.5556,24,8,11,16,14,91,33.2
2024/2025,Female,ALL,Private,SSS,SSS1,SSS1,lga,Abeokuta North,South West,Ogun,Abeokuta North,,,826.0,1039,884.0468,26,15,0.9343,31.7692,55.0667,6,2,9,4,3,21,33.2
2024/2025,Female,ALL,Private,SSS,SSS2,,lga,Abeokuta North,South West,Ogun,Abeokuta North,,,758.0,953,811.2857,32,14,0.9343,23.6875,54.1429,7,2,9,4,4,26,33.2
2024/2025,Female,ALL,Private,SSS,SSS3,,lga,Abeokuta North,South West,Ogun,Abeokuta North,,,712.0,895,763.9911,20,13,0.9319,35.6,54.7692,4,1,8,3,2,16,33.2
2024/2025,Female,ALL,Private,Vocational,Tech/Voc,,lga,Abeokuta North,South West,Ogun,Abeokuta North,,,0.0,0,112.7796,5,1,0.0,0.0,0.0,1,0,1,1,1,4,33.2
2024/2025,Female,ALL,Public,Adult & Non-Formal,IQS/IQTE,,lga,Abeokuta North,South West,Ogun,Abeokuta North,,,0.0,0,2885.4759,0,0,0.0,0.0,0.0,0,0,1,0,0,0,33.2
2024/2025,Female,ALL,Public,JSS,JSS1,JSS1,lga,Abeokuta North,South West,Ogun,Abeokuta North,,,1755.0,0,1133.4564,32,11,1.5484,54.8438,159.5455,7,2,7,4,4,26,33.2
2024/2025,Female,ALL,Public,JSS,JSS2,,lga,Abeokuta North,South West,Ogun,Abeokuta North,,,1656.0,0,1071.2545,31,11,1.5459,53.4194,150.5455,7,2,7,4,4,25,33.2
2024/2025,Female,ALL,Public,JSS,JSS3,,lga,Abeokuta North,South West,Ogun,Abeokuta North,,,1605.0,0,1036.6979,23,11,1.5482,69.7826,145.9091,5,2,7,3,3,19,33.2
2024/2025,Female,ALL,Public,Pre-Primary/Primary,Primary 1,Primary 1,lga,Abeokuta North,South West,Ogun,Abeokuta North,,,1769.0,0,3248.3202,87,67,0.5446,20.3333,26.403,19,6,42,12,11,70,33.2
2024/2025,Female,ALL,Public,Pre-Primary/Primary,Primary 2,,lga,Abeokuta North,South West,Ogun,Abeokuta North,,,1699.0,0,3120.4608,110,64,0.5445,15.4455,26.5469,24,8,41,15,14,89,33.2
2024/2025,Female,ALL,Public,Pre-Primary/Primary,Primary 3,,lga,Abeokuta North,South West,Ogun,Abeokuta North,,,1650.0,0,3030.6136,91,62,0.5444,18.1319,26.6129,20,7,39,13,11,74,33.2
2024/2025,Female,ALL,Public,Pre-Primary/Primary,Primary 4,,lga,Abeokuta North,South West,Ogun,Abeokuta North,,,1600.0,0,2937.3108,72,61,0.5447,22.2222,26.2295,15,5,39,10,9,58,33.2
2024/2025,Female,ALL,Public,Pre-Primary/Primary,Primary 5,,lga,Abeokuta North,South West,Ogun,Abeokuta North,,,1610.0,0,2958.0448,88,61,0.5443,18.2955,26.3934,19,6,39,12,11,71,33.2
