session,gender,disability,school_type,school_level,class_grade,key_entry_level,loc_level,loc_label,zone,state,lga,ward,school,student_count,is_o_level_student,school_count,classroom_count,computer_count,avg_students_per_school,learners_per_classroom,students_per_computer,usable_classroom_count,laboratory_count,computer_access_count,water_source_count,handwashing_facility_count,toilet_count,infrastructure_score
2024/2025,Female,ALL,Private,Adult & Non-Formal,IQS/IQTE,,lga,Argungu,North West,Kebbi,Argungu,,,2154,0,2.1195,11,32,1016.2667,195.8182,67.3125,8,6,5,5,0,1,38.5
2024/2025,Female,ALL,Private,JSS,JSS1,JSS1,lga,Argungu,North West,Kebbi,Argungu,,,998,0,3.9603,23,19,252.0011,43.3913,52.5263,12,14,3,11,0,2,33.83
2024/2025,Female,ALL,Private,JSS,JSS2,,lga,Argungu,North West,Kebbi,Argungu,,,941,0,3.7341,32,18,252.0018,29.4062,52.2778,17,24,2,20,1,3,37.78
2024/2025,Female,ALL,Private,JSS,JSS3,,lga,Argungu,North West,Kebbi,Argungu,,,912,0,3.619,22,18,252.0033,41.4545,50.6667,17,12,2,12,0,2,40.51
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 1,Primary 1,lga,Argungu,North West,Kebbi,Argungu,,,2832,0,11.238,88,14,252.0021,32.1818,202.2857,70,55,2,56,1,7,43.92
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 2,,lga,Argungu,North West,Kebbi,Argungu,,,2721,0,10.7961,71,13,252.0355,38.3239,209.3077,50,54,2,30,1,6,39.87
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 3,,lga,Argungu,North West,Kebbi,Argungu,,,2641,0,10.4804,82,13,251.9942,32.2073,203.1538,53,51,2,41,1,7,37.83
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 4,,lga,Argungu,North West,Kebbi,Argungu,,,2562,0,10.1647,70,13,252.0488,36.6,197.0769,56,39,2,43,2,6,43.32
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 5,,lga,Argungu,North West,Kebbi,Argungu,,,2577,0,10.2279,97,13,251.9579,26.567,198.2308,53,62,2,49,2,7,35.12
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 6,,lga,Argungu,North West,Kebbi,Argungu,,,2577,0,10.2279,87,13,251.9579,29.6207,198.2308,66,63,2,48,1,7,42.92
