session,gender,disability,school_type,school_level,class_grade,key_entry_level,loc_level,loc_label,zone,state,lga,ward,school,student_count,is_o_level_student,school_count,classroom_count,computer_count,avg_students_per_school,learners_per_classroom,students_per_computer,usable_classroom_count,laboratory_count,computer_access_count,water_source_count,handwashing_facility_count,toilet_count,infrastructure_score
2024/2025,Female,ALL,Private,Adult & Non-Formal,IQS/IQTE,,lga,Bwari,North Central,Abuja Federal Capital Territory,Bwari,,,0.0,0,1378.8219,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.89
2024/2025,Female,ALL,Private,JSS,JSS1,JSS1,lga,Bwari,North Central,Abuja Federal Capital Territory,Bwari,,,1503.0,0,1804.4741,18,5,0.8329,83.5,300.6,10.336,8.5618,2.3492,8.453,5.797,5.8553,44.89
2024/2025,Female,ALL,Private,JSS,JSS2,,lga,Bwari,North Central,Abuja Federal Capital Territory,Bwari,,,1418.0,0,1702.6086,17,5,0.8328,83.4118,283.6,9.7617,8.0861,2.3492,7.9834,5.4749,5.53,44.89
2024/2025,Female,ALL,Private,JSS,JSS3,,lga,Bwari,North Central,Abuja Federal Capital Territory,Bwari,,,1376.0,0,1651.6759,14,5,0.8331,98.2857,275.2,8.0391,6.6592,2.3492,6.5746,4.5088,4.5541,44.89
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 1,Primary 1,lga,Bwari,North Central,Abuja Federal Capital Territory,Bwari,,,1182.0,0,5060.5312,52,26,0.2336,22.7308,45.4615,29.8595,24.7341,12.2159,24.4199,16.7469,16.9152,44.89
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 2,,lga,Bwari,North Central,Abuja Federal Capital Territory,Bwari,,,1135.0,0,4864.0764,41,25,0.2333,27.6829,45.4,23.543,19.5019,11.7461,19.2542,13.2043,13.337,44.89
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 3,,lga,Bwari,North Central,Abuja Federal Capital Territory,Bwari,,,1102.0,0,4722.1923,41,24,0.2334,26.878,45.9167,23.543,19.5019,11.2762,19.2542,13.2043,13.337,44.89
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 4,,lga,Bwari,North Central,Abuja Federal Capital Territory,Bwari,,,1069.0,0,4580.3083,53,23,0.2334,20.1698,46.4783,30.4337,25.2097,10.8064,24.8895,17.0689,17.2405,44.89
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 5,,lga,Bwari,North Central,Abuja Federal Capital Territory,Bwari,,,1075.0,0,4605.7746,43,24,0.2334,25.0,44.7917,24.6915,20.4532,11.2762,20.1934,13.8484,13.9876,44.89
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 6,,lga,Bwari,North Central,Abuja Federal Capital Territory,Bwari,,,1075.0,0,4605.7746,59,24,0.2334,18.2203,44.7917,33.879,28.0637,11.2762,27.7072,19.0013,19.1922,44.89
2024/2025,Female,ALL,Private,SSS,SSS1,SSS1,lga,Bwari,North Central,Abuja Federal Capital Territory,Bwari,,,1265.0,400,1320.6131,11,4,0.9579,115.0,316.25,6.3164,5.2322,1.8794,5.1658,3.5426,3.5782,44.89
2024/2025,Female,ALL,Private,SSS,SSS2,,lga,Bwari,North Central,Abuja Federal Capital Territory,Bwari,,,1161.0,367,1211.4715,11,3,0.9583,105.5455,387.0,6.3164,5.2322,1.4095,5.1658,3.5426,3.5782,44.89
