session,gender,disability,school_type,school_level,class_grade,key_entry_level,loc_level,loc_label,zone,state,lga,ward,school,student_count,is_o_level_student,school_count,classroom_count,computer_count,avg_students_per_school,learners_per_classroom,students_per_computer,usable_classroom_count,laboratory_count,computer_access_count,water_source_count,handwashing_facility_count,toilet_count,infrastructure_score
2024/2025,Female,ALL,Private,Adult & Non-Formal,IQS/IQTE,,lga,Brass,South South,Bayelsa,Brass,,,0.0,0,1378.8219,0,0,0.0,0.0,0.0,0,0,1,0,0,0,36.4
2024/2025,Female,ALL,Private,JSS,JSS1,JSS1,lga,Brass,South South,Bayelsa,Brass,,,0.0,0,1822.6644,12,9,0.0,0.0,0.0,6,4,6,4,0,4,36.4
2024/2025,Female,ALL,Private,JSS,JSS2,,lga,Brass,South South,Bayelsa,Brass,,,0.0,0,1720.7989,12,8,0.0,0.0,0.0,6,4,5,4,0,4,36.4
2024/2025,Female,ALL,Private,JSS,JSS3,,lga,Brass,South South,Bayelsa,Brass,,,0.0,0,1669.8662,14,8,0.0,0.0,0.0,7,4,5,5,0,4,36.4
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 1,Primary 1,lga,Brass,South South,Bayelsa,Brass,,,0.0,0,5115.102,34,10,0.0,0.0,0.0,18,10,7,12,1,11,36.4
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 2,,lga,Brass,South South,Bayelsa,Brass,,,0.0,0,4915.0091,31,10,0.0,0.0,0.0,16,9,7,11,0,10,36.4
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 3,,lga,Brass,South South,Bayelsa,Brass,,,0.0,0,4769.487,47,9,0.0,0.0,0.0,25,14,6,17,1,15,36.4
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 4,,lga,Brass,South South,Bayelsa,Brass,,,0.0,0,4627.6029,33,9,0.0,0.0,0.0,17,10,6,12,1,10,36.4
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 5,,lga,Brass,South South,Bayelsa,Brass,,,0.0,0,4656.7074,36,9,0.0,0.0,0.0,19,11,6,13,1,11,36.4
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 6,,lga,Brass,South South,Bayelsa,Brass,,,0.0,0,4656.7074,35,9,0.0,0.0,0.0,18,11,6,13,1,11,36.4
2024/2025,Female,ALL,Private,SSS,SSS1,SSS1,lga,Brass,South South,Bayelsa,Brass,,,0.0,400,1335.1653,14,7,0.0,0.0,0.0,7,4,5,5,0,4,36.4
2024/2025,Female,ALL,Private,SSS,SSS2,,lga,Brass,South South,Bayelsa,Brass,,,0.0,367,1222.3857,11,6,0.0,0.0,0.0,6,3,4,4,0,3,36.4
2024/2025,Female,ALL,Private,SSS,SSS3,,lga,Brass,South South,Bayelsa,Brass,,,0.0,345,1149.6246,13,6,0.0,0.0,0.0,7,4,4,5,0,4,36.4
2024/2025,Female,ALL,Private,Vocational,Tech/Voc,,lga,Brass,South South,Bayelsa,Brass,,,0.0,0,167.3504,1,1,0.0,0.0,0.0,1,0,1,0,0,0,36.4
2024/2025,Female,ALL,Public,Adult & Non-Formal,IQS/IQTE,,lga,Brass,South South,Bayelsa,Brass,,,0.0,0,2885.4759,0,0,0.0,0.0,0.0,0,0,1,0,0,0,36.4
2024/2025,Female,ALL,Public,JSS,JSS1,JSS1,lga,Brass,South South,Bayelsa,Brass,,,0.0,0,1714.0072,24,7,0.0,0.0,0.0,13,7,5,9,0,8,36.4
2024/2025,Female,ALL,Public,JSS,JSS2,,lga,Brass,South South,Bayelsa,Brass,,,0.0,0,1617.2488,15,6,0.0,0.0,0.0,8,5,4,5,0,5,36.4
2024/2025,Female,ALL,Public,JSS,JSS3,,lga,Brass,South South,Bayelsa,Brass,,,0.0,0,1568.8695,20,6,0.0,0.0,0.0,10,6,4,7,0,6,36.4
2024/2025,Female,ALL,Public,Pre-Primary/Primary,Primary 1,Primary 1,lga,Brass,South South,Bayelsa,Brass,,,0.0,0,4903.5812,63,18,0.0,0.0,0.0,33,19,12,23,1,20,36.4
2024/2025,Female,ALL,Public,Pre-Primary/Primary,Primary 2,,lga,Brass,South South,Bayelsa,Brass,,,0.0,0,4713.5199,64,18,0.0,0.0,0.0,34,19,12,23,1,20,36.4
2024/2025,Female,ALL,Public,Pre-Primary/Primary,Primary 3,,lga,Brass,South South,Bayelsa,Brass,,,0.0,0,4575.2935,84,17,0.0,0.0,0.0,44,26,11,31,1,26,36.4
2024/2025,Female,ALL,Public,Pre-Primary/Primary,Primary 4,,lga,Brass,South South,Bayelsa,Brass,,,0.0,0,4437.0671,63,17,0.0,0.0,0.0,33,19,11,23,1,20,36.4
2024/2025,Female,ALL,Public,Pre-Primary/Primary,Primary 5,,lga,Brass,South South,Bayelsa,Brass,,,0.0,0,4464.7124,56,17,0.0,0.0,0.0,29,17,11,20,1,18,36.4
2024/2025,Female,ALL,Public,Pre-Primary/Primary,Primary 6,,lga,Brass,South South,Bayelsa,Brass,,,0.0,0,4464.7124,58,17,0.0,0.0,0.0,30,18,11,21,1,18,36.4
2024/2025,Female,ALL,Public,SSS,SSS1,SSS1,lga,Brass,South South,Bayelsa,Brass,,,0.0,851,798.2574,17,7,0.0,0.0,0.0,9,5,5,6,0,5,36.4
2024/2025,Female,ALL,Public,SSS,SSS2,,lga,Brass,South South,Bayelsa,Brass,,,0.0,780,729.1442,19,6,0.0,0.0,0.0,10,6,4,7,0,6,36.4
2024/2025,Female,ALL,Public,SSS,SSS3,,lga,Brass,South South,Bayelsa,Brass,,,0.0,732,684.2206,14,6,0.0,0.0,0.0,7,4,4,5,0,4,36.4
2024/2025,Female,ALL,Public,Vocational,Tech/Voc,,lga,Brass,South South,Bayelsa,Brass,,,0.0,0,76.0245,2,1,0.0,0.0,0.0,1,1,1,1,0,1,36.4
2024/2025,Male,ALL,Private,Adult & Non-Formal,IQS/IQTE,,lga,Brass,South South,Bayelsa,Brass,,,0.0,0,1378.8219,0,0,0.0,0.0,0.0,0,0,1,0,0,0,36.4
2024/2025,Male,ALL,Private,JSS,JSS1,JSS1,lga,Brass,South South,Bayelsa,Brass,,,0.0,0,1768.0936,12,9,0.0,0.0,0.0,6,4,6,4,0,4,36.4
2024/2025,Male,ALL,Private,JSS,JSS2,,lga,Brass,South South,Bayelsa,Brass,,,0.0,0,1666.2281,12,8,0.0,0.0,0.0,6,4,5,4,0,4,36.4
2024/2025,Male,ALL,Private,JSS,JSS3,,lga,Brass,South South,Bayelsa,Brass,,,0.0,0,1615.2954,13,8,0.0,0.0,0.0,7,4,5,5,0,4,36.4
2024/2025,Male,ALL,Private,Pre-Primary/Primary,Primary 1,Primary 1,lga,Brass,South South,Bayelsa,Brass,,,651.0,0,5198.7772,35,10,0.1252,18.6,65.1,18,11,7,13,1,11,36.4
2024/2025,Male,ALL,Private,Pre-Primary/Primary,Primary 2,,lga,Brass,South South,Bayelsa,Brass,,,626.0,0,4995.0463,31,10,0.1253,20.1935,62.6,16,9,7,11,0,10,36.4
2024/2025,Male,ALL,Private,Pre-Primary/Primary,Primary 3,,lga,Brass,South South,Bayelsa,Brass,,,607.0,0,4845.8861,48,9,0.1253,12.6458,67.4444,25,15,6,17,1,15,36.4
2024/2025,Male,ALL,Private,Pre-Primary/Primary,Primary 4,,lga,Brass,South South,Bayelsa,Brass,,,589.0,0,4700.364,33,9,0.1253,17.8485,65.4444,17,10,6,12,1,10,36.4
2024/2025,Male,ALL,Private,Pre-Primary/Primary,Primary 5,,lga,Brass,South South,Bayelsa,Brass,,,592.0,0,4729.4684,36,9,0.1252,16.4444,65.7778,19,11,6,13,1,11,36.4
2024/2025,Male,ALL,Private,Pre-Primary/Primary,Primary 6,,lga,Brass,South South,Bayelsa,Brass,,,592.0,0,4729.4684,35,9,0.1252,16.9143,65.7778,18,11,6,13,1,11,36.4
2024/2025,Male,ALL,Private,SSS,SSS1,SSS1,lga,Brass,South South,Bayelsa,Brass,,,0.0,425,1418.8405,15,7,0.0,0.0,0.0,8,5,5,5,0,5,36.4
2024/2025,Male,ALL,Private,SSS,SSS2,,lga,Brass,South South,Bayelsa,Brass,,,0.0,390,1302.4228,12,6,0.0,0.0,0.0,6,4,4,4,0,4,36.4
2024/2025,Male,ALL,Private,SSS,SSS3,,lga,Brass,South South,Bayelsa,Brass,,,0.0,366,1222.3857,13,6,0.0,0.0,0.0,7,4,4,5,0,4,36.4
2024/2025,Male,ALL,Private,Vocational,Tech/Voc,,lga,Brass,South South,Bayelsa,Brass,,,0.0,0,298.3203,2,1,0.0,0.0,0.0,1,1,1,1,0,1,36.4
2024/2025,Male,ALL,Public,Adult & Non-Formal,IQS/IQTE,,lga,Brass,South South,Bayelsa,Brass,,,0.0,0,2885.4759,0,0,0.0,0.0,0.0,0,0,1,0,0,0,36.4
2024/2025,Male,ALL,Public,JSS,JSS1,JSS1,lga,Brass,South South,Bayelsa,Brass,,,0.0,0,1658.7167,24,6,0.0,0.0,0.0,13,7,4,9,0,8,36.4
2024/2025,Male,ALL,Public,JSS,JSS2,,lga,Brass,South South,Bayelsa,Brass,,,0.0,0,1565.4139,15,6,0.0,0.0,0.0,8,5,4,5,0,5,36.4
2024/2025,Male,ALL,Public,JSS,JSS3,,lga,Brass,South South,Bayelsa,Brass,,,0.0,0,1517.0346,19,6,0.0,0.0,0.0,10,6,4,7,0,6,36.4
2024/2025,Male,ALL,Public,Pre-Primary/Primary,Primary 1,Primary 1,lga,Brass,South South,Bayelsa,Brass,,,1383.0,0,4983.0614,64,19,0.2775,21.6094,72.7895,34,19,13,23,1,20,36.4
2024/2025,Male,ALL,Public,Pre-Primary/Primary,Primary 2,,lga,Brass,South South,Bayelsa,Brass,,,1329.0,0,4786.0888,65,18,0.2777,20.4462,73.8333,34,20,12,24,1,20,36.4
2024/2025,Male,ALL,Public,Pre-Primary/Primary,Primary 3,,lga,Brass,South South,Bayelsa,Brass,,,1290.0,0,4644.4067,85,18,0.2778,15.1765,71.6667,45,26,12,31,1,27,36.4
2024/2025,Male,ALL,Public,Pre-Primary/Primary,Primary 4,,lga,Brass,South South,Bayelsa,Brass,,,1251.0,0,4506.1803,64,17,0.2776,19.5469,73.5882,34,19,11,23,1,20,36.4
2024/2025,Male,ALL,Public,Pre-Primary/Primary,Primary 5,,lga,Brass,South South,Bayelsa,Brass,,,1259.0,0,4533.8256,57,17,0.2777,22.0877,74.0588,30,17,11,21,1,18,36.4
2024/2025,Male,ALL,Public,Pre-Primary/Primary,Primary 6,,lga,Brass,South South,Bayelsa,Brass,,,1259.0,0,4533.8256,59,17,0.2777,21.339,74.0588,31,18,11,21,1,18,36.4
2024/2025,Male,ALL,Public,SSS,SSS1,SSS1,lga,Brass,South South,Bayelsa,Brass,,,0.0,903,846.6366,18,7,0.0,0.0,0.0,9,5,5,7,0,6,36.4
2024/2025,Male,ALL,Public,SSS,SSS2,,lga,Brass,South South,Bayelsa,Brass,,,0.0,828,774.0678,20,6,0.0,0.0,0.0,10,6,4,7,0,6,36.4
2024/2025,Male,ALL,Public,SSS,SSS3,,lga,Brass,South South,Bayelsa,Brass,,,0.0,778,729.1442,14,6,0.0,0.0,0.0,7,4,4,5,0,4,36.4
