session,gender,disability,school_type,school_level,class_grade,key_entry_level,loc_level,loc_label,zone,state,lga,ward,school,student_count,is_o_level_student,school_count,classroom_count,computer_count,avg_students_per_school,learners_per_classroom,students_per_computer,usable_classroom_count,laboratory_count,computer_access_count,water_source_count,handwashing_facility_count,toilet_count,infrastructure_score
2024/2025,Female,ALL,Private,Adult & Non-Formal,IQS/IQTE,,lga,Esan Central,South South,Edo,Esan Central,,,0.0,0,1720.7989,0,0,0.0,0.0,0.0,0,0,0,0,0,0,31.32
2024/2025,Female,ALL,Private,JSS,JSS1,JSS1,lga,Esan Central,South South,Edo,Esan Central,,,1055.0,0,1371.5458,21,12,0.7692,50.2381,87.9167,11,4,4,8,6,3,31.32
2024/2025,Female,ALL,Private,JSS,JSS2,,lga,Esan Central,South South,Edo,Esan Central,,,994.0,0,1291.5087,22,12,0.7696,45.1818,82.8333,11,4,4,8,7,3,31.32
2024/2025,Female,ALL,Private,JSS,JSS3,,lga,Esan Central,South South,Edo,Esan Central,,,964.0,0,1251.4901,21,11,0.7703,45.9048,87.6364,11,4,4,8,6,3,31.32
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 1,Primary 1,lga,Esan Central,South South,Edo,Esan Central,,,2358.0,0,3812.6792,61,14,0.6185,38.6557,168.4286,32,12,5,22,19,8,31.32
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 2,,lga,Esan Central,South South,Edo,Esan Central,,,2265.0,0,3659.8809,57,13,0.6189,39.7368,174.2308,30,11,5,20,17,7,31.32
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 3,,lga,Esan Central,South South,Edo,Esan Central,,,2199.0,0,3554.3774,51,13,0.6187,43.1176,169.1538,27,10,5,18,16,7,31.32
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 4,,lga,Esan Central,South South,Edo,Esan Central,,,2132.0,0,3448.8739,53,13,0.6182,40.2264,164.0,28,10,5,19,16,7,31.32
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 5,,lga,Esan Central,South South,Edo,Esan Central,,,2146.0,0,3470.7022,57,13,0.6183,37.6491,165.0769,30,11,5,20,17,7,31.32
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 6,,lga,Esan Central,South South,Edo,Esan Central,,,2145.0,0,3470.7022,80,13,0.618,26.8125,165.0,42,16,5,29,25,10,31.32
2024/2025,Female,ALL,Private,SSS,SSS1,SSS1,lga,Esan Central,South South,Edo,Esan Central,,,1030.0,677,989.5503,19,15,1.0409,54.2105,68.6667,10,4,6,7,6,2,31.32
2024/2025,Female,ALL,Private,SSS,SSS2,,lga,Esan Central,South South,Edo,Esan Central,,,943.0,620,905.8751,17,13,1.041,55.4706,72.5385,9,3,5,6,5,2,31.32
2024/2025,Female,ALL,Private,SSS,SSS3,,lga,Esan Central,South South,Edo,Esan Central,,,886.0,582,851.3043,15,13,1.0408,59.0667,68.1538,8,3,5,5,5,2,31.32
2024/2025,Female,ALL,Private,Vocational,Tech/Voc,,lga,Esan Central,South South,Edo,Esan Central,,,0.0,0,116.4177,3,1,0.0,0.0,0.0,2,1,0,1,1,0,31.32
2024/2025,Female,ALL,Public,Adult & Non-Formal,IQS/IQTE,,lga,Esan Central,South South,Edo,Esan Central,,,0.0,0,3607.7088,0,0,0.0,0.0,0.0,0,0,0,0,0,0,31.32
2024/2025,Female,ALL,Public,JSS,JSS1,JSS1,lga,Esan Central,South South,Edo,Esan Central,,,1517.0,0,1285.5054,23,6,1.1801,65.9565,252.8333,12,5,2,8,7,3,31.32
2024/2025,Female,ALL,Public,JSS,JSS2,,lga,Esan Central,South South,Edo,Esan Central,,,1430.0,0,1212.9366,19,6,1.179,75.2632,238.3333,10,4,2,7,6,2,31.32
2024/2025,Female,ALL,Public,JSS,JSS3,,lga,Esan Central,South South,Edo,Esan Central,,,1388.0,0,1174.9243,26,6,1.1814,53.3846,231.3333,14,5,2,9,8,3,31.32
2024/2025,Female,ALL,Public,Pre-Primary/Primary,Primary 1,Primary 1,lga,Esan Central,South South,Edo,Esan Central,,,3392.0,0,3652.6324,88,27,0.9286,38.5455,125.6296,46,17,10,32,27,11,31.32
2024/2025,Female,ALL,Public,Pre-Primary/Primary,Primary 2,,lga,Esan Central,South South,Edo,Esan Central,,,3259.0,0,3510.9503,75,26,0.9282,43.4533,125.3462,39,15,10,27,23,10,31.32
2024/2025,Female,ALL,Public,Pre-Primary/Primary,Primary 3,,lga,Esan Central,South South,Edo,Esan Central,,,3163.0,0,3407.2805,83,25,0.9283,38.1084,126.52,43,16,9,30,25,11,31.32
2024/2025,Female,ALL,Public,Pre-Primary/Primary,Primary 4,,lga,Esan Central,South South,Edo,Esan Central,,,3069.0,0,3303.6107,67,24,0.929,45.806,127.875,35,13,9,24,21,9,31.32
2024/2025,Female,ALL,Public,Pre-Primary/Primary,Primary 5,,lga,Esan Central,South South,Edo,Esan Central,,,3088.0,0,3324.3447,78,24,0.9289,39.5897,128.6667,41,15,9,28,24,10,31.32
2024/2025,Female,ALL,Public,Pre-Primary/Primary,Primary 6,,lga,Esan Central,South South,Edo,Esan Central,,,3088.0,0,3324.3447,87,24,0.9289,35.4943,128.6667,45,17,9,31,27,11,31.32
2024/2025,Female,ALL,Public,SSS,SSS1,SSS1,lga,Esan Central,South South,Edo,Esan Central,,,1481.0,973,590.9178,21,6,2.5063,70.5238,246.8333,11,4,2,8,6,3,31.32
2024/2025,Female,ALL,Public,SSS,SSS2,,lga,Esan Central,South South,Edo,Esan Central,,,1359.0,893,542.5386,16,6,2.5049,84.9375,226.5,8,3,2,6,5,2,31.32
2024/2025,Female,ALL,Public,SSS,SSS3,,lga,Esan Central,South South,Edo,Esan Central,,,1277.0,839,507.982,24,6,2.5139,53.2083,212.8333,13,5,2,9,7,3,31.32
2024/2025,Female,ALL,Public,Vocational,Tech/Voc,,lga,Esan Central,South South,Edo,Esan Central,,,0.0,0,51.8349,3,1,0.0,0.0,0.0,2,1,0,1,1,0,31.32
2024/2025,Male,ALL,Private,Adult & Non-Formal,IQS/IQTE,,lga,Esan Central,South South,Edo,Esan Central,,,0.0,0,1720.7989,0,0,0.0,0.0,0.0,0,0,0,0,0,0,31.32
2024/2025,Male,ALL,Private,JSS,JSS1,JSS1,lga,Esan Central,South South,Edo,Esan Central,,,1019.0,0,2433.8572,37,22,0.4187,27.5405,46.3182,19,7,8,13,11,5,31.32
2024/2025,Male,ALL,Private,JSS,JSS2,,lga,Esan Central,South South,Edo,Esan Central,,,961.0,0,2295.6112,40,21,0.4186,24.025,45.7619,21,8,8,14,12,5,31.32
2024/2025,Male,ALL,Private,JSS,JSS3,,lga,Esan Central,South South,Edo,Esan Central,,,932.0,0,2226.4882,37,20,0.4186,25.1892,46.6,19,7,7,13,11,5,31.32
2024/2025,Male,ALL,Private,Pre-Primary/Primary,Primary 1,Primary 1,lga,Esan Central,South South,Edo,Esan Central,,,5375.0,0,7112.3929,113,26,0.7557,47.5664,206.7308,59,22,10,40,35,15,31.32
2024/2025,Male,ALL,Private,Pre-Primary/Primary,Primary 2,,lga,Esan Central,South South,Edo,Esan Central,,,5164.0,0,6832.2628,106,25,0.7558,48.717,206.56,55,21,9,38,33,14,31.32
2024/2025,Male,ALL,Private,Pre-Primary/Primary,Primary 3,,lga,Esan Central,South South,Edo,Esan Central,,,5012.0,0,6632.1699,95,24,0.7557,52.7579,208.8333,49,19,9,34,29,12,31.32
2024/2025,Male,ALL,Private,Pre-Primary/Primary,Primary 4,,lga,Esan Central,South South,Edo,Esan Central,,,4862.0,0,6432.077,98,23,0.7559,49.6122,211.3913,51,19,8,35,30,13,31.32
2024/2025,Male,ALL,Private,Pre-Primary/Primary,Primary 5,,lga,Esan Central,South South,Edo,Esan Central,,,4891.0,0,6472.0956,107,24,0.7557,45.7103,203.7917,56,21,9,38,33,14,31.32
