session,gender,disability,school_type,school_level,class_grade,key_entry_level,loc_level,loc_label,zone,state,lga,ward,school,student_count,is_o_level_student,school_count,classroom_count,computer_count,avg_students_per_school,learners_per_classroom,students_per_computer,usable_classroom_count,laboratory_count,computer_access_count,water_source_count,handwashing_facility_count,toilet_count,infrastructure_score
2024/2025,Female,ALL,Private,Adult & Non-Formal,IQS/IQTE,,lga,Balanga,North East,Gombe,Balanga,,,0.0,0,1378.8219,0,0,0.0,0.0,0.0,0,0,0,0,0,0,42.18
2024/2025,Female,ALL,Private,JSS,JSS1,JSS1,lga,Balanga,North East,Gombe,Balanga,,,388.0,0,1091.4158,11,3,0.3555,35.2727,129.3333,6,4,1,5,5,3,42.18
2024/2025,Female,ALL,Private,JSS,JSS2,,lga,Balanga,North East,Gombe,Balanga,,,367.0,0,1033.2069,10,3,0.3552,36.7,122.3333,6,4,1,5,5,3,42.18
2024/2025,Female,ALL,Private,JSS,JSS3,,lga,Balanga,North East,Gombe,Balanga,,,355.0,0,1000.4645,9,3,0.3548,39.4444,118.3333,5,3,1,4,4,3,42.18
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 1,Primary 1,lga,Balanga,North East,Gombe,Balanga,,,1023.0,0,3059.6023,27,11,0.3344,37.8889,93.0,16,10,4,12,12,8,42.18
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 2,,lga,Balanga,North East,Gombe,Balanga,,,983.0,0,2939.5465,33,11,0.3344,29.7879,89.3636,19,12,4,15,15,10,42.18
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 3,,lga,Balanga,North East,Gombe,Balanga,,,953.0,0,2855.8713,34,10,0.3337,28.0294,95.3,20,13,3,16,16,10,42.18
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 4,,lga,Balanga,North East,Gombe,Balanga,,,925.0,0,2768.558,25,10,0.3341,37.0,92.5,15,9,3,11,12,8,42.18
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 5,,lga,Balanga,North East,Gombe,Balanga,,,931.0,0,2786.7483,29,10,0.3341,32.1034,93.1,17,11,3,13,13,9,42.18
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 6,,lga,Balanga,North East,Gombe,Balanga,,,931.0,0,2786.7483,31,10,0.3341,30.0323,93.1,18,12,3,14,14,10,42.18
2024/2025,Female,ALL,Private,SSS,SSS1,SSS1,lga,Balanga,North East,Gombe,Balanga,,,329.0,227,796.7335,8,2,0.4129,41.125,164.5,5,3,1,4,4,2,42.18
2024/2025,Female,ALL,Private,SSS,SSS2,,lga,Balanga,North East,Gombe,Balanga,,,303.0,209,734.8866,5,2,0.4123,60.6,151.5,3,2,1,2,2,2,42.18
2024/2025,Female,ALL,Private,SSS,SSS3,,lga,Balanga,North East,Gombe,Balanga,,,284.0,196,687.5919,7,2,0.413,40.5714,142.0,4,3,1,3,3,2,42.18
2024/2025,Female,ALL,Private,Vocational,Tech/Voc,,lga,Balanga,North East,Gombe,Balanga,,,89.0,0,98.2274,1,1,0.9061,89.0,89.0,1,0,0,0,0,0,42.18
2024/2025,Female,ALL,Public,Adult & Non-Formal,IQS/IQTE,,lga,Balanga,North East,Gombe,Balanga,,,0.0,0,2885.4759,0,0,0.0,0.0,0.0,0,0,0,0,0,0,42.18
