session,gender,disability,school_type,school_level,class_grade,key_entry_level,loc_level,loc_label,zone,state,lga,ward,school,student_count,is_o_level_student,school_count,classroom_count,computer_count,avg_students_per_school,learners_per_classroom,students_per_computer,usable_classroom_count,laboratory_count,computer_access_count,water_source_count,handwashing_facility_count,toilet_count,infrastructure_score
2024/2025,Female,ALL,Private,Adult & Non-Formal,IQS/IQTE,,lga,Barkin Ladi,North Central,Plateau,Barkin Ladi,,,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0
2024/2025,Female,ALL,Private,JSS,JSS1,JSS1,lga,Barkin Ladi,North Central,Plateau,Barkin Ladi,,,547,0,2.1706,18,3,252.0041,30.3889,182.3333,12,8,1,12,0,8,48.89
2024/2025,Female,ALL,Private,JSS,JSS2,,lga,Barkin Ladi,North Central,Plateau,Barkin Ladi,,,516,0,2.0476,15,3,252.0023,34.4,172.0,10,7,1,9,0,6,47.2
2024/2025,Female,ALL,Private,JSS,JSS3,,lga,Barkin Ladi,North Central,Plateau,Barkin Ladi,,,500,0,1.9841,12,3,252.0034,41.6667,166.6667,9,5,1,8,0,5,50.33
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 1,Primary 1,lga,Barkin Ladi,North Central,Plateau,Barkin Ladi,,,1552,0,6.1579,52,19,252.034,29.8462,81.6842,29,30,6,31,1,22,45.74
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 2,,lga,Barkin Ladi,North Central,Plateau,Barkin Ladi,,,1491,0,5.9158,45,18,252.0369,33.1333,82.8333,30,29,5,26,1,20,49.16
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 3,,lga,Barkin Ladi,North Central,Plateau,Barkin Ladi,,,1447,0,5.7428,49,17,251.9677,29.5306,85.1176,35,27,5,30,1,22,50.26
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 4,,lga,Barkin Ladi,North Central,Plateau,Barkin Ladi,,,1404,0,5.5698,36,17,252.0737,39.0,82.5882,27,16,5,21,1,15,48.93
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 5,,lga,Barkin Ladi,North Central,Plateau,Barkin Ladi,,,1412,0,5.6044,54,17,251.9449,26.1481,83.0588,37,27,5,32,1,19,46.56
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 6,,lga,Barkin Ladi,North Central,Plateau,Barkin Ladi,,,1412,0,5.6044,48,17,251.9449,29.4167,83.0588,28,30,5,31,1,22,48.21
2024/2025,Female,ALL,Private,SSS,SSS1,SSS1,lga,Barkin Ladi,North Central,Plateau,Barkin Ladi,,,362,362,1.4365,10,4,252.0014,36.2,90.5,5,6,1,6,0,4,42.8
2024/2025,Female,ALL,Private,SSS,SSS2,,lga,Barkin Ladi,North Central,Plateau,Barkin Ladi,,,332,332,1.3175,11,4,251.9924,30.1818,83.0,6,5,1,7,0,5,44.0
2024/2025,Female,ALL,Private,SSS,SSS3,,lga,Barkin Ladi,North Central,Plateau,Barkin Ladi,,,312,312,1.2381,13,3,251.999,24.0,104.0,7,6,1,8,0,4,41.95
2024/2025,Female,ALL,Private,Vocational,Tech/Voc,,lga,Barkin Ladi,North Central,Plateau,Barkin Ladi,,,38,0,0.1508,1,1,251.9894,38.0,38.0,1,1,0,1,0,0,56.0
2024/2025,Female,ALL,Public,Adult & Non-Formal,IQS/IQTE,,lga,Barkin Ladi,North Central,Plateau,Barkin Ladi,,,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0
2024/2025,Female,ALL,Public,JSS,JSS1,JSS1,lga,Barkin Ladi,North Central,Plateau,Barkin Ladi,,,1939,0,5.7881,35,10,334.9977,55.4,193.9,28,17,2,20,1,16,49.94
2024/2025,Female,ALL,Public,JSS,JSS2,,lga,Barkin Ladi,North Central,Plateau,Barkin Ladi,,,1828,0,5.4567,44,9,335.001,41.5455,203.1111,35,29,3,21,1,18,51.52
2024/2025,Female,ALL,Public,JSS,JSS3,,lga,Barkin Ladi,North Central,Plateau,Barkin Ladi,,,1773,0,5.2925,41,9,335.0024,43.2439,197.0,32,21,3,24,1,17,51.19
2024/2025,Female,ALL,Public,Pre-Primary/Primary,Primary 1,Primary 1,lga,Barkin Ladi,North Central,Plateau,Barkin Ladi,,,5502,0,16.4249,132,84,334.9792,41.6818,65.5,100,80,27,86,2,45,50.99
2024/2025,Female,ALL,Public,Pre-Primary/Primary,Primary 2,,lga,Barkin Ladi,North Central,Plateau,Barkin Ladi,,,5286,0,15.779,133,81,335.0022,39.7444,65.2593,75,78,20,78,2,48,43.5
2024/2025,Female,ALL,Public,Pre-Primary/Primary,Primary 3,,lga,Barkin Ladi,North Central,Plateau,Barkin Ladi,,,5131,0,15.3176,117,78,334.9741,43.8547,65.7821,83,70,18,61,2,43,46.56
2024/2025,Female,ALL,Public,Pre-Primary/Primary,Primary 4,,lga,Barkin Ladi,North Central,Plateau,Barkin Ladi,,,4977,0,14.8562,110,76,335.0116,45.2455,65.4868,80,71,24,69,2,50,52.43
2024/2025,Female,ALL,Public,Pre-Primary/Primary,Primary 5,,lga,Barkin Ladi,North Central,Plateau,Barkin Ladi,,,5008,0,14.9485,127,76,335.0169,39.4331,65.8947,86,61,19,71,3,55,46.52
2024/2025,Female,ALL,Public,Pre-Primary/Primary,Primary 6,,lga,Barkin Ladi,North Central,Plateau,Barkin Ladi,,,5008,0,14.9485,112,76,335.0169,44.7143,65.8947,74,60,24,73,2,42,48.05
2024/2025,Female,ALL,Public,SSS,SSS1,SSS1,lga,Barkin Ladi,North Central,Plateau,Barkin Ladi,,,1285,1285,3.8358,23,11,335.0018,55.8696,116.8182,19,11,3,13,0,8,49.23
2024/2025,Female,ALL,Public,SSS,SSS2,,lga,Barkin Ladi,North Central,Plateau,Barkin Ladi,,,1178,1178,3.5164,22,10,335.0017,53.5455,117.8,15,13,2,15,0,9,48.47
2024/2025,Female,ALL,Public,SSS,SSS3,,lga,Barkin Ladi,North Central,Plateau,Barkin Ladi,,,1106,1106,3.3015,26,10,334.9992,42.5385,110.6,14,13,3,14,1,12,44.03
2024/2025,Female,ALL,Public,Vocational,Tech/Voc,,lga,Barkin Ladi,North Central,Plateau,Barkin Ladi,,,137,0,0.409,5,1,334.9633,27.4,137.0,3,2,0,3,0,2,39.2
2024/2025,Male,ALL,Private,Adult & Non-Formal,IQS/IQTE,,lga,Barkin Ladi,North Central,Plateau,Barkin Ladi,,,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0
2024/2025,Male,ALL,Private,JSS,JSS1,JSS1,lga,Barkin Ladi,North Central,Plateau,Barkin Ladi,,,504,0,2.0,17,3,252.0,29.6471,168.0,11,8,1,11,0,7,47.69
2024/2025,Male,ALL,Private,JSS,JSS2,,lga,Barkin Ladi,North Central,Plateau,Barkin Ladi,,,475,0,1.8849,14,3,252.0028,33.9286,158.3333,9,6,1,8,0,6,46.19
2024/2025,Male,ALL,Private,JSS,JSS3,,lga,Barkin Ladi,North Central,Plateau,Barkin Ladi,,,461,0,1.8294,11,3,251.9952,41.9091,153.6667,8,5,1,7,0,5,50.42
2024/2025,Male,ALL,Private,Pre-Primary/Primary,Primary 1,Primary 1,lga,Barkin Ladi,North Central,Plateau,Barkin Ladi,,,1502,0,5.9602,50,18,252.005,30.04,83.4444,28,28,6,30,1,21,45.89
2024/2025,Male,ALL,Private,Pre-Primary/Primary,Primary 2,,lga,Barkin Ladi,North Central,Plateau,Barkin Ladi,,,1443,0,5.7258,43,17,252.0172,33.5581,84.8824,29,28,4,25,1,19,48.79
2024/2025,Male,ALL,Private,Pre-Primary/Primary,Primary 3,,lga,Barkin Ladi,North Central,Plateau,Barkin Ladi,,,1401,0,5.5584,48,17,252.0509,29.1875,82.4118,34,26,5,29,1,21,49.62
2024/2025,Male,ALL,Private,Pre-Primary/Primary,Primary 4,,lga,Barkin Ladi,North Central,Plateau,Barkin Ladi,,,1358,0,5.3909,35,16,251.906,38.8,84.875,26,16,5,21,1,14,49.11
2024/2025,Male,ALL,Private,Pre-Primary/Primary,Primary 5,,lga,Barkin Ladi,North Central,Plateau,Barkin Ladi,,,1367,0,5.4244,52,16,252.0094,26.2885,85.4375,36,26,5,31,1,19,47.38
2024/2025,Male,ALL,Private,Pre-Primary/Primary,Primary 6,,lga,Barkin Ladi,North Central,Plateau,Barkin Ladi,,,1367,0,5.4244,47,16,252.0094,29.0851,85.4375,28,29,5,30,1,22,48.83
2024/2025,Male,ALL,Private,SSS,SSS1,SSS1,lga,Barkin Ladi,North Central,Plateau,Barkin Ladi,,,367,367,1.4563,10,4,252.0085,36.7,91.75,5,6,1,6,0,4,42.8
2024/2025,Male,ALL,Private,SSS,SSS2,,lga,Barkin Ladi,North Central,Plateau,Barkin Ladi,,,336,336,1.3333,11,4,252.0063,30.5455,84.0,6,5,1,7,0,5,44.0
2024/2025,Male,ALL,Private,SSS,SSS3,,lga,Barkin Ladi,North Central,Plateau,Barkin Ladi,,,315,315,1.25,13,3,252.0,24.2308,105.0,7,6,1,8,0,4,41.95
2024/2025,Male,ALL,Private,Vocational,Tech/Voc,,lga,Barkin Ladi,North Central,Plateau,Barkin Ladi,,,65,0,0.2579,3,1,252.0357,21.6667,65.0,2,2,0,2,0,1,44.0
2024/2025,Male,ALL,Public,Adult & Non-Formal,IQS/IQTE,,lga,Barkin Ladi,North Central,Plateau,Barkin Ladi,,,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0
2024/2025,Male,ALL,Public,JSS,JSS1,JSS1,lga,Barkin Ladi,North Central,Plateau,Barkin Ladi,,,1788,0,5.3373,32,9,335.0008,55.875,198.6667,25,16,2,18,1,15,50.06
2024/2025,Male,ALL,Public,JSS,JSS2,,lga,Barkin Ladi,North Central,Plateau,Barkin Ladi,,,1685,0,5.0299,41,9,334.9967,41.0976,187.2222,33,27,3,19,1,16,51.19
2024/2025,Male,ALL,Public,JSS,JSS3,,lga,Barkin Ladi,North Central,Plateau,Barkin Ladi,,,1634,0,4.8776,38,8,335.0008,43.0,204.25,30,20,3,22,1,15,51.79
2024/2025,Male,ALL,Public,Pre-Primary/Primary,Primary 1,Primary 1,lga,Barkin Ladi,North Central,Plateau,Barkin Ladi,,,5324,0,15.893,127,81,334.9902,41.9213,65.7284,97,77,26,83,2,44,51.31
2024/2025,Male,ALL,Public,Pre-Primary/Primary,Primary 2,,lga,Barkin Ladi,North Central,Plateau,Barkin Ladi,,,5115,0,15.268,129,78,335.0144,39.6512,65.5769,73,76,19,76,2,46,43.49
2024/2025,Male,ALL,Public,Pre-Primary/Primary,Primary 3,,lga,Barkin Ladi,North Central,Plateau,Barkin Ladi,,,4965,0,14.8216,113,76,334.9841,43.9381,65.3289,80,68,17,59,2,41,46.38
2024/2025,Male,ALL,Public,Pre-Primary/Primary,Primary 4,,lga,Barkin Ladi,North Central,Plateau,Barkin Ladi,,,4816,0,14.3752,106,73,335.0214,45.434,65.9726,77,68,23,67,2,48,52.4
2024/2025,Male,ALL,Public,Pre-Primary/Primary,Primary 5,,lga,Barkin Ladi,North Central,Plateau,Barkin Ladi,,,4845,0,14.4644,123,74,334.9603,39.3902,65.473,83,59,19,69,2,53,46.48
2024/2025,Male,ALL,Public,Pre-Primary/Primary,Primary 6,,lga,Barkin Ladi,North Central,Plateau,Barkin Ladi,,,4846,0,14.4644,108,74,335.0295,44.8704,65.4865,71,58,23,70,2,40,47.75
2024/2025,Male,ALL,Public,SSS,SSS1,SSS1,lga,Barkin Ladi,North Central,Plateau,Barkin Ladi,,,1299,1299,3.8776,23,12,335.001,56.4783,108.25,19,11,4,13,0,8,50.2
2024/2025,Male,ALL,Public,SSS,SSS2,,lga,Barkin Ladi,North Central,Plateau,Barkin Ladi,,,1191,1191,3.5552,23,11,335.0023,51.7826,108.2727,15,13,3,16,0,9,48.36
2024/2025,Male,ALL,Public,SSS,SSS3,,lga,Barkin Ladi,North Central,Plateau,Barkin Ladi,,,1119,1119,3.3403,27,10,334.9999,41.4444,111.9,14,14,3,14,1,12,43.02
2024/2025,Male,ALL,Public,Vocational,Tech/Voc,,lga,Barkin Ladi,North Central,Plateau,Barkin Ladi,,,231,0,0.6896,8,1,334.9768,28.875,231.0,4,4,0,5,0,4,40.0
2024/2025,Female,Disabled,Private,Adult & Non-Formal,IQS/IQTE,,lga,Barkin Ladi,North Central,Plateau,Barkin Ladi,,,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0
2024/2025,Female,Disabled,Private,JSS,JSS1,JSS1,lga,Barkin Ladi,North Central,Plateau,Barkin Ladi,,,36,0,0.1429,1,1,251.9244,36.0,36.0,1,0,0,1,0,0,44.0
2024/2025,Female,Disabled,Private,JSS,JSS2,,lga,Barkin Ladi,North Central,Plateau,Barkin Ladi,,,34,0,0.1349,1,1,252.0385,34.0,34.0,1,0,0,1,0,0,44.0
2024/2025,Female,Disabled,Private,JSS,JSS3,,lga,Barkin Ladi,North Central,Plateau,Barkin Ladi,,,32,0,0.127,1,1,251.9685,32.0,32.0,1,0,0,1,0,0,44.0
2024/2025,Female,Disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,lga,Barkin Ladi,North Central,Plateau,Barkin Ladi,,,101,0,0.4012,3,1,251.7448,33.6667,101.0,2,2,0,2,0,1,44.0
2024/2025,Female,Disabled,Private,Pre-Primary/Primary,Primary 2,,lga,Barkin Ladi,North Central,Plateau,Barkin Ladi,,,97,0,0.3854,3,1,251.6866,32.3333,97.0,2,2,0,2,0,1,44.0
2024/2025,Female,Disabled,Private,Pre-Primary/Primary,Primary 3,,lga,Barkin Ladi,North Central,Plateau,Barkin Ladi,,,94,0,0.3742,3,1,251.2026,31.3333,94.0,2,2,0,2,0,1,44.0
2024/2025,Female,Disabled,Private,Pre-Primary/Primary,Primary 4,,lga,Barkin Ladi,North Central,Plateau,Barkin Ladi,,,92,0,0.3629,2,1,253.5134,46.0,92.0,1,1,0,1,0,1,38.0
2024/2025,Female,Disabled,Private,Pre-Primary/Primary,Primary 5,,lga,Barkin Ladi,North Central,Plateau,Barkin Ladi,,,92,0,0.3651,4,1,251.9858,23.0,92.0,3,2,0,2,0,1,40.0
2024/2025,Female,Disabled,Private,Pre-Primary/Primary,Primary 6,,lga,Barkin Ladi,North Central,Plateau,Barkin Ladi,,,92,0,0.3651,3,1,251.9858,30.6667,92.0,2,2,0,2,0,1,44.0
2024/2025,Female,Disabled,Private,SSS,SSS1,SSS1,lga,Barkin Ladi,North Central,Plateau,Barkin Ladi,,,24,24,0.0952,1,1,252.1008,24.0,24.0,1,1,0,1,0,0,56.0
2024/2025,Female,Disabled,Private,SSS,SSS2,,lga,Barkin Ladi,North Central,Plateau,Barkin Ladi,,,22,22,0.0873,1,1,252.0046,22.0,22.0,1,0,0,1,0,0,44.0
2024/2025,Female,Disabled,Private,SSS,SSS3,,lga,Barkin Ladi,North Central,Plateau,Barkin Ladi,,,20,20,0.0794,1,1,251.8892,20.0,20.0,1,0,0,1,0,0,44.0
2024/2025,Female,Disabled,Private,Vocational,Tech/Voc,,lga,Barkin Ladi,North Central,Plateau,Barkin Ladi,,,2,0,0.0079,1,1,253.1646,2.0,2.0,1,1,0,1,0,0,56.0
2024/2025,Female,Disabled,Public,Adult & Non-Formal,IQS/IQTE,,lga,Barkin Ladi,North Central,Plateau,Barkin Ladi,,,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0
2024/2025,Female,Disabled,Public,JSS,JSS1,JSS1,lga,Barkin Ladi,North Central,Plateau,Barkin Ladi,,,126,0,0.3761,2,1,335.0173,63.0,126.0,2,1,0,1,0,1,52.0
2024/2025,Female,Disabled,Public,JSS,JSS2,,lga,Barkin Ladi,North Central,Plateau,Barkin Ladi,,,119,0,0.3552,3,1,335.0225,39.6667,119.0,2,2,0,1,0,1,38.67
2024/2025,Female,Disabled,Public,JSS,JSS3,,lga,Barkin Ladi,North Central,Plateau,Barkin Ladi,,,115,0,0.3433,3,1,334.984,38.3333,115.0,2,2,0,2,0,1,44.0
2024/2025,Female,Disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,lga,Barkin Ladi,North Central,Plateau,Barkin Ladi,,,358,0,1.067,9,5,335.5201,39.7778,71.6,7,5,2,6,0,3,52.18
2024/2025,Female,Disabled,Public,Pre-Primary/Primary,Primary 2,,lga,Barkin Ladi,North Central,Plateau,Barkin Ladi,,,344,0,1.025,9,5,335.6098,38.2222,68.8,5,5,1,5,0,3,40.98
2024/2025,Female,Disabled,Public,Pre-Primary/Primary,Primary 3,,lga,Barkin Ladi,North Central,Plateau,Barkin Ladi,,,333,0,0.995,8,5,334.6734,41.625,66.6,6,5,1,4,0,3,47.2
2024/2025,Female,Disabled,Public,Pre-Primary/Primary,Primary 4,,lga,Barkin Ladi,North Central,Plateau,Barkin Ladi,,,323,0,0.9651,7,5,334.6803,46.1429,64.6,5,4,2,4,0,3,50.97
2024/2025,Female,Disabled,Public,Pre-Primary/Primary,Primary 5,,lga,Barkin Ladi,North Central,Plateau,Barkin Ladi,,,325,0,0.9711,8,5,334.672,40.625,65.0,5,4,1,4,0,3,42.2
