session,gender,disability,school_type,school_level,class_grade,key_entry_level,loc_level,loc_label,zone,state,lga,ward,school,student_count,is_o_level_student,school_count,classroom_count,computer_count,avg_students_per_school,learners_per_classroom,students_per_computer,usable_classroom_count,laboratory_count,computer_access_count,water_source_count,handwashing_facility_count,toilet_count,infrastructure_score
2024/2025,Female,ALL,Private,Adult & Non-Formal,IQS/IQTE,,lga,Ankpa,North Central,Kogi,Ankpa,,,0.0,0,1378.8219,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.01
2024/2025,Female,ALL,Private,JSS,JSS1,JSS1,lga,Ankpa,North Central,Kogi,Ankpa,,,192.0,0,1549.8104,7,1,0.1239,27.4286,192.0,3.1163,2.4859,0.594,2.3064,1.4827,4.4624,45.01
2024/2025,Female,ALL,Private,JSS,JSS2,,lga,Ankpa,North Central,Kogi,Ankpa,,,181.0,0,1462.4972,7,1,0.1238,25.8571,181.0,3.1163,2.4859,0.594,2.3064,1.4827,4.4624,45.01
2024/2025,Female,ALL,Private,JSS,JSS3,,lga,Ankpa,North Central,Kogi,Ankpa,,,176.0,0,1415.2025,6,1,0.1244,29.3333,176.0,2.6711,2.1308,0.594,1.9769,1.2709,3.8249,45.01
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 1,Primary 1,lga,Ankpa,North Central,Kogi,Ankpa,,,614.0,0,4347.4729,26,10,0.1412,23.6154,61.4,11.5749,9.2333,5.9398,8.5667,5.5071,16.5747,45.01
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 2,,lga,Ankpa,North Central,Kogi,Ankpa,,,590.0,0,4176.4844,25,10,0.1413,23.6,59.0,11.1297,8.8782,5.9398,8.2372,5.2953,15.9372,45.01
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 3,,lga,Ankpa,North Central,Kogi,Ankpa,,,573.0,0,4052.7906,18,9,0.1414,31.8333,63.6667,8.0134,6.3923,5.3458,5.9308,3.8126,11.4748,45.01
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 4,,lga,Ankpa,North Central,Kogi,Ankpa,,,555.0,0,3929.0968,25,9,0.1413,22.2,61.6667,11.1297,8.8782,5.3458,8.2372,5.2953,15.9372,45.01
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 5,,lga,Ankpa,North Central,Kogi,Ankpa,,,559.0,0,3954.5632,29,9,0.1414,19.2759,62.1111,12.9105,10.2987,5.3458,9.5552,6.1425,18.4872,45.01
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 6,,lga,Ankpa,North Central,Kogi,Ankpa,,,559.0,0,3954.5632,20,9,0.1414,27.95,62.1111,8.9038,7.1025,5.3458,6.5898,4.2362,12.7498,45.01
2024/2025,Female,ALL,Private,SSS,SSS1,SSS1,lga,Ankpa,North Central,Kogi,Ankpa,,,255.0,176,1135.0724,7,1,0.2247,36.4286,255.0,3.1163,2.4859,0.594,2.3064,1.4827,4.4624,45.01
2024/2025,Female,ALL,Private,SSS,SSS2,,lga,Ankpa,North Central,Kogi,Ankpa,,,234.0,161,1040.4831,6,1,0.2249,39.0,234.0,2.6711,2.1308,0.594,1.9769,1.2709,3.8249,45.01
2024/2025,Female,ALL,Private,SSS,SSS3,,lga,Ankpa,North Central,Kogi,Ankpa,,,220.0,152,982.2742,5,1,0.224,44.0,220.0,2.2259,1.7756,0.594,1.6474,1.0591,3.1874,45.01
2024/2025,Female,ALL,Private,Vocational,Tech/Voc,,lga,Ankpa,North Central,Kogi,Ankpa,,,0.0,0,145.5221,1,1,0.0,0.0,0.0,0.4452,0.3551,0.594,0.3295,0.2118,0.6375,45.01
2024/2025,Female,ALL,Public,Adult & Non-Formal,IQS/IQTE,,lga,Ankpa,North Central,Kogi,Ankpa,,,0.0,0,2885.4759,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.01
2024/2025,Female,ALL,Public,JSS,JSS1,JSS1,lga,Ankpa,North Central,Kogi,Ankpa,,,682.0,0,1454.8328,20,6,0.4688,34.1,113.6667,8.9038,7.1025,3.5639,6.5898,4.2362,12.7498,45.01
2024/2025,Female,ALL,Public,JSS,JSS2,,lga,Ankpa,North Central,Kogi,Ankpa,,,644.0,0,1371.8969,22,6,0.4694,29.2727,107.3333,9.7942,7.8128,3.5639,7.2488,4.6598,14.0248,45.01
2024/2025,Female,ALL,Public,JSS,JSS3,,lga,Ankpa,North Central,Kogi,Ankpa,,,624.0,0,1330.429,17,5,0.469,36.7059,124.8,7.5682,6.0372,2.9699,5.6013,3.6008,10.8373,45.01
2024/2025,Female,ALL,Public,Pre-Primary/Primary,Primary 1,Primary 1,lga,Ankpa,North Central,Kogi,Ankpa,,,2176.0,0,4164.07,66,21,0.5226,32.9697,103.619,29.3825,23.4384,12.4736,21.7463,13.9795,42.0743,45.01
2024/2025,Female,ALL,Public,Pre-Primary/Primary,Primary 2,,lga,Ankpa,North Central,Kogi,Ankpa,,,2090.0,0,4001.654,59,20,0.5223,35.4237,104.5,26.2662,20.9525,11.8796,19.4399,12.4968,37.6119,45.01
2024/2025,Female,ALL,Public,Pre-Primary/Primary,Primary 3,,lga,Ankpa,North Central,Kogi,Ankpa,,,2030.0,0,3884.1616,56,19,0.5226,36.25,106.8421,24.9306,19.8871,11.2856,18.4514,11.8614,35.6994,45.01
2024/2025,Female,ALL,Public,Pre-Primary/Primary,Primary 4,,lga,Ankpa,North Central,Kogi,Ankpa,,,1969.0,0,3766.6692,63,19,0.5227,31.254,103.6316,28.047,22.373,11.2856,20.7578,13.3441,40.1618,45.01
2024/2025,Female,ALL,Public,Pre-Primary/Primary,Primary 5,,lga,Ankpa,North Central,Kogi,Ankpa,,,1981.0,0,3790.8588,56,19,0.5226,35.375,104.2632,24.9306,19.8871,11.2856,18.4514,11.8614,35.6994,45.01
2024/2025,Female,ALL,Public,Pre-Primary/Primary,Primary 6,,lga,Ankpa,North Central,Kogi,Ankpa,,,1981.0,0,3790.8588,51,19,0.5226,38.8431,104.2632,22.7047,18.1115,11.2856,16.804,10.8023,32.512,45.01
2024/2025,Female,ALL,Public,SSS,SSS1,SSS1,lga,Ankpa,North Central,Kogi,Ankpa,,,904.0,623,677.3093,15,3,1.3347,60.2667,301.3333,6.6778,5.3269,1.7819,4.9423,3.1772,9.5623,45.01
2024/2025,Female,ALL,Public,SSS,SSS2,,lga,Ankpa,North Central,Kogi,Ankpa,,,828.0,571,622.0188,12,3,1.3311,69.0,276.0,5.3423,4.2615,1.7819,3.9539,2.5417,7.6499,45.01
2024/2025,Female,ALL,Public,SSS,SSS3,,lga,Ankpa,North Central,Kogi,Ankpa,,,777.0,536,584.0065,11,3,1.3305,70.6364,259.0,4.8971,3.9064,1.7819,3.6244,2.3299,7.0124,45.01
