session,gender,disability,school_type,school_level,class_grade,key_entry_level,loc_level,loc_label,zone,state,lga,ward,school,student_count,is_o_level_student,school_count,classroom_count,computer_count,avg_students_per_school,learners_per_classroom,students_per_computer,usable_classroom_count,laboratory_count,computer_access_count,water_source_count,handwashing_facility_count,toilet_count,infrastructure_score
2024/2025,Female,ALL,Private,Adult & Non-Formal,IQS/IQTE,,lga,Bodinga,North West,Sokoto,Bodinga,,,451,0,1.7897,14,4,251.9975,32.2143,112.75,10,7,2,12,0,7,14.4
2024/2025,Female,ALL,Private,JSS,JSS1,JSS1,lga,Bodinga,North West,Sokoto,Bodinga,,,681,0,2.7024,16,9,251.9982,42.5625,75.6667,5,3,6,6,0,12,14.4
2024/2025,Female,ALL,Private,JSS,JSS2,,lga,Bodinga,North West,Sokoto,Bodinga,,,642,0,2.5476,15,9,252.0019,42.8,71.3333,4,7,6,8,0,8,14.4
2024/2025,Female,ALL,Private,JSS,JSS3,,lga,Bodinga,North West,Sokoto,Bodinga,,,622,0,2.4683,14,8,251.9953,44.4286,77.75,7,7,4,14,0,9,14.4
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 1,Primary 1,lga,Bodinga,North West,Sokoto,Bodinga,,,1931,0,7.6625,51,18,252.0065,37.8627,107.2778,21,24,6,32,0,34,14.4
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 2,,lga,Bodinga,North West,Sokoto,Bodinga,,,1855,0,7.3612,49,17,251.997,37.8571,109.1176,27,24,8,23,0,28,14.4
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 3,,lga,Bodinga,North West,Sokoto,Bodinga,,,1801,0,7.1459,48,17,252.0326,37.5208,105.9412,24,14,10,51,0,32,14.4
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 4,,lga,Bodinga,North West,Sokoto,Bodinga,,,1747,0,6.9307,46,16,252.0669,37.9783,109.1875,10,16,12,48,0,20,14.4
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 5,,lga,Bodinga,North West,Sokoto,Bodinga,,,1757,0,6.9737,47,17,251.9466,37.383,103.3529,14,20,9,31,0,35,14.4
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 6,,lga,Bodinga,North West,Sokoto,Bodinga,,,1757,0,6.9737,46,17,251.9466,38.1957,103.3529,16,10,7,47,0,34,14.4
