session,gender,disability_scope,school_type,school_level,class_grade,key_entry_level,loc_level,loc_label,zone,state,lga,ward,school,student_count,is_o_level_student,school_count,classroom_count,computer_count,avg_students_per_school,learners_per_classroom,students_per_computer
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 1,,ward,Abule-Egba/Aboru/Meiran/Alagbado,South West,Lagos,Alimosho,Abule-Egba/Aboru/Meiran/Alagbado,,129,0,4,16,7,32.25,8.0625,18.4286
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 1,,ward,Ayobo/Ijon Village (Camp David),South West,Lagos,Alimosho,Ayobo/Ijon Village (Camp David),,156,0,8,19,8,19.5,8.2105,19.5
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 1,,ward,Egbe/Agodo,South West,Lagos,Alimosho,Egbe/Agodo,,194,0,8,22,9,24.25,8.8182,21.5556
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 1,,ward,Adekunle Vill./Adeniyi Jones/Ogba,South West,Lagos,Ikeja,Adekunle Vill./Adeniyi Jones/Ogba,,147,0,8,18,7,18.375,8.1667,21.0
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 1,,ward,Airport/Onipetesi/Inilekere,South West,Lagos,Ikeja,Airport/Onipetesi/Inilekere,,136,0,8,17,7,17.0,8.0,19.4286
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 1,,ward,Alausa/Oregun/Olusosun,South West,Lagos,Ikeja,Alausa/Oregun/Olusosun,,179,0,8,23,10,22.375,7.7826,17.9
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 1,,ward,Agboyi I,South West,Lagos,Kosofe,Agboyi I,,210,0,8,24,11,26.25,8.75,19.0909
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 1,,ward,Agboyi II,South West,Lagos,Kosofe,Agboyi II,,109,0,4,14,5,27.25,7.7857,21.8
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 1,,ward,Anthony/Ajao Estate/Mende/Maryland,South West,Lagos,Kosofe,Anthony/Ajao Estate/Mende/Maryland,,154,0,8,19,8,19.25,8.1053,19.25
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 1,,ward,Agarawu/Obadina,South West,Lagos,Lagos Island,Agarawu/Obadina,,92,0,4,12,5,23.0,7.6667,18.4
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 1,,ward,Anikantamo,South West,Lagos,Lagos Island,Anikantamo,,149,0,8,20,8,18.625,7.45,18.625
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 1,,ward,Eiyekole,South West,Lagos,Lagos Island,Eiyekole,,106,0,4,14,5,26.5,7.5714,21.2
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 1,,ward,Adeniran/Ogunsanya,South West,Lagos,Surulere,Adeniran/Ogunsanya,,139,0,8,18,7,17.375,7.7222,19.8571
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 1,,ward,Aguda,South West,Lagos,Surulere,Aguda,,137,0,8,18,8,17.125,7.6111,17.125
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 1,,ward,Akinhanmi/Cole,South West,Lagos,Surulere,Akinhanmi/Cole,,228,0,12,28,12,19.0,8.1429,19.0
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 2,,ward,Abule-Egba/Aboru/Meiran/Alagbado,South West,Lagos,Alimosho,Abule-Egba/Aboru/Meiran/Alagbado,,101,0,4,13,5,25.25,7.7692,20.2
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 2,,ward,Ayobo/Ijon Village (Camp David),South West,Lagos,Alimosho,Ayobo/Ijon Village (Camp David),,121,0,8,16,7,15.125,7.5625,17.2857
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 2,,ward,Egbe/Agodo,South West,Lagos,Alimosho,Egbe/Agodo,,151,0,8,18,7,18.875,8.3889,21.5714
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 2,,ward,Adekunle Vill./Adeniyi Jones/Ogba,South West,Lagos,Ikeja,Adekunle Vill./Adeniyi Jones/Ogba,,115,0,8,14,5,14.375,8.2143,23.0
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 2,,ward,Airport/Onipetesi/Inilekere,South West,Lagos,Ikeja,Airport/Onipetesi/Inilekere,,107,0,8,14,5,13.375,7.6429,21.4
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 2,,ward,Alausa/Oregun/Olusosun,South West,Lagos,Ikeja,Alausa/Oregun/Olusosun,,140,0,8,18,7,17.5,7.7778,20.0
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 2,,ward,Agboyi I,South West,Lagos,Kosofe,Agboyi I,,163,0,8,20,9,20.375,8.15,18.1111
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 2,,ward,Agboyi II,South West,Lagos,Kosofe,Agboyi II,,85,0,4,12,5,21.25,7.0833,17.0
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 2,,ward,Anthony/Ajao Estate/Mende/Maryland,South West,Lagos,Kosofe,Anthony/Ajao Estate/Mende/Maryland,,119,0,8,16,7,14.875,7.4375,17.0
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 2,,ward,Agarawu/Obadina,South West,Lagos,Lagos Island,Agarawu/Obadina,,72,0,4,10,3,18.0,7.2,24.0
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 2,,ward,Anikantamo,South West,Lagos,Lagos Island,Anikantamo,,117,0,8,16,7,14.625,7.3125,16.7143
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 2,,ward,Eiyekole,South West,Lagos,Lagos Island,Eiyekole,,83,0,4,11,4,20.75,7.5455,20.75
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 2,,ward,Adeniran/Ogunsanya,South West,Lagos,Surulere,Adeniran/Ogunsanya,,108,0,8,14,5,13.5,7.7143,21.6
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 2,,ward,Aguda,South West,Lagos,Surulere,Aguda,,107,0,8,15,6,13.375,7.1333,17.8333
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 2,,ward,Akinhanmi/Cole,South West,Lagos,Surulere,Akinhanmi/Cole,,177,0,12,22,10,14.75,8.0455,17.7
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,ward,Abule-Egba/Aboru/Meiran/Alagbado,South West,Lagos,Alimosho,Abule-Egba/Aboru/Meiran/Alagbado,,54,0,8,8,2,6.75,6.75,27.0
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,ward,Ayobo/Ijon Village (Camp David),South West,Lagos,Alimosho,Ayobo/Ijon Village (Camp David),,66,0,8,9,3,8.25,7.3333,22.0
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,ward,Egbe/Agodo,South West,Lagos,Alimosho,Egbe/Agodo,,83,0,8,11,4,10.375,7.5455,20.75
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,ward,Adekunle Vill./Adeniyi Jones/Ogba,South West,Lagos,Ikeja,Adekunle Vill./Adeniyi Jones/Ogba,,62,0,8,9,3,7.75,6.8889,20.6667
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,ward,Airport/Onipetesi/Inilekere,South West,Lagos,Ikeja,Airport/Onipetesi/Inilekere,,58,0,8,9,3,7.25,6.4444,19.3333
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,ward,Alausa/Oregun/Olusosun,South West,Lagos,Ikeja,Alausa/Oregun/Olusosun,,75,0,8,11,4,9.375,6.8182,18.75
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,ward,Agboyi I,South West,Lagos,Kosofe,Agboyi I,,89,0,8,11,4,11.125,8.0909,22.25
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,ward,Agboyi II,South West,Lagos,Kosofe,Agboyi II,,47,0,4,7,2,11.75,6.7143,23.5
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,ward,Anthony/Ajao Estate/Mende/Maryland,South West,Lagos,Kosofe,Anthony/Ajao Estate/Mende/Maryland,,65,0,8,9,3,8.125,7.2222,21.6667
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,ward,Agarawu/Obadina,South West,Lagos,Lagos Island,Agarawu/Obadina,,39,0,4,7,2,9.75,5.5714,19.5
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,ward,Anikantamo,South West,Lagos,Lagos Island,Anikantamo,,63,0,8,10,3,7.875,6.3,21.0
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,ward,Eiyekole,South West,Lagos,Lagos Island,Eiyekole,,45,0,4,7,2,11.25,6.4286,22.5
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,ward,Adeniran/Ogunsanya,South West,Lagos,Surulere,Adeniran/Ogunsanya,,59,0,8,9,3,7.375,6.5556,19.6667
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,ward,Aguda,South West,Lagos,Surulere,Aguda,,58,0,8,9,3,7.25,6.4444,19.3333
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,ward,Akinhanmi/Cole,South West,Lagos,Surulere,Akinhanmi/Cole,,97,0,12,14,5,8.0833,6.9286,19.4
2019/2020,Female,all,Private,JSS,JSS1,JSS1,ward,Abule-Egba/Aboru/Meiran/Alagbado,South West,Lagos,Alimosho,Abule-Egba/Aboru/Meiran/Alagbado,,393,0,12,21,9,32.75,18.7143,43.6667
2019/2020,Female,all,Private,JSS,JSS1,JSS1,ward,Ayobo/Ijon Village (Camp David),South West,Lagos,Alimosho,Ayobo/Ijon Village (Camp David),,399,0,12,22,10,33.25,18.1364,39.9
2019/2020,Female,all,Private,JSS,JSS1,JSS1,ward,Egbe/Agodo,South West,Lagos,Alimosho,Egbe/Agodo,,503,0,16,26,12,31.4375,19.3462,41.9167
2019/2020,Female,all,Private,JSS,JSS1,JSS1,ward,Adekunle Vill./Adeniyi Jones/Ogba,South West,Lagos,Ikeja,Adekunle Vill./Adeniyi Jones/Ogba,,323,0,12,18,8,26.9167,17.9444,40.375
2019/2020,Female,all,Private,JSS,JSS1,JSS1,ward,Airport/Onipetesi/Inilekere,South West,Lagos,Ikeja,Airport/Onipetesi/Inilekere,,570,0,20,29,12,28.5,19.6552,47.5
2019/2020,Female,all,Private,JSS,JSS1,JSS1,ward,Alausa/Oregun/Olusosun,South West,Lagos,Ikeja,Alausa/Oregun/Olusosun,,600,0,16,30,13,37.5,20.0,46.1538
2019/2020,Female,all,Private,JSS,JSS1,JSS1,ward,Agboyi I,South West,Lagos,Kosofe,Agboyi I,,522,0,16,27,12,32.625,19.3333,43.5
2019/2020,Female,all,Private,JSS,JSS1,JSS1,ward,Agboyi II,South West,Lagos,Kosofe,Agboyi II,,377,0,12,20,8,31.4167,18.85,47.125
2019/2020,Female,all,Private,JSS,JSS1,JSS1,ward,Anthony/Ajao Estate/Mende/Maryland,South West,Lagos,Kosofe,Anthony/Ajao Estate/Mende/Maryland,,694,0,24,36,16,28.9167,19.2778,43.375
2019/2020,Female,all,Private,JSS,JSS1,JSS1,ward,Agarawu/Obadina,South West,Lagos,Lagos Island,Agarawu/Obadina,,273,0,8,15,6,34.125,18.2,45.5
2019/2020,Female,all,Private,JSS,JSS1,JSS1,ward,Anikantamo,South West,Lagos,Lagos Island,Anikantamo,,460,0,16,25,11,28.75,18.4,41.8182
2019/2020,Female,all,Private,JSS,JSS1,JSS1,ward,Eiyekole,South West,Lagos,Lagos Island,Eiyekole,,384,0,12,19,8,32.0,20.2105,48.0
2019/2020,Female,all,Private,JSS,JSS1,JSS1,ward,Adeniran/Ogunsanya,South West,Lagos,Surulere,Adeniran/Ogunsanya,,197,0,8,12,4,24.625,16.4167,49.25
2019/2020,Female,all,Private,JSS,JSS1,JSS1,ward,Aguda,South West,Lagos,Surulere,Aguda,,399,0,12,21,9,33.25,19.0,44.3333
2019/2020,Female,all,Private,JSS,JSS1,JSS1,ward,Akinhanmi/Cole,South West,Lagos,Surulere,Akinhanmi/Cole,,658,0,20,33,14,32.9,19.9394,47.0
2019/2020,Female,all,Private,JSS,JSS2,,ward,Abule-Egba/Aboru/Meiran/Alagbado,South West,Lagos,Alimosho,Abule-Egba/Aboru/Meiran/Alagbado,,320,0,12,17,7,26.6667,18.8235,45.7143
2019/2020,Female,all,Private,JSS,JSS2,,ward,Ayobo/Ijon Village (Camp David),South West,Lagos,Alimosho,Ayobo/Ijon Village (Camp David),,327,0,12,18,8,27.25,18.1667,40.875
2019/2020,Female,all,Private,JSS,JSS2,,ward,Egbe/Agodo,South West,Lagos,Alimosho,Egbe/Agodo,,412,0,16,21,9,25.75,19.619,45.7778
2019/2020,Female,all,Private,JSS,JSS2,,ward,Adekunle Vill./Adeniyi Jones/Ogba,South West,Lagos,Ikeja,Adekunle Vill./Adeniyi Jones/Ogba,,264,0,12,16,6,22.0,16.5,44.0
2019/2020,Female,all,Private,JSS,JSS2,,ward,Airport/Onipetesi/Inilekere,South West,Lagos,Ikeja,Airport/Onipetesi/Inilekere,,468,0,16,24,11,29.25,19.5,42.5455
2019/2020,Female,all,Private,JSS,JSS2,,ward,Alausa/Oregun/Olusosun,South West,Lagos,Ikeja,Alausa/Oregun/Olusosun,,490,0,16,25,11,30.625,19.6,44.5455
2019/2020,Female,all,Private,JSS,JSS2,,ward,Agboyi I,South West,Lagos,Kosofe,Agboyi I,,429,0,16,22,9,26.8125,19.5,47.6667
2019/2020,Female,all,Private,JSS,JSS2,,ward,Agboyi II,South West,Lagos,Kosofe,Agboyi II,,310,0,12,17,7,25.8333,18.2353,44.2857
2019/2020,Female,all,Private,JSS,JSS2,,ward,Anthony/Ajao Estate/Mende/Maryland,South West,Lagos,Kosofe,Anthony/Ajao Estate/Mende/Maryland,,567,0,20,30,12,28.35,18.9,47.25
2019/2020,Female,all,Private,JSS,JSS2,,ward,Agarawu/Obadina,South West,Lagos,Lagos Island,Agarawu/Obadina,,223,0,8,13,5,27.875,17.1538,44.6
2019/2020,Female,all,Private,JSS,JSS2,,ward,Anikantamo,South West,Lagos,Lagos Island,Anikantamo,,377,0,12,21,9,31.4167,17.9524,41.8889
2019/2020,Female,all,Private,JSS,JSS2,,ward,Eiyekole,South West,Lagos,Lagos Island,Eiyekole,,314,0,12,17,7,26.1667,18.4706,44.8571
2019/2020,Female,all,Private,JSS,JSS2,,ward,Adeniran/Ogunsanya,South West,Lagos,Surulere,Adeniran/Ogunsanya,,162,0,8,10,4,20.25,16.2,40.5
2019/2020,Female,all,Private,JSS,JSS2,,ward,Aguda,South West,Lagos,Surulere,Aguda,,325,0,12,17,7,27.0833,19.1176,46.4286
2019/2020,Female,all,Private,JSS,JSS2,,ward,Akinhanmi/Cole,South West,Lagos,Surulere,Akinhanmi/Cole,,542,0,20,27,12,27.1,20.0741,45.1667
2019/2020,Female,all,Private,JSS,JSS3,,ward,Abule-Egba/Aboru/Meiran/Alagbado,South West,Lagos,Alimosho,Abule-Egba/Aboru/Meiran/Alagbado,,257,0,12,14,6,21.4167,18.3571,42.8333
2019/2020,Female,all,Private,JSS,JSS3,,ward,Ayobo/Ijon Village (Camp David),South West,Lagos,Alimosho,Ayobo/Ijon Village (Camp David),,262,0,12,14,6,21.8333,18.7143,43.6667
2019/2020,Female,all,Private,JSS,JSS3,,ward,Egbe/Agodo,South West,Lagos,Alimosho,Egbe/Agodo,,330,0,16,18,8,20.625,18.3333,41.25
2019/2020,Female,all,Private,JSS,JSS3,,ward,Adekunle Vill./Adeniyi Jones/Ogba,South West,Lagos,Ikeja,Adekunle Vill./Adeniyi Jones/Ogba,,212,0,12,12,4,17.6667,17.6667,53.0
2019/2020,Female,all,Private,JSS,JSS3,,ward,Airport/Onipetesi/Inilekere,South West,Lagos,Ikeja,Airport/Onipetesi/Inilekere,,373,0,20,19,8,18.65,19.6316,46.625
2019/2020,Female,all,Private,JSS,JSS3,,ward,Alausa/Oregun/Olusosun,South West,Lagos,Ikeja,Alausa/Oregun/Olusosun,,392,0,16,21,9,24.5,18.6667,43.5556
2019/2020,Female,all,Private,JSS,JSS3,,ward,Agboyi I,South West,Lagos,Kosofe,Agboyi I,,345,0,16,19,8,21.5625,18.1579,43.125
2019/2020,Female,all,Private,JSS,JSS3,,ward,Agboyi II,South West,Lagos,Kosofe,Agboyi II,,248,0,12,14,6,20.6667,17.7143,41.3333
2019/2020,Female,all,Private,JSS,JSS3,,ward,Anthony/Ajao Estate/Mende/Maryland,South West,Lagos,Kosofe,Anthony/Ajao Estate/Mende/Maryland,,453,0,20,24,10,22.65,18.875,45.3
2019/2020,Female,all,Private,JSS,JSS3,,ward,Agarawu/Obadina,South West,Lagos,Lagos Island,Agarawu/Obadina,,177,0,8,10,4,22.125,17.7,44.25
2019/2020,Female,all,Private,JSS,JSS3,,ward,Anikantamo,South West,Lagos,Lagos Island,Anikantamo,,299,0,16,17,7,18.6875,17.5882,42.7143
2019/2020,Female,all,Private,JSS,JSS3,,ward,Eiyekole,South West,Lagos,Lagos Island,Eiyekole,,251,0,12,14,6,20.9167,17.9286,41.8333
