session,gender,disability_scope,school_type,school_level,class_grade,key_entry_level,loc_level,loc_label,zone,state,lga,ward,school,student_count,is_o_level_student,school_count,classroom_count,computer_count,avg_students_per_school,learners_per_classroom,students_per_computer
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 1,,ward,Abakpa,South East,Ebonyi,Abakaliki,Abakpa,,91,0,4,9,2,22.75,10.1111,45.5
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 1,,ward,Abaomege,South East,Ebonyi,Abakaliki,Abaomege,,125,0,4,12,3,31.25,10.4167,41.6667
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 1,,ward,Abofia,South East,Ebonyi,Abakaliki,Abofia,,58,0,4,7,2,14.5,8.2857,29.0
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 1,,ward,Amata-Akpoha,South East,Ebonyi,Afikpo North,Amata-Akpoha,,84,0,4,9,2,21.0,9.3333,42.0
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 1,,ward,Amogu Akpoha,South East,Ebonyi,Afikpo North,Amogu Akpoha,,83,0,4,9,2,20.75,9.2222,41.5
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 1,,ward,Ezeke Amasiri,South East,Ebonyi,Afikpo North,Ezeke Amasiri,,94,0,4,10,3,23.5,9.4,31.3333
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 1,,ward,Amaeke Ekoli,South East,Ebonyi,Afikpo South,Amaeke Ekoli,,76,0,4,9,2,19.0,8.4444,38.0
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 1,,ward,Amaigbo,South East,Ebonyi,Afikpo South,Amaigbo,,114,0,4,11,3,28.5,10.3636,38.0
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 1,,ward,Amangwu,South East,Ebonyi,Afikpo South,Amangwu,,64,0,4,7,2,16.0,9.1429,32.0
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 1,,ward,Amuda / Amawula,South East,Ebonyi,Ezza North,Amuda / Amawula,,74,0,4,8,2,18.5,9.25,37.0
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 1,,ward,Ekka,South East,Ebonyi,Ezza North,Ekka,,117,0,4,12,3,29.25,9.75,39.0
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 1,,ward,Inyere,South East,Ebonyi,Ezza North,Inyere,,97,0,4,9,2,24.25,10.7778,48.5
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 1,,ward,Amaechi okposi,South East,Ebonyi,Ohaozara,Amaechi okposi,,92,0,4,9,2,23.0,10.2222,46.0
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 1,,ward,Ene- Na - Ezeraku,South East,Ebonyi,Ohaozara,Ene- Na - Ezeraku,,90,0,4,9,2,22.5,10.0,45.0
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 1,,ward,Mgbom Okposi,South East,Ebonyi,Ohaozara,Mgbom Okposi,,97,0,4,9,2,24.25,10.7778,48.5
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 2,,ward,Abakpa,South East,Ebonyi,Abakaliki,Abakpa,,71,0,4,7,2,17.75,10.1429,35.5
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 2,,ward,Abaomege,South East,Ebonyi,Abakaliki,Abaomege,,97,0,4,9,2,24.25,10.7778,48.5
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 2,,ward,Abofia,South East,Ebonyi,Abakaliki,Abofia,,45,0,4,6,2,11.25,7.5,22.5
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 2,,ward,Amata-Akpoha,South East,Ebonyi,Afikpo North,Amata-Akpoha,,65,0,4,7,2,16.25,9.2857,32.5
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 2,,ward,Amogu Akpoha,South East,Ebonyi,Afikpo North,Amogu Akpoha,,64,0,4,7,2,16.0,9.1429,32.0
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 2,,ward,Ezeke Amasiri,South East,Ebonyi,Afikpo North,Ezeke Amasiri,,74,0,4,8,2,18.5,9.25,37.0
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 2,,ward,Amaeke Ekoli,South East,Ebonyi,Afikpo South,Amaeke Ekoli,,59,0,4,7,2,14.75,8.4286,29.5
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 2,,ward,Amaigbo,South East,Ebonyi,Afikpo South,Amaigbo,,89,0,4,9,2,22.25,9.8889,44.5
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 2,,ward,Amangwu,South East,Ebonyi,Afikpo South,Amangwu,,49,0,4,6,2,12.25,8.1667,24.5
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 2,,ward,Amuda / Amawula,South East,Ebonyi,Ezza North,Amuda / Amawula,,58,0,4,7,2,14.5,8.2857,29.0
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 2,,ward,Ekka,South East,Ebonyi,Ezza North,Ekka,,90,0,4,9,2,22.5,10.0,45.0
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 2,,ward,Inyere,South East,Ebonyi,Ezza North,Inyere,,74,0,4,8,2,18.5,9.25,37.0
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 2,,ward,Amaechi okposi,South East,Ebonyi,Ohaozara,Amaechi okposi,,72,0,4,7,2,18.0,10.2857,36.0
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 2,,ward,Ene- Na - Ezeraku,South East,Ebonyi,Ohaozara,Ene- Na - Ezeraku,,70,0,4,7,2,17.5,10.0,35.0
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 2,,ward,Mgbom Okposi,South East,Ebonyi,Ohaozara,Mgbom Okposi,,75,0,4,8,2,18.75,9.375,37.5
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,ward,Abakpa,South East,Ebonyi,Abakaliki,Abakpa,,39,0,4,5,1,9.75,7.8,39.0
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,ward,Abaomege,South East,Ebonyi,Abakaliki,Abaomege,,53,0,4,6,2,13.25,8.8333,26.5
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,ward,Abofia,South East,Ebonyi,Abakaliki,Abofia,,25,0,4,4,0,6.25,6.25,0.0
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,ward,Amata-Akpoha,South East,Ebonyi,Afikpo North,Amata-Akpoha,,36,0,4,5,1,9.0,7.2,36.0
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,ward,Amogu Akpoha,South East,Ebonyi,Afikpo North,Amogu Akpoha,,35,0,4,5,1,8.75,7.0,35.0
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,ward,Ezeke Amasiri,South East,Ebonyi,Afikpo North,Ezeke Amasiri,,40,0,4,5,1,10.0,8.0,40.0
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,ward,Amaeke Ekoli,South East,Ebonyi,Afikpo South,Amaeke Ekoli,,33,0,4,5,1,8.25,6.6,33.0
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,ward,Amaigbo,South East,Ebonyi,Afikpo South,Amaigbo,,48,0,4,6,2,12.0,8.0,24.0
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,ward,Amangwu,South East,Ebonyi,Afikpo South,Amangwu,,28,0,4,4,0,7.0,7.0,0.0
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,ward,Amuda / Amawula,South East,Ebonyi,Ezza North,Amuda / Amawula,,33,0,4,4,0,8.25,8.25,0.0
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,ward,Ekka,South East,Ebonyi,Ezza North,Ekka,,49,0,4,6,2,12.25,8.1667,24.5
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,ward,Inyere,South East,Ebonyi,Ezza North,Inyere,,42,0,4,5,1,10.5,8.4,42.0
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,ward,Amaechi okposi,South East,Ebonyi,Ohaozara,Amaechi okposi,,39,0,4,5,1,9.75,7.8,39.0
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,ward,Ene- Na - Ezeraku,South East,Ebonyi,Ohaozara,Ene- Na - Ezeraku,,39,0,4,5,1,9.75,7.8,39.0
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,ward,Mgbom Okposi,South East,Ebonyi,Ohaozara,Mgbom Okposi,,42,0,4,5,1,10.5,8.4,42.0
2019/2020,Female,all,Private,JSS,JSS1,JSS1,ward,Abakpa,South East,Ebonyi,Abakaliki,Abakpa,,180,0,4,8,2,45.0,22.5,90.0
2019/2020,Female,all,Private,JSS,JSS1,JSS1,ward,Abaomege,South East,Ebonyi,Abakaliki,Abaomege,,518,0,16,19,6,32.375,27.2632,86.3333
2019/2020,Female,all,Private,JSS,JSS1,JSS1,ward,Abofia,South East,Ebonyi,Abakaliki,Abofia,,149,0,4,7,2,37.25,21.2857,74.5
2019/2020,Female,all,Private,JSS,JSS1,JSS1,ward,Amata-Akpoha,South East,Ebonyi,Afikpo North,Amata-Akpoha,,276,0,8,11,3,34.5,25.0909,92.0
2019/2020,Female,all,Private,JSS,JSS1,JSS1,ward,Amogu Akpoha,South East,Ebonyi,Afikpo North,Amogu Akpoha,,226,0,8,10,2,28.25,22.6,113.0
2019/2020,Female,all,Private,JSS,JSS1,JSS1,ward,Ezeke Amasiri,South East,Ebonyi,Afikpo North,Ezeke Amasiri,,281,0,8,11,3,35.125,25.5455,93.6667
2019/2020,Female,all,Private,JSS,JSS1,JSS1,ward,Amaeke Ekoli,South East,Ebonyi,Afikpo South,Amaeke Ekoli,,390,0,12,15,5,32.5,26.0,78.0
2019/2020,Female,all,Private,JSS,JSS1,JSS1,ward,Amaigbo,South East,Ebonyi,Afikpo South,Amaigbo,,264,0,8,11,3,33.0,24.0,88.0
2019/2020,Female,all,Private,JSS,JSS1,JSS1,ward,Amangwu,South East,Ebonyi,Afikpo South,Amangwu,,331,0,8,13,4,41.375,25.4615,82.75
2019/2020,Female,all,Private,JSS,JSS1,JSS1,ward,Amuda / Amawula,South East,Ebonyi,Ezza North,Amuda / Amawula,,177,0,4,8,2,44.25,22.125,88.5
2019/2020,Female,all,Private,JSS,JSS1,JSS1,ward,Ekka,South East,Ebonyi,Ezza North,Ekka,,281,0,8,12,4,35.125,23.4167,70.25
2019/2020,Female,all,Private,JSS,JSS1,JSS1,ward,Inyere,South East,Ebonyi,Ezza North,Inyere,,244,0,8,10,2,30.5,24.4,122.0
2019/2020,Female,all,Private,JSS,JSS1,JSS1,ward,Amaechi okposi,South East,Ebonyi,Ohaozara,Amaechi okposi,,440,0,12,17,6,36.6667,25.8824,73.3333
2019/2020,Female,all,Private,JSS,JSS1,JSS1,ward,Ene- Na - Ezeraku,South East,Ebonyi,Ohaozara,Ene- Na - Ezeraku,,225,0,8,10,2,28.125,22.5,112.5
2019/2020,Female,all,Private,JSS,JSS1,JSS1,ward,Mgbom Okposi,South East,Ebonyi,Ohaozara,Mgbom Okposi,,369,0,8,14,4,46.125,26.3571,92.25
2019/2020,Female,all,Private,JSS,JSS2,,ward,Abakpa,South East,Ebonyi,Abakaliki,Abakpa,,147,0,4,8,2,36.75,18.375,73.5
2019/2020,Female,all,Private,JSS,JSS2,,ward,Abaomege,South East,Ebonyi,Abakaliki,Abaomege,,425,0,12,16,6,35.4167,26.5625,70.8333
2019/2020,Female,all,Private,JSS,JSS2,,ward,Abofia,South East,Ebonyi,Abakaliki,Abofia,,121,0,4,6,2,30.25,20.1667,60.5
2019/2020,Female,all,Private,JSS,JSS2,,ward,Amata-Akpoha,South East,Ebonyi,Afikpo North,Amata-Akpoha,,223,0,8,10,2,27.875,22.3,111.5
2019/2020,Female,all,Private,JSS,JSS2,,ward,Amogu Akpoha,South East,Ebonyi,Afikpo North,Amogu Akpoha,,184,0,8,8,2,23.0,23.0,92.0
2019/2020,Female,all,Private,JSS,JSS2,,ward,Ezeke Amasiri,South East,Ebonyi,Afikpo North,Ezeke Amasiri,,231,0,8,10,2,28.875,23.1,115.5
2019/2020,Female,all,Private,JSS,JSS2,,ward,Amaeke Ekoli,South East,Ebonyi,Afikpo South,Amaeke Ekoli,,318,0,8,13,4,39.75,24.4615,79.5
2019/2020,Female,all,Private,JSS,JSS2,,ward,Amaigbo,South East,Ebonyi,Afikpo South,Amaigbo,,216,0,8,10,2,27.0,21.6,108.0
2019/2020,Female,all,Private,JSS,JSS2,,ward,Amangwu,South East,Ebonyi,Afikpo South,Amangwu,,273,0,8,11,3,34.125,24.8182,91.0
2019/2020,Female,all,Private,JSS,JSS2,,ward,Amuda / Amawula,South East,Ebonyi,Ezza North,Amuda / Amawula,,145,0,4,8,2,36.25,18.125,72.5
2019/2020,Female,all,Private,JSS,JSS2,,ward,Ekka,South East,Ebonyi,Ezza North,Ekka,,231,0,8,10,2,28.875,23.1,115.5
2019/2020,Female,all,Private,JSS,JSS2,,ward,Inyere,South East,Ebonyi,Ezza North,Inyere,,199,0,8,10,2,24.875,19.9,99.5
2019/2020,Female,all,Private,JSS,JSS2,,ward,Amaechi okposi,South East,Ebonyi,Ohaozara,Amaechi okposi,,359,0,12,14,4,29.9167,25.6429,89.75
2019/2020,Female,all,Private,JSS,JSS2,,ward,Ene- Na - Ezeraku,South East,Ebonyi,Ohaozara,Ene- Na - Ezeraku,,184,0,8,8,2,23.0,23.0,92.0
2019/2020,Female,all,Private,JSS,JSS2,,ward,Mgbom Okposi,South East,Ebonyi,Ohaozara,Mgbom Okposi,,301,0,8,12,4,37.625,25.0833,75.25
2019/2020,Female,all,Private,JSS,JSS3,,ward,Abakpa,South East,Ebonyi,Abakaliki,Abakpa,,117,0,4,6,2,29.25,19.5,58.5
2019/2020,Female,all,Private,JSS,JSS3,,ward,Abaomege,South East,Ebonyi,Abakaliki,Abaomege,,341,0,16,13,4,21.3125,26.2308,85.25
2019/2020,Female,all,Private,JSS,JSS3,,ward,Abofia,South East,Ebonyi,Abakaliki,Abofia,,97,0,4,5,1,24.25,19.4,97.0
2019/2020,Female,all,Private,JSS,JSS3,,ward,Amata-Akpoha,South East,Ebonyi,Afikpo North,Amata-Akpoha,,180,0,8,8,2,22.5,22.5,90.0
2019/2020,Female,all,Private,JSS,JSS3,,ward,Amogu Akpoha,South East,Ebonyi,Afikpo North,Amogu Akpoha,,147,0,8,7,2,18.375,21.0,73.5
2019/2020,Female,all,Private,JSS,JSS3,,ward,Ezeke Amasiri,South East,Ebonyi,Afikpo North,Ezeke Amasiri,,184,0,8,8,2,23.0,23.0,92.0
2019/2020,Female,all,Private,JSS,JSS3,,ward,Amaeke Ekoli,South East,Ebonyi,Afikpo South,Amaeke Ekoli,,253,0,8,10,2,31.625,25.3,126.5
2019/2020,Female,all,Private,JSS,JSS3,,ward,Amaigbo,South East,Ebonyi,Afikpo South,Amaigbo,,173,0,8,8,2,21.625,21.625,86.5
2019/2020,Female,all,Private,JSS,JSS3,,ward,Amangwu,South East,Ebonyi,Afikpo South,Amangwu,,216,0,8,9,2,27.0,24.0,108.0
2019/2020,Female,all,Private,JSS,JSS3,,ward,Amuda / Amawula,South East,Ebonyi,Ezza North,Amuda / Amawula,,115,0,4,6,2,28.75,19.1667,57.5
