session,gender,disability_scope,olevel_exam_body,loc_level,loc_label,zone,state,lga,ward,school,candidate_count,passed_count,utme_candidate_count,utme_qualified_count,admitted_count,matriculated_count,pass_rate_pct,utme_qualifying_rate_pct,admission_rate_pct,matriculation_completion_rate_pct
2019/2020,Female,all,NABTEB,ward,Ewu I,South South,Edo,Esan Central,Ewu I,,376,264,232,80,95,85,70.2128,34.4828,118.75,89.4737
2019/2020,Female,all,NABTEB,ward,Ewu II,South South,Edo,Esan Central,Ewu II,,385,270,220,74,74,60,70.1299,33.6364,100.0,81.0811
2019/2020,Female,all,NABTEB,ward,Ikekato,South South,Edo,Esan Central,Ikekato,,373,262,218,74,85,77,70.2413,33.945,114.8649,90.5882
2019/2020,Female,all,NABTEB,ward,Anwain,South South,Edo,Etsako West,Anwain,,364,254,211,71,89,75,69.7802,33.6493,125.3521,84.2697
2019/2020,Female,all,NABTEB,ward,Auchi,South South,Edo,Etsako West,Auchi,,327,228,189,64,74,64,69.7248,33.8624,115.625,86.4865
2019/2020,Female,all,NABTEB,ward,Auchi I,South South,Edo,Etsako West,Auchi I,,448,316,263,90,95,83,70.5357,34.2205,105.5556,87.3684
2019/2020,Female,all,NABTEB,ward,Gra/Etete,South South,Edo,Oredo,Gra/Etete,,779,547,463,156,180,162,70.2182,33.6933,115.3846,90.0
2019/2020,Female,all,NABTEB,ward,Ibiwe/ Iwegie/ Ugbague,South South,Edo,Oredo,Ibiwe/ Iwegie/ Ugbague,,725,506,411,140,134,122,69.7931,34.0633,95.7143,91.0448
2019/2020,Female,all,NABTEB,ward,Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road,South South,Edo,Oredo,Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road,,773,544,451,153,172,151,70.3752,33.9246,112.4183,87.7907
2019/2020,Female,all,NABTEB,ward,Emai I,South South,Edo,Owan East,Emai I,,517,365,299,101,107,88,70.5996,33.7793,105.9406,82.243
2019/2020,Female,all,NABTEB,ward,Emai II,South South,Edo,Owan East,Emai II,,361,253,208,71,71,66,70.0831,34.1346,100.0,92.9577
2019/2020,Female,all,NABTEB,ward,Igue/Ikao,South South,Edo,Owan East,Igue/Ikao,,409,286,246,83,94,79,69.9267,33.7398,113.253,84.0426
2019/2020,Female,all,NECO,ward,Ewu I,South South,Edo,Esan Central,Ewu I,,790,502,469,162,147,130,63.5443,34.5416,90.7407,88.4354
2019/2020,Female,all,NECO,ward,Ewu II,South South,Edo,Esan Central,Ewu II,,738,469,437,150,153,138,63.5501,34.3249,102.0,90.1961
2019/2020,Female,all,NECO,ward,Ikekato,South South,Edo,Esan Central,Ikekato,,661,419,389,135,139,125,63.3888,34.7044,102.963,89.9281
2019/2020,Female,all,NECO,ward,Anwain,South South,Edo,Etsako West,Anwain,,691,438,411,141,138,123,63.3864,34.3066,97.8723,89.1304
2019/2020,Female,all,NECO,ward,Auchi,South South,Edo,Etsako West,Auchi,,589,373,352,121,121,104,63.3277,34.375,100.0,85.9504
2019/2020,Female,all,NECO,ward,Auchi I,South South,Edo,Etsako West,Auchi I,,789,501,460,157,148,131,63.4981,34.1304,94.2675,88.5135
2019/2020,Female,all,NECO,ward,Gra/Etete,South South,Edo,Oredo,Gra/Etete,,1499,953,891,305,304,268,63.5757,34.2312,99.6721,88.1579
2019/2020,Female,all,NECO,ward,Ibiwe/ Iwegie/ Ugbague,South South,Edo,Oredo,Ibiwe/ Iwegie/ Ugbague,,1357,863,768,264,239,205,63.5962,34.375,90.5303,85.7741
2019/2020,Female,all,NECO,ward,Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road,South South,Edo,Oredo,Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road,,1394,886,797,274,261,235,63.5581,34.3789,95.2555,90.0383
2019/2020,Female,all,NECO,ward,Emai I,South South,Edo,Owan East,Emai I,,950,602,545,187,174,154,63.3684,34.3119,93.0481,88.5057
2019/2020,Female,all,NECO,ward,Emai II,South South,Edo,Owan East,Emai II,,670,426,398,137,134,122,63.5821,34.4221,97.8102,91.0448
2019/2020,Female,all,NECO,ward,Igue/Ikao,South South,Edo,Owan East,Igue/Ikao,,777,493,456,157,147,135,63.4492,34.4298,93.6306,91.8367
2019/2020,Female,all,WAEC,ward,Ewu I,South South,Edo,Esan Central,Ewu I,,921,635,551,187,208,186,68.9468,33.9383,111.2299,89.4231
2019/2020,Female,all,WAEC,ward,Ewu II,South South,Edo,Esan Central,Ewu II,,818,566,469,159,188,168,69.1932,33.9019,118.239,89.3617
2019/2020,Female,all,WAEC,ward,Ikekato,South South,Edo,Esan Central,Ikekato,,906,625,543,184,216,204,68.9845,33.8858,117.3913,94.4444
2019/2020,Female,all,WAEC,ward,Anwain,South South,Edo,Etsako West,Anwain,,889,615,517,176,208,186,69.1789,34.0426,118.1818,89.4231
2019/2020,Female,all,WAEC,ward,Auchi,South South,Edo,Etsako West,Auchi,,779,538,472,161,171,154,69.0629,34.1102,106.2112,90.0585
2019/2020,Female,all,WAEC,ward,Auchi I,South South,Edo,Etsako West,Auchi I,,1062,733,621,213,228,208,69.0207,34.2995,107.0423,91.2281
2019/2020,Female,all,WAEC,ward,Gra/Etete,South South,Edo,Oredo,Gra/Etete,,1954,1350,1173,399,460,429,69.089,34.0153,115.2882,93.2609
2019/2020,Female,all,WAEC,ward,Ibiwe/ Iwegie/ Ugbague,South South,Edo,Oredo,Ibiwe/ Iwegie/ Ugbague,,1731,1197,976,332,346,324,69.1508,34.0164,104.2169,93.6416
2019/2020,Female,all,WAEC,ward,Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road,South South,Edo,Oredo,Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road,,1850,1278,1068,364,412,383,69.0811,34.0824,113.1868,92.9612
2019/2020,Female,all,WAEC,ward,Emai I,South South,Edo,Owan East,Emai I,,1186,820,675,230,220,201,69.14,34.0741,95.6522,91.3636
2019/2020,Female,all,WAEC,ward,Emai II,South South,Edo,Owan East,Emai II,,860,594,500,170,179,167,69.0698,34.0,105.2941,93.2961
2019/2020,Female,all,WAEC,ward,Igue/Ikao,South South,Edo,Owan East,Igue/Ikao,,1022,705,604,205,212,199,68.9824,33.9404,103.4146,93.8679
2019/2020,Female,disabled,NABTEB,ward,Ewu I,South South,Edo,Esan Central,Ewu I,,48,32,24,8,20,20,66.6667,33.3333,250.0,100.0
2019/2020,Female,disabled,NABTEB,ward,Ewu II,South South,Edo,Esan Central,Ewu II,,48,32,24,8,10,11,66.6667,33.3333,125.0,110.0
2019/2020,Female,disabled,NABTEB,ward,Ikekato,South South,Edo,Esan Central,Ikekato,,51,35,28,9,15,17,68.6275,32.1429,166.6667,113.3333
2019/2020,Female,disabled,NABTEB,ward,Anwain,South South,Edo,Etsako West,Anwain,,48,32,24,8,20,21,66.6667,33.3333,250.0,105.0
2019/2020,Female,disabled,NABTEB,ward,Auchi,South South,Edo,Etsako West,Auchi,,48,32,24,8,20,20,66.6667,33.3333,250.0,100.0
2019/2020,Female,disabled,NABTEB,ward,Auchi I,South South,Edo,Etsako West,Auchi I,,54,38,32,10,15,18,70.3704,31.25,150.0,120.0
2019/2020,Female,disabled,NABTEB,ward,Gra/Etete,South South,Edo,Oredo,Gra/Etete,,99,67,52,17,41,48,67.6768,32.6923,241.1765,117.0732
2019/2020,Female,disabled,NABTEB,ward,Ibiwe/ Iwegie/ Ugbague,South South,Edo,Oredo,Ibiwe/ Iwegie/ Ugbague,,96,64,48,16,21,24,66.6667,33.3333,131.25,114.2857
2019/2020,Female,disabled,NABTEB,ward,Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road,South South,Edo,Oredo,Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road,,111,77,59,19,32,36,69.3694,32.2034,168.4211,112.5
2019/2020,Female,disabled,NABTEB,ward,Emai I,South South,Edo,Owan East,Emai I,,57,40,28,9,17,18,70.1754,32.1429,188.8889,105.8824
2019/2020,Female,disabled,NABTEB,ward,Emai II,South South,Edo,Owan East,Emai II,,48,32,24,8,12,12,66.6667,33.3333,150.0,100.0
2019/2020,Female,disabled,NABTEB,ward,Igue/Ikao,South South,Edo,Owan East,Igue/Ikao,,48,32,24,8,20,20,66.6667,33.3333,250.0,100.0
2019/2020,Female,disabled,NECO,ward,Ewu I,South South,Edo,Esan Central,Ewu I,,87,55,50,18,16,18,63.2184,36.0,88.8889,112.5
