session,gender,disability,olevel_exam_body,loc_level,loc_label,zone,state,lga,ward,school,candidate_count,passed_count,utme_candidate_count,utme_qualified_count,admitted_count,matriculated_count,pass_rate_pct,utme_qualifying_rate_pct,admission_rate_pct,matriculation_completion_rate_pct
2022/2023,Female,ALL,NABTEB,lga,Jema'a,North West,Kaduna,Jema'a,,,1132,890,1394,1204,686,619,70.4527,38.0519,40.3644,89.7569
2022/2023,Female,ALL,NABTEB,lga,Kaduna North,North West,Kaduna,Kaduna North,,,966,760,1200,1042,572,563,70.5773,38.2736,39.0879,97.9167
2022/2023,Female,ALL,NABTEB,lga,Kaduna South,North West,Kaduna,Kaduna South,,,892,703,1118,965,550,510,70.6653,38.0245,40.3846,92.2078
2022/2023,Female,ALL,NABTEB,lga,Soba,North West,Kaduna,Soba,,,1014,797,1257,1091,610,578,70.3901,38.2284,39.7824,94.3359
2022/2023,Female,ALL,NABTEB,lga,Zaria,North West,Kaduna,Zaria,,,992,780,1273,1102,614,539,70.4442,38.1427,39.6009,87.2093
2022/2023,Female,ALL,NECO,lga,Jema'a,North West,Kaduna,Jema'a,,,2171,1524,2722,2333,1202,1116,62.9246,37.7602,36.2168,92.3687
2022/2023,Female,ALL,NECO,lga,Kaduna North,North West,Kaduna,Kaduna North,,,1759,1237,2202,1885,1004,924,63.0368,37.7107,37.4002,91.5777
2022/2023,Female,ALL,NECO,lga,Kaduna South,North West,Kaduna,Kaduna South,,,1632,1147,2064,1763,940,869,62.9752,37.642,37.358,92.0152
2022/2023,Female,ALL,NECO,lga,Soba,North West,Kaduna,Soba,,,1865,1310,2350,2011,1010,927,62.9701,37.7131,35.2599,91.2736
2022/2023,Female,ALL,NECO,lga,Zaria,North West,Kaduna,Zaria,,,1776,1248,2161,1849,923,845,62.9873,37.7034,35.0362,91.0968
2022/2023,Female,ALL,WAEC,lga,Jema'a,North West,Kaduna,Jema'a,,,2749,2084,3428,2938,1721,1595,67.9424,37.7708,41.1916,92.1799
2022/2023,Female,ALL,WAEC,lga,Kaduna North,North West,Kaduna,Kaduna North,,,2313,1752,2889,2483,1454,1346,67.8849,37.8762,41.2918,92.0557
2022/2023,Female,ALL,WAEC,lga,Kaduna South,North West,Kaduna,Kaduna South,,,2118,1606,2619,2255,1296,1218,67.983,37.9478,40.597,93.4743
2022/2023,Female,ALL,WAEC,lga,Soba,North West,Kaduna,Soba,,,2483,1880,3088,2654,1536,1422,67.874,37.8797,40.8228,92.093
2022/2023,Female,ALL,WAEC,lga,Zaria,North West,Kaduna,Zaria,,,2433,1844,3090,2650,1519,1392,67.9231,37.7806,40.3414,91.1442
2022/2023,Female,Disabled,NABTEB,lga,Jema'a,North West,Kaduna,Jema'a,,,99,78,120,109,95,92,70.9091,39.8374,65.0407,96.25
2022/2023,Female,Disabled,NABTEB,lga,Kaduna North,North West,Kaduna,Kaduna North,,,94,74,111,102,79,75,71.1538,40.3509,57.8947,95.4545
2022/2023,Female,Disabled,NABTEB,lga,Kaduna South,North West,Kaduna,Kaduna South,,,91,73,107,98,79,75,72.2772,40.0,60.0,95.4545
2022/2023,Female,Disabled,NABTEB,lga,Soba,North West,Kaduna,Soba,,,96,75,116,106,79,75,70.0935,40.3361,55.4622,95.4545
2022/2023,Female,Disabled,NABTEB,lga,Zaria,North West,Kaduna,Zaria,,,93,73,111,102,79,75,70.8738,40.3509,57.8947,95.4545
2022/2023,Female,Disabled,NECO,lga,Jema'a,North West,Kaduna,Jema'a,,,177,124,226,195,87,78,62.9442,38.0952,31.6017,89.0411
2022/2023,Female,Disabled,NECO,lga,Kaduna North,North West,Kaduna,Kaduna North,,,139,98,177,151,92,78,63.2258,37.5691,42.5414,84.4156
2022/2023,Female,Disabled,NECO,lga,Kaduna South,North West,Kaduna,Kaduna South,,,119,83,151,124,76,65,62.8788,36.129,41.2903,84.375
2022/2023,Female,Disabled,NECO,lga,Soba,North West,Kaduna,Soba,,,143,100,186,157,89,78,62.8931,37.3684,39.4737,86.6667
2022/2023,Female,Disabled,NECO,lga,Zaria,North West,Kaduna,Zaria,,,141,99,170,144,87,78,63.0573,37.3563,41.954,89.0411
2022/2023,Female,Disabled,WAEC,lga,Jema'a,North West,Kaduna,Jema'a,,,213,161,271,233,101,97,67.5105,37.9061,30.6859,95.2941
2022/2023,Female,Disabled,WAEC,lga,Kaduna North,North West,Kaduna,Kaduna North,,,181,136,234,204,101,97,67.6617,38.4937,35.5649,95.2941
2022/2023,Female,Disabled,WAEC,lga,Kaduna South,North West,Kaduna,Kaduna South,,,155,117,192,171,81,78,68.0233,39.0863,34.5178,95.5882
2022/2023,Female,Disabled,WAEC,lga,Soba,North West,Kaduna,Soba,,,176,132,217,188,93,91,67.3469,38.2883,35.1351,97.4359
2022/2023,Female,Disabled,WAEC,lga,Zaria,North West,Kaduna,Zaria,,,187,141,237,204,93,91,67.7885,37.8601,32.0988,97.4359
2022/2023,Male,ALL,NABTEB,lga,Jema'a,North West,Kaduna,Jema'a,,,1177,925,1453,1248,764,718,70.4354,37.8615,43.1742,93.4579
2022/2023,Male,ALL,NABTEB,lga,Kaduna North,North West,Kaduna,Kaduna North,,,1031,812,1296,1113,635,624,70.5318,37.8582,40.1961,97.7486
2022/2023,Male,ALL,NABTEB,lga,Kaduna South,North West,Kaduna,Kaduna South,,,916,720,1163,1002,587,528,70.4612,37.9832,41.4286,89.4523
2022/2023,Male,ALL,NABTEB,lga,Soba,North West,Kaduna,Soba,,,1018,801,1282,1100,662,608,70.4947,37.8049,42.378,91.3669
2022/2023,Male,ALL,NABTEB,lga,Zaria,North West,Kaduna,Zaria,,,1018,800,1256,1080,649,577,70.4064,37.8988,42.4125,88.4404
2022/2023,Male,ALL,NECO,lga,Jema'a,North West,Kaduna,Jema'a,,,2266,1593,2807,2406,1284,1165,63.0159,37.7654,37.5218,90.2597
2022/2023,Male,ALL,NECO,lga,Kaduna North,North West,Kaduna,Kaduna North,,,1872,1314,2344,2007,1113,1026,62.9203,37.7241,38.9746,91.6578
2022/2023,Male,ALL,NECO,lga,Kaduna South,North West,Kaduna,Kaduna South,,,1648,1159,2081,1778,1003,906,63.0115,37.6526,39.5305,89.905
2022/2023,Male,ALL,NECO,lga,Soba,North West,Kaduna,Soba,,,1847,1297,2298,1965,1035,973,62.9503,37.6701,36.9473,93.5558
2022/2023,Male,ALL,NECO,lga,Zaria,North West,Kaduna,Zaria,,,1874,1317,2349,2011,1092,1021,63.0038,37.7288,38.1448,93.0207
2022/2023,Male,ALL,WAEC,lga,Jema'a,North West,Kaduna,Jema'a,,,3001,2275,3735,3191,1989,1823,67.9449,37.6406,43.683,91.1976
2022/2023,Male,ALL,WAEC,lga,Kaduna North,North West,Kaduna,Kaduna North,,,2448,1858,3031,2590,1553,1473,68.0382,37.6531,42.0374,94.3252
2022/2023,Male,ALL,WAEC,lga,Kaduna South,North West,Kaduna,Kaduna South,,,2137,1620,2610,2233,1436,1342,67.9428,37.7012,45.1516,92.9519
2022/2023,Male,ALL,WAEC,lga,Soba,North West,Kaduna,Soba,,,2443,1852,3083,2639,1585,1464,67.9426,37.7179,42.187,91.8858
2022/2023,Male,ALL,WAEC,lga,Zaria,North West,Kaduna,Zaria,,,2464,1868,3152,2694,1621,1480,67.9562,37.6627,42.1885,90.8156
2022/2023,Male,Disabled,NABTEB,lga,Jema'a,North West,Kaduna,Jema'a,,,94,73,118,104,75,65,69.5238,38.843,52.0661,85.7143
2022/2023,Male,Disabled,NABTEB,lga,Kaduna North,North West,Kaduna,Kaduna North,,,100,79,113,102,55,47,71.1712,39.6552,39.6552,84.7826
2022/2023,Male,Disabled,NABTEB,lga,Kaduna South,North West,Kaduna,Kaduna South,,,88,69,104,93,52,47,70.4082,39.6226,41.5094,88.6364
2022/2023,Male,Disabled,NABTEB,lga,Soba,North West,Kaduna,Soba,,,95,75,119,104,83,74,70.7547,38.5246,57.377,88.5714
2022/2023,Male,Disabled,NABTEB,lga,Zaria,North West,Kaduna,Zaria,,,89,70,104,93,74,65,70.7071,39.6226,58.4906,87.0968
2022/2023,Male,Disabled,NECO,lga,Jema'a,North West,Kaduna,Jema'a,,,180,126,223,193,92,89,63.0,38.1579,33.7719,96.1039
2022/2023,Male,Disabled,NECO,lga,Kaduna North,North West,Kaduna,Kaduna North,,,147,103,180,151,92,89,62.8049,36.9565,41.8478,96.1039
2022/2023,Male,Disabled,NECO,lga,Kaduna South,North West,Kaduna,Kaduna South,,,120,84,155,131,76,74,62.6866,37.1069,40.2516,96.875
2022/2023,Male,Disabled,NECO,lga,Soba,North West,Kaduna,Soba,,,146,101,189,160,92,89,62.3457,37.3057,39.8964,96.1039
2022/2023,Male,Disabled,NECO,lga,Zaria,North West,Kaduna,Zaria,,,147,103,186,160,83,81,63.1902,37.8947,36.8421,97.1429
2022/2023,Male,Disabled,WAEC,lga,Jema'a,North West,Kaduna,Jema'a,,,231,176,288,244,114,101,68.0934,37.2881,32.5424,87.5
2022/2023,Male,Disabled,WAEC,lga,Kaduna North,North West,Kaduna,Kaduna North,,,197,150,252,213,106,101,68.4932,37.2093,34.4961,94.382
