session,gender,disability,olevel_exam_body,loc_level,loc_label,zone,state,lga,ward,school,candidate_count,passed_count,utme_candidate_count,utme_qualified_count,admitted_count,matriculated_count,pass_rate_pct,utme_qualifying_rate_pct,admission_rate_pct,matriculation_completion_rate_pct
2022/2023,Female,ALL,NABTEB,lga,Bonny,South South,Rivers,Bonny,,,657,547,825,732,501,444,74.4917,39.1026,49.8397,88.1029
2022/2023,Female,ALL,NABTEB,lga,Eleme,South South,Rivers,Eleme,,,678,563,875,768,533,481,74.3728,38.6707,50.0,89.7281
2022/2023,Female,ALL,NABTEB,lga,Obio-Akpor,South South,Rivers,Obio-Akpor,,,721,600,881,777,491,452,74.4108,38.8306,45.7271,91.4754
2022/2023,Female,ALL,NABTEB,lga,Okrika,South South,Rivers,Okrika,,,583,484,721,639,470,431,74.375,39.011,53.4799,91.0959
2022/2023,Female,ALL,NABTEB,lga,Port Harcourt,South South,Rivers,Port Harcourt,,,696,578,869,765,535,487,74.3455,38.7538,50.4559,90.6627
2022/2023,Female,ALL,NECO,lga,Bonny,South South,Rivers,Bonny,,,1208,900,1494,1301,1035,963,66.6332,38.3731,56.8523,92.535
2022/2023,Female,ALL,NECO,lga,Eleme,South South,Rivers,Eleme,,,1255,935,1608,1403,1147,1030,66.6344,38.4552,58.5045,89.3258
2022/2023,Female,ALL,NECO,lga,Obio-Akpor,South South,Rivers,Obio-Akpor,,,1344,999,1652,1442,1047,978,66.486,38.48,52.0,92.9231
2022/2023,Female,ALL,NECO,lga,Okrika,South South,Rivers,Okrika,,,1026,763,1292,1122,916,871,66.5089,38.2413,58.18,94.5518
2022/2023,Female,ALL,NECO,lga,Port Harcourt,South South,Rivers,Port Harcourt,,,1308,971,1638,1427,1108,1049,66.481,38.3871,55.4839,94.186
2022/2023,Female,ALL,WAEC,lga,Bonny,South South,Rivers,Bonny,,,1619,1298,2007,1760,1208,1132,71.7929,38.6438,49.3746,93.2
2022/2023,Female,ALL,WAEC,lga,Eleme,South South,Rivers,Eleme,,,1666,1336,2133,1862,1354,1250,71.793,38.4758,52.1066,91.7955
2022/2023,Female,ALL,WAEC,lga,Obio-Akpor,South South,Rivers,Obio-Akpor,,,1729,1387,2113,1856,1234,1140,71.7697,38.7117,47.9049,91.906
2022/2023,Female,ALL,WAEC,lga,Okrika,South South,Rivers,Okrika,,,1407,1129,1773,1556,1073,991,71.786,38.6736,49.6274,91.8919
2022/2023,Female,ALL,WAEC,lga,Port Harcourt,South South,Rivers,Port Harcourt,,,1653,1326,2076,1817,1258,1167,71.7855,38.5742,49.7136,92.3175
2022/2023,Female,Disabled,NABTEB,lga,Bonny,South South,Rivers,Bonny,,,59,50,66,63,66,57,75.5102,42.0,82.0,85.3659
2022/2023,Female,Disabled,NABTEB,lga,Eleme,South South,Rivers,Eleme,,,66,54,81,72,66,57,74.0741,39.3443,67.2131,85.3659
2022/2023,Female,Disabled,NABTEB,lga,Obio-Akpor,South South,Rivers,Obio-Akpor,,,63,53,73,66,68,66,75.0,40.0,76.3636,97.619
2022/2023,Female,Disabled,NABTEB,lga,Okrika,South South,Rivers,Okrika,,,61,50,69,63,68,63,74.0,40.3846,80.7692,92.8571
2022/2023,Female,Disabled,NABTEB,lga,Port Harcourt,South South,Rivers,Port Harcourt,,,63,53,73,66,68,66,75.0,40.0,76.3636,97.619
2022/2023,Female,Disabled,NECO,lga,Bonny,South South,Rivers,Bonny,,,83,62,107,93,66,65,67.6471,38.2716,50.6173,97.561
2022/2023,Female,Disabled,NECO,lga,Eleme,South South,Rivers,Eleme,,,106,80,139,117,85,81,67.8161,37.1429,50.4762,94.3396
2022/2023,Female,Disabled,NECO,lga,Obio-Akpor,South South,Rivers,Obio-Akpor,,,106,79,133,114,79,78,66.6667,37.6238,48.5149,97.9592
2022/2023,Female,Disabled,NECO,lga,Okrika,South South,Rivers,Okrika,,,76,57,98,78,72,71,66.6667,35.1351,60.8108,97.7778
2022/2023,Female,Disabled,NECO,lga,Port Harcourt,South South,Rivers,Port Harcourt,,,102,76,132,111,72,71,66.6667,37.0,45.0,97.7778
2022/2023,Female,Disabled,WAEC,lga,Bonny,South South,Rivers,Bonny,,,109,88,137,123,64,63,72.2222,39.4231,38.4615,97.5
2022/2023,Female,Disabled,WAEC,lga,Eleme,South South,Rivers,Eleme,,,137,110,180,156,85,78,71.6814,38.2353,38.9706,90.566
2022/2023,Female,Disabled,WAEC,lga,Obio-Akpor,South South,Rivers,Obio-Akpor,,,131,104,169,150,82,73,71.2963,39.0625,39.8438,88.2353
2022/2023,Female,Disabled,WAEC,lga,Okrika,South South,Rivers,Okrika,,,104,84,131,117,64,63,72.093,39.3939,40.404,97.5
2022/2023,Female,Disabled,WAEC,lga,Port Harcourt,South South,Rivers,Port Harcourt,,,137,110,172,150,82,73,71.6814,38.4615,39.2308,88.2353
2022/2023,Male,ALL,NABTEB,lga,Bonny,South South,Rivers,Bonny,,,650,539,795,705,538,497,74.2056,39.0365,55.4817,91.9162
2022/2023,Male,ALL,NABTEB,lga,Eleme,South South,Rivers,Eleme,,,653,541,836,741,578,542,74.1636,39.0205,56.7141,93.3148
2022/2023,Male,ALL,NABTEB,lga,Obio-Akpor,South South,Rivers,Obio-Akpor,,,702,583,864,756,549,474,74.3945,38.5321,52.1407,85.9238
2022/2023,Male,ALL,NABTEB,lga,Okrika,South South,Rivers,Okrika,,,605,502,768,675,522,471,74.2972,38.7263,55.7659,89.8148
2022/2023,Male,ALL,NABTEB,lga,Port Harcourt,South South,Rivers,Port Harcourt,,,692,575,867,759,589,531,74.386,38.5671,55.7927,89.6175
