session,gender,disability,olevel_exam_body,loc_level,loc_label,zone,state,lga,ward,school,candidate_count,passed_count,utme_candidate_count,utme_qualified_count,admitted_count,matriculated_count,pass_rate_pct,utme_qualifying_rate_pct,admission_rate_pct,matriculation_completion_rate_pct
2022/2023,Female,ALL,NABTEB,lga,Edu,North Central,Kwara,Edu,,,319,260,395,341,285,267,73.1449,38.0216,59.1963,93.2115
2022/2023,Female,ALL,NABTEB,lga,Ekiti,North Central,Kwara,Ekiti,,,322,262,406,349,317,302,73.0298,37.8947,64.0602,94.8357
2022/2023,Female,ALL,NABTEB,lga,Ilorin East,North Central,Kwara,Ilorin East,,,345,280,429,370,321,299,73.1588,37.9801,61.3087,92.5754
2022/2023,Female,ALL,NABTEB,lga,Ilorin West,North Central,Kwara,Ilorin West,,,306,249,377,326,272,269,73.2472,38.0259,59.2233,98.3607
2022/2023,Female,ALL,NABTEB,lga,Offa,North Central,Kwara,Offa,,,317,257,395,340,290,275,72.9537,37.8671,60.1236,94.6015
2022/2023,Female,ALL,NECO,lga,Edu,North Central,Kwara,Edu,,,607,442,758,642,547,520,65.4596,37.3086,59.2264,94.5578
2022/2023,Female,ALL,NECO,lga,Ekiti,North Central,Kwara,Ekiti,,,572,418,705,602,556,521,65.6805,37.5758,64.6753,93.1727
2022/2023,Female,ALL,NECO,lga,Ilorin East,North Central,Kwara,Ilorin East,,,618,450,786,664,619,572,65.4197,37.2183,64.6465,91.8269
2022/2023,Female,ALL,NECO,lga,Ilorin West,North Central,Kwara,Ilorin West,,,551,401,671,567,524,483,65.5067,37.2495,64.1166,91.7614
2022/2023,Female,ALL,NECO,lga,Offa,North Central,Kwara,Offa,,,614,448,768,653,609,564,65.5647,37.4404,65.0238,92.176
2022/2023,Female,ALL,WAEC,lga,Edu,North Central,Kwara,Edu,,,795,626,986,836,744,679,70.7801,37.3375,61.9195,90.7
2022/2023,Female,ALL,WAEC,lga,Ekiti,North Central,Kwara,Ekiti,,,773,608,966,821,750,685,70.8029,37.4447,63.7571,90.7738
2022/2023,Female,ALL,WAEC,lga,Ilorin East,North Central,Kwara,Ilorin East,,,820,645,1022,868,808,736,70.7703,37.4178,64.8536,90.5991
2022/2023,Female,ALL,WAEC,lga,Ilorin West,North Central,Kwara,Ilorin West,,,732,577,901,765,671,606,70.8783,37.3984,61.0434,89.9001
2022/2023,Female,ALL,WAEC,lga,Offa,North Central,Kwara,Offa,,,773,608,974,827,781,709,70.7513,37.4295,65.768,90.3718
2022/2023,Female,Disabled,NABTEB,lga,Edu,North Central,Kwara,Edu,,,30,24,36,35,44,39,71.6981,42.3729,100.0,88.1356
