session,gender,disability,olevel_exam_body,loc_level,loc_label,zone,state,lga,ward,school,candidate_count,passed_count,utme_candidate_count,utme_qualified_count,admitted_count,matriculated_count,pass_rate_pct,utme_qualifying_rate_pct,admission_rate_pct,matriculation_completion_rate_pct
2022/2023,Female,ALL,NABTEB,lga,Ado Ekiti,South West,Ekiti,Ado Ekiti,,,294,229,375,302,216,204,70.489,35.5207,47.2183,93.9577
2022/2023,Female,ALL,NABTEB,lga,Efon,South West,Ekiti,Efon,,,306,239,380,305,217,204,70.6645,35.3024,46.8354,93.3934
2022/2023,Female,ALL,NABTEB,lga,Emure,South West,Ekiti,Emure,,,275,215,335,271,192,175,70.5036,35.623,47.1246,90.5085
2022/2023,Female,ALL,NABTEB,lga,Gbonyin,South West,Ekiti,Gbonyin,,,255,199,318,257,182,168,70.2913,35.6303,46.8908,92.1147
2022/2023,Female,ALL,NABTEB,lga,Ijero,South West,Ekiti,Ijero,,,247,193,302,245,167,164,70.4819,35.8156,45.5674,97.6654
2022/2023,Female,ALL,NECO,lga,Ado Ekiti,South West,Ekiti,Ado Ekiti,,,557,390,692,551,386,350,63.2562,35.0579,45.7143,90.3716
2022/2023,Female,ALL,NECO,lga,Efon,South West,Ekiti,Efon,,,565,396,704,562,386,343,63.2778,35.1557,44.9506,88.3446
2022/2023,Female,ALL,NECO,lga,Emure,South West,Ekiti,Emure,,,519,363,642,513,373,339,63.1077,35.25,47.75,90.2269
2022/2023,Female,ALL,NECO,lga,Gbonyin,South West,Ekiti,Gbonyin,,,452,317,569,453,310,284,63.1982,35.0564,44.7368,90.9664
2022/2023,Female,ALL,NECO,lga,Ijero,South West,Ekiti,Ijero,,,443,310,542,436,291,263,63.0872,35.4393,44.1264,89.7092
2022/2023,Female,ALL,WAEC,lga,Ado Ekiti,South West,Ekiti,Ado Ekiti,,,711,538,909,728,498,468,68.2927,35.2941,45.0,93.4641
2022/2023,Female,ALL,WAEC,lga,Efon,South West,Ekiti,Efon,,,719,544,889,715,464,432,68.2507,35.4392,42.84,92.5562
2022/2023,Female,ALL,WAEC,lga,Emure,South West,Ekiti,Emure,,,675,510,827,662,413,391,68.1585,35.3169,41.0091,94.164
2022/2023,Female,ALL,WAEC,lga,Gbonyin,South West,Ekiti,Gbonyin,,,614,463,756,605,399,375,68.1195,35.265,43.2509,93.4641
2022/2023,Female,ALL,WAEC,lga,Ijero,South West,Ekiti,Ijero,,,615,465,757,604,390,360,68.1965,35.1695,42.3023,91.6528
2022/2023,Female,Disabled,NABTEB,lga,Ado Ekiti,South West,Ekiti,Ado Ekiti,,,26,20,32,27,27,24,69.2308,37.2881,69.4915,87.8049
2022/2023,Female,Disabled,NABTEB,lga,Efon,South West,Ekiti,Efon,,,27,21,32,25,25,22,69.0909,35.5932,64.4068,86.8421
2022/2023,Female,Disabled,NABTEB,lga,Emure,South West,Ekiti,Emure,,,24,18,28,23,27,24,67.3469,36.5385,78.8462,87.8049
2022/2023,Female,Disabled,NABTEB,lga,Gbonyin,South West,Ekiti,Gbonyin,,,24,18,28,23,27,24,67.3469,35.8491,77.3585,87.8049
2022/2023,Female,Disabled,NABTEB,lga,Ijero,South West,Ekiti,Ijero,,,23,18,27,22,27,24,69.5652,36.0,82.0,90.2439
2022/2023,Female,Disabled,NECO,lga,Ado Ekiti,South West,Ekiti,Ado Ekiti,,,43,30,55,41,24,24,62.7907,33.0097,35.9223,97.2973
2022/2023,Female,Disabled,NECO,lga,Efon,South West,Ekiti,Efon,,,47,33,60,47,27,24,63.1579,34.5133,37.1681,85.7143
2022/2023,Female,Disabled,NECO,lga,Emure,South West,Ekiti,Emure,,,40,27,48,36,23,22,62.5,33.3333,38.8889,97.1429
2022/2023,Female,Disabled,NECO,lga,Gbonyin,South West,Ekiti,Gbonyin,,,36,25,47,36,22,22,63.0137,34.0909,38.6364,97.0588
2022/2023,Female,Disabled,NECO,lga,Ijero,South West,Ekiti,Ijero,,,33,23,40,30,27,24,62.6866,33.3333,54.6667,87.8049
2022/2023,Female,Disabled,WAEC,lga,Ado Ekiti,South West,Ekiti,Ado Ekiti,,,55,42,72,58,35,31,68.4685,35.5556,40.0,87.037
2022/2023,Female,Disabled,WAEC,lga,Efon,South West,Ekiti,Efon,,,60,46,74,59,31,28,68.595,35.5072,34.7826,87.5
2022/2023,Female,Disabled,WAEC,lga,Emure,South West,Ekiti,Emure,,,51,38,64,52,26,25,67.6471,36.1345,33.6134,95.0
2022/2023,Female,Disabled,WAEC,lga,Gbonyin,South West,Ekiti,Gbonyin,,,47,35,59,49,27,24,67.3684,36.036,36.9369,87.8049
2022/2023,Female,Disabled,WAEC,lga,Ijero,South West,Ekiti,Ijero,,,45,33,55,44,25,22,66.6667,35.2941,38.2353,84.6154
2022/2023,Male,ALL,NABTEB,lga,Ado Ekiti,South West,Ekiti,Ado Ekiti,,,196,154,246,198,251,238,70.7071,35.4348,83.6957,94.2857
2022/2023,Male,ALL,NABTEB,lga,Efon,South West,Ekiti,Efon,,,201,157,250,201,218,206,70.6173,35.4701,71.5812,93.7313
2022/2023,Male,ALL,NABTEB,lga,Emure,South West,Ekiti,Emure,,,183,144,228,182,212,196,71.0027,35.2113,76.5258,91.7178
2022/2023,Male,ALL,NABTEB,lga,Gbonyin,South West,Ekiti,Gbonyin,,,160,126,194,157,179,170,70.8978,35.6354,75.9669,94.1818
2022/2023,Male,ALL,NABTEB,lga,Ijero,South West,Ekiti,Ijero,,,169,133,211,170,191,179,70.9677,35.533,74.3655,93.5154
2022/2023,Male,ALL,NECO,lga,Ado Ekiti,South West,Ekiti,Ado Ekiti,,,363,255,457,365,441,396,63.3515,35.2047,79.1813,89.3648
2022/2023,Male,ALL,NECO,lga,Efon,South West,Ekiti,Efon,,,364,255,458,366,399,362,63.2653,35.2392,71.4119,90.1961
2022/2023,Male,ALL,NECO,lga,Emure,South West,Ekiti,Emure,,,351,246,429,345,393,358,63.4181,35.3674,75.0934,90.7131
2022/2023,Male,ALL,NECO,lga,Gbonyin,South West,Ekiti,Gbonyin,,,286,200,358,285,334,301,63.1488,35.0746,76.5672,89.6686
2022/2023,Male,ALL,NECO,lga,Ijero,South West,Ekiti,Ijero,,,309,217,375,301,319,285,63.4029,35.378,69.7575,88.9571
2022/2023,Male,ALL,WAEC,lga,Ado Ekiti,South West,Ekiti,Ado Ekiti,,,473,358,600,479,533,499,68.2723,35.1736,72.8406,93.0318
2022/2023,Male,ALL,WAEC,lga,Efon,South West,Ekiti,Efon,,,474,359,584,466,492,463,68.3386,35.1327,69.0759,93.6424
2022/2023,Male,ALL,WAEC,lga,Emure,South West,Ekiti,Emure,,,459,347,572,457,482,449,68.2848,35.2336,69.1589,92.5676
2022/2023,Male,ALL,WAEC,lga,Gbonyin,South West,Ekiti,Gbonyin,,,382,289,474,380,409,386,68.3528,35.3273,70.8804,93.7898
2022/2023,Male,ALL,WAEC,lga,Ijero,South West,Ekiti,Ijero,,,411,311,499,399,421,390,68.3133,35.2626,69.239,92.1053
2022/2023,Male,Disabled,NABTEB,lga,Ado Ekiti,South West,Ekiti,Ado Ekiti,,,17,13,20,17,29,29,70.5882,36.8421,118.4211,97.7778
2022/2023,Male,Disabled,NABTEB,lga,Efon,South West,Ekiti,Efon,,,18,14,21,18,25,24,69.4444,37.5,95.0,97.3684
2022/2023,Male,Disabled,NABTEB,lga,Emure,South West,Ekiti,Emure,,,15,12,17,15,20,20,70.0,37.5,96.875,96.7742
2022/2023,Male,Disabled,NABTEB,lga,Gbonyin,South West,Ekiti,Gbonyin,,,14,12,17,15,25,24,72.4138,37.5,118.75,97.3684
2022/2023,Male,Disabled,NABTEB,lga,Ijero,South West,Ekiti,Ijero,,,15,12,17,15,22,22,70.0,38.7097,109.6774,97.0588
2022/2023,Male,Disabled,NECO,lga,Ado Ekiti,South West,Ekiti,Ado Ekiti,,,28,20,36,29,32,29,64.9123,35.8209,73.1343,89.7959
2022/2023,Male,Disabled,NECO,lga,Efon,South West,Ekiti,Efon,,,30,21,38,30,30,28,63.9344,34.7222,63.8889,91.3043
2022/2023,Male,Disabled,NECO,lga,Emure,South West,Ekiti,Emure,,,27,19,34,27,29,26,63.6364,34.9206,69.8413,88.6364
2022/2023,Male,Disabled,NECO,lga,Gbonyin,South West,Ekiti,Gbonyin,,,23,16,29,23,29,26,63.0435,35.1852,81.4815,88.6364
2022/2023,Male,Disabled,NECO,lga,Ijero,South West,Ekiti,Ijero,,,23,16,28,23,27,24,63.0435,35.8491,77.3585,87.8049
2022/2023,Male,Disabled,WAEC,lga,Ado Ekiti,South West,Ekiti,Ado Ekiti,,,37,28,49,38,34,31,68.0,33.6957,56.5217,90.3846
2022/2023,Male,Disabled,WAEC,lga,Efon,South West,Ekiti,Efon,,,40,30,50,39,32,31,68.75,34.0426,52.1277,95.9184
2022/2023,Male,Disabled,WAEC,lga,Emure,South West,Ekiti,Emure,,,35,26,44,35,32,31,68.5714,35.3659,59.7561,95.9184
2022/2023,Male,Disabled,WAEC,lga,Gbonyin,South West,Ekiti,Gbonyin,,,30,23,37,29,23,22,68.8525,34.7826,52.1739,91.6667
2022/2023,Male,Disabled,WAEC,lga,Ijero,South West,Ekiti,Ijero,,,30,23,37,29,23,22,68.8525,34.2857,51.4286,91.6667
2023/2024,Female,ALL,NABTEB,lga,Ado Ekiti,South West,Ekiti,Ado Ekiti,,,321,268,401,352,164,157,75.3086,38.6667,33.4667,95.2191
2023/2024,Female,ALL,NABTEB,lga,Efon,South West,Ekiti,Efon,,,321,268,398,351,164,151,75.3086,38.7919,33.6913,91.6335
2023/2024,Female,ALL,NABTEB,lga,Emure,South West,Ekiti,Emure,,,292,244,363,319,146,132,75.382,38.7334,32.9897,89.7321
2023/2024,Female,ALL,NABTEB,lga,Gbonyin,South West,Ekiti,Gbonyin,,,269,225,338,296,136,131,75.3676,38.6076,32.9114,96.1538
2023/2024,Female,ALL,NABTEB,lga,Ijero,South West,Ekiti,Ijero,,,262,220,319,279,134,127,75.4717,38.526,34.3384,94.6341
2023/2024,Female,ALL,NECO,lga,Ado Ekiti,South West,Ekiti,Ado Ekiti,,,571,434,727,641,298,269,68.5169,38.8521,33.6277,89.9344
2023/2024,Female,ALL,NECO,lga,Efon,South West,Ekiti,Efon,,,601,456,744,655,286,255,68.5078,38.7931,31.5374,88.8383
2023/2024,Female,ALL,NECO,lga,Emure,South West,Ekiti,Emure,,,544,413,676,597,267,244,68.5168,38.9241,32.4367,90.9756
2023/2024,Female,ALL,NECO,lga,Gbonyin,South West,Ekiti,Gbonyin,,,471,358,583,514,233,210,68.4874,38.8634,32.8139,89.6648
2023/2024,Female,ALL,NECO,lga,Ijero,South West,Ekiti,Ijero,,,481,366,583,513,230,210,68.5185,38.7718,32.3556,90.6516
2023/2024,Female,ALL,WAEC,lga,Ado Ekiti,South West,Ekiti,Ado Ekiti,,,764,622,955,844,370,345,73.4284,38.948,31.7851,92.7817
2023/2024,Female,ALL,WAEC,lga,Efon,South West,Ekiti,Efon,,,780,635,970,854,366,339,73.4603,38.8093,30.9261,92.3351
2023/2024,Female,ALL,WAEC,lga,Emure,South West,Ekiti,Emure,,,732,596,910,803,333,315,73.4777,38.8954,30.0235,94.1292
2023/2024,Female,ALL,WAEC,lga,Gbonyin,South West,Ekiti,Gbonyin,,,649,528,801,709,298,283,73.3791,38.9593,30.487,94.5295
2023/2024,Female,ALL,WAEC,lga,Ijero,South West,Ekiti,Ijero,,,654,533,806,712,296,273,73.5049,38.9257,30.1724,91.6484
2023/2024,Female,Disabled,NABTEB,lga,Ado Ekiti,South West,Ekiti,Ado Ekiti,,,27,23,30,24,20,20,76.3636,35.0877,54.386,96.7742
2023/2024,Female,Disabled,NABTEB,lga,Efon,South West,Ekiti,Efon,,,29,24,36,32,22,20,75.8621,38.806,49.2537,90.9091
2023/2024,Female,Disabled,NABTEB,lga,Emure,South West,Ekiti,Emure,,,25,21,29,24,21,20,76.4706,36.3636,58.1818,93.75
2023/2024,Female,Disabled,NABTEB,lga,Gbonyin,South West,Ekiti,Gbonyin,,,26,22,30,24,18,18,76.9231,35.0877,49.1228,96.4286
2023/2024,Female,Disabled,NABTEB,lga,Ijero,South West,Ekiti,Ijero,,,24,20,25,19,22,20,77.0833,34.0426,72.3404,88.2353
2023/2024,Female,Disabled,NECO,lga,Ado Ekiti,South West,Ekiti,Ado Ekiti,,,45,34,58,50,20,18,68.8889,37.963,28.7037,90.3226
2023/2024,Female,Disabled,NECO,lga,Efon,South West,Ekiti,Efon,,,49,37,61,52,19,17,69.3878,37.3913,25.2174,89.6552
2023/2024,Female,Disabled,NECO,lga,Emure,South West,Ekiti,Emure,,,42,32,52,44,19,17,69.0476,37.1134,29.8969,89.6552
2023/2024,Female,Disabled,NECO,lga,Gbonyin,South West,Ekiti,Gbonyin,,,37,29,47,40,18,16,69.3333,37.5,31.8182,85.7143
2023/2024,Female,Disabled,NECO,lga,Ijero,South West,Ekiti,Ijero,,,36,27,43,36,18,16,68.4932,37.037,34.5679,85.7143
2023/2024,Female,Disabled,WAEC,lga,Ado Ekiti,South West,Ekiti,Ado Ekiti,,,59,48,76,66,23,20,73.3333,38.0282,25.3521,83.3333
2023/2024,Female,Disabled,WAEC,lga,Efon,South West,Ekiti,Efon,,,67,54,83,73,27,24,73.3333,38.7097,27.0968,88.0952
2023/2024,Female,Disabled,WAEC,lga,Emure,South West,Ekiti,Emure,,,53,43,68,59,20,19,73.8318,38.2812,23.4375,96.6667
2023/2024,Female,Disabled,WAEC,lga,Gbonyin,South West,Ekiti,Gbonyin,,,51,42,66,57,21,20,73.7864,38.2114,26.0163,96.875
2023/2024,Female,Disabled,WAEC,lga,Ijero,South West,Ekiti,Ijero,,,48,40,60,52,16,16,74.2268,38.0531,22.1239,96.0
2023/2024,Male,ALL,NABTEB,lga,Ado Ekiti,South West,Ekiti,Ado Ekiti,,,208,173,261,231,182,172,75.2381,38.8548,57.0552,93.9068
2023/2024,Male,ALL,NABTEB,lga,Efon,South West,Ekiti,Efon,,,208,174,259,228,175,165,75.2969,38.7629,55.4639,93.6803
2023/2024,Male,ALL,NABTEB,lga,Emure,South West,Ekiti,Emure,,,199,166,247,217,173,160,75.3117,38.7446,57.3593,92.4528
2023/2024,Male,ALL,NABTEB,lga,Gbonyin,South West,Ekiti,Gbonyin,,,171,142,211,184,145,132,75.0725,38.5787,56.3452,90.5405
2023/2024,Male,ALL,NABTEB,lga,Ijero,South West,Ekiti,Ijero,,,181,151,222,194,143,140,75.3425,38.5542,52.7711,97.2603
2023/2024,Male,ALL,NECO,lga,Ado Ekiti,South West,Ekiti,Ado Ekiti,,,377,287,475,419,330,300,68.5039,38.8514,57.0946,90.3353
2023/2024,Male,ALL,NECO,lga,Efon,South West,Ekiti,Efon,,,388,294,483,427,314,281,68.3673,38.9812,53.3776,89.0041
2023/2024,Male,ALL,NECO,lga,Emure,South West,Ekiti,Emure,,,364,276,452,398,297,267,68.3424,38.7707,53.9007,89.4737
2023/2024,Male,ALL,NECO,lga,Gbonyin,South West,Ekiti,Gbonyin,,,294,223,365,320,242,216,68.4654,38.653,54.3192,88.9488
2023/2024,Male,ALL,NECO,lga,Ijero,South West,Ekiti,Ijero,,,337,255,412,363,266,244,68.2819,38.8312,52.987,91.4216
