session,gender,disability,olevel_exam_body,loc_level,loc_label,zone,state,lga,ward,school,candidate_count,passed_count,utme_candidate_count,utme_qualified_count,admitted_count,matriculated_count,pass_rate_pct,utme_qualifying_rate_pct,admission_rate_pct,matriculation_completion_rate_pct
2022/2023,Female,ALL,NABTEB,lga,Awka North,South East,Anambra,Awka North,,,0,0,0,0,1412,1298,0,0,0,91.4712
2022/2023,Female,ALL,NABTEB,lga,Awka South,South East,Anambra,Awka South,,,0,0,0,0,1282,1192,0,0,0,92.4883
2022/2023,Female,ALL,NABTEB,lga,Nnewi North,South East,Anambra,Nnewi North,,,0,0,0,0,1442,1277,0,0,0,88.1002
2022/2023,Female,ALL,NABTEB,lga,Onitsha North,South East,Anambra,Onitsha North,,,0,0,0,0,1415,1283,0,0,0,90.2128
2022/2023,Female,ALL,NABTEB,lga,Onitsha South,South East,Anambra,Onitsha South,,,0,0,0,0,1472,1383,0,0,0,93.456
2022/2023,Female,ALL,NECO,lga,Awka North,South East,Anambra,Awka North,,,0,0,0,0,2826,2591,0,0,0,91.1608
2022/2023,Female,ALL,NECO,lga,Awka South,South East,Anambra,Awka South,,,0,0,0,0,2637,2421,0,0,0,91.3242
2022/2023,Female,ALL,NECO,lga,Nnewi North,South East,Anambra,Nnewi North,,,0,0,0,0,3055,2772,0,0,0,90.2463
2022/2023,Female,ALL,NECO,lga,Onitsha North,South East,Anambra,Onitsha North,,,0,0,0,0,2862,2627,0,0,0,91.2723
2022/2023,Female,ALL,NECO,lga,Onitsha South,South East,Anambra,Onitsha South,,,0,0,0,0,2880,2609,0,0,0,90.0731
2022/2023,Female,ALL,WAEC,lga,Awka North,South East,Anambra,Awka North,,,0,0,0,0,3497,3299,0,0,0,93.8038
2022/2023,Female,ALL,WAEC,lga,Awka South,South East,Anambra,Awka South,,,0,0,0,0,3272,3078,0,0,0,93.5603
2022/2023,Female,ALL,WAEC,lga,Nnewi North,South East,Anambra,Nnewi North,,,0,0,0,0,3810,3577,0,0,0,93.3649
2022/2023,Female,ALL,WAEC,lga,Onitsha North,South East,Anambra,Onitsha North,,,0,0,0,0,3847,3586,0,0,0,92.723
2022/2023,Female,ALL,WAEC,lga,Onitsha South,South East,Anambra,Onitsha South,,,0,0,0,0,3588,3359,0,0,0,93.1208
2022/2023,Female,Disabled,NABTEB,lga,Awka North,South East,Anambra,Awka North,,,0,0,0,0,196,188,0,0,0,95.3846
2022/2023,Female,Disabled,NABTEB,lga,Awka South,South East,Anambra,Awka South,,,0,0,0,0,187,185,0,0,0,98.3871
2022/2023,Female,Disabled,NABTEB,lga,Nnewi North,South East,Anambra,Nnewi North,,,0,0,0,0,181,157,0,0,0,86.6667
2022/2023,Female,Disabled,NABTEB,lga,Onitsha North,South East,Anambra,Onitsha North,,,0,0,0,0,181,179,0,0,0,98.3333
2022/2023,Female,Disabled,NABTEB,lga,Onitsha South,South East,Anambra,Onitsha South,,,0,0,0,0,181,157,0,0,0,86.6667
2022/2023,Female,Disabled,NECO,lga,Awka North,South East,Anambra,Awka North,,,0,0,0,0,181,172,0,0,0,95.0
2022/2023,Female,Disabled,NECO,lga,Awka South,South East,Anambra,Awka South,,,0,0,0,0,217,209,0,0,0,95.8333
2022/2023,Female,Disabled,NECO,lga,Nnewi North,South East,Anambra,Nnewi North,,,0,0,0,0,229,209,0,0,0,90.7895
2022/2023,Female,Disabled,NECO,lga,Onitsha North,South East,Anambra,Onitsha North,,,0,0,0,0,181,179,0,0,0,98.3333
2022/2023,Female,Disabled,NECO,lga,Onitsha South,South East,Anambra,Onitsha South,,,0,0,0,0,217,191,0,0,0,87.5
2022/2023,Female,Disabled,WAEC,lga,Awka North,South East,Anambra,Awka North,,,0,0,0,0,214,212,0,0,0,98.5915
2022/2023,Female,Disabled,WAEC,lga,Awka South,South East,Anambra,Awka South,,,0,0,0,0,196,191,0,0,0,96.9231
2022/2023,Female,Disabled,WAEC,lga,Nnewi North,South East,Anambra,Nnewi North,,,0,0,0,0,247,221,0,0,0,89.0244
2022/2023,Female,Disabled,WAEC,lga,Onitsha North,South East,Anambra,Onitsha North,,,0,0,0,0,268,248,0,0,0,92.1348
2022/2023,Female,Disabled,WAEC,lga,Onitsha South,South East,Anambra,Onitsha South,,,0,0,0,0,232,212,0,0,0,90.9091
2022/2023,Male,ALL,NABTEB,lga,Awka North,South East,Anambra,Awka North,,,5,5,5,6,1451,1310,100.0,50.0,24100.0,89.834
2022/2023,Male,ALL,NABTEB,lga,Awka South,South East,Anambra,Awka South,,,5,5,5,6,1517,1362,100.0,50.0,25200.0,89.2857
