session,gender,disability,olevel_exam_body,loc_level,loc_label,zone,state,lga,ward,school,candidate_count,passed_count,utme_candidate_count,utme_qualified_count,admitted_count,matriculated_count,pass_rate_pct,utme_qualifying_rate_pct,admission_rate_pct,matriculation_completion_rate_pct
2022/2023,Female,ALL,NABTEB,lga,Alkaleri,North East,Bauchi,Alkaleri,,,172,94,97,137,96,95,49.697,62.069,80.4598,98.5714
2022/2023,Female,ALL,NABTEB,lga,Bauchi,North East,Bauchi,Bauchi,,,402,331,474,478,203,123,74.8052,44.4444,35.2246,60.4027
2022/2023,Female,ALL,NABTEB,lga,Bogoro,North East,Bauchi,Bogoro,,,189,138,263,191,91,45,66.2983,31.9149,28.5106,49.2537
2022/2023,Female,ALL,NABTEB,lga,Damban,North East,Bauchi,Damban,,,189,160,306,173,0,0,76.7956,24.9084,0.0,0
2022/2023,Female,ALL,NABTEB,lga,Darazo,North East,Bauchi,Darazo,,,159,153,244,137,0,0,87.5,24.7706,0.0,0
2022/2023,Female,ALL,NABTEB,lga,Dass,North East,Bauchi,Dass,,,88,85,31,43,0,0,88.0952,60.7143,0.0,0
2022/2023,Female,ALL,NABTEB,lga,Gamawa,North East,Bauchi,Gamawa,,,100,97,131,107,45,44,87.5,35.8974,28.2051,96.9697
2022/2023,Female,ALL,NABTEB,lga,Ganjuwa,North East,Bauchi,Ganjuwa,,,243,236,374,407,198,198,87.9828,47.9042,43.4132,99.3103
2022/2023,Female,ALL,NABTEB,lga,Giade,North East,Bauchi,Giade,,,114,110,158,168,72,71,88.0734,46.8085,37.5887,98.1132
2022/2023,Female,ALL,NABTEB,lga,Itas/Gadau,North East,Bauchi,Itas/Gadau,,,80,78,114,66,71,70,88.3117,25.4902,50.9804,98.0769
2022/2023,Female,ALL,NABTEB,lga,Jama'Are,North East,Bauchi,Jama'Are,,,135,83,124,175,131,130,55.814,62.1622,86.4865,98.9583
2022/2023,Female,ALL,NABTEB,lga,Katagum,North East,Bauchi,Katagum,,,161,156,254,196,45,44,88.3117,33.9207,14.5374,96.9697
2022/2023,Female,ALL,NABTEB,lga,Kirfi,North East,Bauchi,Kirfi,,,121,108,146,140,76,74,81.0345,42.3077,43.0769,96.4286
2022/2023,Female,ALL,NABTEB,lga,Misau,North East,Bauchi,Misau,,,205,159,243,325,139,33,70.4082,58.9862,47.0046,23.5294
2022/2023,Female,ALL,NABTEB,lga,Ningi,North East,Bauchi,Ningi,,,93,89,170,97,11,0,86.5169,25.0,5.2632,0.0
2022/2023,Female,ALL,NABTEB,lga,Shira,North East,Bauchi,Shira,,,113,74,64,89,20,0,59.2593,61.4035,26.3158,0.0
2022/2023,Female,ALL,NABTEB,lga,Tafawa-Balewa,North East,Bauchi,Tafawa-Balewa,,,43,41,84,48,0,0,87.8049,25.3333,0.0,0
2022/2023,Female,ALL,NABTEB,lga,Toro,North East,Bauchi,Toro,,,149,74,21,13,0,0,44.7552,26.3158,0.0,0
2022/2023,Female,ALL,NABTEB,lga,Warji,North East,Bauchi,Warji,,,135,130,221,124,23,0,87.5969,24.8731,8.6294,0.0
2022/2023,Female,ALL,NABTEB,lga,Zaki,North East,Bauchi,Zaki,,,179,138,264,226,30,29,69.7674,37.7119,9.322,95.4545
2022/2023,Female,ALL,NECO,lga,Alkaleri,North East,Bauchi,Alkaleri,,,457,364,654,739,370,321,72.3744,49.8288,46.4041,86.3469
2022/2023,Female,ALL,NECO,lga,Bauchi,North East,Bauchi,Bauchi,,,789,656,867,554,169,155,75.5291,28.1654,16.0207,91.129
2022/2023,Female,ALL,NECO,lga,Bogoro,North East,Bauchi,Bogoro,,,375,294,515,323,96,95,71.3092,27.6087,15.2174,98.5714
2022/2023,Female,ALL,NECO,lga,Damban,North East,Bauchi,Damban,,,271,164,245,158,67,66,55.0,28.3105,22.3744,97.9592
2022/2023,Female,ALL,NECO,lga,Darazo,North East,Bauchi,Darazo,,,351,237,452,257,109,108,61.3095,25.0,19.802,98.75
2022/2023,Female,ALL,NECO,lga,Dass,North East,Bauchi,Dass,,,198,153,209,124,53,52,70.0,26.2032,20.8556,97.4359
2022/2023,Female,ALL,NECO,lga,Gamawa,North East,Bauchi,Gamawa,,,240,179,343,216,91,91,67.8261,27.7778,21.8954,98.5075
2022/2023,Female,ALL,NECO,lga,Ganjuwa,North East,Bauchi,Ganjuwa,,,491,385,681,678,291,291,71.1253,43.9145,35.0329,99.5305
2022/2023,Female,ALL,NECO,lga,Giade,North East,Bauchi,Giade,,,207,141,245,183,26,25,62.1212,32.8767,8.6758,94.7368
2022/2023,Female,ALL,NECO,lga,Itas/Gadau,North East,Bauchi,Itas/Gadau,,,249,146,278,254,80,80,53.1381,40.3226,23.7903,98.3051
2022/2023,Female,ALL,NECO,lga,Jama'Are,North East,Bauchi,Jama'Are,,,59,51,29,15,0,0,77.193,23.0769,0.0,0
2022/2023,Female,ALL,NECO,lga,Katagum,North East,Bauchi,Katagum,,,113,56,161,124,0,0,45.3704,34.0278,0.0,0
2022/2023,Female,ALL,NECO,lga,Kirfi,North East,Bauchi,Kirfi,,,5,2,0,0,0,0,40.0,0,0,0
2022/2023,Female,ALL,NECO,lga,Misau,North East,Bauchi,Misau,,,0,0,0,0,0,0,0,0,0,0
2022/2023,Female,ALL,NECO,lga,Ningi,North East,Bauchi,Ningi,,,0,0,0,0,0,0,0,0,0,0
2022/2023,Female,ALL,NECO,lga,Shira,North East,Bauchi,Shira,,,90,87,91,51,0,0,88.3721,24.6914,0.0,0
2022/2023,Female,ALL,NECO,lga,Tafawa-Balewa,North East,Bauchi,Tafawa-Balewa,,,584,443,695,841,267,268,68.75,53.3011,31.562,99.4898
2022/2023,Female,ALL,NECO,lga,Toro,North East,Bauchi,Toro,,,524,413,703,399,175,170,71.5139,25.0,20.3822,96.875
2022/2023,Female,ALL,NECO,lga,Warji,North East,Bauchi,Warji,,,251,218,280,254,109,108,78.8382,40.0,32.0,98.75
2022/2023,Female,ALL,NECO,lga,Zaki,North East,Bauchi,Zaki,,,397,315,526,528,374,230,72.1053,44.2553,58.2979,61.3139
2022/2023,Female,ALL,WAEC,lga,Alkaleri,North East,Bauchi,Alkaleri,,,536,423,671,506,258,144,71.5953,33.222,31.5526,55.5556
2022/2023,Female,ALL,WAEC,lga,Bauchi,North East,Bauchi,Bauchi,,,1170,974,1431,1298,502,418,75.5575,39.9844,28.795,82.8804
2022/2023,Female,ALL,WAEC,lga,Bogoro,North East,Bauchi,Bogoro,,,495,428,592,511,220,220,78.481,37.9962,30.4348,99.3789
2022/2023,Female,ALL,WAEC,lga,Damban,North East,Bauchi,Damban,,,285,244,360,211,98,84,77.6557,25.7764,22.3602,84.7222
2022/2023,Female,ALL,WAEC,lga,Darazo,North East,Bauchi,Darazo,,,331,256,355,213,91,82,70.347,26.4984,21.1356,89.5522
2022/2023,Female,ALL,WAEC,lga,Dass,North East,Bauchi,Dass,,,7,3,0,0,0,0,42.8571,0,0,0
2022/2023,Female,ALL,WAEC,lga,Gamawa,North East,Bauchi,Gamawa,,,69,67,84,51,0,0,87.8788,26.6667,0.0,0
2022/2023,Female,ALL,WAEC,lga,Ganjuwa,North East,Bauchi,Ganjuwa,,,22,21,25,15,0,0,85.7143,27.2727,0.0,0
2022/2023,Female,ALL,WAEC,lga,Giade,North East,Bauchi,Giade,,,28,28,59,33,0,0,88.8889,24.5283,0.0,0
2022/2023,Female,ALL,WAEC,lga,Itas/Gadau,North East,Bauchi,Itas/Gadau,,,47,34,65,36,0,0,66.6667,24.1379,0.0,0
2022/2023,Female,ALL,WAEC,lga,Jama'Are,North East,Bauchi,Jama'Are,,,234,192,296,333,109,108,74.5536,49.6212,30.303,98.75
2022/2023,Female,ALL,WAEC,lga,Katagum,North East,Bauchi,Katagum,,,424,335,545,612,181,181,71.6749,49.4867,27.3101,99.2481
2022/2023,Female,ALL,WAEC,lga,Kirfi,North East,Bauchi,Kirfi,,,279,216,240,213,142,134,70.412,39.2523,48.5981,94.2308
2022/2023,Female,ALL,WAEC,lga,Misau,North East,Bauchi,Misau,,,465,349,433,246,113,112,68.1614,25.0646,21.447,98.7952
2022/2023,Female,ALL,WAEC,lga,Ningi,North East,Bauchi,Ningi,,,233,191,254,191,126,45,74.4395,33.0396,40.5286,35.8696
2022/2023,Female,ALL,WAEC,lga,Shira,North East,Bauchi,Shira,,,292,252,350,305,168,167,78.2143,38.3387,39.2971,99.187
2022/2023,Female,ALL,WAEC,lga,Tafawa-Balewa,North East,Bauchi,Tafawa-Balewa,,,797,612,1165,1077,411,344,69.6335,40.7301,28.9145,83.3887
2022/2023,Female,ALL,WAEC,lga,Toro,North East,Bauchi,Toro,,,896,752,1252,899,220,220,76.135,31.6637,14.4007,99.3789
2022/2023,Female,ALL,WAEC,lga,Warji,North East,Bauchi,Warji,,,241,233,292,236,101,21,87.8788,35.6322,28.3525,20.2703
2022/2023,Female,ALL,WAEC,lga,Zaki,North East,Bauchi,Zaki,,,578,456,697,518,254,254,71.6606,32.7448,29.8555,99.4624
2022/2023,Female,Disabled,NABTEB,lga,Alkaleri,North East,Bauchi,Alkaleri,,,0,0,0,0,0,0,0,0,0,0
2022/2023,Female,Disabled,NABTEB,lga,Bauchi,North East,Bauchi,Bauchi,,,0,0,0,0,0,0,0,0,0,0
2022/2023,Female,Disabled,NABTEB,lga,Bogoro,North East,Bauchi,Bogoro,,,13,13,29,15,8,7,91.6667,23.0769,23.0769,83.3333
2022/2023,Female,Disabled,NABTEB,lga,Damban,North East,Bauchi,Damban,,,43,41,97,56,0,0,87.8049,25.2874,0.0,0
2022/2023,Female,Disabled,NABTEB,lga,Darazo,North East,Bauchi,Darazo,,,18,17,39,46,0,0,88.2353,51.4286,0.0,0
2022/2023,Female,Disabled,NABTEB,lga,Dass,North East,Bauchi,Dass,,,10,10,24,33,0,0,90.0,61.9048,0.0,0
2022/2023,Female,Disabled,NABTEB,lga,Gamawa,North East,Bauchi,Gamawa,,,0,0,0,0,0,0,0,0,0,0
2022/2023,Female,Disabled,NABTEB,lga,Ganjuwa,North East,Bauchi,Ganjuwa,,,28,28,56,79,55,47,88.8889,62.0,80.0,85.0
2022/2023,Female,Disabled,NABTEB,lga,Giade,North East,Bauchi,Giade,,,0,0,0,0,0,0,0,0,0,0
2022/2023,Female,Disabled,NABTEB,lga,Itas/Gadau,North East,Bauchi,Itas/Gadau,,,0,0,0,0,52,44,0,0,0,84.2105
2022/2023,Female,Disabled,NABTEB,lga,Jama'Are,North East,Bauchi,Jama'Are,,,11,11,0,0,41,34,90.9091,0,0,83.3333
2022/2023,Female,Disabled,NABTEB,lga,Shira,North East,Bauchi,Shira,,,9,9,0,0,0,0,88.8889,0,0,0
2022/2023,Female,Disabled,NABTEB,lga,Tafawa-Balewa,North East,Bauchi,Tafawa-Balewa,,,30,30,63,36,0,0,89.6552,25.0,0.0,0
2022/2023,Female,Disabled,NABTEB,lga,Toro,North East,Bauchi,Toro,,,98,48,0,0,0,0,44.6809,0,0,0
2022/2023,Female,Disabled,NABTEB,lga,Warji,North East,Bauchi,Warji,,,27,26,39,51,0,0,88.4615,57.1429,0.0,0
2022/2023,Female,Disabled,NABTEB,lga,Zaki,North East,Bauchi,Zaki,,,1,1,3,5,0,0,100.0,66.6667,0.0,0
2022/2023,Female,Disabled,NECO,lga,Alkaleri,North East,Bauchi,Alkaleri,,,56,55,92,102,86,43,88.8889,48.7805,76.8293,49.2063
2022/2023,Female,Disabled,NECO,lga,Bauchi,North East,Bauchi,Bauchi,,,101,72,94,53,0,0,64.9485,25.0,0.0,0
2022/2023,Female,Disabled,NECO,lga,Bogoro,North East,Bauchi,Bogoro,,,47,46,81,74,0,0,88.8889,40.2778,0.0,0
2022/2023,Female,Disabled,NECO,lga,Damban,North East,Bauchi,Damban,,,27,14,0,0,0,0,46.1538,0,0,0
2022/2023,Female,Disabled,NECO,lga,Darazo,North East,Bauchi,Darazo,,,27,26,62,36,0,0,88.4615,25.4545,0.0,0
2022/2023,Female,Disabled,NECO,lga,Jama'Are,North East,Bauchi,Jama'Are,,,23,22,0,0,0,0,86.3636,0,0,0
2022/2023,Female,Disabled,NECO,lga,Katagum,North East,Bauchi,Katagum,,,79,39,121,94,0,0,44.7368,34.2593,0.0,0
2022/2023,Female,Disabled,NECO,lga,Kirfi,North East,Bauchi,Kirfi,,,4,2,0,0,0,0,50.0,0,0,0
2022/2023,Female,Disabled,NECO,lga,Misau,North East,Bauchi,Misau,,,0,0,0,0,0,0,0,0,0,0
2022/2023,Female,Disabled,NECO,lga,Ningi,North East,Bauchi,Ningi,,,0,0,0,0,0,0,0,0,0,0
2022/2023,Female,Disabled,NECO,lga,Shira,North East,Bauchi,Shira,,,2,1,1,3,0,0,50.0,100.0,0.0,0
2022/2023,Female,Disabled,NECO,lga,Tafawa-Balewa,North East,Bauchi,Tafawa-Balewa,,,41,31,63,89,0,0,69.2308,62.5,0.0,0
2022/2023,Female,Disabled,NECO,lga,Toro,North East,Bauchi,Toro,,,0,0,0,0,0,0,0,0,0,0
