session,gender,disability,olevel_exam_body,loc_level,loc_label,zone,state,lga,ward,school,candidate_count,passed_count,utme_candidate_count,utme_qualified_count,admitted_count,matriculated_count,pass_rate_pct,utme_qualifying_rate_pct,admission_rate_pct,matriculation_completion_rate_pct
2022/2023,Female,ALL,NABTEB,lga,Argungu,North West,Kebbi,Argungu,,,311,269,395,313,99,92,76.69,34.9495,20.6061,92.1569
2022/2023,Female,ALL,NABTEB,lga,Birnin Kebbi,North West,Kebbi,Birnin Kebbi,,,339,292,436,346,100,93,76.4454,34.9177,18.83,92.233
2022/2023,Female,ALL,NABTEB,lga,Kalgo,North West,Kebbi,Kalgo,,,300,259,375,299,86,80,76.3285,35.1064,18.9362,92.1348
2022/2023,Female,ALL,NABTEB,lga,Yauri,North West,Kebbi,Yauri,,,299,259,370,291,80,72,76.5133,34.6983,17.6724,90.2439
2022/2023,Female,ALL,NABTEB,lga,Zuru,North West,Kebbi,Zuru,,,346,299,441,347,95,91,76.5199,34.7197,17.7215,94.898
2022/2023,Female,ALL,NECO,lga,Argungu,North West,Kebbi,Argungu,,,529,410,669,536,165,148,68.6301,35.2801,20.2622,89.4118
2022/2023,Female,ALL,NECO,lga,Birnin Kebbi,North West,Kebbi,Birnin Kebbi,,,667,517,856,686,205,182,68.587,35.3215,19.6645,88.1517
2022/2023,Female,ALL,NECO,lga,Kalgo,North West,Kebbi,Kalgo,,,527,408,657,528,148,133,68.5007,35.4369,18.4466,89.4737
2022/2023,Female,ALL,NECO,lga,Yauri,North West,Kebbi,Yauri,,,542,419,679,543,161,148,68.5408,35.2113,19.4836,90.9639
2022/2023,Female,ALL,NECO,lga,Zuru,North West,Kebbi,Zuru,,,673,521,854,682,193,171,68.5345,35.2007,18.5808,87.9397
2022/2023,Female,ALL,WAEC,lga,Argungu,North West,Kebbi,Argungu,,,719,601,919,733,213,204,73.9919,35.1258,18.9939,95.4338
2022/2023,Female,ALL,WAEC,lga,Birnin Kebbi,North West,Kebbi,Birnin Kebbi,,,847,707,1079,863,246,233,73.9726,35.255,18.6992,94.0711
2022/2023,Female,ALL,WAEC,lga,Kalgo,North West,Kebbi,Kalgo,,,702,587,883,706,202,188,73.9938,35.2304,18.7895,92.3077
2022/2023,Female,ALL,WAEC,lga,Yauri,North West,Kebbi,Yauri,,,741,619,927,738,207,198,73.9726,35.0817,18.3147,95.3052
2022/2023,Female,ALL,WAEC,lga,Zuru,North West,Kebbi,Zuru,,,851,711,1075,858,231,218,74.0204,35.1632,17.6558,93.6975
2022/2023,Female,Disabled,NABTEB,lga,Argungu,North West,Kebbi,Argungu,,,29,25,34,25,16,14,75.0,32.5581,37.2093,87.5
2022/2023,Female,Disabled,NABTEB,lga,Birnin Kebbi,North West,Kebbi,Birnin Kebbi,,,30,26,37,27,16,14,76.1905,32.6087,34.7826,87.5
2022/2023,Female,Disabled,NABTEB,lga,Kalgo,North West,Kebbi,Kalgo,,,27,23,33,25,13,12,75.6757,34.1463,31.7073,92.3077
2022/2023,Female,Disabled,NABTEB,lga,Yauri,North West,Kebbi,Yauri,,,29,25,35,27,13,12,75.0,34.0909,29.5455,92.3077
2022/2023,Female,Disabled,NABTEB,lga,Zuru,North West,Kebbi,Zuru,,,30,25,37,27,13,12,75.6098,32.6087,28.2609,92.3077
2022/2023,Female,Disabled,NECO,lga,Argungu,North West,Kebbi,Argungu,,,41,32,54,45,14,12,68.4211,36.7647,20.5882,85.7143
2022/2023,Female,Disabled,NECO,lga,Birnin Kebbi,North West,Kebbi,Birnin Kebbi,,,52,41,65,54,13,11,69.4444,36.5854,15.8537,84.6154
2022/2023,Female,Disabled,NECO,lga,Kalgo,North West,Kebbi,Kalgo,,,41,32,51,43,13,11,68.4211,37.5,20.3125,84.6154
2022/2023,Female,Disabled,NECO,lga,Yauri,North West,Kebbi,Yauri,,,42,33,54,47,13,11,68.9655,38.2353,19.1176,84.6154
2022/2023,Female,Disabled,NECO,lga,Zuru,North West,Kebbi,Zuru,,,50,39,66,54,13,11,69.5652,36.1446,15.6627,84.6154
2022/2023,Female,Disabled,WAEC,lga,Argungu,North West,Kebbi,Argungu,,,55,46,70,56,13,12,73.6842,35.2273,14.7727,92.3077
2022/2023,Female,Disabled,WAEC,lga,Birnin Kebbi,North West,Kebbi,Birnin Kebbi,,,64,54,82,67,17,16,75.0,35.9223,16.5049,94.1176
2022/2023,Female,Disabled,WAEC,lga,Kalgo,North West,Kebbi,Kalgo,,,51,43,65,54,13,12,74.6479,36.5854,15.8537,92.3077
2022/2023,Female,Disabled,WAEC,lga,Yauri,North West,Kebbi,Yauri,,,60,50,76,62,14,13,73.494,35.7895,14.7368,92.8571
2022/2023,Female,Disabled,WAEC,lga,Zuru,North West,Kebbi,Zuru,,,70,58,90,72,17,16,73.9583,35.3982,15.0442,94.1176
2022/2023,Male,ALL,NABTEB,lga,Argungu,North West,Kebbi,Argungu,,,417,361,537,425,103,98,76.6957,34.8665,15.727,94.3396
2022/2023,Male,ALL,NABTEB,lga,Birnin Kebbi,North West,Kebbi,Birnin Kebbi,,,483,418,609,487,111,102,76.7267,35.2094,14.9215,91.2281
2022/2023,Male,ALL,NABTEB,lga,Kalgo,North West,Kebbi,Kalgo,,,406,351,517,409,96,89,76.6071,34.8765,15.2778,91.9192
2022/2023,Male,ALL,NABTEB,lga,Yauri,North West,Kebbi,Yauri,,,414,358,513,405,95,88,76.5324,34.7826,15.2174,91.8367
2022/2023,Male,ALL,NABTEB,lga,Zuru,North West,Kebbi,Zuru,,,457,396,576,458,99,92,76.7036,35.0416,14.1274,92.1569
2022/2023,Male,ALL,NECO,lga,Argungu,North West,Kebbi,Argungu,,,730,564,950,762,182,166,68.4211,35.3188,15.6879,90.9091
2022/2023,Male,ALL,NECO,lga,Birnin Kebbi,North West,Kebbi,Birnin Kebbi,,,906,701,1146,916,218,194,68.48,35.2122,15.588,88.8393
2022/2023,Male,ALL,NECO,lga,Kalgo,North West,Kebbi,Kalgo,,,739,571,920,736,169,152,68.3333,35.2686,15.078,89.6552
2022/2023,Male,ALL,NECO,lga,Yauri,North West,Kebbi,Yauri,,,758,585,961,769,182,162,68.4211,35.2697,15.5187,88.7701
2022/2023,Male,ALL,NECO,lga,Zuru,North West,Kebbi,Zuru,,,876,677,1094,876,204,180,68.4603,35.277,15.3061,87.619
2022/2023,Male,ALL,WAEC,lga,Argungu,North West,Kebbi,Argungu,,,958,801,1217,964,230,218,74.0545,34.9279,15.5308,94.0928
2022/2023,Male,ALL,WAEC,lga,Birnin Kebbi,North West,Kebbi,Birnin Kebbi,,,1166,975,1468,1169,267,253,74.0211,35.0896,14.9375,94.1818
2022/2023,Male,ALL,WAEC,lga,Kalgo,North West,Kebbi,Kalgo,,,955,797,1208,961,209,197,73.8998,35.0495,14.1914,93.9535
2022/2023,Male,ALL,WAEC,lga,Yauri,North West,Kebbi,Yauri,,,1038,867,1307,1042,236,225,73.9525,35.1434,14.8261,94.6502
2022/2023,Male,ALL,WAEC,lga,Zuru,North West,Kebbi,Zuru,,,1150,959,1465,1163,259,246,73.8966,34.9837,14.5267,94.382
2022/2023,Male,Disabled,NABTEB,lga,Argungu,North West,Kebbi,Argungu,,,38,33,45,36,13,12,76.9231,35.0877,22.807,92.3077
2022/2023,Male,Disabled,NABTEB,lga,Birnin Kebbi,North West,Kebbi,Birnin Kebbi,,,40,34,48,40,10,9,76.3636,36.6667,16.6667,90.0
2022/2023,Male,Disabled,NABTEB,lga,Kalgo,North West,Kebbi,Kalgo,,,37,32,44,34,10,9,76.4706,34.5455,18.1818,90.0
2022/2023,Male,Disabled,NABTEB,lga,Yauri,North West,Kebbi,Yauri,,,39,34,47,38,13,12,75.9259,35.5932,22.0339,92.3077
2022/2023,Male,Disabled,NABTEB,lga,Zuru,North West,Kebbi,Zuru,,,39,34,50,42,13,12,77.7778,36.5079,20.6349,92.3077
2022/2023,Male,Disabled,NECO,lga,Argungu,North West,Kebbi,Argungu,,,57,43,75,63,16,14,67.0886,37.234,17.0213,87.5
2022/2023,Male,Disabled,NECO,lga,Birnin Kebbi,North West,Kebbi,Birnin Kebbi,,,71,54,90,76,16,14,67.3469,37.1681,14.1593,87.5
2022/2023,Male,Disabled,NECO,lga,Kalgo,North West,Kebbi,Kalgo,,,55,42,71,60,13,12,67.1053,37.0787,14.6067,92.3077
2022/2023,Male,Disabled,NECO,lga,Yauri,North West,Kebbi,Yauri,,,61,47,80,67,15,13,67.8571,37.0,15.0,86.6667
2022/2023,Male,Disabled,NECO,lga,Zuru,North West,Kebbi,Zuru,,,69,52,88,72,15,13,67.3684,36.3636,13.6364,86.6667
2022/2023,Male,Disabled,WAEC,lga,Argungu,North West,Kebbi,Argungu,,,72,60,94,72,15,13,73.7374,33.8983,12.7119,86.6667
2022/2023,Male,Disabled,WAEC,lga,Birnin Kebbi,North West,Kebbi,Birnin Kebbi,,,89,75,116,90,17,17,74.7967,34.2466,12.3288,94.4444
2022/2023,Male,Disabled,WAEC,lga,Kalgo,North West,Kebbi,Kalgo,,,74,61,91,72,13,11,73.5294,35.0877,11.4035,84.6154
2022/2023,Male,Disabled,WAEC,lga,Yauri,North West,Kebbi,Yauri,,,86,72,110,89,17,16,73.9496,35.5072,12.3188,94.1176
2022/2023,Male,Disabled,WAEC,lga,Zuru,North West,Kebbi,Zuru,,,89,74,109,85,16,14,73.9837,34.3066,11.6788,87.5
2023/2024,Female,ALL,NABTEB,lga,Argungu,North West,Kebbi,Argungu,,,323,299,419,365,56,53,82.0225,38.4762,11.0476,93.1034
2023/2024,Female,ALL,NABTEB,lga,Birnin Kebbi,North West,Kebbi,Birnin Kebbi,,,359,331,449,393,55,50,81.6162,38.5435,10.1243,89.4737
2023/2024,Female,ALL,NABTEB,lga,Kalgo,North West,Kebbi,Kalgo,,,316,291,399,344,48,44,81.6514,38.0,9.8,91.8367
2023/2024,Female,ALL,NABTEB,lga,Yauri,North West,Kebbi,Yauri,,,322,297,403,351,48,44,81.7568,38.3399,9.6838,91.8367
2023/2024,Female,ALL,NABTEB,lga,Zuru,North West,Kebbi,Zuru,,,378,349,476,416,58,54,81.6092,38.526,10.0503,91.6667
2023/2024,Female,ALL,NECO,lga,Argungu,North West,Kebbi,Argungu,,,573,481,735,644,99,92,74.3363,38.6117,11.0629,92.1569
2023/2024,Female,ALL,NECO,lga,Birnin Kebbi,North West,Kebbi,Birnin Kebbi,,,696,585,883,774,107,95,74.375,38.6631,9.9368,88.1818
2023/2024,Female,ALL,NECO,lga,Kalgo,North West,Kebbi,Kalgo,,,546,458,676,588,83,74,74.2364,38.3255,10.0236,89.4118
2023/2024,Female,ALL,NECO,lga,Yauri,North West,Kebbi,Yauri,,,583,490,730,641,94,84,74.5025,38.6463,10.5895,88.6598
2023/2024,Female,ALL,NECO,lga,Zuru,North West,Kebbi,Zuru,,,693,582,885,780,111,98,74.3724,38.8288,10.2703,87.7193
2023/2024,Female,ALL,WAEC,lga,Argungu,North West,Kebbi,Argungu,,,774,696,992,872,125,119,79.588,38.746,10.3698,94.5736
2023/2024,Female,ALL,WAEC,lga,Birnin Kebbi,North West,Kebbi,Birnin Kebbi,,,932,838,1185,1042,145,137,79.6267,38.7618,10.0269,93.9597
2023/2024,Female,ALL,WAEC,lga,Kalgo,North West,Kebbi,Kalgo,,,769,692,962,847,115,109,79.6418,38.7738,9.7763,94.9153
2023/2024,Female,ALL,WAEC,lga,Yauri,North West,Kebbi,Yauri,,,762,685,966,850,116,110,79.6384,38.7789,9.8185,94.958
2023/2024,Female,ALL,WAEC,lga,Zuru,North West,Kebbi,Zuru,,,908,815,1138,1001,135,127,79.5527,38.7526,9.7407,93.5252
2023/2024,Female,Disabled,NABTEB,lga,Argungu,North West,Kebbi,Argungu,,,30,29,37,33,8,7,83.3333,38.2979,17.0213,87.5
2023/2024,Female,Disabled,NABTEB,lga,Birnin Kebbi,North West,Kebbi,Birnin Kebbi,,,33,31,40,34,8,7,84.4444,38.0,16.0,87.5
2023/2024,Female,Disabled,NABTEB,lga,Kalgo,North West,Kebbi,Kalgo,,,29,27,33,25,7,6,82.5,33.3333,16.6667,85.7143
2023/2024,Female,Disabled,NABTEB,lga,Yauri,North West,Kebbi,Yauri,,,31,29,38,33,7,6,83.7209,37.5,14.5833,85.7143
2023/2024,Female,Disabled,NABTEB,lga,Zuru,North West,Kebbi,Zuru,,,33,31,42,36,8,7,82.6087,37.7358,15.0943,87.5
2023/2024,Female,Disabled,NECO,lga,Argungu,North West,Kebbi,Argungu,,,45,38,58,49,7,6,74.1935,36.9863,9.589,85.7143
2023/2024,Female,Disabled,NECO,lga,Birnin Kebbi,North West,Kebbi,Birnin Kebbi,,,54,46,69,60,7,6,74.6667,38.3721,8.1395,85.7143
2023/2024,Female,Disabled,NECO,lga,Kalgo,North West,Kebbi,Kalgo,,,41,34,51,42,7,6,73.6842,35.9375,10.9375,85.7143
2023/2024,Female,Disabled,NECO,lga,Yauri,North West,Kebbi,Yauri,,,45,38,59,51,7,6,75.8065,37.8378,9.4595,85.7143
2023/2024,Female,Disabled,NECO,lga,Zuru,North West,Kebbi,Zuru,,,54,47,70,62,7,6,76.0,38.6364,7.9545,85.7143
2023/2024,Female,Disabled,WAEC,lga,Argungu,North West,Kebbi,Argungu,,,58,52,75,65,8,7,80.0,38.2979,8.5106,87.5
2023/2024,Female,Disabled,WAEC,lga,Birnin Kebbi,North West,Kebbi,Birnin Kebbi,,,73,65,94,81,9,8,79.2079,38.1356,7.6271,88.8889
2023/2024,Female,Disabled,WAEC,lga,Kalgo,North West,Kebbi,Kalgo,,,57,52,71,62,8,7,79.7468,38.2022,8.9888,87.5
2023/2024,Female,Disabled,WAEC,lga,Yauri,North West,Kebbi,Yauri,,,59,54,77,67,8,7,80.4878,38.5417,8.3333,87.5
2023/2024,Female,Disabled,WAEC,lga,Zuru,North West,Kebbi,Zuru,,,70,62,89,78,9,8,79.1667,38.3929,8.0357,88.8889
2023/2024,Male,ALL,NABTEB,lga,Argungu,North West,Kebbi,Argungu,,,439,405,557,492,58,55,81.8182,38.9127,8.5837,93.3333
2023/2024,Male,ALL,NABTEB,lga,Birnin Kebbi,North West,Kebbi,Birnin Kebbi,,,505,467,642,574,64,59,81.7791,39.3789,8.1988,90.9091
2023/2024,Male,ALL,NABTEB,lga,Kalgo,North West,Kebbi,Kalgo,,,434,401,555,490,52,51,81.803,38.9368,7.7586,96.2963
2023/2024,Male,ALL,NABTEB,lga,Yauri,North West,Kebbi,Yauri,,,446,412,555,490,56,50,81.7886,38.9368,8.3333,87.931
2023/2024,Male,ALL,NABTEB,lga,Zuru,North West,Kebbi,Zuru,,,493,454,620,546,58,54,81.6176,38.8674,7.722,91.6667
2023/2024,Male,ALL,NECO,lga,Argungu,North West,Kebbi,Argungu,,,797,669,1023,896,108,98,74.3403,38.5814,8.6516,90.0901
2023/2024,Male,ALL,NECO,lga,Birnin Kebbi,North West,Kebbi,Birnin Kebbi,,,950,797,1192,1048,122,110,74.2944,38.7291,8.4281,89.6825
2023/2024,Male,ALL,NECO,lga,Kalgo,North West,Kebbi,Kalgo,,,757,634,945,827,96,85,74.2337,38.5654,8.3544,87.8788
2023/2024,Male,ALL,NECO,lga,Yauri,North West,Kebbi,Yauri,,,779,654,992,872,97,88,74.3256,38.746,8.0386,90.0
