session,gender,disability,olevel_exam_body,loc_level,loc_label,zone,state,lga,ward,school,candidate_count,passed_count,utme_candidate_count,utme_qualified_count,admitted_count,matriculated_count,pass_rate_pct,utme_qualifying_rate_pct,admission_rate_pct,matriculation_completion_rate_pct
2022/2023,Female,ALL,NABTEB,lga,Bade,North East,Yobe,Bade,,,229,185,284,232,126,125,72.4551,36.0526,36.3158,99.2754
2022/2023,Female,ALL,NABTEB,lga,Damaturu,North East,Yobe,Damaturu,,,330,268,414,340,195,163,72.6141,36.2162,38.5586,83.1776
2022/2023,Female,ALL,NABTEB,lga,Geidam,North East,Yobe,Geidam,,,252,205,314,259,149,133,72.752,36.342,38.9549,89.0244
2022/2023,Female,ALL,NABTEB,lga,Nguru,North East,Yobe,Nguru,,,238,192,302,247,152,142,72.3343,36.0494,41.2346,92.8144
2022/2023,Female,ALL,NABTEB,lga,Potiskum,North East,Yobe,Potiskum,,,254,205,316,259,168,160,72.2372,36.1702,43.7352,94.5946
2022/2023,Female,ALL,NECO,lga,Bade,North East,Yobe,Bade,,,401,290,492,405,211,190,64.6154,36.2121,35.1515,89.6552
2022/2023,Female,ALL,NECO,lga,Damaturu,North East,Yobe,Damaturu,,,635,458,798,654,357,318,64.5788,36.1085,36.6698,88.7755
2022/2023,Female,ALL,NECO,lga,Geidam,North East,Yobe,Geidam,,,462,334,586,479,269,250,64.6884,36.051,37.707,92.2297
2022/2023,Female,ALL,NECO,lga,Nguru,North East,Yobe,Nguru,,,437,316,542,444,255,229,64.6782,36.0882,38.5675,89.6429
2022/2023,Female,ALL,NECO,lga,Potiskum,North East,Yobe,Potiskum,,,464,335,585,478,280,257,64.5495,35.9694,39.2857,91.2338
2022/2023,Female,ALL,WAEC,lga,Bade,North East,Yobe,Bade,,,535,418,673,552,320,296,69.8718,36.1419,39.0244,92.0455
2022/2023,Female,ALL,WAEC,lga,Damaturu,North East,Yobe,Damaturu,,,821,641,1025,837,497,464,69.8413,35.9534,39.738,93.0403
2022/2023,Female,ALL,WAEC,lga,Geidam,North East,Yobe,Geidam,,,613,479,766,628,362,337,69.9105,36.1246,38.7537,92.7136
2022/2023,Female,ALL,WAEC,lga,Nguru,North East,Yobe,Nguru,,,577,451,723,593,345,328,69.9525,36.1197,39.1125,94.723
2022/2023,Female,ALL,WAEC,lga,Potiskum,North East,Yobe,Potiskum,,,607,474,758,621,387,368,69.9435,36.122,41.9291,94.6009
2022/2023,Female,Disabled,NABTEB,lga,Bade,North East,Yobe,Bade,,,23,19,30,25,16,15,73.5294,37.5,45.0,88.8889
2022/2023,Female,Disabled,NABTEB,lga,Damaturu,North East,Yobe,Damaturu,,,27,22,34,29,23,19,74.359,36.9565,54.3478,84.0
2022/2023,Female,Disabled,NABTEB,lga,Geidam,North East,Yobe,Geidam,,,23,19,30,25,16,15,75.7576,37.5,45.0,88.8889
2022/2023,Female,Disabled,NABTEB,lga,Nguru,North East,Yobe,Nguru,,,25,20,30,25,20,17,72.2222,37.5,55.0,86.3636
2022/2023,Female,Disabled,NABTEB,lga,Potiskum,North East,Yobe,Potiskum,,,25,20,31,25,28,25,70.2703,36.5854,75.6098,87.0968
2022/2023,Female,Disabled,NECO,lga,Bade,North East,Yobe,Bade,,,29,21,36,32,21,19,62.7907,39.5833,47.9167,91.3043
2022/2023,Female,Disabled,NECO,lga,Damaturu,North East,Yobe,Damaturu,,,49,35,63,52,26,23,63.8889,36.9048,34.5238,86.2069
2022/2023,Female,Disabled,NECO,lga,Geidam,North East,Yobe,Geidam,,,35,25,43,37,28,25,64.7059,38.5965,54.386,87.0968
2022/2023,Female,Disabled,NECO,lga,Nguru,North East,Yobe,Nguru,,,36,26,44,37,26,23,64.1509,37.2881,49.1525,86.2069
2022/2023,Female,Disabled,NECO,lga,Potiskum,North East,Yobe,Potiskum,,,36,26,47,41,26,23,64.1509,38.0952,46.0317,86.2069
2022/2023,Female,Disabled,WAEC,lga,Bade,North East,Yobe,Bade,,,37,29,48,42,24,21,70.3704,39.0625,40.625,88.4615
2022/2023,Female,Disabled,WAEC,lga,Damaturu,North East,Yobe,Damaturu,,,63,49,78,63,32,31,69.5652,35.5769,33.6538,97.1429
2022/2023,Female,Disabled,WAEC,lga,Geidam,North East,Yobe,Geidam,,,45,35,55,47,24,23,69.697,37.8378,35.1351,96.1538
2022/2023,Female,Disabled,WAEC,lga,Nguru,North East,Yobe,Nguru,,,48,38,61,51,28,27,70.0,36.5854,37.8049,96.7742
2022/2023,Female,Disabled,WAEC,lga,Potiskum,North East,Yobe,Potiskum,,,46,36,58,49,26,26,70.1493,37.1795,37.1795,96.5517
2022/2023,Male,ALL,NABTEB,lga,Bade,North East,Yobe,Bade,,,205,166,245,200,122,122,72.5753,35.8663,40.7295,99.2537
2022/2023,Male,ALL,NABTEB,lga,Damaturu,North East,Yobe,Damaturu,,,315,256,398,322,228,201,72.6087,35.6473,47.0919,87.6494
2022/2023,Male,ALL,NABTEB,lga,Geidam,North East,Yobe,Geidam,,,243,197,298,246,155,144,72.5989,36.25,42.5,92.9412
2022/2023,Male,ALL,NABTEB,lga,Nguru,North East,Yobe,Nguru,,,225,182,280,229,165,155,72.561,36.0,48.2667,93.9227
2022/2023,Male,ALL,NABTEB,lga,Potiskum,North East,Yobe,Potiskum,,,250,202,328,268,192,165,72.5275,35.9909,48.0638,85.3081
2022/2023,Male,ALL,NECO,lga,Bade,North East,Yobe,Bade,,,378,273,469,386,246,219,64.6098,36.248,43.0843,88.1919
2022/2023,Male,ALL,NECO,lga,Damaturu,North East,Yobe,Damaturu,,,613,443,769,627,390,361,64.6532,35.9223,41.6505,92.0746
2022/2023,Male,ALL,NECO,lga,Geidam,North East,Yobe,Geidam,,,428,309,533,435,279,250,64.48,35.9944,42.9972,88.9251
2022/2023,Male,ALL,NECO,lga,Nguru,North East,Yobe,Nguru,,,415,300,523,428,289,259,64.6281,36.0913,45.3638,88.9937
2022/2023,Male,ALL,NECO,lga,Potiskum,North East,Yobe,Potiskum,,,445,321,560,459,293,272,64.5609,36.0852,42.8762,92.236
2022/2023,Male,ALL,WAEC,lga,Bade,North East,Yobe,Bade,,,492,382,613,501,331,311,69.5955,36.0097,44.2822,93.4066
2022/2023,Male,ALL,WAEC,lga,Damaturu,North East,Yobe,Damaturu,,,801,624,1009,821,575,540,69.7774,35.8728,46.7456,93.5127
2022/2023,Male,ALL,WAEC,lga,Geidam,North East,Yobe,Geidam,,,579,451,713,581,381,360,69.6682,35.9162,43.8743,94.0334
2022/2023,Male,ALL,WAEC,lga,Nguru,North East,Yobe,Nguru,,,553,431,692,564,382,358,69.7646,35.9223,45.3074,93.3333
2022/2023,Male,ALL,WAEC,lga,Potiskum,North East,Yobe,Potiskum,,,572,446,724,591,417,390,69.7006,35.9794,47.2165,93.2314
2022/2023,Male,Disabled,NABTEB,lga,Bade,North East,Yobe,Bade,,,21,18,27,22,4,3,74.1935,36.1111,11.1111,75.0
2022/2023,Male,Disabled,NABTEB,lga,Damaturu,North East,Yobe,Damaturu,,,25,21,32,25,19,17,72.973,34.8837,48.8372,90.4762
2022/2023,Male,Disabled,NABTEB,lga,Geidam,North East,Yobe,Geidam,,,21,18,27,22,6,5,74.1935,36.1111,19.4444,85.7143
2022/2023,Male,Disabled,NABTEB,lga,Nguru,North East,Yobe,Nguru,,,23,19,29,24,16,16,75.7576,35.8974,46.1538,94.4444
2022/2023,Male,Disabled,NABTEB,lga,Potiskum,North East,Yobe,Potiskum,,,23,19,29,24,19,17,73.5294,35.8974,53.8462,90.4762
2022/2023,Male,Disabled,NECO,lga,Bade,North East,Yobe,Bade,,,28,20,32,29,19,18,63.4146,39.5349,48.8372,95.2381
2022/2023,Male,Disabled,NECO,lga,Damaturu,North East,Yobe,Damaturu,,,47,34,58,49,24,23,64.7059,37.1795,33.3333,96.1538
2022/2023,Male,Disabled,NECO,lga,Geidam,North East,Yobe,Geidam,,,32,23,40,32,24,22,63.8298,35.8491,49.0566,92.3077
2022/2023,Male,Disabled,NECO,lga,Nguru,North East,Yobe,Nguru,,,36,25,46,39,26,26,63.4615,37.0968,46.7742,96.5517
2022/2023,Male,Disabled,NECO,lga,Potiskum,North East,Yobe,Potiskum,,,34,25,42,36,22,21,64.0,37.5,42.8571,95.8333
2022/2023,Male,Disabled,WAEC,lga,Bade,North East,Yobe,Bade,,,35,27,43,37,24,21,68.6275,37.931,44.8276,88.4615
2022/2023,Male,Disabled,WAEC,lga,Damaturu,North East,Yobe,Damaturu,,,62,48,78,63,32,29,69.2308,35.5769,33.6538,91.4286
2022/2023,Male,Disabled,WAEC,lga,Geidam,North East,Yobe,Geidam,,,43,33,54,44,23,21,68.254,36.1111,34.7222,92.0
2022/2023,Male,Disabled,WAEC,lga,Nguru,North East,Yobe,Nguru,,,45,35,57,47,28,25,69.697,36.8421,40.7895,87.0968
2022/2023,Male,Disabled,WAEC,lga,Potiskum,North East,Yobe,Potiskum,,,45,35,58,47,30,27,69.697,35.8974,42.3077,90.9091
2023/2024,Female,ALL,NABTEB,lga,Bade,North East,Yobe,Bade,,,246,211,301,269,68,65,76.8802,39.3564,18.5644,94.6667
