session,gender,disability,olevel_exam_body,loc_level,loc_label,zone,state,lga,ward,school,candidate_count,passed_count,utme_candidate_count,utme_qualified_count,admitted_count,matriculated_count,pass_rate_pct,utme_qualifying_rate_pct,admission_rate_pct,matriculation_completion_rate_pct
2022/2023,Female,ALL,NABTEB,lga,Oshimili North,South South,Delta,Oshimili North,,,130,109,163,142,1088,986,76.1194,38.4615,547.4359,90.1639
2022/2023,Female,ALL,NABTEB,lga,Oshimili South,South South,Delta,Oshimili South,,,144,120,174,152,1075,979,75.6757,38.5542,508.4337,90.5213
2022/2023,Female,ALL,NABTEB,lga,Uvwie,South South,Delta,Uvwie,,,144,120,180,157,1170,1066,75.6757,38.3721,533.7209,90.6318
2022/2023,Female,ALL,NABTEB,lga,Warri North,South South,Delta,Warri North,,,134,112,167,147,1052,999,75.3623,38.75,516.25,94.431
2022/2023,Female,ALL,NABTEB,lga,Warri South,South South,Delta,Warri South,,,132,112,165,147,1098,1081,76.4706,39.2405,545.5696,97.9118
2022/2023,Female,ALL,NECO,lga,Oshimili North,South South,Delta,Oshimili North,,,241,180,299,261,1898,1852,67.7419,38.4615,520.979,97.047
2022/2023,Female,ALL,NECO,lga,Oshimili South,South South,Delta,Oshimili South,,,265,198,324,285,2044,1924,67.6471,38.7097,517.4194,93.6409
2022/2023,Female,ALL,NECO,lga,Uvwie,South South,Delta,Uvwie,,,263,198,324,285,2135,2024,68.1481,38.7097,540.6452,94.2721
2022/2023,Female,ALL,NECO,lga,Warri North,South South,Delta,Warri North,,,251,189,314,275,2072,1942,68.2171,38.6667,542.0,93.2349
2022/2023,Female,ALL,NECO,lga,Warri South,South South,Delta,Warri South,,,247,185,305,266,1949,1821,67.7165,38.3562,523.9726,92.9412
2022/2023,Female,ALL,WAEC,lga,Oshimili North,South South,Delta,Oshimili North,,,315,255,389,342,2729,2485,73.4568,38.7097,575.8065,90.5696
2022/2023,Female,ALL,WAEC,lga,Oshimili South,South South,Delta,Oshimili South,,,333,270,412,361,2765,2482,73.6842,38.5787,550.7614,89.3088
2022/2023,Female,ALL,WAEC,lga,Uvwie,South South,Delta,Uvwie,,,352,286,433,380,2974,2710,73.4807,38.6473,563.7681,90.6598
2022/2023,Female,ALL,WAEC,lga,Warri North,South South,Delta,Warri North,,,348,281,435,380,2940,2641,73.1844,38.4615,554.8077,89.3414
2022/2023,Female,ALL,WAEC,lga,Warri South,South South,Delta,Warri South,,,315,255,391,342,2658,2429,73.4568,38.5027,557.754,90.8917
2022/2023,Female,Disabled,NABTEB,lga,Oshimili North,South South,Delta,Oshimili North,,,12,11,15,14,155,138,83.3333,42.8571,871.4286,88.5246
2022/2023,Female,Disabled,NABTEB,lga,Oshimili South,South South,Delta,Oshimili South,,,12,11,15,14,143,126,83.3333,42.8571,800.0,87.5
2022/2023,Female,Disabled,NABTEB,lga,Uvwie,South South,Delta,Uvwie,,,14,11,15,14,155,138,71.4286,42.8571,871.4286,88.5246
2022/2023,Female,Disabled,NABTEB,lga,Warri North,South South,Delta,Warri North,,,14,11,15,14,143,136,71.4286,42.8571,800.0,94.6429
2022/2023,Female,Disabled,NABTEB,lga,Warri South,South South,Delta,Warri South,,,12,11,15,14,155,146,83.3333,42.8571,871.4286,93.4426
2022/2023,Female,Disabled,NECO,lga,Oshimili North,South South,Delta,Oshimili North,,,18,13,23,19,140,138,66.6667,36.3636,500.0,98.1818
2022/2023,Female,Disabled,NECO,lga,Oshimili South,South South,Delta,Oshimili South,,,19,15,25,19,155,138,70.0,33.3333,508.3333,88.5246
2022/2023,Female,Disabled,NECO,lga,Uvwie,South South,Delta,Uvwie,,,19,15,23,19,155,151,70.0,36.3636,554.5455,96.7213
2022/2023,Female,Disabled,NECO,lga,Warri North,South South,Delta,Warri North,,,19,15,25,19,181,164,70.0,33.3333,591.6667,90.1408
2022/2023,Female,Disabled,NECO,lga,Warri South,South South,Delta,Warri South,,,19,15,25,24,138,126,70.0,41.6667,450.0,90.7407
2022/2023,Female,Disabled,WAEC,lga,Oshimili North,South South,Delta,Oshimili North,,,23,19,29,24,194,174,75.0,35.7143,542.8571,89.4737
