session,gender,disability,olevel_exam_body,loc_level,loc_label,zone,state,lga,ward,school,candidate_count,passed_count,utme_candidate_count,utme_qualified_count,admitted_count,matriculated_count,pass_rate_pct,utme_qualifying_rate_pct,admission_rate_pct,matriculation_completion_rate_pct
2022/2023,Female,ALL,NABTEB,lga,Akure North,South West,Ondo,Akure North,,,244,206,300,238,608,555,76.1194,34.9345,166.3755,90.8136
2022/2023,Female,ALL,NABTEB,lga,Akure South,South West,Ondo,Akure South,,,252,214,316,250,632,562,76.4423,34.8548,164.3154,88.3838
2022/2023,Female,ALL,NABTEB,lga,Odigbo,South West,Ondo,Odigbo,,,240,203,299,238,587,550,76.2626,35.0877,161.4035,93.2065
2022/2023,Female,ALL,NABTEB,lga,Ondo East,South West,Ondo,Ondo East,,,267,226,330,264,658,589,76.3636,35.3175,163.4921,89.0777
2022/2023,Female,ALL,NABTEB,lga,Ondo West,South West,Ondo,Ondo West,,,256,216,318,250,618,571,76.3033,34.5679,159.2593,91.9897
2022/2023,Female,ALL,NECO,lga,Akure North,South West,Ondo,Akure North,,,437,331,550,443,1179,1105,68.3333,35.4762,175.9524,93.2341
2022/2023,Female,ALL,NECO,lga,Akure South,South West,Ondo,Akure South,,,478,362,588,472,1175,1114,68.2741,35.412,163.9198,94.2935
2022/2023,Female,ALL,NECO,lga,Odigbo,South West,Ondo,Odigbo,,,451,341,559,449,1175,1072,68.2796,35.363,172.3653,90.7609
2022/2023,Female,ALL,NECO,lga,Ondo East,South West,Ondo,Ondo East,,,493,372,615,493,1274,1163,68.2266,35.3191,169.7872,90.8521
2022/2023,Female,ALL,NECO,lga,Ondo West,South West,Ondo,Ondo West,,,460,348,566,455,1168,1072,68.3377,35.4167,169.4444,91.2568
2022/2023,Female,ALL,WAEC,lga,Akure North,South West,Ondo,Akure North,,,558,456,694,550,1314,1235,73.6957,34.9057,155.283,93.5601
2022/2023,Female,ALL,WAEC,lga,Akure South,South West,Ondo,Akure South,,,614,500,754,600,1412,1293,73.5178,35.0694,153.6458,91.0734
2022/2023,Female,ALL,WAEC,lga,Odigbo,South West,Ondo,Odigbo,,,601,491,748,591,1467,1351,73.7374,34.8511,160.9457,91.6213
2022/2023,Female,ALL,WAEC,lga,Ondo East,South West,Ondo,Ondo East,,,662,540,826,657,1636,1518,73.6264,35.0238,162.4406,92.2927
2022/2023,Female,ALL,WAEC,lga,Ondo West,South West,Ondo,Ondo West,,,613,500,761,603,1416,1341,73.6634,34.9398,152.6678,94.2503
