session,gender,disability,olevel_exam_body,loc_level,loc_label,zone,state,lga,ward,school,candidate_count,passed_count,utme_candidate_count,utme_qualified_count,admitted_count,matriculated_count,pass_rate_pct,utme_qualifying_rate_pct,admission_rate_pct,matriculation_completion_rate_pct
2022/2023,Female,ALL,NABTEB,lga,Barkin Ladi,North Central,Plateau,Barkin Ladi,,,258,202,310,265,454,401,70.3863,37.5969,120.155,87.7419
2022/2023,Female,ALL,NABTEB,lga,Jos North,North Central,Plateau,Jos North,,,234,184,295,251,428,389,70.6161,37.551,119.1837,90.411
2022/2023,Female,ALL,NABTEB,lga,Jos South,North Central,Plateau,Jos South,,,255,200,319,273,462,411,70.4348,37.7358,118.8679,88.5714
2022/2023,Female,ALL,NABTEB,lga,Mangu,North Central,Plateau,Mangu,,,236,186,297,254,441,407,70.892,37.6518,121.8623,91.6944
2022/2023,Female,ALL,NABTEB,lga,Pankshin,North Central,Plateau,Pankshin,,,239,188,304,259,467,412,70.6977,37.5494,126.087,87.7743
2022/2023,Female,ALL,NECO,lga,Barkin Ladi,North Central,Plateau,Barkin Ladi,,,489,344,600,513,818,763,63.2653,37.6754,111.8236,92.8315
2022/2023,Female,ALL,NECO,lga,Jos North,North Central,Plateau,Jos North,,,426,300,535,458,782,750,63.2812,37.7528,120.0,95.3184
2022/2023,Female,ALL,NECO,lga,Jos South,North Central,Plateau,Jos South,,,468,330,582,497,772,719,63.2701,37.6033,108.8843,92.5996
2022/2023,Female,ALL,NECO,lga,Mangu,North Central,Plateau,Mangu,,,434,305,539,464,738,692,63.1714,37.9464,112.5,93.254
2022/2023,Female,ALL,NECO,lga,Pankshin,North Central,Plateau,Pankshin,,,435,306,553,472,806,773,63.2653,37.6087,119.5652,95.4545
2022/2023,Female,ALL,WAEC,lga,Barkin Ladi,North Central,Plateau,Barkin Ladi,,,656,499,801,682,1099,1011,68.3587,37.5375,112.6126,91.4667
2022/2023,Female,ALL,WAEC,lga,Jos North,North Central,Plateau,Jos North,,,565,430,709,606,1018,934,68.3694,37.6271,117.7966,91.223
2022/2023,Female,ALL,WAEC,lga,Jos South,North Central,Plateau,Jos South,,,601,457,742,633,1052,975,68.2657,37.6013,116.3695,92.2006
2022/2023,Female,ALL,WAEC,lga,Mangu,North Central,Plateau,Mangu,,,555,422,694,592,966,888,68.4,37.6083,114.2114,91.5023
2022/2023,Female,ALL,WAEC,lga,Pankshin,North Central,Plateau,Pankshin,,,585,444,744,636,1089,1012,68.3112,37.6414,120.0323,92.463
2022/2023,Female,Disabled,NABTEB,lga,Barkin Ladi,North Central,Plateau,Barkin Ladi,,,21,16,26,22,62,57,68.4211,36.3636,190.9091,92.8571
