session,gender,disability_scope,olevel_exam_body,loc_level,loc_label,zone,state,lga,ward,school,candidate_count,passed_count,utme_candidate_count,utme_qualified_count,admitted_count,matriculated_count,pass_rate_pct,utme_qualifying_rate_pct,admission_rate_pct,matriculation_completion_rate_pct
2019/2020,Female,all,NABTEB,lga,Mubi North,North East,Adamawa,Mubi North,,,1229,818,796,289,276,268,66.5582,36.3065,95.5017,97.1014
2019/2020,Female,all,NABTEB,lga,Numan,North East,Adamawa,Numan,,,1391,924,896,325,304,260,66.427,36.2723,93.5385,85.5263
2019/2020,Female,all,NABTEB,lga,Yola North,North East,Adamawa,Yola North,,,2529,1683,1656,601,560,524,66.548,36.2923,93.178,93.5714
2019/2020,Female,all,NABTEB,lga,Yola South,North East,Adamawa,Yola South,,,1177,783,788,284,277,257,66.5251,36.0406,97.5352,92.7798
2019/2020,Female,all,NECO,lga,Mubi North,North East,Adamawa,Mubi North,,,2206,1314,1467,533,506,463,59.5648,36.3327,94.9343,91.502
2019/2020,Female,all,NECO,lga,Numan,North East,Adamawa,Numan,,,2665,1588,1692,616,560,521,59.5872,36.4066,90.9091,93.0357
2019/2020,Female,all,NECO,lga,Yola North,North East,Adamawa,Yola North,,,4801,2859,3142,1141,1145,1060,59.5501,36.3144,100.3506,92.5764
2019/2020,Female,all,NECO,lga,Yola South,North East,Adamawa,Yola South,,,2147,1278,1426,519,553,503,59.5249,36.3955,106.5511,90.9584
2019/2020,Female,all,WAEC,lga,Mubi North,North East,Adamawa,Mubi North,,,2881,1872,1850,668,619,543,64.9774,36.1081,92.6647,87.7221
2019/2020,Female,all,WAEC,lga,Numan,North East,Adamawa,Numan,,,3363,2187,2195,793,712,610,65.0312,36.1276,89.7856,85.6742
2019/2020,Female,all,WAEC,lga,Yola North,North East,Adamawa,Yola North,,,6203,4027,4044,1459,1390,1231,64.9202,36.0781,95.2707,88.5612
2019/2020,Female,all,WAEC,lga,Yola South,North East,Adamawa,Yola South,,,2701,1755,1815,652,673,587,64.9759,35.9229,103.2209,87.2214
2019/2020,Female,disabled,NABTEB,lga,Mubi North,North East,Adamawa,Mubi North,,,165,114,100,37,10,10,69.0909,37.0,27.027,100.0
2019/2020,Female,disabled,NABTEB,lga,Numan,North East,Adamawa,Numan,,,171,118,104,38,10,10,69.0058,36.5385,26.3158,100.0
2019/2020,Female,disabled,NABTEB,lga,Yola North,North East,Adamawa,Yola North,,,336,232,204,75,20,20,69.0476,36.7647,26.6667,100.0
2019/2020,Female,disabled,NABTEB,lga,Yola South,North East,Adamawa,Yola South,,,162,112,100,37,10,10,69.1358,37.0,27.027,100.0
2019/2020,Female,disabled,NECO,lga,Mubi North,North East,Adamawa,Mubi North,,,262,154,163,61,60,69,58.7786,37.4233,98.3607,115.0
2019/2020,Female,disabled,NECO,lga,Numan,North East,Adamawa,Numan,,,290,171,177,67,30,34,58.9655,37.8531,44.7761,113.3333
2019/2020,Female,disabled,NECO,lga,Yola North,North East,Adamawa,Yola North,,,554,327,334,125,110,119,59.0253,37.4251,88.0,108.1818
2019/2020,Female,disabled,NECO,lga,Yola South,North East,Adamawa,Yola South,,,233,136,143,55,39,42,58.3691,38.4615,70.9091,107.6923
2019/2020,Female,disabled,WAEC,lga,Mubi North,North East,Adamawa,Mubi North,,,339,219,203,72,42,42,64.6018,35.468,58.3333,100.0
2019/2020,Female,disabled,WAEC,lga,Numan,North East,Adamawa,Numan,,,358,233,221,80,54,54,65.0838,36.1991,67.5,100.0
2019/2020,Female,disabled,WAEC,lga,Yola North,North East,Adamawa,Yola North,,,692,447,411,143,126,127,64.5954,34.7932,88.1119,100.7937
2019/2020,Female,disabled,WAEC,lga,Yola South,North East,Adamawa,Yola South,,,290,187,181,63,60,60,64.4828,34.8066,95.2381,100.0
2019/2020,Male,all,NABTEB,lga,Mubi North,North East,Adamawa,Mubi North,,,1218,806,846,307,280,245,66.1741,36.2884,91.2052,87.5
2019/2020,Male,all,NABTEB,lga,Numan,North East,Adamawa,Numan,,,1437,950,993,358,338,311,66.11,36.0524,94.4134,92.0118
2019/2020,Male,all,NABTEB,lga,Yola North,North East,Adamawa,Yola North,,,2600,1722,1821,660,634,591,66.2308,36.2438,96.0606,93.2177
2019/2020,Male,all,NABTEB,lga,Yola South,North East,Adamawa,Yola South,,,1205,797,825,298,285,273,66.1411,36.1212,95.6376,95.7895
2019/2020,Male,all,NECO,lga,Mubi North,North East,Adamawa,Mubi North,,,2286,1364,1563,567,550,508,59.6675,36.2764,97.0018,92.3636
2019/2020,Male,all,NECO,lga,Numan,North East,Adamawa,Numan,,,2702,1613,1847,670,645,607,59.6965,36.275,96.2687,94.1085
2019/2020,Male,all,NECO,lga,Yola North,North East,Adamawa,Yola North,,,4941,2948,3457,1253,1208,1102,59.664,36.2453,96.4086,91.2252
2019/2020,Male,all,NECO,lga,Yola South,North East,Adamawa,Yola South,,,2141,1277,1513,551,595,545,59.645,36.4177,107.9855,91.5966
2019/2020,Male,all,WAEC,lga,Mubi North,North East,Adamawa,Mubi North,,,2963,1925,2048,739,685,590,64.9679,36.084,92.6928,86.1314
2019/2020,Male,all,WAEC,lga,Numan,North East,Adamawa,Numan,,,3401,2209,2323,840,773,668,64.9515,36.1601,92.0238,86.4166
2019/2020,Male,all,WAEC,lga,Yola North,North East,Adamawa,Yola North,,,6341,4121,4396,1586,1522,1344,64.9897,36.0783,95.9647,88.3049
2019/2020,Male,all,WAEC,lga,Yola South,North East,Adamawa,Yola South,,,2765,1798,1973,714,700,619,65.0271,36.1885,98.0392,88.4286
2019/2020,Male,disabled,NABTEB,lga,Mubi North,North East,Adamawa,Mubi North,,,158,106,96,36,0,0,67.0886,37.5,0.0,0.0
2019/2020,Male,disabled,NABTEB,lga,Numan,North East,Adamawa,Numan,,,165,111,108,39,0,0,67.2727,36.1111,0.0,0.0
2019/2020,Male,disabled,NABTEB,lga,Yola North,North East,Adamawa,Yola North,,,332,223,216,79,24,24,67.1687,36.5741,30.3797,100.0
2019/2020,Male,disabled,NABTEB,lga,Yola South,North East,Adamawa,Yola South,,,161,108,104,38,0,0,67.0807,36.5385,0.0,0.0
2019/2020,Male,disabled,NECO,lga,Mubi North,North East,Adamawa,Mubi North,,,262,156,161,59,36,40,59.542,36.646,61.0169,111.1111
2019/2020,Male,disabled,NECO,lga,Numan,North East,Adamawa,Numan,,,287,172,177,65,36,40,59.9303,36.7232,55.3846,111.1111
2019/2020,Male,disabled,NECO,lga,Yola North,North East,Adamawa,Yola North,,,551,329,353,131,60,70,59.7096,37.1105,45.8015,116.6667
2019/2020,Male,disabled,NECO,lga,Yola South,North East,Adamawa,Yola South,,,243,145,152,57,63,70,59.6708,37.5,110.5263,111.1111
2019/2020,Male,disabled,WAEC,lga,Mubi North,North East,Adamawa,Mubi North,,,336,220,219,79,63,63,65.4762,36.0731,79.7468,100.0
2019/2020,Male,disabled,WAEC,lga,Numan,North East,Adamawa,Numan,,,345,224,216,78,56,56,64.9275,36.1111,71.7949,100.0
2019/2020,Male,disabled,WAEC,lga,Yola North,North East,Adamawa,Yola North,,,709,462,464,168,130,133,65.1622,36.2069,77.381,102.3077
2019/2020,Male,disabled,WAEC,lga,Yola South,North East,Adamawa,Yola South,,,298,194,201,73,56,56,65.1007,36.3184,76.7123,100.0
2020/2021,Female,all,NABTEB,lga,Mubi North,North East,Adamawa,Mubi North,,,1193,818,766,293,247,225,68.5666,38.2507,84.3003,91.0931
2020/2021,Female,all,NABTEB,lga,Numan,North East,Adamawa,Numan,,,1453,997,939,358,307,283,68.6167,38.1257,85.7542,92.1824
2020/2021,Female,all,NABTEB,lga,Yola North,North East,Adamawa,Yola North,,,2567,1761,1708,654,581,528,68.6015,38.2904,88.8379,90.8778
2020/2021,Female,all,NABTEB,lga,Yola South,North East,Adamawa,Yola South,,,1179,809,806,308,283,271,68.6175,38.2134,91.8831,95.7597
2020/2021,Female,all,NECO,lga,Mubi North,North East,Adamawa,Mubi North,,,2235,1406,1458,559,503,470,62.9083,38.3402,89.9821,93.4394
2020/2021,Female,all,NECO,lga,Numan,North East,Adamawa,Numan,,,2646,1663,1702,651,581,541,62.8496,38.2491,89.2473,93.1153
2020/2021,Female,all,NECO,lga,Yola North,North East,Adamawa,Yola North,,,4765,2997,3181,1221,1106,1002,62.8961,38.3842,90.5815,90.5967
2020/2021,Female,all,NECO,lga,Yola South,North East,Adamawa,Yola South,,,2196,1380,1475,566,553,509,62.8415,38.3729,97.7032,92.0434
2020/2021,Female,all,WAEC,lga,Mubi North,North East,Adamawa,Mubi North,,,2999,2045,1967,754,627,554,68.1894,38.3325,83.1565,88.3573
2020/2021,Female,all,WAEC,lga,Numan,North East,Adamawa,Numan,,,3514,2391,2309,884,737,637,68.0421,38.285,83.371,86.4315
2020/2021,Female,all,WAEC,lga,Yola North,North East,Adamawa,Yola North,,,6158,4195,4067,1559,1385,1206,68.1228,38.3329,88.839,87.0758
2020/2021,Female,all,WAEC,lga,Yola South,North East,Adamawa,Yola South,,,2736,1862,1826,699,670,589,68.0556,38.2804,95.8512,87.9104
2020/2021,Female,disabled,NABTEB,lga,Mubi North,North East,Adamawa,Mubi North,,,162,112,96,36,0,0,69.1358,37.5,0.0,0.0
2020/2021,Female,disabled,NABTEB,lga,Numan,North East,Adamawa,Numan,,,171,118,104,40,18,19,69.0058,38.4615,45.0,105.5556
2020/2021,Female,disabled,NABTEB,lga,Yola North,North East,Adamawa,Yola North,,,348,240,212,81,27,27,68.9655,38.2075,33.3333,100.0
2020/2021,Female,disabled,NABTEB,lga,Yola South,North East,Adamawa,Yola South,,,162,112,100,38,27,27,69.1358,38.0,71.0526,100.0
2020/2021,Female,disabled,NECO,lga,Mubi North,North East,Adamawa,Mubi North,,,265,168,161,61,56,64,63.3962,37.8882,91.8033,114.2857
2020/2021,Female,disabled,NECO,lga,Numan,North East,Adamawa,Numan,,,293,185,175,65,49,56,63.1399,37.1429,75.3846,114.2857
2020/2021,Female,disabled,NECO,lga,Yola North,North East,Adamawa,Yola North,,,540,342,342,131,112,128,63.3333,38.3041,85.4962,114.2857
2020/2021,Female,disabled,NECO,lga,Yola South,North East,Adamawa,Yola South,,,242,154,144,56,70,80,63.6364,38.8889,125.0,114.2857
2020/2021,Female,disabled,WAEC,lga,Mubi North,North East,Adamawa,Mubi North,,,336,232,211,79,51,54,69.0476,37.4408,64.557,105.8824
2020/2021,Female,disabled,WAEC,lga,Numan,North East,Adamawa,Numan,,,365,251,222,84,53,54,68.7671,37.8378,63.0952,101.8868
2020/2021,Female,disabled,WAEC,lga,Yola North,North East,Adamawa,Yola North,,,680,468,413,159,130,142,68.8235,38.4988,81.761,109.2308
2020/2021,Female,disabled,WAEC,lga,Yola South,North East,Adamawa,Yola South,,,298,205,183,69,76,77,68.7919,37.7049,110.1449,101.3158
2020/2021,Male,all,NABTEB,lga,Mubi North,North East,Adamawa,Mubi North,,,1249,854,864,331,280,254,68.3747,38.3102,84.5921,90.7143
2020/2021,Male,all,NABTEB,lga,Numan,North East,Adamawa,Numan,,,1498,1026,1056,406,342,292,68.4913,38.447,84.2365,85.3801
2020/2021,Male,all,NABTEB,lga,Yola North,North East,Adamawa,Yola North,,,2756,1888,1923,735,644,615,68.5051,38.2215,87.619,95.4969
2020/2021,Male,all,NABTEB,lga,Yola South,North East,Adamawa,Yola South,,,1233,842,878,336,321,302,68.2887,38.2688,95.5357,94.081
2020/2021,Male,all,NECO,lga,Mubi North,North East,Adamawa,Mubi North,,,2390,1501,1649,632,567,529,62.8033,38.3263,89.7152,93.2981
2020/2021,Male,all,NECO,lga,Numan,North East,Adamawa,Numan,,,2732,1715,1886,723,608,566,62.7745,38.3351,84.0941,93.0921
2020/2021,Male,all,NECO,lga,Yola North,North East,Adamawa,Yola North,,,4984,3133,3536,1354,1268,1150,62.8612,38.2919,93.6484,90.694
2020/2021,Male,all,NECO,lga,Yola South,North East,Adamawa,Yola South,,,2372,1489,1674,642,626,577,62.774,38.3513,97.5078,92.1725
