session,zone,state,lga,ward,school,gender,disability,exam_body,gap_band,institution_type,o_level_candidates,utme_participants,admitted_students,matriculated_students,delayed_transition_students,median_time_to_matriculation_years,ss3_total,loss_ss3_to_olevel,loss_olevel_to_utme,loss_utme_to_admitted,loss_admitted_to_matriculated
2022/2023,North West,Kaduna,Jema'a,Asso,"Community Secondary School, Asso",Female,ALL,NABTEB,1-year,College of Education,36,52,16,12,6,1.0,0,0,0,49,4
2022/2023,North West,Kaduna,Jema'a,Asso,"Community Secondary School, Asso",Female,ALL,NABTEB,2-year,College of Education,24,33,10,9,0,2.0,0,0,0,31,1
2022/2023,North West,Kaduna,Jema'a,Asso,"Community Secondary School, Asso",Female,ALL,NABTEB,3-5-year,College of Education,14,24,5,4,0,1.5,0,0,0,25,1
2022/2023,North West,Kaduna,Jema'a,Asso,"Community Secondary School, Asso",Female,ALL,NABTEB,5+-year,College of Education,10,15,5,4,0,1.5,0,0,0,13,1
2022/2023,North West,Kaduna,Jema'a,Asso,"Community Secondary School, Asso",Female,ALL,NECO,1-year,College of Education,66,91,25,19,11,1.0,0,0,0,88,6
2022/2023,North West,Kaduna,Jema'a,Asso,"Community Secondary School, Asso",Female,ALL,NECO,2-year,College of Education,39,57,13,12,0,2.0,0,0,0,58,1
2022/2023,North West,Kaduna,Jema'a,Asso,"Community Secondary School, Asso",Female,ALL,NECO,3-5-year,College of Education,26,34,8,7,0,1.5,0,0,0,34,1
2022/2023,North West,Kaduna,Jema'a,Asso,"Community Secondary School, Asso",Female,ALL,NECO,5+-year,College of Education,13,18,4,3,0,1.5,0,0,0,18,1
2022/2023,North West,Kaduna,Jema'a,Asso,"Community Secondary School, Asso",Female,ALL,WAEC,1-year,College of Education,93,123,34,33,0,1.0,0,0,0,120,1
2022/2023,North West,Kaduna,Jema'a,Asso,"Community Secondary School, Asso",Female,ALL,WAEC,2-year,College of Education,63,84,25,23,6,2.0,0,0,0,80,2
2022/2023,North West,Kaduna,Jema'a,Asso,"Community Secondary School, Asso",Female,ALL,WAEC,3-5-year,College of Education,42,58,17,14,6,1.5,0,0,0,55,3
2022/2023,North West,Kaduna,Jema'a,Asso,"Community Secondary School, Asso",Female,ALL,WAEC,5+-year,College of Education,19,23,8,7,0,1.5,0,0,0,20,1
2022/2023,North West,Kaduna,Jema'a,Asso,"Community Secondary School, Asso",Female,Disabled,NABTEB,1-year,College of Education,4,4,3,2,0,1.0,0,0,1,2,1
2022/2023,North West,Kaduna,Jema'a,Asso,"Community Secondary School, Asso",Female,Disabled,NABTEB,2-year,College of Education,3,4,0,0,0,2.0,0,0,0,5,0
2022/2023,North West,Kaduna,Jema'a,Asso,"Community Secondary School, Asso",Female,Disabled,NABTEB,3-5-year,College of Education,1,4,0,0,0,1.5,0,0,0,5,0
2022/2023,North West,Kaduna,Jema'a,Asso,"Community Secondary School, Asso",Female,Disabled,NABTEB,5+-year,College of Education,0,0,0,0,0,1.5,0,0,0,0,0
2022/2023,North West,Kaduna,Jema'a,Asso,"Community Secondary School, Asso",Female,Disabled,NECO,1-year,College of Education,6,10,3,2,0,1.0,0,0,0,9,1
2022/2023,North West,Kaduna,Jema'a,Asso,"Community Secondary School, Asso",Female,Disabled,NECO,2-year,College of Education,4,6,0,0,0,2.0,0,0,0,8,0
2022/2023,North West,Kaduna,Jema'a,Asso,"Community Secondary School, Asso",Female,Disabled,NECO,3-5-year,College of Education,3,3,0,0,0,1.5,0,0,0,4,0
2022/2023,North West,Kaduna,Jema'a,Asso,"Community Secondary School, Asso",Female,Disabled,NECO,5+-year,College of Education,1,3,0,0,0,1.5,0,0,0,4,0
2022/2023,North West,Kaduna,Jema'a,Asso,"Community Secondary School, Asso",Female,Disabled,WAEC,1-year,College of Education,9,12,3,2,0,1.0,0,0,0,12,1
2022/2023,North West,Kaduna,Jema'a,Asso,"Community Secondary School, Asso",Female,Disabled,WAEC,2-year,College of Education,6,9,3,2,0,2.0,0,0,0,8,1
2022/2023,North West,Kaduna,Jema'a,Asso,"Community Secondary School, Asso",Female,Disabled,WAEC,3-5-year,College of Education,3,6,0,0,0,1.5,0,0,0,7,0
2022/2023,North West,Kaduna,Jema'a,Asso,"Community Secondary School, Asso",Female,Disabled,WAEC,5+-year,College of Education,1,3,0,0,0,1.5,0,0,0,4,0
2022/2023,North West,Kaduna,Jema'a,Asso,"Community Secondary School, Asso",Male,ALL,NABTEB,1-year,College of Education,43,54,10,9,0,1.0,0,0,0,56,1
2022/2023,North West,Kaduna,Jema'a,Asso,"Community Secondary School, Asso",Male,ALL,NABTEB,2-year,College of Education,26,36,5,4,0,2.0,0,0,0,39,1
2022/2023,North West,Kaduna,Jema'a,Asso,"Community Secondary School, Asso",Male,ALL,NABTEB,3-5-year,College of Education,15,23,5,4,0,1.5,0,0,0,23,1
2022/2023,North West,Kaduna,Jema'a,Asso,"Community Secondary School, Asso",Male,ALL,NABTEB,5+-year,College of Education,8,9,5,0,6,1.5,0,0,0,6,5
2022/2023,North West,Kaduna,Jema'a,Asso,"Community Secondary School, Asso",Male,ALL,NECO,1-year,College of Education,74,103,21,19,6,1.0,0,0,0,107,2
2022/2023,North West,Kaduna,Jema'a,Asso,"Community Secondary School, Asso",Male,ALL,NECO,2-year,College of Education,45,62,13,9,6,2.0,0,0,0,64,3
2022/2023,North West,Kaduna,Jema'a,Asso,"Community Secondary School, Asso",Male,ALL,NECO,3-5-year,College of Education,33,45,8,7,0,1.5,0,0,0,48,1
2022/2023,North West,Kaduna,Jema'a,Asso,"Community Secondary School, Asso",Male,ALL,NECO,5+-year,College of Education,19,25,4,3,0,1.5,0,0,0,27,1
2022/2023,North West,Kaduna,Jema'a,Asso,"Community Secondary School, Asso",Male,ALL,WAEC,1-year,College of Education,116,154,46,41,6,1.0,0,0,0,146,5
2022/2023,North West,Kaduna,Jema'a,Asso,"Community Secondary School, Asso",Male,ALL,WAEC,2-year,College of Education,68,93,25,24,0,2.0,0,0,0,90,1
2022/2023,North West,Kaduna,Jema'a,Asso,"Community Secondary School, Asso",Male,ALL,WAEC,3-5-year,College of Education,52,70,21,19,6,1.5,0,0,0,66,2
2022/2023,North West,Kaduna,Jema'a,Asso,"Community Secondary School, Asso",Male,ALL,WAEC,5+-year,College of Education,28,37,8,7,0,1.5,0,0,0,37,1
2022/2023,North West,Kaduna,Jema'a,Asso,"Community Secondary School, Asso",Male,Disabled,NABTEB,1-year,College of Education,3,4,3,2,0,1.0,0,0,0,2,1
2022/2023,North West,Kaduna,Jema'a,Asso,"Community Secondary School, Asso",Male,Disabled,NABTEB,2-year,College of Education,3,4,0,0,0,2.0,0,0,0,5,0
2022/2023,North West,Kaduna,Jema'a,Asso,"Community Secondary School, Asso",Male,Disabled,NABTEB,3-5-year,College of Education,1,4,0,0,0,1.5,0,0,0,5,0
2022/2023,North West,Kaduna,Jema'a,Asso,"Community Secondary School, Asso",Male,Disabled,NABTEB,5+-year,College of Education,1,0,0,0,0,1.5,0,0,2,0,0
2022/2023,North West,Kaduna,Jema'a,Asso,"Community Secondary School, Asso",Male,Disabled,NECO,1-year,College of Education,6,9,3,2,0,1.0,0,0,0,8,1
2022/2023,North West,Kaduna,Jema'a,Asso,"Community Secondary School, Asso",Male,Disabled,NECO,2-year,College of Education,4,6,0,0,0,2.0,0,0,0,8,0
2022/2023,North West,Kaduna,Jema'a,Asso,"Community Secondary School, Asso",Male,Disabled,NECO,3-5-year,College of Education,3,3,0,0,0,1.5,0,0,0,4,0
2022/2023,North West,Kaduna,Jema'a,Asso,"Community Secondary School, Asso",Male,Disabled,NECO,5+-year,College of Education,1,0,0,0,0,1.5,0,0,2,0,0
2022/2023,North West,Kaduna,Jema'a,Asso,"Community Secondary School, Asso",Male,Disabled,WAEC,1-year,College of Education,11,17,3,2,0,1.0,0,0,0,18,1
2022/2023,North West,Kaduna,Jema'a,Asso,"Community Secondary School, Asso",Male,Disabled,WAEC,2-year,College of Education,6,8,3,2,0,2.0,0,0,0,7,1
2022/2023,North West,Kaduna,Jema'a,Asso,"Community Secondary School, Asso",Male,Disabled,WAEC,3-5-year,College of Education,4,6,0,0,0,1.5,0,0,0,7,0
2022/2023,North West,Kaduna,Jema'a,Asso,"Community Secondary School, Asso",Male,Disabled,WAEC,5+-year,College of Education,3,3,0,0,0,1.5,0,0,0,4,0
