session,gender,disability_scope,school_type,school_level,class_grade,key_entry_level,loc_level,loc_label,zone,state,lga,ward,school,student_count,is_o_level_student,school_count,classroom_count,computer_count,avg_students_per_school,learners_per_classroom,students_per_computer
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 1,,lga,Auyo,North West,Jigawa,Auyo,,,52,0,0,9,2,0.0,5.7778,26.0
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 1,,lga,Babura,North West,Jigawa,Babura,,,54,0,0,8,0,0.0,6.75,0.0
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 1,,lga,Birnin-Kudu,North West,Jigawa,Birnin-Kudu,,,56,0,0,11,2,0.0,5.0909,28.0
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 1,,lga,Birniwa,North West,Jigawa,Birniwa,,,55,0,0,9,2,0.0,6.1111,27.5
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 1,,lga,Buji,North West,Jigawa,Buji,,,51,0,0,9,1,0.0,5.6667,51.0
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 1,,lga,Dutse,North West,Jigawa,Dutse,,,57,0,0,12,1,0.0,4.75,57.0
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 1,,lga,Gagarawa,North West,Jigawa,Gagarawa,,,50,0,0,10,2,0.0,5.0,25.0
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 1,,lga,Garki,North West,Jigawa,Garki,,,57,0,0,10,2,0.0,5.7,28.5
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 1,,lga,Gumel,North West,Jigawa,Gumel,,,54,0,0,10,0,0.0,5.4,0.0
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 1,,lga,Guri,North West,Jigawa,Guri,,,52,0,0,12,2,0.0,4.3333,26.0
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 1,,lga,Gwaram,North West,Jigawa,Gwaram,,,55,0,0,10,2,0.0,5.5,27.5
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 1,,lga,Gwiwa,North West,Jigawa,Gwiwa,,,55,0,0,10,1,0.0,5.5,55.0
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 1,,lga,Hadejia,North West,Jigawa,Hadejia,,,57,0,0,13,1,0.0,4.3846,57.0
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 1,,lga,Jahun,North West,Jigawa,Jahun,,,55,0,0,11,2,0.0,5.0,27.5
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 1,,lga,Kafin-Hausa,North West,Jigawa,Kafin-Hausa,,,58,0,0,11,2,0.0,5.2727,29.0
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 1,,lga,Kaugawa,North West,Jigawa,Kaugawa,,,51,0,0,7,0,0.0,7.2857,0.0
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 1,,lga,Kazaure,North West,Jigawa,Kazaure,,,58,0,0,13,2,0.0,4.4615,29.0
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 1,,lga,Kirikasamma,North West,Jigawa,Kirikasamma,,,50,0,0,9,2,0.0,5.5556,25.0
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 1,,lga,Kiyawa,North West,Jigawa,Kiyawa,,,58,0,0,10,2,0.0,5.8,29.0
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 1,,lga,Maigatari,North West,Jigawa,Maigatari,,,55,0,0,10,0,0.0,5.5,0.0
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 1,,lga,Malam-Madori,North West,Jigawa,Malam-Madori,,,56,0,0,12,2,0.0,4.6667,28.0
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 1,,lga,Miga,North West,Jigawa,Miga,,,52,0,0,9,2,0.0,5.7778,26.0
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 1,,lga,Ringim,North West,Jigawa,Ringim,,,48,0,0,8,0,0.0,6.0,0.0
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 1,,lga,Roni,North West,Jigawa,Roni,,,56,0,0,12,2,0.0,4.6667,28.0
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 1,,lga,Sule-Tankarkar,North West,Jigawa,Sule-Tankarkar,,,51,0,0,9,2,0.0,5.6667,25.5
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 1,,lga,Taura,North West,Jigawa,Taura,,,48,0,0,8,0,0.0,6.0,0.0
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 1,,lga,Yankwashi,North West,Jigawa,Yankwashi,,,53,0,0,11,2,0.0,4.8182,26.5
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 2,,lga,Auyo,North West,Jigawa,Auyo,,,43,0,0,2,0,0.0,21.5,0.0
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 2,,lga,Babura,North West,Jigawa,Babura,,,44,0,0,2,0,0.0,22.0,0.0
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 2,,lga,Birnin-Kudu,North West,Jigawa,Birnin-Kudu,,,47,0,0,3,0,0.0,15.6667,0.0
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 2,,lga,Birniwa,North West,Jigawa,Birniwa,,,46,0,0,3,0,0.0,15.3333,0.0
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 2,,lga,Buji,North West,Jigawa,Buji,,,42,0,0,1,0,0.0,42.0,0.0
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 2,,lga,Dutse,North West,Jigawa,Dutse,,,47,0,0,2,0,0.0,23.5,0.0
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 2,,lga,Gagarawa,North West,Jigawa,Gagarawa,,,42,0,0,3,0,0.0,14.0,0.0
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 2,,lga,Garki,North West,Jigawa,Garki,,,47,0,0,2,0,0.0,23.5,0.0
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 2,,lga,Gumel,North West,Jigawa,Gumel,,,44,0,0,1,0,0.0,44.0,0.0
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 2,,lga,Guri,North West,Jigawa,Guri,,,44,0,0,3,0,0.0,14.6667,0.0
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 2,,lga,Gwaram,North West,Jigawa,Gwaram,,,46,0,0,3,0,0.0,15.3333,0.0
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 2,,lga,Gwiwa,North West,Jigawa,Gwiwa,,,45,0,0,1,0,0.0,45.0,0.0
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 2,,lga,Hadejia,North West,Jigawa,Hadejia,,,47,0,0,2,0,0.0,23.5,0.0
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 2,,lga,Jahun,North West,Jigawa,Jahun,,,46,0,0,3,0,0.0,15.3333,0.0
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 2,,lga,Kafin-Hausa,North West,Jigawa,Kafin-Hausa,,,48,0,0,3,0,0.0,16.0,0.0
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 2,,lga,Kaugawa,North West,Jigawa,Kaugawa,,,42,0,0,0,0,0.0,0.0,0.0
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 2,,lga,Kazaure,North West,Jigawa,Kazaure,,,48,0,0,3,0,0.0,16.0,0.0
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 2,,lga,Kirikasamma,North West,Jigawa,Kirikasamma,,,42,0,0,3,0,0.0,14.0,0.0
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 2,,lga,Kiyawa,North West,Jigawa,Kiyawa,,,48,0,0,2,0,0.0,24.0,0.0
