session,gender,disability_scope,school_type,school_level,class_grade,key_entry_level,loc_level,loc_label,zone,state,lga,ward,school,student_count,is_o_level_student,school_count,classroom_count,computer_count,avg_students_per_school,learners_per_classroom,students_per_computer,infrastructure_score,usable_classroom_count,laboratory_count,computer_access_count,water_source_count,handwashing_facility_count,toilet_count
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 1,,lga,Aba North,South East,Abia,Aba North,,,335,0,16,50,38,20.9375,6.7,8.8158,17.14,48,3.61,8.17,9.97,6.69,6.44
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 1,,lga,Aba South,South East,Abia,Aba South,,,250,0,12,39,30,20.8333,6.4103,8.3333,17.38,37.44,2.79,6.48,7.54,5.06,4.86
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 1,,lga,Arochukwu,South East,Abia,Arochukwu,,,362,0,16,52,40,22.625,6.9615,9.05,17.03,49.92,3.56,7.96,9.93,6.66,6.42
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 1,,lga,Umuahia North,South East,Abia,Umuahia North,,,307,0,12,47,36,25.5833,6.5319,8.5278,17.28,45.12,2.75,6.33,7.51,5.04,4.85
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 1,,lga,Umuahia South,South East,Abia,Umuahia South,,,345,0,12,52,39,28.75,6.6346,8.8462,17.13,49.92,2.7,6.1,7.47,5.01,4.83
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 2,,lga,Aba North,South East,Abia,Aba North,,,261,0,16,41,32,16.3125,6.3659,8.1562,17.47,39.36,3.76,8.83,10.09,6.78,6.49
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 2,,lga,Aba South,South East,Abia,Aba South,,,194,0,12,33,25,16.1667,5.8788,7.76,17.7,31.68,2.9,6.96,7.63,5.13,4.9
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 2,,lga,Arochukwu,South East,Abia,Arochukwu,,,282,0,16,44,34,17.625,6.4091,8.2941,17.4,42.24,3.73,8.68,10.06,6.76,6.48
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 2,,lga,Umuahia North,South East,Abia,Umuahia North,,,237,0,12,37,29,19.75,6.4054,8.1724,17.46,35.52,2.82,6.61,7.56,5.08,4.87
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 2,,lga,Umuahia South,South East,Abia,Umuahia South,,,270,0,16,40,31,16.875,6.75,8.7097,17.19,38.4,3.63,8.27,9.99,6.7,6.45
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,lga,Aba North,South East,Abia,Aba North,,,142,0,16,26,20,8.875,5.4615,7.1,18.13,24.96,4.08,10.14,10.32,6.96,6.6
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,lga,Aba South,South East,Abia,Aba South,,,106,0,12,19,14,8.8333,5.5789,7.5714,17.81,18.24,2.95,7.13,7.66,5.16,4.91
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,lga,Arochukwu,South East,Abia,Arochukwu,,,154,0,16,27,21,9.625,5.7037,7.3333,17.97,25.92,4,9.82,10.27,6.92,6.57
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,lga,Umuahia North,South East,Abia,Umuahia North,,,130,0,12,24,18,10.8333,5.4167,7.2222,18.04,23.04,3.03,7.48,7.72,5.2,4.94
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,lga,Umuahia South,South East,Abia,Umuahia South,,,147,0,16,24,18,9.1875,6.125,8.1667,17.46,23.04,3.76,8.82,10.09,6.78,6.49
2019/2020,Female,all,Private,JSS,JSS1,JSS1,lga,Aba North,South East,Abia,Aba North,,,903,0,28,55,41,32.25,16.4182,22.0244,10.47,35.74,7.25,5.72,11.82,7.5,7.5
2019/2020,Female,all,Private,JSS,JSS1,JSS1,lga,Aba South,South East,Abia,Aba South,,,939,0,28,56,42,33.5357,16.7679,22.3571,10.34,35.95,7.21,5.64,11.7,7.42,7.41
2019/2020,Female,all,Private,JSS,JSS1,JSS1,lga,Arochukwu,South East,Abia,Arochukwu,,,857,0,24,54,42,35.7083,15.8704,20.4048,11.13,37.18,6.37,5.29,10.64,6.81,6.79
2019/2020,Female,all,Private,JSS,JSS1,JSS1,lga,Umuahia North,South East,Abia,Umuahia North,,,931,0,28,57,43,33.25,16.3333,21.6512,10.61,37.49,7.29,5.82,11.94,7.6,7.58
2019/2020,Female,all,Private,JSS,JSS1,JSS1,lga,Umuahia South,South East,Abia,Umuahia South,,,1078,0,36,66,50,29.9444,16.3333,21.56,10.41,42.41,9.34,7.51,15.11,9.58,9.56
2019/2020,Female,all,Private,JSS,JSS2,,lga,Aba North,South East,Abia,Aba North,,,739,0,28,46,36,26.3929,16.0652,20.5278,10.41,29.29,7.32,6.14,11.72,7.44,7.4
2019/2020,Female,all,Private,JSS,JSS2,,lga,Aba South,South East,Abia,Aba South,,,773,0,28,47,36,27.6071,16.4468,21.4722,10.21,29.49,7.24,5.87,11.55,7.31,7.28
2019/2020,Female,all,Private,JSS,JSS2,,lga,Arochukwu,South East,Abia,Arochukwu,,,703,0,24,45,33,29.2917,15.6222,21.303,10.78,30.09,6.28,5.07,10.38,6.61,6.6
2019/2020,Female,all,Private,JSS,JSS2,,lga,Umuahia North,South East,Abia,Umuahia North,,,763,0,24,47,36,31.7917,16.234,21.1944,10.61,30.79,6.27,5.1,10.23,6.5,6.48
2019/2020,Female,all,Private,JSS,JSS2,,lga,Umuahia South,South East,Abia,Umuahia South,,,882,0,32,55,43,27.5625,16.0364,20.5116,10.5,35.38,8.38,7.02,13.5,8.57,8.53
2019/2020,Female,all,Private,JSS,JSS3,,lga,Aba North,South East,Abia,Aba North,,,593,0,28,39,31,21.1786,15.2051,19.129,10.68,25.23,7.45,6.59,11.94,7.6,7.54
2019/2020,Female,all,Private,JSS,JSS3,,lga,Aba South,South East,Abia,Aba South,,,617,0,32,39,30,19.2812,15.8205,20.5667,10.09,23.9,8.31,7,13.04,8.23,8.18
2019/2020,Female,all,Private,JSS,JSS3,,lga,Arochukwu,South East,Abia,Arochukwu,,,563,0,24,38,29,23.4583,14.8158,19.4138,11.04,25.67,6.41,5.56,10.54,6.74,6.7
2019/2020,Female,all,Private,JSS,JSS3,,lga,Umuahia North,South East,Abia,Umuahia North,,,610,0,28,39,30,21.7857,15.641,20.3333,10.36,24.65,7.33,6.2,11.67,7.4,7.35
2019/2020,Female,all,Private,JSS,JSS3,,lga,Umuahia South,South East,Abia,Umuahia South,,,705,0,36,44,32,19.5833,16.0227,22.0312,9.88,26.69,9.21,7.35,14.47,9.11,9.08
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,lga,Aba North,South East,Abia,Aba North,,,2826,0,48,190,141,58.875,14.8737,20.0426,13.38,161.79,8.71,10.78,24.99,16.36,16.37
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,lga,Aba South,South East,Abia,Aba South,,,2376,0,40,159,120,59.4,14.9434,19.8,13.38,135.18,7.28,9.09,20.82,13.63,13.63
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,lga,Arochukwu,South East,Abia,Arochukwu,,,2997,0,52,205,153,57.6346,14.6195,19.5882,13.53,176.3,9.53,11.95,27.33,17.91,17.92
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,lga,Umuahia North,South East,Abia,Umuahia North,,,2568,0,44,179,132,58.3636,14.3464,19.4545,13.82,157.55,8.14,10.18,23.55,15.47,15.48
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,lga,Umuahia South,South East,Abia,Umuahia South,,,3074,0,52,222,164,59.1154,13.8468,18.7439,14.38,203.35,9.85,12.48,28.79,19,19
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,lga,Aba North,South East,Abia,Aba North,,,2511,0,48,169,126,52.3125,14.858,19.9286,12.95,138.46,8.62,10.84,24.27,15.83,15.83
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,lga,Aba South,South East,Abia,Aba South,,,2111,0,44,142,106,47.9773,14.8662,19.9151,12.65,113.17,7.83,9.94,21.79,14.17,14.16
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,lga,Arochukwu,South East,Abia,Arochukwu,,,2662,0,52,185,137,51.1923,14.3892,19.4307,13.28,155.43,9.48,12.04,26.86,17.57,17.56
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,lga,Umuahia North,South East,Abia,Umuahia North,,,2284,0,44,159,118,51.9091,14.3648,19.3559,13.36,134.41,8.05,10.23,22.84,14.95,14.94
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,lga,Umuahia South,South East,Abia,Umuahia South,,,2730,0,56,197,146,48.75,13.8579,18.6986,13.61,169.26,10.4,13.48,29.52,19.36,19.33
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,,lga,Aba North,South East,Abia,Aba North,,,2257,0,48,152,114,47.0208,14.8487,19.7982,12.6,120.55,8.55,10.91,23.7,15.4,15.39
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,,lga,Aba South,South East,Abia,Aba South,,,1898,0,40,129,96,47.45,14.7132,19.7708,12.74,103.53,7.15,9.1,19.93,12.97,12.96
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,,lga,Arochukwu,South East,Abia,Arochukwu,,,2394,0,52,166,124,46.0385,14.4217,19.3065,12.9,134.71,9.4,12.12,26.17,17.06,17.03
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,,lga,Umuahia North,South East,Abia,Umuahia North,,,2052,0,48,144,108,42.75,14.25,19.0,12.83,115.77,8.69,11.37,24.02,15.65,15.61
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,,lga,Umuahia South,South East,Abia,Umuahia South,,,2454,0,56,178,133,43.8214,13.7865,18.4511,13.33,148.95,10.36,13.66,28.96,18.95,18.9
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,,lga,Aba North,South East,Abia,Aba North,,,2061,0,48,141,106,42.9375,14.617,19.4434,12.52,110.65,8.57,11.11,23.54,15.29,15.26
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,,lga,Aba South,South East,Abia,Aba South,,,1735,0,36,118,89,48.1944,14.7034,19.4944,12.82,95.22,6.48,8.31,18.03,11.74,11.73
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,,lga,Arochukwu,South East,Abia,Arochukwu,,,2187,0,56,152,114,39.0536,14.3882,19.1842,12.44,118.1,10.01,13.14,27.29,17.71,17.66
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,,lga,Umuahia North,South East,Abia,Umuahia North,,,1878,0,48,131,98,39.125,14.3359,19.1633,12.49,102.2,8.59,11.27,23.47,15.24,15.19
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,,lga,Umuahia South,South East,Abia,Umuahia South,,,2243,0,56,164,121,40.0536,13.6768,18.5372,13.13,134.95,10.29,13.59,28.58,18.67,18.61
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 5,,lga,Aba North,South East,Abia,Aba North,,,1932,0,48,131,98,40.25,14.7481,19.7143,12.22,100.09,8.46,10.96,23.05,14.93,14.89
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 5,,lga,Aba South,South East,Abia,Aba South,,,1625,0,40,111,83,40.625,14.6396,19.5783,12.33,85.65,7.09,9.19,19.36,12.55,12.52
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 5,,lga,Arochukwu,South East,Abia,Arochukwu,,,2046,0,56,143,107,36.5357,14.3077,19.1215,12.33,109.84,9.99,13.18,27.07,17.55,17.49
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 5,,lga,Umuahia North,South East,Abia,Umuahia North,,,1757,0,52,123,92,33.7885,14.2846,19.0978,12.15,92.86,9.23,12.25,24.82,16.06,16
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 5,,lga,Umuahia South,South East,Abia,Umuahia South,,,2100,0,56,152,114,37.5,13.8158,18.4211,12.84,121.71,10.23,13.68,28.02,18.25,18.18
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 6,,lga,Aba North,South East,Abia,Aba North,,,1747,0,48,119,89,36.3958,14.6807,19.6292,12.01,89,8.42,11,22.69,14.66,14.62
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 6,,lga,Aba South,South East,Abia,Aba South,,,1469,0,44,101,77,33.3864,14.5446,19.0779,11.94,74.68,7.77,10.38,20.68,13.35,13.29
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 6,,lga,Arochukwu,South East,Abia,Arochukwu,,,1851,0,52,130,98,35.5962,14.2385,18.8878,12.34,99.7,9.3,12.39,25.13,16.29,16.23
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 6,,lga,Umuahia North,South East,Abia,Umuahia North,,,1589,0,44,113,86,36.1136,14.0619,18.4767,12.55,88.06,7.97,10.72,21.56,14.01,13.94
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 6,,lga,Umuahia South,South East,Abia,Umuahia South,,,1901,0,56,139,103,33.9464,13.6763,18.4563,12.69,109.73,10.18,13.65,27.71,18.03,17.95
2019/2020,Female,all,Private,SSS,SSS1,SSS1,lga,Aba North,South East,Abia,Aba North,,,898,3,32,59,45,28.0625,15.2203,19.9556,11.06,40.14,10.56,7.22,14.09,9.01,8.97
2019/2020,Female,all,Private,SSS,SSS1,SSS1,lga,Aba South,South East,Abia,Aba South,,,734,3,24,51,39,30.5833,14.3922,18.8205,11.88,37.36,8.08,5.74,11.22,7.24,7.2
2019/2020,Female,all,Private,SSS,SSS1,SSS1,lga,Arochukwu,South East,Abia,Arochukwu,,,986,3,36,68,52,27.3889,14.5,18.9615,11.56,48.32,12.06,8.54,16.44,10.57,10.51
2019/2020,Female,all,Private,SSS,SSS1,SSS1,lga,Umuahia North,South East,Abia,Umuahia North,,,889,3,28,62,48,31.75,14.3387,18.5208,12.03,45.97,9.47,6.8,13.22,8.54,8.49
2019/2020,Female,all,Private,SSS,SSS1,SSS1,lga,Umuahia South,South East,Abia,Umuahia South,,,834,3,32,58,45,26.0625,14.3793,18.5333,11.59,41.16,10.76,7.77,14.63,9.41,9.35
2019/2020,Female,all,Private,SSS,SSS2,,lga,Aba North,South East,Abia,Aba North,,,725,3,32,51,39,22.6562,14.2157,18.5897,11.45,35.69,10.73,7.75,14.48,9.3,9.23
2019/2020,Female,all,Private,SSS,SSS2,,lga,Aba South,South East,Abia,Aba South,,,591,3,24,42,33,24.625,14.0714,17.9091,11.77,30.14,8.13,6.03,11.1,7.15,7.09
2019/2020,Female,all,Private,SSS,SSS2,,lga,Arochukwu,South East,Abia,Arochukwu,,,797,3,36,56,42,22.1389,14.2321,18.9762,11.37,39,12.02,8.54,16.2,10.39,10.33
2019/2020,Female,all,Private,SSS,SSS2,,lga,Umuahia North,South East,Abia,Umuahia North,,,717,3,36,50,38,19.9167,14.34,18.8684,11.15,33.97,11.99,8.59,15.92,10.19,10.12
2019/2020,Female,all,Private,SSS,SSS2,,lga,Umuahia South,South East,Abia,Umuahia South,,,668,3,32,49,37,20.875,13.6327,18.0541,11.79,35.28,10.83,7.98,14.82,9.56,9.48
2019/2020,Female,all,Private,SSS,SSS3,,lga,Aba North,South East,Abia,Aba North,,,562,3,32,40,30,17.5625,14.05,18.7333,11.18,27.24,10.67,7.69,14.18,9.08,9.01
2019/2020,Female,all,Private,SSS,SSS3,,lga,Aba South,South East,Abia,Aba South,,,460,2,24,33,25,19.1667,13.9394,18.4,11.41,22.93,8.05,5.87,10.82,6.94,6.89
2019/2020,Female,all,Private,SSS,SSS3,,lga,Arochukwu,South East,Abia,Arochukwu,,,620,3,36,46,36,17.2222,13.4783,17.2222,11.72,32.56,12.26,9.41,16.55,10.66,10.55
2019/2020,Female,all,Private,SSS,SSS3,,lga,Umuahia North,South East,Abia,Umuahia North,,,557,3,32,39,30,17.4062,14.2821,18.5667,11.04,26.09,10.66,7.76,14.02,8.96,8.88
2019/2020,Female,all,Private,SSS,SSS3,,lga,Umuahia South,South East,Abia,Umuahia South,,,523,3,32,38,29,16.3438,13.7632,18.0345,11.36,26.16,10.76,7.98,14.35,9.21,9.12
2019/2020,Female,all,Private,Vocational,Vocational Year 1,,lga,Aba North,South East,Abia,Aba North,,,34,0,24,15,12,1.4167,2.2667,2.8333,25.76,14.4,12.33,20.16,18.17,12.63,11.73
2019/2020,Female,all,Private,Vocational,Vocational Year 1,,lga,Aba South,South East,Abia,Aba South,,,31,0,16,13,12,1.9375,2.3846,2.5833,26.99,12.48,8.32,13.44,12.36,8.63,8.02
2019/2020,Female,all,Private,Vocational,Vocational Year 1,,lga,Arochukwu,South East,Abia,Arochukwu,,,35,0,20,14,12,1.75,2.5,2.9167,25.4,13.44,10.24,16.8,15.05,10.45,9.7
2019/2020,Female,all,Private,Vocational,Vocational Year 1,,lga,Umuahia North,South East,Abia,Umuahia North,,,32,0,20,14,12,1.6,2.2857,2.6667,26.56,13.44,10.35,16.8,15.34,10.7,9.94
2019/2020,Female,all,Private,Vocational,Vocational Year 1,,lga,Umuahia South,South East,Abia,Umuahia South,,,36,0,24,15,12,1.5,2.4,3.0,25.06,14.4,12.24,20.16,17.96,12.46,11.56
2019/2020,Female,all,Private,Vocational,Vocational Year 2,,lga,Aba North,South East,Abia,Aba North,,,28,0,24,14,12,1.1667,2.0,2.3333,28,13.44,12.6,20.16,18.84,13.2,12.27
2019/2020,Female,all,Private,Vocational,Vocational Year 2,,lga,Aba South,South East,Abia,Aba South,,,27,0,20,13,12,1.35,2.0769,2.25,28,12.48,10.5,16.8,15.7,11,10.22
2019/2020,Female,all,Private,Vocational,Vocational Year 2,,lga,Arochukwu,South East,Abia,Arochukwu,,,30,0,20,13,12,1.5,2.3077,2.5,27.46,12.48,10.44,16.8,15.57,10.88,10.12
2019/2020,Female,all,Private,Vocational,Vocational Year 2,,lga,Umuahia North,South East,Abia,Umuahia North,,,27,0,20,14,12,1.35,1.9286,2.25,28,13.44,10.5,16.8,15.7,11,10.22
2019/2020,Female,all,Private,Vocational,Vocational Year 2,,lga,Umuahia South,South East,Abia,Umuahia South,,,31,0,24,15,12,1.2917,2.0667,2.5833,26.99,14.4,12.47,20.16,18.54,12.94,12.03
2019/2020,Female,all,Private,Vocational,Vocational Year 3,,lga,Aba North,South East,Abia,Aba North,,,21,0,24,12,12,0.875,1.75,1.75,28,11.52,12.6,20.16,18.84,13.2,12.27
2019/2020,Female,all,Private,Vocational,Vocational Year 3,,lga,Aba South,South East,Abia,Aba South,,,20,0,16,12,12,1.25,1.6667,1.6667,28,11.52,8.4,13.44,12.56,8.8,8.18
2019/2020,Female,all,Private,Vocational,Vocational Year 3,,lga,Arochukwu,South East,Abia,Arochukwu,,,22,0,20,12,12,1.1,1.8333,1.8333,28,11.52,10.5,16.8,15.7,11,10.22
2019/2020,Female,all,Private,Vocational,Vocational Year 3,,lga,Umuahia North,South East,Abia,Umuahia North,,,20,0,20,12,12,1.0,1.6667,1.6667,28,11.52,10.5,16.8,15.7,11,10.22
2019/2020,Female,all,Private,Vocational,Vocational Year 3,,lga,Umuahia South,South East,Abia,Umuahia South,,,22,0,24,12,12,0.9167,1.8333,1.8333,28,11.52,12.6,20.16,18.84,13.2,12.27
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 1,,lga,Aba North,South East,Abia,Aba North,,,475,0,24,66,49,19.7917,7.197,9.6939,16.77,63.36,5.14,11.14,14.75,9.88,9.57
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 1,,lga,Aba South,South East,Abia,Aba South,,,481,0,20,68,52,24.05,7.0735,9.25,16.95,65.28,4.39,9.73,12.38,8.29,8.01
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 1,,lga,Arochukwu,South East,Abia,Arochukwu,,,491,0,24,70,53,20.4583,7.0143,9.2642,16.94,67.2,5.27,11.66,14.85,9.95,9.61
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 1,,lga,Umuahia North,South East,Abia,Umuahia North,,,488,0,20,70,53,24.4,6.9714,9.2075,16.97,67.2,4.4,9.77,12.38,8.3,8.02
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 1,,lga,Umuahia South,South East,Abia,Umuahia South,,,560,0,24,80,61,23.3333,7.0,9.1803,16.98,76.8,5.29,11.76,14.87,9.96,9.62
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 2,,lga,Aba North,South East,Abia,Aba North,,,370,0,20,54,41,18.5,6.8519,9.0244,17.05,51.84,4.45,9.97,12.42,8.33,8.03
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 2,,lga,Aba South,South East,Abia,Aba South,,,374,0,20,55,42,18.7,6.8,8.9048,17.1,52.8,4.48,10.11,12.44,8.35,8.04
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 2,,lga,Arochukwu,South East,Abia,Arochukwu,,,383,0,20,57,44,19.15,6.7193,8.7045,17.19,54.72,4.54,10.34,12.49,8.38,8.06
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 2,,lga,Umuahia North,South East,Abia,Umuahia North,,,380,0,20,56,42,19.0,6.7857,9.0476,17.03,53.76,4.44,9.95,12.41,8.32,8.03
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 2,,lga,Umuahia South,South East,Abia,Umuahia South,,,437,0,24,62,48,18.2083,7.0484,9.1042,17.01,59.52,5.32,11.86,14.88,9.98,9.63
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 3,,lga,Aba North,South East,Abia,Aba North,,,202,0,24,31,24,8.4167,6.5161,8.4167,17.33,29.76,5.55,12.83,15.06,10.11,9.71
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 3,,lga,Aba South,South East,Abia,Aba South,,,207,0,20,35,27,10.35,5.9143,7.6667,17.75,33.6,4.87,11.74,12.74,8.57,8.17
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 3,,lga,Arochukwu,South East,Abia,Arochukwu,,,211,0,24,34,27,8.7917,6.2059,7.8148,17.66,32.64,5.79,13.82,15.24,10.25,9.79
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 3,,lga,Umuahia North,South East,Abia,Umuahia North,,,209,0,20,32,25,10.45,6.5312,8.36,17.36,30.72,4.64,10.77,12.56,8.44,8.1
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 3,,lga,Umuahia South,South East,Abia,Umuahia South,,,238,0,20,38,30,11.9,6.2632,7.9333,17.59,36.48,4.78,11.34,12.67,8.52,8.14
2019/2020,Female,all,Public,JSS,JSS1,JSS1,lga,Aba North,South East,Abia,Aba North,,,2915,0,88,166,124,33.125,17.5602,23.5081,9.84,101.47,22.27,16.85,35.36,22.25,22.26
2019/2020,Female,all,Public,JSS,JSS1,JSS1,lga,Aba South,South East,Abia,Aba South,,,2568,0,76,148,110,33.7895,17.3514,23.3455,9.99,91.98,19.31,14.65,30.92,19.5,19.51
