session,gender,disability,exam_body,gap_band,institution_type,loc_level,loc_label,zone,state,lga,ward,school,ss3_total,o_level_candidates,utme_participants,admitted_students,matriculated_students,delayed_transition_students,loss_ss3_to_olevel,loss_olevel_to_utme,loss_utme_to_admitted,loss_admitted_to_matriculated
2022/2023,Female,ALL,NABTEB,1-year,College of Education,ward,Abogunde/Sagba,South West,Osun,Ede North,Abogunde/Sagba,,0,6,7,60,51,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,1-year,College of Education,ward,Ilare I,South West,Osun,Ife Central,Ilare I,,0,6,7,128,77,4,0,0,0,6
2022/2023,Female,ALL,NABTEB,1-year,College of Education,ward,Ilare II,South West,Osun,Ife Central,Ilare II,,0,6,13,196,128,4,0,0,0,8
2022/2023,Female,ALL,NABTEB,1-year,College of Education,ward,Biladu,South West,Osun,Ilesha East,Biladu,,0,11,20,367,334,2,0,0,0,4
2022/2023,Female,ALL,NABTEB,1-year,College of Education,ward,Ifosan/Oke-Eso,South West,Osun,Ilesha East,Ifosan/Oke-Eso,,0,6,13,247,205,2,0,0,0,5
2022/2023,Female,ALL,NABTEB,1-year,College of Education,ward,Ereja,South West,Osun,Ilesha West,Ereja,,0,6,13,179,171,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,1-year,College of Education,ward,Alagba,South West,Osun,Osogbo,Alagba,,0,11,20,367,334,2,0,0,0,4
2022/2023,Female,ALL,NABTEB,1-year,College of Education,ward,Are-Ago,South West,Osun,Osogbo,Are-Ago,,0,11,13,324,317,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,1-year,College of Education,ward,Ataoja  'A',South West,Osun,Osogbo,Ataoja  'A',,0,11,13,247,205,2,0,0,0,5
2022/2023,Female,ALL,NABTEB,1-year,Polytechnic,ward,Abogunde/Sagba,South West,Osun,Ede North,Abogunde/Sagba,,0,6,7,119,86,2,0,0,0,4
2022/2023,Female,ALL,NABTEB,1-year,Polytechnic,ward,Alusekere,South West,Osun,Ede North,Alusekere,,0,6,7,85,77,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,1-year,Polytechnic,ward,Apaso,South West,Osun,Ede North,Apaso,,0,11,20,239,171,4,0,0,0,8
2022/2023,Female,ALL,NABTEB,1-year,Polytechnic,ward,Akarabata,South West,Osun,Ife Central,Akarabata,,0,11,13,205,171,2,0,0,0,4
2022/2023,Female,ALL,NABTEB,1-year,Polytechnic,ward,Ilare I,South West,Osun,Ife Central,Ilare I,,0,6,7,85,77,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,1-year,Polytechnic,ward,Biladu,South West,Osun,Ilesha East,Biladu,,0,6,7,85,77,0,0,0,0,1
