session,gender,disability,exam_body,gap_band,institution_type,loc_level,loc_label,zone,state,lga,ward,school,ss3_total,o_level_candidates,utme_participants,admitted_students,matriculated_students,delayed_transition_students,loss_ss3_to_olevel,loss_olevel_to_utme,loss_utme_to_admitted,loss_admitted_to_matriculated
2022/2023,Female,ALL,NABTEB,1-year,College of Education,ward,Badau/Darhela,North West,Sokoto,Bodinga,Badau/Darhela,,0,22,28,3,2,0,0,0,21,1
2022/2023,Female,ALL,NABTEB,1-year,College of Education,ward,Bangi/Dabaga,North West,Sokoto,Bodinga,Bangi/Dabaga,,0,25,34,3,2,0,0,0,26,1
2022/2023,Female,ALL,NABTEB,1-year,College of Education,ward,Magajin Gari 'A',North West,Sokoto,Sokoto North,Magajin Gari 'A',,0,11,12,2,0,0,0,0,9,1
2022/2023,Female,ALL,NABTEB,1-year,College of Education,ward,Magajin Rafi 'A',North West,Sokoto,Sokoto North,Magajin Rafi 'A',,0,26,32,3,2,0,0,0,24,1
2022/2023,Female,ALL,NABTEB,1-year,College of Education,ward,Magajin gari B,North West,Sokoto,Sokoto North,Magajin gari B,,0,16,20,2,0,0,0,0,15,1
2022/2023,Female,ALL,NABTEB,1-year,College of Education,ward,Gagi 'B',North West,Sokoto,Sokoto South,Gagi 'B',,0,11,12,2,0,0,0,0,9,1
2022/2023,Female,ALL,NABTEB,1-year,College of Education,ward,Gagi 'C',North West,Sokoto,Sokoto South,Gagi 'C',,0,15,20,2,0,0,0,0,15,1
2022/2023,Female,ALL,NABTEB,1-year,College of Education,ward,Bagida/Lukkingo,North West,Sokoto,Tambuwal,Bagida/Lukkingo,,0,10,12,2,0,0,0,0,9,1
2022/2023,Female,ALL,NABTEB,1-year,College of Education,ward,Bakaya/Sabon Birni,North West,Sokoto,Tambuwal,Bakaya/Sabon Birni,,0,16,20,2,0,0,0,0,15,1
2022/2023,Female,ALL,NABTEB,1-year,College of Education,ward,Barkeji/Nabaguda,North West,Sokoto,Tambuwal,Barkeji/Nabaguda,,0,30,38,5,3,0,0,0,28,1
2022/2023,Female,ALL,NABTEB,1-year,College of Education,ward,Arkilla,North West,Sokoto,Wamako,Arkilla,,0,26,32,3,2,0,0,0,24,1
2022/2023,Female,ALL,NABTEB,1-year,College of Education,ward,Bado/Kasarawa,North West,Sokoto,Wamako,Bado/Kasarawa,,0,27,37,3,2,0,0,0,28,1
2022/2023,Female,ALL,NABTEB,1-year,College of Education,ward,Dundaye/Gumburawa,North West,Sokoto,Wamako,Dundaye/Gumburawa,,0,27,37,5,3,0,0,0,27,1
2022/2023,Female,ALL,NABTEB,1-year,Polytechnic,ward,Badau/Darhela,North West,Sokoto,Bodinga,Badau/Darhela,,0,16,22,0,0,0,0,0,18,0
2022/2023,Female,ALL,NABTEB,1-year,Polytechnic,ward,Bagarawa,North West,Sokoto,Bodinga,Bagarawa,,0,12,15,0,0,0,0,0,12,0
2022/2023,Female,ALL,NABTEB,1-year,Polytechnic,ward,Magajin Gari 'A',North West,Sokoto,Sokoto North,Magajin Gari 'A',,0,16,22,0,0,0,0,0,18,0
2022/2023,Female,ALL,NABTEB,1-year,Polytechnic,ward,Magajin gari B,North West,Sokoto,Sokoto North,Magajin gari B,,0,49,65,2,0,0,0,0,52,1
2022/2023,Female,ALL,NABTEB,1-year,Polytechnic,ward,Gagi 'A',North West,Sokoto,Sokoto South,Gagi 'A',,0,15,20,0,0,0,0,0,16,0
2022/2023,Female,ALL,NABTEB,1-year,Polytechnic,ward,Gagi 'C',North West,Sokoto,Sokoto South,Gagi 'C',,0,18,23,0,0,0,0,0,19,0
2022/2023,Female,ALL,NABTEB,1-year,Polytechnic,ward,Bagida/Lukkingo,North West,Sokoto,Tambuwal,Bagida/Lukkingo,,0,27,34,2,0,0,0,0,27,1
2022/2023,Female,ALL,NABTEB,1-year,Polytechnic,ward,Arkilla,North West,Sokoto,Wamako,Arkilla,,0,12,15,0,0,0,0,0,12,0
2022/2023,Female,ALL,NABTEB,1-year,Polytechnic,ward,Bado/Kasarawa,North West,Sokoto,Wamako,Bado/Kasarawa,,0,14,17,0,0,0,0,0,14,0
2022/2023,Female,ALL,NABTEB,1-year,Polytechnic,ward,Dundaye/Gumburawa,North West,Sokoto,Wamako,Dundaye/Gumburawa,,0,16,20,0,0,0,0,0,16,0
2022/2023,Female,ALL,NABTEB,1-year,University,ward,Badau/Darhela,North West,Sokoto,Bodinga,Badau/Darhela,,0,11,12,6,5,0,0,0,6,1
2022/2023,Female,ALL,NABTEB,1-year,University,ward,Bagarawa,North West,Sokoto,Bodinga,Bagarawa,,0,45,63,33,25,15,0,0,30,5
2022/2023,Female,ALL,NABTEB,1-year,University,ward,Bangi/Dabaga,North West,Sokoto,Bodinga,Bangi/Dabaga,,0,33,42,17,16,0,0,0,23,1
2022/2023,Female,ALL,NABTEB,1-year,University,ward,Magajin Gari 'A',North West,Sokoto,Sokoto North,Magajin Gari 'A',,0,17,23,13,11,0,0,0,11,1
2022/2023,Female,ALL,NABTEB,1-year,University,ward,Magajin Rafi 'A',North West,Sokoto,Sokoto North,Magajin Rafi 'A',,0,27,34,17,13,15,0,0,17,3
2022/2023,Female,ALL,NABTEB,1-year,University,ward,Gagi 'A',North West,Sokoto,Sokoto South,Gagi 'A',,0,41,54,33,25,15,0,0,23,5
2022/2023,Female,ALL,NABTEB,1-year,University,ward,Gagi 'B',North West,Sokoto,Sokoto South,Gagi 'B',,0,36,50,24,22,0,0,0,26,1
2022/2023,Female,ALL,NABTEB,1-year,University,ward,Gagi 'C',North West,Sokoto,Sokoto South,Gagi 'C',,0,24,32,13,11,0,0,0,18,1
2022/2023,Female,ALL,NABTEB,1-year,University,ward,Bagida/Lukkingo,North West,Sokoto,Tambuwal,Bagida/Lukkingo,,0,11,12,6,5,0,0,0,6,1
2022/2023,Female,ALL,NABTEB,1-year,University,ward,Bakaya/Sabon Birni,North West,Sokoto,Tambuwal,Bakaya/Sabon Birni,,0,44,59,33,32,0,0,0,27,1
2022/2023,Female,ALL,NABTEB,1-year,University,ward,Barkeji/Nabaguda,North West,Sokoto,Tambuwal,Barkeji/Nabaguda,,0,8,11,6,5,0,0,0,5,1
2022/2023,Female,ALL,NABTEB,1-year,University,ward,Arkilla,North West,Sokoto,Wamako,Arkilla,,0,15,20,11,10,0,0,0,9,1
2022/2023,Female,ALL,NABTEB,1-year,University,ward,Bado/Kasarawa,North West,Sokoto,Wamako,Bado/Kasarawa,,0,16,20,6,5,0,0,0,12,1
2022/2023,Female,ALL,NABTEB,1-year,University,ward,Dundaye/Gumburawa,North West,Sokoto,Wamako,Dundaye/Gumburawa,,0,17,23,17,13,15,0,0,8,3
