session,gender,disability,school_type,school_level,class_grade,key_entry_level,loc_level,loc_label,zone,state,lga,ward,school,student_count,is_o_level_student,school_count,classroom_count,computer_count,avg_students_per_school,learners_per_classroom,students_per_computer,usable_classroom_count,laboratory_count,computer_access_count,water_source_count,handwashing_facility_count,toilet_count,infrastructure_score
2024/2025,Female,ALL,Private,Adult & Non-Formal,IQS/IQTE,,ward,Abogunde/Sagba,South West,Osun,Ede North,Abogunde/Sagba,,30,0,0.119,1,1,252.1008,30.0,30.0,1,0,0,0,0,0,14.4
2024/2025,Female,ALL,Private,JSS,JSS1,JSS1,ward,Abogunde/Sagba,South West,Osun,Ede North,Abogunde/Sagba,,118,0,0.4683,3,2,251.9752,39.3333,59.0,3,2,1,1,0,1,14.4
2024/2025,Female,ALL,Private,JSS,JSS2,,ward,Abogunde/Sagba,South West,Osun,Ede North,Abogunde/Sagba,,112,0,0.4444,3,1,252.0252,37.3333,112.0,3,1,1,1,0,1,14.4
2024/2025,Female,ALL,Private,JSS,JSS3,,ward,Abogunde/Sagba,South West,Osun,Ede North,Abogunde/Sagba,,108,0,0.4286,3,1,251.9832,36.0,108.0,1,2,1,0,0,1,14.4
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 1,Primary 1,ward,Abogunde/Sagba,South West,Osun,Ede North,Abogunde/Sagba,,337,0,1.335,9,3,252.4345,37.4444,112.3333,5,4,1,1,0,2,14.4
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 2,,ward,Abogunde/Sagba,South West,Osun,Ede North,Abogunde/Sagba,,323,0,1.2825,8,3,251.8519,40.375,107.6667,6,3,2,1,0,2,14.4
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 3,,ward,Abogunde/Sagba,South West,Osun,Ede North,Abogunde/Sagba,,314,0,1.245,8,3,252.2088,39.25,104.6667,6,4,2,1,0,2,14.4
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 4,,ward,Abogunde/Sagba,South West,Osun,Ede North,Abogunde/Sagba,,304,0,1.2075,8,3,251.7598,38.0,101.3333,7,5,2,1,0,2,14.4
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 5,,ward,Abogunde/Sagba,South West,Osun,Ede North,Abogunde/Sagba,,306,0,1.215,8,3,251.8519,38.25,102.0,6,3,1,2,0,2,14.4
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 6,,ward,Abogunde/Sagba,South West,Osun,Ede North,Abogunde/Sagba,,306,0,1.215,8,3,251.8519,38.25,102.0,7,4,2,1,0,1,14.4
2024/2025,Female,ALL,Private,SSS,SSS1,SSS1,ward,Abogunde/Sagba,South West,Osun,Ede North,Abogunde/Sagba,,98,98,0.3889,2,2,251.9928,49.0,49.0,1,1,1,0,0,0,14.4
2024/2025,Female,ALL,Private,SSS,SSS2,,ward,Abogunde/Sagba,South West,Osun,Ede North,Abogunde/Sagba,,90,90,0.3571,2,2,252.0302,45.0,45.0,1,1,1,0,0,1,14.4
2024/2025,Female,ALL,Private,SSS,SSS3,,ward,Abogunde/Sagba,South West,Osun,Ede North,Abogunde/Sagba,,84,84,0.3333,2,2,252.0252,42.0,42.0,1,1,1,0,0,1,14.4
2024/2025,Female,ALL,Private,Vocational,Tech/Voc,,ward,Abogunde/Sagba,South West,Osun,Ede North,Abogunde/Sagba,,8,0,0.0317,1,1,252.3659,8.0,8.0,1,1,1,0,0,0,14.4
2024/2025,Female,ALL,Public,Adult & Non-Formal,IQS/IQTE,,ward,Abogunde/Sagba,South West,Osun,Ede North,Abogunde/Sagba,,64,0,0.191,2,1,335.0785,32.0,64.0,1,1,0,0,0,0,14.4
2024/2025,Female,ALL,Public,JSS,JSS1,JSS1,ward,Abogunde/Sagba,South West,Osun,Ede North,Abogunde/Sagba,,252,0,0.7522,6,3,335.0173,42.0,84.0,6,4,1,1,0,1,14.4
2024/2025,Female,ALL,Public,JSS,JSS2,,ward,Abogunde/Sagba,South West,Osun,Ede North,Abogunde/Sagba,,237,0,0.7075,6,3,334.9823,39.5,79.0,3,3,1,1,0,1,14.4
2024/2025,Female,ALL,Public,JSS,JSS3,,ward,Abogunde/Sagba,South West,Osun,Ede North,Abogunde/Sagba,,230,0,0.6866,5,3,334.984,46.0,76.6667,3,3,1,1,0,1,14.4
2024/2025,Female,ALL,Public,Pre-Primary/Primary,Primary 1,Primary 1,ward,Abogunde/Sagba,South West,Osun,Ede North,Abogunde/Sagba,,715,0,2.1339,19,7,335.0672,37.6316,102.1429,11,11,5,2,1,5,14.4
2024/2025,Female,ALL,Public,Pre-Primary/Primary,Primary 2,,ward,Abogunde/Sagba,South West,Osun,Ede North,Abogunde/Sagba,,687,0,2.0499,18,7,335.1383,38.1667,98.1429,13,8,4,3,0,2,14.4
2024/2025,Female,ALL,Public,Pre-Primary/Primary,Primary 3,,ward,Abogunde/Sagba,South West,Osun,Ede North,Abogunde/Sagba,,667,0,1.99,18,7,335.1759,37.0556,95.2857,16,8,5,4,1,3,14.4
2024/2025,Female,ALL,Public,Pre-Primary/Primary,Primary 4,,ward,Abogunde/Sagba,South West,Osun,Ede North,Abogunde/Sagba,,646,0,1.9301,17,6,334.6977,38.0,107.6667,12,10,2,4,0,3,14.4
2024/2025,Female,ALL,Public,Pre-Primary/Primary,Primary 5,,ward,Abogunde/Sagba,South West,Osun,Ede North,Abogunde/Sagba,,651,0,1.9421,17,6,335.2042,38.2941,108.5,16,11,3,2,1,3,14.4
2024/2025,Female,ALL,Public,Pre-Primary/Primary,Primary 6,,ward,Abogunde/Sagba,South West,Osun,Ede North,Abogunde/Sagba,,650,0,1.9421,17,6,334.6893,38.2353,108.3333,12,9,4,3,0,3,14.4
2024/2025,Female,ALL,Public,SSS,SSS1,SSS1,ward,Abogunde/Sagba,South West,Osun,Ede North,Abogunde/Sagba,,209,209,0.6239,5,4,334.9896,41.8,52.25,3,2,2,1,0,1,14.4
2024/2025,Female,ALL,Public,SSS,SSS2,,ward,Abogunde/Sagba,South West,Osun,Ede North,Abogunde/Sagba,,191,191,0.5701,5,3,335.0289,38.2,63.6667,5,1,2,1,0,1,14.4
2024/2025,Female,ALL,Public,SSS,SSS3,,ward,Abogunde/Sagba,South West,Osun,Ede North,Abogunde/Sagba,,180,180,0.5373,4,3,335.0084,45.0,60.0,4,2,2,1,0,1,14.4
2024/2025,Female,ALL,Public,Vocational,Tech/Voc,,ward,Abogunde/Sagba,South West,Osun,Ede North,Abogunde/Sagba,,18,0,0.0537,1,1,335.1955,18.0,18.0,0,1,0,0,0,0,14.4
2024/2025,Male,ALL,Private,Adult & Non-Formal,IQS/IQTE,,ward,Abogunde/Sagba,South West,Osun,Ede North,Abogunde/Sagba,,36,0,0.1429,1,1,251.9244,36.0,36.0,1,0,0,0,0,0,14.4
2024/2025,Male,ALL,Private,JSS,JSS1,JSS1,ward,Abogunde/Sagba,South West,Osun,Ede North,Abogunde/Sagba,,107,0,0.4246,2,1,252.0019,53.5,107.0,3,2,1,1,0,1,14.4
2024/2025,Male,ALL,Private,JSS,JSS2,,ward,Abogunde/Sagba,South West,Osun,Ede North,Abogunde/Sagba,,101,0,0.4008,2,1,251.996,50.5,101.0,3,1,1,1,0,1,14.4
2024/2025,Male,ALL,Private,JSS,JSS3,,ward,Abogunde/Sagba,South West,Osun,Ede North,Abogunde/Sagba,,98,0,0.3889,2,1,251.9928,49.0,98.0,1,2,1,0,0,1,14.4
2024/2025,Male,ALL,Private,Pre-Primary/Primary,Primary 1,Primary 1,ward,Abogunde/Sagba,South West,Osun,Ede North,Abogunde/Sagba,,320,0,1.2686,8,3,252.2466,40.0,106.6667,5,4,1,1,0,2,14.4
2024/2025,Male,ALL,Private,Pre-Primary/Primary,Primary 2,,ward,Abogunde/Sagba,South West,Osun,Ede North,Abogunde/Sagba,,307,0,1.2187,8,3,251.9078,38.375,102.3333,6,3,2,1,0,2,14.4
2024/2025,Male,ALL,Private,Pre-Primary/Primary,Primary 3,,ward,Abogunde/Sagba,South West,Osun,Ede North,Abogunde/Sagba,,298,0,1.1831,8,3,251.8807,37.25,99.3333,6,4,2,1,0,2,14.4
2024/2025,Male,ALL,Private,Pre-Primary/Primary,Primary 4,,ward,Abogunde/Sagba,South West,Osun,Ede North,Abogunde/Sagba,,289,0,1.1474,8,2,251.8738,36.125,144.5,7,5,2,1,0,2,14.4
2024/2025,Male,ALL,Private,Pre-Primary/Primary,Primary 5,,ward,Abogunde/Sagba,South West,Osun,Ede North,Abogunde/Sagba,,291,0,1.1546,8,3,252.0353,36.375,97.0,6,3,1,2,0,2,14.4
2024/2025,Male,ALL,Private,Pre-Primary/Primary,Primary 6,,ward,Abogunde/Sagba,South West,Osun,Ede North,Abogunde/Sagba,,291,0,1.1546,8,2,252.0353,36.375,145.5,7,4,2,1,0,1,14.4
2024/2025,Male,ALL,Private,SSS,SSS1,SSS1,ward,Abogunde/Sagba,South West,Osun,Ede North,Abogunde/Sagba,,97,97,0.3849,2,2,252.0135,48.5,48.5,1,1,1,0,0,0,14.4
2024/2025,Male,ALL,Private,SSS,SSS2,,ward,Abogunde/Sagba,South West,Osun,Ede North,Abogunde/Sagba,,89,89,0.3532,2,2,251.9819,44.5,44.5,1,1,1,0,0,1,14.4
2024/2025,Male,ALL,Private,SSS,SSS3,,ward,Abogunde/Sagba,South West,Osun,Ede North,Abogunde/Sagba,,84,84,0.3333,2,2,252.0252,42.0,42.0,1,1,1,0,0,1,14.4
2024/2025,Male,ALL,Private,Vocational,Tech/Voc,,ward,Abogunde/Sagba,South West,Osun,Ede North,Abogunde/Sagba,,14,0,0.0556,1,1,251.7986,14.0,14.0,1,1,1,0,0,0,14.4
2024/2025,Male,ALL,Public,Adult & Non-Formal,IQS/IQTE,,ward,Abogunde/Sagba,South West,Osun,Ede North,Abogunde/Sagba,,77,0,0.2299,2,1,334.9282,38.5,77.0,1,1,0,0,0,0,14.4
2024/2025,Male,ALL,Public,JSS,JSS1,JSS1,ward,Abogunde/Sagba,South West,Osun,Ede North,Abogunde/Sagba,,228,0,0.6806,5,3,334.9985,45.6,76.0,6,4,1,1,0,1,14.4
2024/2025,Male,ALL,Public,JSS,JSS2,,ward,Abogunde/Sagba,South West,Osun,Ede North,Abogunde/Sagba,,215,0,0.6418,5,3,334.9953,43.0,71.6667,3,3,1,1,0,1,14.4
2024/2025,Male,ALL,Public,JSS,JSS3,,ward,Abogunde/Sagba,South West,Osun,Ede North,Abogunde/Sagba,,209,0,0.6239,5,3,334.9896,41.8,69.6667,3,3,1,1,0,1,14.4
2024/2025,Male,ALL,Public,Pre-Primary/Primary,Primary 1,Primary 1,ward,Abogunde/Sagba,South West,Osun,Ede North,Abogunde/Sagba,,679,0,2.0276,18,7,334.8787,37.7222,97.0,11,11,5,2,1,5,14.4
2024/2025,Male,ALL,Public,Pre-Primary/Primary,Primary 2,,ward,Abogunde/Sagba,South West,Osun,Ede North,Abogunde/Sagba,,653,0,1.9479,17,7,335.2328,38.4118,93.2857,13,8,4,3,0,2,14.4
2024/2025,Male,ALL,Public,Pre-Primary/Primary,Primary 3,,ward,Abogunde/Sagba,South West,Osun,Ede North,Abogunde/Sagba,,634,0,1.8909,17,6,335.2901,37.2941,105.6667,16,8,5,4,1,3,14.4
2024/2025,Male,ALL,Public,Pre-Primary/Primary,Primary 4,,ward,Abogunde/Sagba,South West,Osun,Ede North,Abogunde/Sagba,,614,0,1.834,16,6,334.7874,38.375,102.3333,12,10,2,4,0,3,14.4
2024/2025,Male,ALL,Public,Pre-Primary/Primary,Primary 5,,ward,Abogunde/Sagba,South West,Osun,Ede North,Abogunde/Sagba,,618,0,1.8453,17,6,334.9049,36.3529,103.0,16,11,3,2,1,3,14.4
2024/2025,Male,ALL,Public,Pre-Primary/Primary,Primary 6,,ward,Abogunde/Sagba,South West,Osun,Ede North,Abogunde/Sagba,,618,0,1.8453,17,6,334.9049,36.3529,103.0,12,9,4,3,0,3,14.4
2024/2025,Male,ALL,Public,SSS,SSS1,SSS1,ward,Abogunde/Sagba,South West,Osun,Ede North,Abogunde/Sagba,,207,207,0.6179,5,4,335.0057,41.4,51.75,3,2,2,1,0,1,14.4
2024/2025,Male,ALL,Public,SSS,SSS2,,ward,Abogunde/Sagba,South West,Osun,Ede North,Abogunde/Sagba,,190,190,0.5672,5,3,334.9788,38.0,63.3333,5,1,2,1,0,1,14.4
2024/2025,Male,ALL,Public,SSS,SSS3,,ward,Abogunde/Sagba,South West,Osun,Ede North,Abogunde/Sagba,,179,179,0.5343,4,3,335.0178,44.75,59.6667,4,2,2,1,0,1,14.4
2024/2025,Male,ALL,Public,Vocational,Tech/Voc,,ward,Abogunde/Sagba,South West,Osun,Ede North,Abogunde/Sagba,,29,0,0.0866,1,1,334.873,29.0,29.0,0,1,0,0,0,0,14.4
2024/2025,Female,Disabled,Private,Adult & Non-Formal,IQS/IQTE,,ward,Abogunde/Sagba,South West,Osun,Ede North,Abogunde/Sagba,,2,0,0.0079,1,1,253.1646,2.0,2.0,1,0,0,0,0,0,14.4
2024/2025,Female,Disabled,Private,JSS,JSS1,JSS1,ward,Abogunde/Sagba,South West,Osun,Ede North,Abogunde/Sagba,,8,0,0.0317,1,1,252.3659,8.0,8.0,3,2,1,1,0,1,14.4
2024/2025,Female,Disabled,Private,JSS,JSS2,,ward,Abogunde/Sagba,South West,Osun,Ede North,Abogunde/Sagba,,7,0,0.0278,1,1,251.7986,7.0,7.0,3,1,1,1,0,1,14.4
2024/2025,Female,Disabled,Private,JSS,JSS3,,ward,Abogunde/Sagba,South West,Osun,Ede North,Abogunde/Sagba,,7,0,0.0278,1,1,251.7986,7.0,7.0,1,2,1,0,0,1,14.4
2024/2025,Female,Disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,ward,Abogunde/Sagba,South West,Osun,Ede North,Abogunde/Sagba,,22,0,0.0862,2,2,255.2204,11.0,11.0,5,4,1,1,0,2,14.4
2024/2025,Female,Disabled,Private,Pre-Primary/Primary,Primary 2,,ward,Abogunde/Sagba,South West,Osun,Ede North,Abogunde/Sagba,,21,0,0.0828,2,2,253.6232,10.5,10.5,6,3,2,1,0,2,14.4
2024/2025,Female,Disabled,Private,Pre-Primary/Primary,Primary 3,,ward,Abogunde/Sagba,South West,Osun,Ede North,Abogunde/Sagba,,20,0,0.0804,1,1,248.7562,20.0,20.0,6,4,2,1,0,2,14.4
2024/2025,Female,Disabled,Private,Pre-Primary/Primary,Primary 4,,ward,Abogunde/Sagba,South West,Osun,Ede North,Abogunde/Sagba,,19,0,0.0779,1,1,243.9024,19.0,19.0,7,5,2,1,0,2,14.4
2024/2025,Female,Disabled,Private,Pre-Primary/Primary,Primary 5,,ward,Abogunde/Sagba,South West,Osun,Ede North,Abogunde/Sagba,,20,0,0.0784,1,1,255.102,20.0,20.0,6,3,1,2,0,2,14.4
2024/2025,Female,Disabled,Private,Pre-Primary/Primary,Primary 6,,ward,Abogunde/Sagba,South West,Osun,Ede North,Abogunde/Sagba,,20,0,0.0784,1,1,255.102,20.0,20.0,7,4,2,1,0,1,14.4
2024/2025,Female,Disabled,Private,SSS,SSS1,SSS1,ward,Abogunde/Sagba,South West,Osun,Ede North,Abogunde/Sagba,,6,6,0.0238,1,1,252.1008,6.0,6.0,1,1,1,0,0,0,14.4
2024/2025,Female,Disabled,Private,SSS,SSS2,,ward,Abogunde/Sagba,South West,Osun,Ede North,Abogunde/Sagba,,6,6,0.0238,1,1,252.1008,6.0,6.0,1,1,1,0,0,1,14.4
2024/2025,Female,Disabled,Private,SSS,SSS3,,ward,Abogunde/Sagba,South West,Osun,Ede North,Abogunde/Sagba,,5,5,0.0198,1,1,252.5253,5.0,5.0,1,1,1,0,0,1,14.4
2024/2025,Female,Disabled,Private,Vocational,Tech/Voc,,ward,Abogunde/Sagba,South West,Osun,Ede North,Abogunde/Sagba,,1,0,0.004,1,1,250.0,1.0,1.0,1,1,1,0,0,0,14.4
2024/2025,Female,Disabled,Public,Adult & Non-Formal,IQS/IQTE,,ward,Abogunde/Sagba,South West,Osun,Ede North,Abogunde/Sagba,,4,0,0.0119,1,1,336.1345,4.0,4.0,1,1,0,0,0,0,14.4
2024/2025,Female,Disabled,Public,JSS,JSS1,JSS1,ward,Abogunde/Sagba,South West,Osun,Ede North,Abogunde/Sagba,,16,0,0.0478,1,1,334.728,16.0,16.0,6,4,1,1,0,1,14.4
2024/2025,Female,Disabled,Public,JSS,JSS2,,ward,Abogunde/Sagba,South West,Osun,Ede North,Abogunde/Sagba,,15,0,0.0448,1,1,334.8214,15.0,15.0,3,3,1,1,0,1,14.4
2024/2025,Female,Disabled,Public,JSS,JSS3,,ward,Abogunde/Sagba,South West,Osun,Ede North,Abogunde/Sagba,,15,0,0.0448,1,1,334.8214,15.0,15.0,3,3,1,1,0,1,14.4
2024/2025,Female,Disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,ward,Abogunde/Sagba,South West,Osun,Ede North,Abogunde/Sagba,,47,0,0.1392,2,2,337.6437,23.5,23.5,11,11,5,2,1,5,14.4
2024/2025,Female,Disabled,Public,Pre-Primary/Primary,Primary 2,,ward,Abogunde/Sagba,South West,Osun,Ede North,Abogunde/Sagba,,45,0,0.1337,2,2,336.5744,22.5,22.5,13,8,4,3,0,2,14.4
2024/2025,Female,Disabled,Public,Pre-Primary/Primary,Primary 3,,ward,Abogunde/Sagba,South West,Osun,Ede North,Abogunde/Sagba,,44,0,0.1298,1,1,338.9831,44.0,44.0,16,8,5,4,1,3,14.4
2024/2025,Female,Disabled,Public,Pre-Primary/Primary,Primary 4,,ward,Abogunde/Sagba,South West,Osun,Ede North,Abogunde/Sagba,,42,0,0.1259,1,1,333.5981,42.0,42.0,12,10,2,4,0,3,14.4
2024/2025,Female,Disabled,Public,Pre-Primary/Primary,Primary 5,,ward,Abogunde/Sagba,South West,Osun,Ede North,Abogunde/Sagba,,42,0,0.1267,1,1,331.4917,42.0,42.0,16,11,3,2,1,3,14.4
2024/2025,Female,Disabled,Public,Pre-Primary/Primary,Primary 6,,ward,Abogunde/Sagba,South West,Osun,Ede North,Abogunde/Sagba,,42,0,0.1267,1,1,331.4917,42.0,42.0,12,9,4,3,0,3,14.4
2024/2025,Female,Disabled,Public,SSS,SSS1,SSS1,ward,Abogunde/Sagba,South West,Osun,Ede North,Abogunde/Sagba,,14,14,0.0418,1,1,334.9282,14.0,14.0,3,2,2,1,0,1,14.4
2024/2025,Female,Disabled,Public,SSS,SSS2,,ward,Abogunde/Sagba,South West,Osun,Ede North,Abogunde/Sagba,,12,12,0.0358,1,1,335.1955,12.0,12.0,5,1,2,1,0,1,14.4
