session,gender,disability,school_type,school_level,class_grade,key_entry_level,loc_level,loc_label,zone,state,lga,ward,school,student_count,is_o_level_student,school_count,classroom_count,computer_count,avg_students_per_school,learners_per_classroom,students_per_computer,usable_classroom_count,laboratory_count,computer_access_count,water_source_count,handwashing_facility_count,toilet_count,infrastructure_score
2024/2025,Female,ALL,Private,Adult & Non-Formal,IQS/IQTE,,ward,Badau/Darhela,North West,Sokoto,Bodinga,Badau/Darhela,,1106.0,0,422.0141,7,2,2.6208,158.0,553.0,4.4365,2.9057,0.8255,2.3407,2.8662,1.3029,40.78
2024/2025,Female,ALL,Private,JSS,JSS1,JSS1,ward,Badau/Darhela,North West,Sokoto,Bodinga,Badau/Darhela,,311.0,0,571.1743,8,5,0.5445,38.875,62.2,5.0703,3.3208,2.0637,2.6751,3.2756,1.489,40.78
2024/2025,Female,ALL,Private,JSS,JSS2,,ward,Badau/Darhela,North West,Sokoto,Bodinga,Badau/Darhela,,293.0,0,538.4318,8,4,0.5442,36.625,73.25,5.0703,3.3208,1.6509,2.6751,3.2756,1.489,40.78
2024/2025,Female,ALL,Private,JSS,JSS3,,ward,Badau/Darhela,North West,Sokoto,Bodinga,Badau/Darhela,,284.0,0,523.8796,7,4,0.5421,40.5714,71.0,4.4365,2.9057,1.6509,2.3407,2.8662,1.3029,40.78
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 1,Primary 1,ward,Badau/Darhela,North West,Sokoto,Bodinga,Badau/Darhela,,1138.0,0,1600.7432,26,9,0.7109,43.7692,126.4444,16.4784,10.7926,3.7146,8.694,10.6458,4.8392,40.78
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 2,,ward,Badau/Darhela,North West,Sokoto,Bodinga,Badau/Darhela,,1092.0,0,1538.8963,25,9,0.7096,43.68,121.3333,15.8447,10.3775,3.7146,8.3596,10.2363,4.653,40.78
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 3,,ward,Badau/Darhela,North West,Sokoto,Bodinga,Badau/Darhela,,1061.0,0,1491.6016,24,9,0.7113,44.2083,117.8889,15.2109,9.9624,3.7146,8.0252,9.8269,4.4669,40.78
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 4,,ward,Badau/Darhela,North West,Sokoto,Bodinga,Badau/Darhela,,1029.0,0,1447.9449,24,8,0.7107,42.875,128.625,15.2109,9.9624,3.3019,8.0252,9.8269,4.4669,40.78
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 5,,ward,Badau/Darhela,North West,Sokoto,Bodinga,Badau/Darhela,,1036.0,0,1455.2211,24,9,0.7119,43.1667,115.1111,15.2109,9.9624,3.7146,8.0252,9.8269,4.4669,40.78
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 6,,ward,Badau/Darhela,North West,Sokoto,Bodinga,Badau/Darhela,,1036.0,0,1455.2211,24,9,0.7119,43.1667,115.1111,15.2109,9.9624,3.7146,8.0252,9.8269,4.4669,40.78
2024/2025,Female,ALL,Private,SSS,SSS1,SSS1,ward,Badau/Darhela,North West,Sokoto,Bodinga,Badau/Darhela,,215.0,233,414.738,6,4,0.5184,35.8333,53.75,3.8027,2.4906,1.6509,2.0063,2.4567,1.1167,40.78
2024/2025,Female,ALL,Private,SSS,SSS2,,ward,Badau/Darhela,North West,Sokoto,Bodinga,Badau/Darhela,,197.0,214,381.9955,5,4,0.5157,39.4,49.25,3.1689,2.0755,1.6509,1.6719,2.0473,0.9306,40.78
2024/2025,Female,ALL,Private,SSS,SSS3,,ward,Badau/Darhela,North West,Sokoto,Bodinga,Badau/Darhela,,185.0,201,360.1672,5,4,0.5137,37.0,46.25,3.1689,2.0755,1.6509,1.6719,2.0473,0.9306,40.78
2024/2025,Female,ALL,Private,Vocational,Tech/Voc,,ward,Badau/Darhela,North West,Sokoto,Bodinga,Badau/Darhela,,24.0,0,54.5708,1,1,0.4398,24.0,24.0,0.6338,0.4151,0.4127,0.3344,0.4095,0.1861,40.78
2024/2025,Female,ALL,Public,Adult & Non-Formal,IQS/IQTE,,ward,Badau/Darhela,North West,Sokoto,Bodinga,Badau/Darhela,,3924.0,0,888.1046,26,8,4.4184,150.9231,490.5,16.4784,10.7926,3.3019,8.694,10.6458,4.8392,40.78
2024/2025,Female,ALL,Public,JSS,JSS1,JSS1,ward,Badau/Darhela,North West,Sokoto,Bodinga,Badau/Darhela,,1102.0,0,535.6273,29,17,2.0574,38.0,64.8235,18.3798,12.0379,7.0165,9.6972,11.8742,5.3975,40.78
2024/2025,Female,ALL,Public,JSS,JSS2,,ward,Badau/Darhela,North West,Sokoto,Bodinga,Badau/Darhela,,1039.0,0,507.982,27,16,2.0453,38.4815,64.9375,17.1122,11.2077,6.6038,9.0284,11.0552,5.0253,40.78
2024/2025,Female,ALL,Public,JSS,JSS3,,ward,Badau/Darhela,North West,Sokoto,Bodinga,Badau/Darhela,,1008.0,0,490.7037,27,15,2.0542,37.3333,67.2,17.1122,11.2077,6.1911,9.0284,11.0552,5.0253,40.78
