session,gender,disability,school_type,school_level,class_grade,key_entry_level,loc_level,loc_label,zone,state,lga,ward,school,student_count,is_o_level_student,school_count,classroom_count,computer_count,avg_students_per_school,learners_per_classroom,students_per_computer,usable_classroom_count,laboratory_count,computer_access_count,water_source_count,handwashing_facility_count,toilet_count,infrastructure_score
2024/2025,Female,ALL,Private,Adult & Non-Formal,IQS/IQTE,,ward,Baro,North Central,Niger,Agaie,Baro,,0.0,0,218.2832,3,1,0.0,0.0,0.0,1.6701,0.8316,0.4729,1.3442,1.0094,1.1146,42.89
2024/2025,Female,ALL,Private,JSS,JSS1,JSS1,ward,Baro,North Central,Niger,Agaie,Baro,,154.0,0,298.3203,3,2,0.5162,51.3333,77.0,1.6701,0.8316,0.9459,1.3442,1.0094,1.1146,42.89
2024/2025,Female,ALL,Private,JSS,JSS2,,ward,Baro,North Central,Niger,Agaie,Baro,,146.0,0,280.1301,3,2,0.5212,48.6667,73.0,1.6701,0.8316,0.9459,1.3442,1.0094,1.1146,42.89
2024/2025,Female,ALL,Private,JSS,JSS3,,ward,Baro,North Central,Niger,Agaie,Baro,,142.0,0,272.8539,3,1,0.5204,47.3333,142.0,1.6701,0.8316,0.4729,1.3442,1.0094,1.1146,42.89
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 1,Primary 1,ward,Baro,North Central,Niger,Agaie,Baro,,367.0,0,833.1141,9,3,0.4405,40.7778,122.3333,5.0102,2.4948,1.4188,4.0326,3.0283,3.3439,42.89
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 2,,ward,Baro,North Central,Niger,Agaie,Baro,,352.0,0,800.3716,9,3,0.4398,39.1111,117.3333,5.0102,2.4948,1.4188,4.0326,3.0283,3.3439,42.89
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 3,,ward,Baro,North Central,Niger,Agaie,Baro,,342.0,0,774.9052,8,3,0.4413,42.75,114.0,4.4535,2.2176,1.4188,3.5845,2.6918,2.9723,42.89
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 4,,ward,Baro,North Central,Niger,Agaie,Baro,,332.0,0,753.0769,8,3,0.4409,41.5,110.6667,4.4535,2.2176,1.4188,3.5845,2.6918,2.9723,42.89
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 5,,ward,Baro,North Central,Niger,Agaie,Baro,,334.0,0,756.7149,8,3,0.4414,41.75,111.3333,4.4535,2.2176,1.4188,3.5845,2.6918,2.9723,42.89
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 6,,ward,Baro,North Central,Niger,Agaie,Baro,,334.0,0,756.7149,8,3,0.4414,41.75,111.3333,4.4535,2.2176,1.4188,3.5845,2.6918,2.9723,42.89
2024/2025,Female,ALL,Private,SSS,SSS1,SSS1,ward,Baro,North Central,Niger,Agaie,Baro,,56.0,81,218.2832,2,1,0.2565,28.0,56.0,1.1134,0.5544,0.4729,0.8961,0.673,0.7431,42.89
2024/2025,Female,ALL,Private,SSS,SSS2,,ward,Baro,North Central,Niger,Agaie,Baro,,51.0,74,200.0929,2,1,0.2549,25.5,51.0,1.1134,0.5544,0.4729,0.8961,0.673,0.7431,42.89
2024/2025,Female,ALL,Private,SSS,SSS3,,ward,Baro,North Central,Niger,Agaie,Baro,,49.0,70,189.1787,2,1,0.259,24.5,49.0,1.1134,0.5544,0.4729,0.8961,0.673,0.7431,42.89
2024/2025,Female,ALL,Private,Vocational,Tech/Voc,,ward,Baro,North Central,Niger,Agaie,Baro,,51.0,0,29.1044,1,1,1.7523,51.0,51.0,0.5567,0.2772,0.4729,0.4481,0.3365,0.3715,42.89
2024/2025,Female,ALL,Public,Adult & Non-Formal,IQS/IQTE,,ward,Baro,North Central,Niger,Agaie,Baro,,0.0,0,459.6027,9,3,0.0,0.0,0.0,5.0102,2.4948,1.4188,4.0326,3.0283,3.3439,42.89
2024/2025,Female,ALL,Public,JSS,JSS1,JSS1,ward,Baro,North Central,Niger,Agaie,Baro,,547.0,0,279.9084,10,6,1.9542,54.7,91.1667,5.5669,2.772,2.8376,4.4807,3.3648,3.7154,42.89
2024/2025,Female,ALL,Public,JSS,JSS2,,ward,Baro,North Central,Niger,Agaie,Baro,,515.0,0,262.6301,9,5,1.9609,57.2222,103.0,5.0102,2.4948,2.3647,4.0326,3.0283,3.3439,42.89
2024/2025,Female,ALL,Public,JSS,JSS3,,ward,Baro,North Central,Niger,Agaie,Baro,,500.0,0,255.7188,9,5,1.9553,55.5556,100.0,5.0102,2.4948,2.3647,4.0326,3.0283,3.3439,42.89
2024/2025,Female,ALL,Public,Pre-Primary/Primary,Primary 1,Primary 1,ward,Baro,North Central,Niger,Agaie,Baro,,1300.0,0,798.2574,32,12,1.6285,40.625,108.3333,17.8141,8.8705,5.6752,14.3381,10.7674,11.8894,42.89
2024/2025,Female,ALL,Public,Pre-Primary/Primary,Primary 2,,ward,Baro,North Central,Niger,Agaie,Baro,,1248.0,0,767.1565,31,11,1.6268,40.2581,113.4545,17.2575,8.5933,5.2023,13.8901,10.4309,11.5178,42.89
2024/2025,Female,ALL,Public,Pre-Primary/Primary,Primary 3,,ward,Baro,North Central,Niger,Agaie,Baro,,1212.0,0,742.9669,30,11,1.6313,40.4,110.1818,16.7008,8.3161,5.2023,13.442,10.0944,11.1463,42.89
2024/2025,Female,ALL,Public,Pre-Primary/Primary,Primary 4,,ward,Baro,North Central,Niger,Agaie,Baro,,1176.0,0,722.2329,29,11,1.6283,40.5517,106.9091,16.1441,8.0389,5.2023,12.9939,9.7579,10.7747,42.89
2024/2025,Female,ALL,Public,Pre-Primary/Primary,Primary 5,,ward,Baro,North Central,Niger,Agaie,Baro,,1182.0,0,725.6886,30,11,1.6288,39.4,107.4545,16.7008,8.3161,5.2023,13.442,10.0944,11.1463,42.89
2024/2025,Female,ALL,Public,Pre-Primary/Primary,Primary 6,,ward,Baro,North Central,Niger,Agaie,Baro,,1183.0,0,725.6886,29,11,1.6302,40.7931,107.5455,16.1441,8.0389,5.2023,12.9939,9.7579,10.7747,42.89
