session,gender,disability,school_type,school_level,class_grade,key_entry_level,loc_level,loc_label,zone,state,lga,ward,school,student_count,is_o_level_student,school_count,classroom_count,computer_count,avg_students_per_school,learners_per_classroom,students_per_computer,usable_classroom_count,laboratory_count,computer_access_count,water_source_count,handwashing_facility_count,toilet_count,infrastructure_score
2024/2025,Female,ALL,Private,Adult & Non-Formal,IQS/IQTE,,ward,Asso,North West,Kaduna,Jema'A,Asso,,329,0,1.3056,10,3,251.9914,32.9,109.6667,9,2,4,4,0,7,14.4
2024/2025,Female,ALL,Private,JSS,JSS1,JSS1,ward,Asso,North West,Kaduna,Jema'A,Asso,,496,0,1.9683,12,7,251.9941,41.3333,70.8571,9,2,6,3,0,3,14.4
2024/2025,Female,ALL,Private,JSS,JSS2,,ward,Asso,North West,Kaduna,Jema'A,Asso,,468,0,1.8571,11,6,252.0058,42.5455,78.0,10,1,5,5,0,5,14.4
2024/2025,Female,ALL,Private,JSS,JSS3,,ward,Asso,North West,Kaduna,Jema'A,Asso,,454,0,1.8016,11,6,251.9982,41.2727,75.6667,9,1,6,6,0,4,14.4
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 1,Primary 1,ward,Asso,North West,Kaduna,Jema'A,Asso,,1408,0,5.5858,37,14,252.0677,38.0541,100.5714,27,5,13,10,0,10,14.4
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 2,,ward,Asso,North West,Kaduna,Jema'A,Asso,,1352,0,5.3662,36,13,251.9474,37.5556,104.0,33,4,8,14,2,18,14.4
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 3,,ward,Asso,North West,Kaduna,Jema'A,Asso,,1313,0,5.2092,34,13,252.0541,38.6176,101.0,22,3,11,18,1,16,14.4
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 4,,ward,Asso,North West,Kaduna,Jema'A,Asso,,1273,0,5.0523,33,12,251.9645,38.5758,106.0833,26,5,11,12,1,17,14.4
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 5,,ward,Asso,North West,Kaduna,Jema'A,Asso,,1281,0,5.0837,34,12,251.9818,37.6765,106.75,17,5,12,8,0,12,14.4
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 6,,ward,Asso,North West,Kaduna,Jema'A,Asso,,1281,0,5.0837,34,12,251.9818,37.6765,106.75,12,5,12,11,0,17,14.4
2024/2025,Female,ALL,Private,SSS,SSS1,SSS1,ward,Asso,North West,Kaduna,Jema'A,Asso,,329,329,1.3056,8,6,251.9914,41.125,54.8333,4,1,4,4,0,4,14.4
2024/2025,Female,ALL,Private,SSS,SSS2,,ward,Asso,North West,Kaduna,Jema'A,Asso,,302,302,1.1984,7,5,252.0027,43.1429,60.4,5,1,6,3,0,3,14.4
2024/2025,Female,ALL,Private,SSS,SSS3,,ward,Asso,North West,Kaduna,Jema'A,Asso,,283,283,1.123,7,5,252.0036,40.4286,56.6,3,1,5,3,0,2,14.4
2024/2025,Female,ALL,Private,Vocational,Tech/Voc,,ward,Asso,North West,Kaduna,Jema'A,Asso,,35,0,0.1389,1,1,251.9798,35.0,35.0,1,0,1,1,0,1,14.4
2024/2025,Female,ALL,Public,Adult & Non-Formal,IQS/IQTE,,ward,Asso,North West,Kaduna,Jema'A,Asso,,1167,0,3.4836,36,11,334.9983,32.4167,106.0909,24,4,13,26,2,12,14.4
2024/2025,Female,ALL,Public,JSS,JSS1,JSS1,ward,Asso,North West,Kaduna,Jema'A,Asso,,1758,0,5.2478,41,23,334.9975,42.878,76.4348,34,5,22,11,1,15,14.4
2024/2025,Female,ALL,Public,JSS,JSS2,,ward,Asso,North West,Kaduna,Jema'A,Asso,,1658,0,4.9493,39,22,334.9969,42.5128,75.3636,25,6,16,10,1,17,14.4
2024/2025,Female,ALL,Public,JSS,JSS3,,ward,Asso,North West,Kaduna,Jema'A,Asso,,1608,0,4.8,37,21,335.0,43.4595,76.5714,34,5,16,9,1,14,14.4
2024/2025,Female,ALL,Public,Pre-Primary/Primary,Primary 1,Primary 1,ward,Asso,North West,Kaduna,Jema'A,Asso,,4989,0,14.8935,131,48,334.9783,38.084,103.9375,120,14,36,56,3,31,14.4
2024/2025,Female,ALL,Public,Pre-Primary/Primary,Primary 2,,ward,Asso,North West,Kaduna,Jema'A,Asso,,4793,0,14.3078,126,46,334.9921,38.0397,104.1957,93,7,37,44,4,38,14.4
2024/2025,Female,ALL,Public,Pre-Primary/Primary,Primary 3,,ward,Asso,North West,Kaduna,Jema'A,Asso,,4653,0,13.8895,122,44,335.0013,38.1393,105.75,114,11,42,46,3,62,14.4
2024/2025,Female,ALL,Public,Pre-Primary/Primary,Primary 4,,ward,Asso,North West,Kaduna,Jema'A,Asso,,4513,0,13.4711,119,43,335.0135,37.9244,104.9535,70,9,27,40,4,30,14.4
2024/2025,Female,ALL,Public,Pre-Primary/Primary,Primary 5,,ward,Asso,North West,Kaduna,Jema'A,Asso,,4541,0,13.5548,120,43,335.0105,37.8417,105.6047,101,14,41,69,1,46,14.4
2024/2025,Female,ALL,Public,Pre-Primary/Primary,Primary 6,,ward,Asso,North West,Kaduna,Jema'A,Asso,,4541,0,13.5548,120,43,335.0105,37.8417,105.6047,72,15,41,28,2,28,14.4
2024/2025,Female,ALL,Public,SSS,SSS1,SSS1,ward,Asso,North West,Kaduna,Jema'A,Asso,,1165,1165,3.4776,28,21,335.0012,41.6071,55.4762,26,2,14,7,1,13,14.4
2024/2025,Female,ALL,Public,SSS,SSS2,,ward,Asso,North West,Kaduna,Jema'A,Asso,,1068,1068,3.1881,26,19,334.9958,41.0769,56.2105,15,3,20,6,1,6,14.4
2024/2025,Female,ALL,Public,SSS,SSS3,,ward,Asso,North West,Kaduna,Jema'A,Asso,,1003,1003,2.994,24,18,335.0033,41.7917,55.7222,22,3,18,13,1,10,14.4
2024/2025,Female,ALL,Public,Vocational,Tech/Voc,,ward,Asso,North West,Kaduna,Jema'A,Asso,,124,0,0.3701,4,4,335.0446,31.0,31.0,6,1,4,3,0,2,14.4
