session,gender,disability,school_type,school_level,class_grade,key_entry_level,loc_level,loc_label,zone,state,lga,ward,school,student_count,is_o_level_student,school_count,classroom_count,computer_count,avg_students_per_school,learners_per_classroom,students_per_computer,usable_classroom_count,laboratory_count,computer_access_count,water_source_count,handwashing_facility_count,toilet_count,infrastructure_score
2024/2025,Female,ALL,Private,Adult & Non-Formal,IQS/IQTE,,ward,Bwari Central,North Central,Abuja Federal Capital Territory,Bwari,Bwari Central,,0.0,0,341.9769,3,1,0.0,0.0,0.0,1.8842,1.6146,0.4189,1.405,1.3168,1.1179,48.45
2024/2025,Female,ALL,Private,JSS,JSS1,JSS1,ward,Bwari Central,North Central,Abuja Federal Capital Territory,Bwari,Bwari Central,,378.0,0,454.7566,4,2,0.8312,94.5,189.0,2.5123,2.1527,0.8378,1.8733,1.7557,1.4906,48.45
2024/2025,Female,ALL,Private,JSS,JSS2,,ward,Bwari Central,North Central,Abuja Federal Capital Territory,Bwari,Bwari Central,,356.0,0,425.6522,3,2,0.8364,118.6667,178.0,1.8842,1.6146,0.8378,1.405,1.3168,1.1179,48.45
2024/2025,Female,ALL,Private,JSS,JSS3,,ward,Bwari Central,North Central,Abuja Federal Capital Territory,Bwari,Bwari Central,,346.0,0,414.738,3,2,0.8343,115.3333,173.0,1.8842,1.6146,0.8378,1.405,1.3168,1.1179,48.45
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 1,Primary 1,ward,Bwari Central,North Central,Abuja Federal Capital Territory,Bwari,Bwari Central,,296.0,0,1269.6804,11,4,0.2331,26.9091,74.0,6.9088,5.92,1.6756,5.1517,4.8283,4.0991,48.45
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 2,,ward,Bwari Central,North Central,Abuja Federal Capital Territory,Bwari,Bwari Central,,284.0,0,1218.7476,11,4,0.233,25.8182,71.0,6.9088,5.92,1.6756,5.1517,4.8283,4.0991,48.45
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 3,,ward,Bwari Central,North Central,Abuja Federal Capital Territory,Bwari,Bwari Central,,276.0,0,1182.3671,11,4,0.2334,25.0909,69.0,6.9088,5.92,1.6756,5.1517,4.8283,4.0991,48.45
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 4,,ward,Bwari Central,North Central,Abuja Federal Capital Territory,Bwari,Bwari Central,,268.0,0,1149.6246,10,3,0.2331,26.8,89.3333,6.2807,5.3818,1.2567,4.6834,4.3893,3.7264,48.45
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 5,,ward,Bwari Central,North Central,Abuja Federal Capital Territory,Bwari,Bwari Central,,270.0,0,1153.2627,10,4,0.2341,27.0,67.5,6.2807,5.3818,1.6756,4.6834,4.3893,3.7264,48.45
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 6,,ward,Bwari Central,North Central,Abuja Federal Capital Territory,Bwari,Bwari Central,,269.0,0,1153.2627,10,3,0.2333,26.9,89.6667,6.2807,5.3818,1.2567,4.6834,4.3893,3.7264,48.45
2024/2025,Female,ALL,Private,SSS,SSS1,SSS1,ward,Bwari Central,North Central,Abuja Federal Capital Territory,Bwari,Bwari Central,,319.0,101,334.7008,2,2,0.9531,159.5,159.5,1.2561,1.0764,0.8378,0.9367,0.8779,0.7453,48.45
2024/2025,Female,ALL,Private,SSS,SSS2,,ward,Bwari Central,North Central,Abuja Federal Capital Territory,Bwari,Bwari Central,,291.0,92,301.9584,2,2,0.9637,145.5,145.5,1.2561,1.0764,0.8378,0.9367,0.8779,0.7453,48.45
2024/2025,Female,ALL,Private,SSS,SSS3,,ward,Bwari Central,North Central,Abuja Federal Capital Territory,Bwari,Bwari Central,,272.0,86,283.7681,2,2,0.9585,136.0,136.0,1.2561,1.0764,0.8378,0.9367,0.8779,0.7453,48.45
2024/2025,Female,ALL,Private,Vocational,Tech/Voc,,ward,Bwari Central,North Central,Abuja Federal Capital Territory,Bwari,Bwari Central,,33.0,0,43.6566,1,1,0.7559,33.0,33.0,0.6281,0.5382,0.4189,0.4683,0.4389,0.3726,48.45
