session,gender,disability,school_type,school_level,class_grade,key_entry_level,loc_level,loc_label,zone,state,lga,ward,school,student_count,is_o_level_student,school_count,classroom_count,computer_count,avg_students_per_school,learners_per_classroom,students_per_computer,usable_classroom_count,laboratory_count,computer_access_count,water_source_count,handwashing_facility_count,toilet_count,infrastructure_score
2024/2025,Female,ALL,Private,Adult & Non-Formal,IQS/IQTE,,ward,Abule-Egba/Aboru/Meiran/Alagbado,South West,Lagos,Alimosho,Abule-Egba/Aboru/Meiran/Alagbado,,45.0,0,247.3876,6,2,0.1819,7.5,22.5,0.7171,1.1687,2.1116,0.6523,0.7848,3.7603,37.05
2024/2025,Female,ALL,Private,JSS,JSS1,JSS1,ward,Abule-Egba/Aboru/Meiran/Alagbado,South West,Lagos,Alimosho,Abule-Egba/Aboru/Meiran/Alagbado,,1188.0,0,334.7008,18,10,3.5494,66.0,118.8,2.1512,3.5062,10.558,1.9568,2.3543,11.281,37.05
2024/2025,Female,ALL,Private,JSS,JSS2,,ward,Abule-Egba/Aboru/Meiran/Alagbado,South West,Lagos,Alimosho,Abule-Egba/Aboru/Meiran/Alagbado,,1120.0,0,312.8725,17,10,3.5797,65.8824,112.0,2.0317,3.3114,10.558,1.8481,2.2235,10.6543,37.05
2024/2025,Female,ALL,Private,JSS,JSS3,,ward,Abule-Egba/Aboru/Meiran/Alagbado,South West,Lagos,Alimosho,Abule-Egba/Aboru/Meiran/Alagbado,,1087.0,0,305.5964,17,9,3.557,63.9412,120.7778,2.0317,3.3114,9.5022,1.8481,2.2235,10.6543,37.05
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 1,Primary 1,ward,Abule-Egba/Aboru/Meiran/Alagbado,South West,Lagos,Alimosho,Abule-Egba/Aboru/Meiran/Alagbado,,542.0,0,934.9795,58,21,0.5797,9.3448,25.8095,6.9316,11.2977,22.1717,6.3054,7.586,36.3499,37.05
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 2,,ward,Abule-Egba/Aboru/Meiran/Alagbado,South West,Lagos,Alimosho,Abule-Egba/Aboru/Meiran/Alagbado,,521.0,0,898.599,56,21,0.5798,9.3036,24.8095,6.6926,10.9081,22.1717,6.0879,7.3244,35.0964,37.05
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 3,,ward,Abule-Egba/Aboru/Meiran/Alagbado,South West,Lagos,Alimosho,Abule-Egba/Aboru/Meiran/Alagbado,,506.0,0,869.4946,54,20,0.5819,9.3704,25.3,6.4536,10.5185,21.1159,5.8705,7.0628,33.843,37.05
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 4,,ward,Abule-Egba/Aboru/Meiran/Alagbado,South West,Lagos,Alimosho,Abule-Egba/Aboru/Meiran/Alagbado,,490.0,0,844.0282,53,19,0.5805,9.2453,25.7895,6.3341,10.3237,20.0601,5.7618,6.932,33.2163,37.05
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 5,,ward,Abule-Egba/Aboru/Meiran/Alagbado,South West,Lagos,Alimosho,Abule-Egba/Aboru/Meiran/Alagbado,,493.0,0,851.3043,53,19,0.5791,9.3019,25.9474,6.3341,10.3237,20.0601,5.7618,6.932,33.2163,37.05
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 6,,ward,Abule-Egba/Aboru/Meiran/Alagbado,South West,Lagos,Alimosho,Abule-Egba/Aboru/Meiran/Alagbado,,493.0,0,851.3043,53,19,0.5791,9.3019,25.9474,6.3341,10.3237,20.0601,5.7618,6.932,33.2163,37.05
2024/2025,Female,ALL,Private,SSS,SSS1,SSS1,ward,Abule-Egba/Aboru/Meiran/Alagbado,South West,Lagos,Alimosho,Abule-Egba/Aboru/Meiran/Alagbado,,1077.0,645,243.7495,16,12,4.4185,67.3125,89.75,1.9122,3.1166,12.6696,1.7394,2.0927,10.0276,37.05
2024/2025,Female,ALL,Private,SSS,SSS2,,ward,Abule-Egba/Aboru/Meiran/Alagbado,South West,Lagos,Alimosho,Abule-Egba/Aboru/Meiran/Alagbado,,986.0,591,221.9212,14,11,4.443,70.4286,89.6364,1.6732,2.727,11.6138,1.522,1.8311,8.7741,37.05
2024/2025,Female,ALL,Private,SSS,SSS3,,ward,Abule-Egba/Aboru/Meiran/Alagbado,South West,Lagos,Alimosho,Abule-Egba/Aboru/Meiran/Alagbado,,926.0,555,211.0071,14,10,4.3885,66.1429,92.6,1.6732,2.727,10.558,1.522,1.8311,8.7741,37.05
2024/2025,Female,ALL,Private,Vocational,Tech/Voc,,ward,Abule-Egba/Aboru/Meiran/Alagbado,South West,Lagos,Alimosho,Abule-Egba/Aboru/Meiran/Alagbado,,38.0,0,32.7425,3,2,1.1606,12.6667,19.0,0.3585,0.5844,2.1116,0.3261,0.3924,1.8802,37.05
2024/2025,Female,ALL,Public,Adult & Non-Formal,IQS/IQTE,,ward,Abule-Egba/Aboru/Meiran/Alagbado,South West,Lagos,Alimosho,Abule-Egba/Aboru/Meiran/Alagbado,,38.0,0,521.8046,5,2,0.0728,7.6,19.0,0.5976,0.9739,2.1116,0.5436,0.654,3.1336,37.05
2024/2025,Female,ALL,Public,JSS,JSS1,JSS1,ward,Abule-Egba/Aboru/Meiran/Alagbado,South West,Lagos,Alimosho,Abule-Egba/Aboru/Meiran/Alagbado,,1012.0,0,314.465,15,9,3.2182,67.4667,112.4444,1.7927,2.9218,9.5022,1.6307,1.9619,9.4008,37.05
2024/2025,Female,ALL,Public,JSS,JSS2,,ward,Abule-Egba/Aboru/Meiran/Alagbado,South West,Lagos,Alimosho,Abule-Egba/Aboru/Meiran/Alagbado,,954.0,0,293.7311,15,8,3.2479,63.6,119.25,1.7927,2.9218,8.4464,1.6307,1.9619,9.4008,37.05
