session,gender,disability,school_type,school_level,class_grade,key_entry_level,loc_level,loc_label,zone,state,lga,ward,school,student_count,is_o_level_student,school_count,classroom_count,computer_count,avg_students_per_school,learners_per_classroom,students_per_computer,usable_classroom_count,laboratory_count,computer_access_count,water_source_count,handwashing_facility_count,toilet_count,infrastructure_score
2024/2025,Female,ALL,Private,Adult & Non-Formal,IQS/IQTE,,ward,Agamo/Oke-Oore/Akomowa,South West,Ondo,Akure North,Agamo/Oke-Oore/Akomowa,,1.0,0,287.4062,1,1,0.0035,1.0,1.0,0,0,0,0,0,1,39.82
2024/2025,Female,ALL,Private,JSS,JSS1,JSS1,ward,Agamo/Oke-Oore/Akomowa,South West,Ondo,Akure North,Agamo/Oke-Oore/Akomowa,,135.0,0,381.9955,3,2,0.3534,45.0,67.5,1,1,1,1,1,2,39.82
2024/2025,Female,ALL,Private,JSS,JSS2,,ward,Agamo/Oke-Oore/Akomowa,South West,Ondo,Akure North,Agamo/Oke-Oore/Akomowa,,127.0,0,356.5292,3,2,0.3562,42.3333,63.5,1,1,1,1,1,2,39.82
2024/2025,Female,ALL,Private,JSS,JSS3,,ward,Agamo/Oke-Oore/Akomowa,South West,Ondo,Akure North,Agamo/Oke-Oore/Akomowa,,123.0,0,345.615,3,2,0.3559,41.0,61.5,1,1,1,1,1,2,39.82
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 1,Primary 1,ward,Agamo/Oke-Oore/Akomowa,South West,Ondo,Akure North,Agamo/Oke-Oore/Akomowa,,262.0,0,1065.9494,9,4,0.2458,29.1111,65.5,4,3,2,3,2,5,39.82
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 2,,ward,Agamo/Oke-Oore/Akomowa,South West,Ondo,Akure North,Agamo/Oke-Oore/Akomowa,,251.0,0,1022.2928,9,4,0.2455,27.8889,62.75,4,3,2,3,2,5,39.82
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 3,,ward,Agamo/Oke-Oore/Akomowa,South West,Ondo,Akure North,Agamo/Oke-Oore/Akomowa,,244.0,0,993.1884,9,3,0.2457,27.1111,81.3333,4,3,1,3,2,5,39.82
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 4,,ward,Agamo/Oke-Oore/Akomowa,South West,Ondo,Akure North,Agamo/Oke-Oore/Akomowa,,237.0,0,964.0839,9,3,0.2458,26.3333,79.0,4,3,1,3,2,5,39.82
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 5,,ward,Agamo/Oke-Oore/Akomowa,South West,Ondo,Akure North,Agamo/Oke-Oore/Akomowa,,239.0,0,967.722,9,3,0.247,26.5556,79.6667,4,3,1,3,2,5,39.82
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 6,,ward,Agamo/Oke-Oore/Akomowa,South West,Ondo,Akure North,Agamo/Oke-Oore/Akomowa,,239.0,0,967.722,9,3,0.247,26.5556,79.6667,4,3,1,3,2,5,39.82
