session,gender,disability,school_type,school_level,class_grade,key_entry_level,loc_level,loc_label,zone,state,lga,ward,school,student_count,is_o_level_student,school_count,classroom_count,computer_count,avg_students_per_school,learners_per_classroom,students_per_computer,usable_classroom_count,laboratory_count,computer_access_count,water_source_count,handwashing_facility_count,toilet_count,infrastructure_score
2024/2025,Female,ALL,Private,Adult & Non-Formal,IQS/IQTE,,ward,Ariaria Market,South East,Abia,Aba North,Ariaria Market,,0.0,0,552.984,1,1,0.0,0.0,0.0,1,0,0,1,1,0,48.02
2024/2025,Female,ALL,Private,JSS,JSS1,JSS1,ward,Ariaria Market,South East,Abia,Aba North,Ariaria Market,,5.0,0,745.8008,3,2,0.0067,1.6667,2.5,2,1,0,2,3,0,48.02
2024/2025,Female,ALL,Private,JSS,JSS2,,ward,Ariaria Market,South East,Abia,Aba North,Ariaria Market,,5.0,0,702.1442,3,2,0.0071,1.6667,2.5,2,1,0,2,3,0,48.02
2024/2025,Female,ALL,Private,JSS,JSS3,,ward,Ariaria Market,South East,Abia,Aba North,Ariaria Market,,4.0,0,676.6778,3,1,0.0059,1.3333,4.0,2,1,0,2,3,0,48.02
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 1,Primary 1,ward,Ariaria Market,South East,Abia,Aba North,Ariaria Market,,565.0,0,2084.6042,9,3,0.271,62.7778,188.3333,7,4,0,7,8,0,48.02
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 2,,ward,Ariaria Market,South East,Abia,Aba North,Ariaria Market,,543.0,0,2004.567,9,3,0.2709,60.3333,181.0,7,4,0,7,8,0,48.02
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 3,,ward,Ariaria Market,South East,Abia,Aba North,Ariaria Market,,527.0,0,1946.3582,8,3,0.2708,65.875,175.6667,6,3,0,6,7,0,48.02
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 4,,ward,Ariaria Market,South East,Abia,Aba North,Ariaria Market,,512.0,0,1888.1493,8,3,0.2712,64.0,170.6667,6,3,0,6,7,0,48.02
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 5,,ward,Ariaria Market,South East,Abia,Aba North,Ariaria Market,,513.0,0,1899.0635,8,3,0.2701,64.125,171.0,6,3,0,6,7,0,48.02
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 6,,ward,Ariaria Market,South East,Abia,Aba North,Ariaria Market,,515.0,0,1899.0635,8,3,0.2712,64.375,171.6667,6,3,0,6,7,0,48.02
2024/2025,Female,ALL,Private,SSS,SSS1,SSS1,ward,Ariaria Market,South East,Abia,Aba North,Ariaria Market,,0.0,99,542.0698,2,2,0.0,0.0,0.0,2,1,0,2,2,0,48.02
2024/2025,Female,ALL,Private,SSS,SSS2,,ward,Ariaria Market,South East,Abia,Aba North,Ariaria Market,,0.0,91,498.4132,2,2,0.0,0.0,0.0,2,1,0,2,2,0,48.02
