session,gender,disability,school_type,school_level,class_grade,key_entry_level,loc_level,loc_label,zone,state,lga,ward,school,student_count,is_o_level_student,school_count,classroom_count,computer_count,avg_students_per_school,learners_per_classroom,students_per_computer,usable_classroom_count,laboratory_count,computer_access_count,water_source_count,handwashing_facility_count,toilet_count,infrastructure_score
2024/2025,Female,ALL,Private,Adult & Non-Formal,IQS/IQTE,,ward,Bambam,North East,Gombe,Balanga,Bambam,,0.0,0,407.4619,4,1,0.0,0.0,0.0,2,2,0,2,2,1,42.18
2024/2025,Female,ALL,Private,JSS,JSS1,JSS1,ward,Bambam,North East,Gombe,Balanga,Bambam,,195.0,0,549.3459,4,2,0.355,48.75,97.5,2,2,1,2,2,1,42.18
2024/2025,Female,ALL,Private,JSS,JSS2,,ward,Bambam,North East,Gombe,Balanga,Bambam,,183.0,0,516.6035,4,2,0.3542,45.75,91.5,2,2,1,2,2,1,42.18
2024/2025,Female,ALL,Private,JSS,JSS3,,ward,Bambam,North East,Gombe,Balanga,Bambam,,178.0,0,502.0513,4,2,0.3545,44.5,89.0,2,2,1,2,2,1,42.18
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 1,Primary 1,ward,Bambam,North East,Gombe,Balanga,Bambam,,513.0,0,1535.2582,13,5,0.3341,39.4615,102.6,8,5,2,6,6,4,42.18
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 2,,ward,Bambam,North East,Gombe,Balanga,Bambam,,493.0,0,1473.4113,12,5,0.3346,41.0833,98.6,7,5,2,5,6,4,42.18
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 3,,ward,Bambam,North East,Gombe,Balanga,Bambam,,478.0,0,1433.3927,12,5,0.3335,39.8333,95.6,7,5,2,5,6,4,42.18
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 4,,ward,Bambam,North East,Gombe,Balanga,Bambam,,465.0,0,1389.7361,11,4,0.3346,42.2727,116.25,6,4,1,5,5,3,42.18
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 5,,ward,Bambam,North East,Gombe,Balanga,Bambam,,468.0,0,1397.0122,11,4,0.335,42.5455,117.0,6,4,1,5,5,3,42.18
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 6,,ward,Bambam,North East,Gombe,Balanga,Bambam,,467.0,0,1397.0122,12,4,0.3343,38.9167,116.75,7,5,1,5,6,4,42.18
2024/2025,Female,ALL,Private,SSS,SSS1,SSS1,ward,Bambam,North East,Gombe,Balanga,Bambam,,165.0,114,400.1858,3,2,0.4123,55.0,82.5,2,1,1,1,1,1,42.18
2024/2025,Female,ALL,Private,SSS,SSS2,,ward,Bambam,North East,Gombe,Balanga,Bambam,,152.0,105,367.4433,3,2,0.4137,50.6667,76.0,2,1,1,1,1,1,42.18
2024/2025,Female,ALL,Private,SSS,SSS3,,ward,Bambam,North East,Gombe,Balanga,Bambam,,142.0,98,345.615,2,2,0.4109,71.0,71.0,1,1,1,1,1,1,42.18
2024/2025,Female,ALL,Private,Vocational,Tech/Voc,,ward,Bambam,North East,Gombe,Balanga,Bambam,,44.0,0,50.9327,1,1,0.8639,44.0,44.0,1,0,0,0,0,0,42.18
2024/2025,Female,ALL,Public,Adult & Non-Formal,IQS/IQTE,,ward,Bambam,North East,Gombe,Balanga,Bambam,,0.0,0,853.548,13,4,0.0,0.0,0.0,8,5,1,6,6,4,42.18
2024/2025,Female,ALL,Public,JSS,JSS1,JSS1,ward,Bambam,North East,Gombe,Balanga,Bambam,,690.0,0,514.8933,14,8,1.3401,49.2857,86.25,8,5,3,6,6,4,42.18
2024/2025,Female,ALL,Public,JSS,JSS2,,ward,Bambam,North East,Gombe,Balanga,Bambam,,651.0,0,483.7924,13,8,1.3456,50.0769,81.375,8,5,3,6,6,4,42.18
2024/2025,Female,ALL,Public,JSS,JSS3,,ward,Bambam,North East,Gombe,Balanga,Bambam,,631.0,0,469.9697,13,7,1.3426,48.5385,90.1429,8,5,2,6,6,4,42.18
2024/2025,Female,ALL,Public,Pre-Primary/Primary,Primary 1,Primary 1,ward,Bambam,North East,Gombe,Balanga,Bambam,,1820.0,0,1472.1111,46,17,1.2363,39.5652,107.0588,27,17,6,21,21,14,42.18
2024/2025,Female,ALL,Public,Pre-Primary/Primary,Primary 2,,ward,Bambam,North East,Gombe,Balanga,Bambam,,1749.0,0,1413.3648,44,16,1.2375,39.75,109.3125,26,17,6,20,20,14,42.18
2024/2025,Female,ALL,Public,Pre-Primary/Primary,Primary 3,,ward,Bambam,North East,Gombe,Balanga,Bambam,,1697.0,0,1371.8969,43,15,1.237,39.4651,113.1333,25,16,5,20,20,13,42.18
2024/2025,Female,ALL,Public,Pre-Primary/Primary,Primary 4,,ward,Bambam,North East,Gombe,Balanga,Bambam,,1646.0,0,1330.429,41,15,1.2372,40.1463,109.7333,24,15,5,19,19,13,42.18
2024/2025,Female,ALL,Public,Pre-Primary/Primary,Primary 5,,ward,Bambam,North East,Gombe,Balanga,Bambam,,1656.0,0,1340.796,42,15,1.2351,39.4286,110.4,24,16,5,19,19,13,42.18
2024/2025,Female,ALL,Public,Pre-Primary/Primary,Primary 6,,ward,Bambam,North East,Gombe,Balanga,Bambam,,1656.0,0,1340.796,41,15,1.2351,40.3902,110.4,24,15,5,19,19,13,42.18
2024/2025,Female,ALL,Public,SSS,SSS1,SSS1,ward,Bambam,North East,Gombe,Balanga,Bambam,,586.0,404,238.4405,10,7,2.4576,58.6,83.7143,6,4,2,5,5,3,42.18
2024/2025,Female,ALL,Public,SSS,SSS2,,ward,Bambam,North East,Gombe,Balanga,Bambam,,538.0,371,217.7066,9,7,2.4712,59.7778,76.8571,5,3,2,4,4,3,42.18
2024/2025,Female,ALL,Public,SSS,SSS3,,ward,Bambam,North East,Gombe,Balanga,Bambam,,505.0,348,207.3396,8,6,2.4356,63.125,84.1667,5,3,2,4,4,2,42.18
2024/2025,Female,ALL,Public,Vocational,Tech/Voc,,ward,Bambam,North East,Gombe,Balanga,Bambam,,159.0,0,24.1896,2,1,6.5731,79.5,159.0,1,1,0,1,1,1,42.18
2024/2025,Male,ALL,Private,Adult & Non-Formal,IQS/IQTE,,ward,Bambam,North East,Gombe,Balanga,Bambam,,0.0,0,567.5362,5,2,0.0,0.0,0.0,3,2,1,2,2,2,42.18
2024/2025,Male,ALL,Private,JSS,JSS1,JSS1,ward,Bambam,North East,Gombe,Balanga,Bambam,,189.0,0,567.5362,4,2,0.333,47.25,94.5,2,2,1,2,2,1,42.18
2024/2025,Male,ALL,Private,JSS,JSS2,,ward,Bambam,North East,Gombe,Balanga,Bambam,,178.0,0,534.7937,4,2,0.3328,44.5,89.0,2,2,1,2,2,1,42.18
2024/2025,Male,ALL,Private,JSS,JSS3,,ward,Bambam,North East,Gombe,Balanga,Bambam,,173.0,0,520.2415,4,2,0.3325,43.25,86.5,2,2,1,2,2,1,42.18
2024/2025,Male,ALL,Private,Pre-Primary/Primary,Primary 1,Primary 1,ward,Bambam,North East,Gombe,Balanga,Bambam,,576.0,0,1669.8662,14,5,0.3449,41.1429,115.2,8,5,2,6,6,4,42.18
2024/2025,Male,ALL,Private,Pre-Primary/Primary,Primary 2,,ward,Bambam,North East,Gombe,Balanga,Bambam,,554.0,0,1600.7432,13,5,0.3461,42.6154,110.8,8,5,2,6,6,4,42.18
2024/2025,Male,ALL,Private,Pre-Primary/Primary,Primary 3,,ward,Bambam,North East,Gombe,Balanga,Bambam,,538.0,0,1557.0865,13,5,0.3455,41.3846,107.6,8,5,2,6,6,4,42.18
2024/2025,Male,ALL,Private,Pre-Primary/Primary,Primary 4,,ward,Bambam,North East,Gombe,Balanga,Bambam,,522.0,0,1509.7918,13,5,0.3457,40.1538,104.4,8,5,2,6,6,4,42.18
2024/2025,Male,ALL,Private,Pre-Primary/Primary,Primary 5,,ward,Bambam,North East,Gombe,Balanga,Bambam,,525.0,0,1517.0679,13,5,0.3461,40.3846,105.0,8,5,2,6,6,4,42.18
2024/2025,Male,ALL,Private,Pre-Primary/Primary,Primary 6,,ward,Bambam,North East,Gombe,Balanga,Bambam,,525.0,0,1517.0679,13,5,0.3461,40.3846,105.0,8,5,2,6,6,4,42.18
2024/2025,Male,ALL,Private,SSS,SSS1,SSS1,ward,Bambam,North East,Gombe,Balanga,Bambam,,174.0,129,454.7566,3,2,0.3826,58.0,87.0,2,1,1,1,1,1,42.18
2024/2025,Male,ALL,Private,SSS,SSS2,,ward,Bambam,North East,Gombe,Balanga,Bambam,,161.0,119,418.3761,3,2,0.3848,53.6667,80.5,2,1,1,1,1,1,42.18
2024/2025,Male,ALL,Private,SSS,SSS3,,ward,Bambam,North East,Gombe,Balanga,Bambam,,151.0,112,392.9097,3,2,0.3843,50.3333,75.5,2,1,1,1,1,1,42.18
2024/2025,Male,ALL,Private,Vocational,Tech/Voc,,ward,Bambam,North East,Gombe,Balanga,Bambam,,64.0,0,94.5894,1,1,0.6766,64.0,64.0,1,0,0,0,0,0,42.18
2024/2025,Male,ALL,Public,Adult & Non-Formal,IQS/IQTE,,ward,Bambam,North East,Gombe,Balanga,Bambam,,0.0,0,1188.747,18,5,0.0,0.0,0.0,10,7,2,8,8,6,42.18
2024/2025,Male,ALL,Public,JSS,JSS1,JSS1,ward,Bambam,North East,Gombe,Balanga,Bambam,,670.0,0,532.1716,15,8,1.259,44.6667,83.75,9,6,3,7,7,5,42.18
2024/2025,Male,ALL,Public,JSS,JSS2,,ward,Bambam,North East,Gombe,Balanga,Bambam,,631.0,0,501.0707,14,8,1.2593,45.0714,78.875,8,5,3,6,6,4,42.18
2024/2025,Male,ALL,Public,JSS,JSS3,,ward,Bambam,North East,Gombe,Balanga,Bambam,,612.0,0,487.248,13,8,1.256,47.0769,76.5,8,5,3,6,6,4,42.18
2024/2025,Male,ALL,Public,Pre-Primary/Primary,Primary 1,Primary 1,ward,Bambam,North East,Gombe,Balanga,Bambam,,2046.0,0,1599.9705,50,18,1.2788,40.92,113.6667,29,19,6,23,23,15,42.18
2024/2025,Male,ALL,Public,Pre-Primary/Primary,Primary 2,,ward,Bambam,North East,Gombe,Balanga,Bambam,,1967.0,0,1537.7686,48,17,1.2791,40.9792,115.7059,28,18,6,22,22,15,42.18
2024/2025,Male,ALL,Public,Pre-Primary/Primary,Primary 3,,ward,Bambam,North East,Gombe,Balanga,Bambam,,1909.0,0,1492.845,46,17,1.2788,41.5,112.2941,27,17,6,21,21,14,42.18
2024/2025,Male,ALL,Public,Pre-Primary/Primary,Primary 4,,ward,Bambam,North East,Gombe,Balanga,Bambam,,1851.0,0,1447.9214,45,16,1.2784,41.1333,115.6875,26,17,6,21,21,14,42.18
2024/2025,Male,ALL,Public,Pre-Primary/Primary,Primary 5,,ward,Bambam,North East,Gombe,Balanga,Bambam,,1862.0,0,1454.8328,45,17,1.2799,41.3778,109.5294,26,17,6,21,21,14,42.18
2024/2025,Male,ALL,Public,Pre-Primary/Primary,Primary 6,,ward,Bambam,North East,Gombe,Balanga,Bambam,,1862.0,0,1454.8328,45,17,1.2799,41.3778,109.5294,26,17,6,21,21,14,42.18
2024/2025,Male,ALL,Public,SSS,SSS1,SSS1,ward,Bambam,North East,Gombe,Balanga,Bambam,,620.0,459,272.9971,11,8,2.2711,56.3636,77.5,6,4,3,5,5,3,42.18
2024/2025,Male,ALL,Public,SSS,SSS2,,ward,Bambam,North East,Gombe,Balanga,Bambam,,568.0,421,248.8075,10,8,2.2829,56.8,71.0,6,4,3,5,5,3,42.18
2024/2025,Male,ALL,Public,SSS,SSS3,,ward,Bambam,North East,Gombe,Balanga,Bambam,,533.0,395,234.9849,10,7,2.2682,53.3,76.1429,6,4,2,5,5,3,42.18
2024/2025,Male,ALL,Public,Vocational,Tech/Voc,,ward,Bambam,North East,Gombe,Balanga,Bambam,,227.0,0,41.4679,3,2,5.4741,75.6667,113.5,2,1,1,1,1,1,42.18
2024/2025,Female,Disabled,Private,Adult & Non-Formal,IQS/IQTE,,ward,Bambam,North East,Gombe,Balanga,Bambam,,0.0,0,25.4664,1,1,0.0,0.0,0.0,1,0,0,0,0,0,42.18
