session,gender,disability,school_type,school_level,class_grade,key_entry_level,loc_level,loc_label,zone,state,lga,ward,school,student_count,is_o_level_student,school_count,classroom_count,computer_count,avg_students_per_school,learners_per_classroom,students_per_computer,usable_classroom_count,laboratory_count,computer_access_count,water_source_count,handwashing_facility_count,toilet_count,infrastructure_score
2024/2025,Female,ALL,Private,Adult & Non-Formal,IQS/IQTE,,ward,Bingi North,North West,Zamfara,Bungudu,Bingi North,,736.0,0,407.4619,6,2,1.8063,122.6667,368.0,3.3005,1.8668,0.8323,2.7798,2.3859,1.4381,40.57
2024/2025,Female,ALL,Private,JSS,JSS1,JSS1,ward,Bingi North,North West,Zamfara,Bungudu,Bingi North,,223.0,0,560.2601,7,4,0.398,31.8571,55.75,3.8506,2.1779,1.6647,3.2431,2.7835,1.6778,40.57
2024/2025,Female,ALL,Private,JSS,JSS2,,ward,Bingi North,North West,Zamfara,Bungudu,Bingi North,,210.0,0,527.5176,7,4,0.3981,30.0,52.5,3.8506,2.1779,1.6647,3.2431,2.7835,1.6778,40.57
2024/2025,Female,ALL,Private,JSS,JSS3,,ward,Bingi North,North West,Zamfara,Bungudu,Bingi North,,203.0,0,512.9654,6,4,0.3957,33.8333,50.75,3.3005,1.8668,1.6647,2.7798,2.3859,1.4381,40.57
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 1,Primary 1,ward,Bingi North,North West,Zamfara,Bungudu,Bingi North,,934.0,0,1564.3626,22,8,0.597,42.4545,116.75,12.1018,6.8449,3.3294,10.1926,8.7482,5.2732,40.57
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 2,,ward,Bingi North,North West,Zamfara,Bungudu,Bingi North,,897.0,0,1502.5157,22,8,0.597,40.7727,112.125,12.1018,6.8449,3.3294,10.1926,8.7482,5.2732,40.57
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 3,,ward,Bingi North,North West,Zamfara,Bungudu,Bingi North,,871.0,0,1458.8591,21,8,0.597,41.4762,108.875,11.5517,6.5338,3.3294,9.7293,8.3505,5.0335,40.57
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 4,,ward,Bingi North,North West,Zamfara,Bungudu,Bingi North,,844.0,0,1415.2025,20,7,0.5964,42.2,120.5714,11.0016,6.2226,2.9132,9.266,7.9529,4.7938,40.57
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 5,,ward,Bingi North,North West,Zamfara,Bungudu,Bingi North,,850.0,0,1422.4786,20,8,0.5975,42.5,106.25,11.0016,6.2226,3.3294,9.266,7.9529,4.7938,40.57
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 6,,ward,Bingi North,North West,Zamfara,Bungudu,Bingi North,,850.0,0,1422.4786,20,8,0.5975,42.5,106.25,11.0016,6.2226,3.3294,9.266,7.9529,4.7938,40.57
2024/2025,Female,ALL,Private,SSS,SSS1,SSS1,ward,Bingi North,North West,Zamfara,Bungudu,Bingi North,,207.0,197,407.4619,5,4,0.508,41.4,51.75,2.7504,1.5557,1.6647,2.3165,1.9882,1.1985,40.57
2024/2025,Female,ALL,Private,SSS,SSS2,,ward,Bingi North,North West,Zamfara,Bungudu,Bingi North,,190.0,181,374.7194,4,3,0.507,47.5,63.3333,2.2003,1.2445,1.2485,1.8532,1.5906,0.9588,40.57
2024/2025,Female,ALL,Private,SSS,SSS3,,ward,Bingi North,North West,Zamfara,Bungudu,Bingi North,,179.0,170,349.2531,4,3,0.5125,44.75,59.6667,2.2003,1.2445,1.2485,1.8532,1.5906,0.9588,40.57
2024/2025,Female,ALL,Private,Vocational,Tech/Voc,,ward,Bingi North,North West,Zamfara,Bungudu,Bingi North,,4.0,0,50.9327,1,1,0.0785,4.0,4.0,0.5501,0.3111,0.4162,0.4633,0.3976,0.2397,40.57
2024/2025,Female,ALL,Public,Adult & Non-Formal,IQS/IQTE,,ward,Bingi North,North West,Zamfara,Bungudu,Bingi North,,2605.0,0,857.0036,22,7,3.0397,118.4091,372.1429,12.1018,6.8449,2.9132,10.1926,8.7482,5.2732,40.57
2024/2025,Female,ALL,Public,JSS,JSS1,JSS1,ward,Bingi North,North West,Zamfara,Bungudu,Bingi North,,790.0,0,525.2603,25,14,1.504,31.6,56.4286,13.752,7.7783,5.8264,11.5825,9.9411,5.9923,40.57
2024/2025,Female,ALL,Public,JSS,JSS2,,ward,Bingi North,North West,Zamfara,Bungudu,Bingi North,,745.0,0,497.615,23,13,1.4971,32.3913,57.3077,12.6519,7.156,5.4102,10.6559,9.1458,5.5129,40.57
2024/2025,Female,ALL,Public,JSS,JSS3,,ward,Bingi North,North West,Zamfara,Bungudu,Bingi North,,723.0,0,480.3367,22,13,1.5052,32.8636,55.6154,12.1018,6.8449,5.4102,10.1926,8.7482,5.2732,40.57
2024/2025,Female,ALL,Public,Pre-Primary/Primary,Primary 1,Primary 1,ward,Bingi North,North West,Zamfara,Bungudu,Bingi North,,3313.0,0,1499.7563,79,28,2.209,41.9367,118.3214,43.4565,24.5794,11.6528,36.6005,31.4139,18.9356,40.57
2024/2025,Female,ALL,Public,Pre-Primary/Primary,Primary 2,,ward,Bingi North,North West,Zamfara,Bungudu,Bingi North,,3183.0,0,1441.0101,75,27,2.2089,42.44,117.8889,41.2561,23.3348,11.2366,34.7474,29.8233,17.9768,40.57
2024/2025,Female,ALL,Public,Pre-Primary/Primary,Primary 3,,ward,Bingi North,North West,Zamfara,Bungudu,Bingi North,,3089.0,0,1399.5422,73,27,2.2072,42.3151,114.4074,40.156,22.7126,11.2366,33.8208,29.028,17.4974,40.57
