session,gender,disability,school_type,school_level,class_grade,key_entry_level,loc_level,loc_label,zone,state,lga,ward,school,student_count,is_o_level_student,school_count,classroom_count,computer_count,avg_students_per_school,learners_per_classroom,students_per_computer,usable_classroom_count,laboratory_count,computer_access_count,water_source_count,handwashing_facility_count,toilet_count,infrastructure_score
2024/2025,Female,ALL,Private,Adult & Non-Formal,IQS/IQTE,,ward,Alim-Gora,North East,Taraba,Ardo-Kola,Alim-Gora,,225,0,0.8929,7,2,251.9879,32.1429,112.5,7,3,1,4,0,1,14.4
2024/2025,Female,ALL,Private,JSS,JSS1,JSS1,ward,Alim-Gora,North East,Taraba,Ardo-Kola,Alim-Gora,,339,0,1.3452,8,5,252.0071,42.375,67.8,7,4,3,4,0,1,14.4
2024/2025,Female,ALL,Private,JSS,JSS2,,ward,Alim-Gora,North East,Taraba,Ardo-Kola,Alim-Gora,,319,0,1.2659,7,4,251.9946,45.5714,79.75,6,3,2,3,0,0,14.4
2024/2025,Female,ALL,Private,JSS,JSS3,,ward,Alim-Gora,North East,Taraba,Ardo-Kola,Alim-Gora,,310,0,1.2302,7,4,251.9915,44.2857,77.5,6,3,2,4,0,0,14.4
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 1,Primary 1,ward,Alim-Gora,North East,Taraba,Ardo-Kola,Alim-Gora,,961,0,3.8143,25,9,251.9466,38.44,106.7778,14,12,5,17,0,2,14.4
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 2,,ward,Alim-Gora,North East,Taraba,Ardo-Kola,Alim-Gora,,924,0,3.6643,24,9,252.1628,38.5,102.6667,24,9,6,13,0,1,14.4
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 3,,ward,Alim-Gora,North East,Taraba,Ardo-Kola,Alim-Gora,,896,0,3.5572,24,8,251.8835,37.3333,112.0,19,14,4,10,0,1,14.4
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 4,,ward,Alim-Gora,North East,Taraba,Ardo-Kola,Alim-Gora,,869,0,3.45,23,8,251.8841,37.7826,108.625,13,16,4,14,0,1,14.4
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 5,,ward,Alim-Gora,North East,Taraba,Ardo-Kola,Alim-Gora,,875,0,3.4714,23,8,252.0597,38.0435,109.375,20,7,5,18,0,1,14.4
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 6,,ward,Alim-Gora,North East,Taraba,Ardo-Kola,Alim-Gora,,875,0,3.4714,23,8,252.0597,38.0435,109.375,23,8,4,12,0,2,14.4
