session,gender,disability,school_type,school_level,class_grade,key_entry_level,loc_level,loc_label,zone,state,lga,ward,school,student_count,is_o_level_student,school_count,classroom_count,computer_count,avg_students_per_school,learners_per_classroom,students_per_computer,usable_classroom_count,laboratory_count,computer_access_count,water_source_count,handwashing_facility_count,toilet_count,infrastructure_score
2024/2025,Female,ALL,Private,Adult & Non-Formal,IQS/IQTE,,ward,Adakawa,North West,Kano,Dala,Adakawa,,918,0,3.6429,29,9,251.997,31.6552,102.0,14,6,8,19,1,16,14.4
2024/2025,Female,ALL,Private,JSS,JSS1,JSS1,ward,Adakawa,North West,Kano,Dala,Adakawa,,1383,0,5.4881,32,18,251.9998,43.2188,76.8333,20,5,15,15,1,10,14.4
2024/2025,Female,ALL,Private,JSS,JSS2,,ward,Adakawa,North West,Kano,Dala,Adakawa,,1304,0,5.1746,30,17,252.0002,43.4667,76.7059,28,3,12,13,1,17,14.4
2024/2025,Female,ALL,Private,JSS,JSS3,,ward,Adakawa,North West,Kano,Dala,Adakawa,,1264,0,5.0159,29,17,251.9986,43.5862,74.3529,20,3,14,8,1,15,14.4
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 1,Primary 1,ward,Adakawa,North West,Kano,Dala,Adakawa,,3923,0,15.5672,103,37,252.0042,38.0874,106.027,48,13,32,47,3,39,14.4
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 2,,ward,Adakawa,North West,Kano,Dala,Adakawa,,3769,0,14.955,99,36,252.0227,38.0707,104.6944,91,17,33,67,6,24,14.4
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 3,,ward,Adakawa,North West,Kano,Dala,Adakawa,,3659,0,14.5177,96,34,252.0372,38.1146,107.6176,53,16,24,63,5,35,14.4
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 4,,ward,Adakawa,North West,Kano,Dala,Adakawa,,3548,0,14.0804,93,33,251.9815,38.1505,107.5152,44,11,23,68,5,49,14.4
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 5,,ward,Adakawa,North West,Kano,Dala,Adakawa,,3570,0,14.1679,94,34,251.9781,37.9787,105.0,86,16,24,30,3,39,14.4
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 6,,ward,Adakawa,North West,Kano,Dala,Adakawa,,3570,0,14.1679,93,34,251.9781,38.3871,105.0,65,12,29,68,4,43,14.4
2024/2025,Female,ALL,Private,SSS,SSS1,SSS1,ward,Adakawa,North West,Kano,Dala,Adakawa,,916,916,3.6349,22,17,252.0014,41.6364,53.8824,17,4,15,12,1,8,14.4
2024/2025,Female,ALL,Private,SSS,SSS2,,ward,Adakawa,North West,Kano,Dala,Adakawa,,840,840,3.3333,20,15,252.0025,42.0,56.0,13,2,13,15,1,12,14.4
2024/2025,Female,ALL,Private,SSS,SSS3,,ward,Adakawa,North West,Kano,Dala,Adakawa,,789,789,3.131,19,14,251.9962,41.5263,56.3571,15,3,11,6,1,7,14.4
2024/2025,Female,ALL,Private,Vocational,Tech/Voc,,ward,Adakawa,North West,Kano,Dala,Adakawa,,135,0,0.5357,5,4,252.0067,27.0,33.75,7,2,5,6,0,2,14.4
2024/2025,Female,ALL,Public,Adult & Non-Formal,IQS/IQTE,,ward,Adakawa,North West,Kano,Dala,Adakawa,,3253,0,9.7104,102,31,335.0016,31.8922,104.9355,87,21,17,42,7,59,14.4
