session,gender,disability,exam_body,institution_type,loc_level,loc_label,zone,state,lga,ward,school,ss3_total,o_level_candidates,utme_participants,admitted_students,matriculated_students,delayed_transition_students,loss_ss3_to_olevel,loss_olevel_to_utme,loss_utme_to_admitted,loss_admitted_to_matriculated,median_time_to_matriculation_years
2022/2023,Female,ALL,WAEC,University,ward,Adogi,North Central,Nasarawa,Lafia,Adogi,,17,51,37,16,14,1,0,14,21,2,1.8
2022/2023,Female,ALL,WAEC,Polytechnic,ward,Adogi,North Central,Nasarawa,Lafia,Adogi,,8,23,17,7,7,0,0,6,10,0,1.8
2022/2023,Female,ALL,WAEC,College of Education,ward,Adogi,North Central,Nasarawa,Lafia,Adogi,,6,19,14,6,5,0,0,5,8,1,1.8
2022/2023,Female,ALL,NECO,University,ward,Adogi,North Central,Nasarawa,Lafia,Adogi,,8,24,17,7,7,0,0,7,10,0,1.8
2022/2023,Female,ALL,NECO,Polytechnic,ward,Adogi,North Central,Nasarawa,Lafia,Adogi,,4,11,8,3,3,0,0,3,5,0,1.8
2022/2023,Female,ALL,NECO,College of Education,ward,Adogi,North Central,Nasarawa,Lafia,Adogi,,3,9,6,3,2,0,0,3,3,1,1.8
2022/2023,Female,ALL,NABTEB,University,ward,Adogi,North Central,Nasarawa,Lafia,Adogi,,2,7,5,2,2,0,0,2,3,0,1.8
2022/2023,Female,ALL,NABTEB,Polytechnic,ward,Adogi,North Central,Nasarawa,Lafia,Adogi,,1,3,2,1,1,0,0,1,1,0,1.8
2022/2023,Female,ALL,NABTEB,College of Education,ward,Adogi,North Central,Nasarawa,Lafia,Adogi,,1,3,2,1,1,0,0,1,1,0,1.8
2022/2023,Female,Disabled,WAEC,University,ward,Adogi,North Central,Nasarawa,Lafia,Adogi,,1,3,2,1,1,0,0,1,1,0,1.8
2022/2023,Female,Disabled,WAEC,Polytechnic,ward,Adogi,North Central,Nasarawa,Lafia,Adogi,,1,2,1,0,0,0,0,1,1,0,1.8
2022/2023,Female,Disabled,WAEC,College of Education,ward,Adogi,North Central,Nasarawa,Lafia,Adogi,,0,1,1,0,0,0,0,0,1,0,1.8
2022/2023,Female,Disabled,NECO,University,ward,Adogi,North Central,Nasarawa,Lafia,Adogi,,1,2,1,0,0,0,0,1,1,0,1.8
2022/2023,Female,Disabled,NECO,Polytechnic,ward,Adogi,North Central,Nasarawa,Lafia,Adogi,,0,1,1,0,0,0,0,0,1,0,1.8
2022/2023,Female,Disabled,NECO,College of Education,ward,Adogi,North Central,Nasarawa,Lafia,Adogi,,0,1,0,0,0,0,0,1,0,0,1.8
2022/2023,Female,Disabled,NABTEB,University,ward,Adogi,North Central,Nasarawa,Lafia,Adogi,,0,0,0,0,0,0,0,0,0,0,1.8
2022/2023,Female,Disabled,NABTEB,Polytechnic,ward,Adogi,North Central,Nasarawa,Lafia,Adogi,,0,0,0,0,0,0,0,0,0,0,1.8
2022/2023,Female,Disabled,NABTEB,College of Education,ward,Adogi,North Central,Nasarawa,Lafia,Adogi,,0,0,0,0,0,0,0,0,0,0,1.8
2022/2023,Female,ALL,WAEC,University,ward,Agyaragun Tofa,North Central,Nasarawa,Lafia,Agyaragun Tofa,,8,24,17,7,6,0,0,7,10,1,1.8
2022/2023,Female,ALL,WAEC,Polytechnic,ward,Agyaragun Tofa,North Central,Nasarawa,Lafia,Agyaragun Tofa,,4,11,8,3,3,0,0,3,5,0,1.8
2022/2023,Female,ALL,WAEC,College of Education,ward,Agyaragun Tofa,North Central,Nasarawa,Lafia,Agyaragun Tofa,,3,9,6,3,2,0,0,3,3,1,1.8
2022/2023,Female,ALL,NECO,University,ward,Agyaragun Tofa,North Central,Nasarawa,Lafia,Agyaragun Tofa,,4,11,8,3,3,0,0,3,5,0,1.8
2022/2023,Female,ALL,NECO,Polytechnic,ward,Agyaragun Tofa,North Central,Nasarawa,Lafia,Agyaragun Tofa,,2,5,4,2,1,0,0,1,2,1,1.8
2022/2023,Female,ALL,NECO,College of Education,ward,Agyaragun Tofa,North Central,Nasarawa,Lafia,Agyaragun Tofa,,1,4,3,1,1,0,0,1,2,0,1.8
2022/2023,Female,ALL,NABTEB,University,ward,Agyaragun Tofa,North Central,Nasarawa,Lafia,Agyaragun Tofa,,1,3,2,1,1,0,0,1,1,0,1.8
2022/2023,Female,ALL,NABTEB,Polytechnic,ward,Agyaragun Tofa,North Central,Nasarawa,Lafia,Agyaragun Tofa,,1,2,1,0,0,0,0,1,1,0,1.8
2022/2023,Female,ALL,NABTEB,College of Education,ward,Agyaragun Tofa,North Central,Nasarawa,Lafia,Agyaragun Tofa,,0,1,1,0,0,0,0,0,1,0,1.8
2022/2023,Female,Disabled,WAEC,University,ward,Agyaragun Tofa,North Central,Nasarawa,Lafia,Agyaragun Tofa,,1,2,1,0,0,0,0,1,1,0,1.8
2022/2023,Female,Disabled,WAEC,Polytechnic,ward,Agyaragun Tofa,North Central,Nasarawa,Lafia,Agyaragun Tofa,,0,1,1,0,0,0,0,0,1,0,1.8
2022/2023,Female,Disabled,WAEC,College of Education,ward,Agyaragun Tofa,North Central,Nasarawa,Lafia,Agyaragun Tofa,,0,1,0,0,0,0,0,1,0,0,1.8
2022/2023,Female,Disabled,NECO,University,ward,Agyaragun Tofa,North Central,Nasarawa,Lafia,Agyaragun Tofa,,0,1,1,0,0,0,0,0,1,0,1.8
2022/2023,Female,Disabled,NECO,Polytechnic,ward,Agyaragun Tofa,North Central,Nasarawa,Lafia,Agyaragun Tofa,,0,0,0,0,0,0,0,0,0,0,1.8
2022/2023,Female,Disabled,NECO,College of Education,ward,Agyaragun Tofa,North Central,Nasarawa,Lafia,Agyaragun Tofa,,0,0,0,0,0,0,0,0,0,0,1.8
2022/2023,Female,Disabled,NABTEB,University,ward,Agyaragun Tofa,North Central,Nasarawa,Lafia,Agyaragun Tofa,,0,0,0,0,0,0,0,0,0,0,1.8
2022/2023,Female,Disabled,NABTEB,Polytechnic,ward,Agyaragun Tofa,North Central,Nasarawa,Lafia,Agyaragun Tofa,,0,0,0,0,0,0,0,0,0,0,1.8
2022/2023,Female,Disabled,NABTEB,College of Education,ward,Agyaragun Tofa,North Central,Nasarawa,Lafia,Agyaragun Tofa,,0,0,0,0,0,0,0,0,0,0,1.8
2022/2023,Female,ALL,WAEC,University,ward,Akurba/Bakin Rijiya,North Central,Nasarawa,Lafia,Akurba/Bakin Rijiya,,8,24,18,8,7,0,0,6,10,1,1.8
2022/2023,Female,ALL,WAEC,Polytechnic,ward,Akurba/Bakin Rijiya,North Central,Nasarawa,Lafia,Akurba/Bakin Rijiya,,4,11,8,3,3,0,0,3,5,0,1.8
