session,gender,disability,exam_body,institution_type,loc_level,loc_label,zone,state,lga,ward,school,ss3_total,o_level_candidates,utme_participants,admitted_students,matriculated_students,delayed_transition_students,loss_ss3_to_olevel,loss_olevel_to_utme,loss_utme_to_admitted,loss_admitted_to_matriculated,median_time_to_matriculation_years
2022/2023,Female,ALL,WAEC,University,ward,Abbare Yelwa,North East,Taraba,Jalingo,Abbare Yelwa,,128,382,277,116,106,6,0,105,161,10,1.8
2022/2023,Female,ALL,WAEC,Polytechnic,ward,Abbare Yelwa,North East,Taraba,Jalingo,Abbare Yelwa,,58,174,126,53,48,3,0,48,73,5,1.8
2022/2023,Female,ALL,WAEC,College of Education,ward,Abbare Yelwa,North East,Taraba,Jalingo,Abbare Yelwa,,46,139,101,42,39,2,0,38,59,3,1.8
2022/2023,Female,ALL,NECO,University,ward,Abbare Yelwa,North East,Taraba,Jalingo,Abbare Yelwa,,60,179,129,54,50,3,0,50,75,4,1.8
2022/2023,Female,ALL,NECO,Polytechnic,ward,Abbare Yelwa,North East,Taraba,Jalingo,Abbare Yelwa,,27,81,59,25,23,1,0,22,34,2,1.8
2022/2023,Female,ALL,NECO,College of Education,ward,Abbare Yelwa,North East,Taraba,Jalingo,Abbare Yelwa,,22,65,47,20,18,1,0,18,27,2,1.8
2022/2023,Female,ALL,NABTEB,University,ward,Abbare Yelwa,North East,Taraba,Jalingo,Abbare Yelwa,,19,55,40,17,15,1,0,15,23,2,1.8
2022/2023,Female,ALL,NABTEB,Polytechnic,ward,Abbare Yelwa,North East,Taraba,Jalingo,Abbare Yelwa,,8,25,18,8,7,0,0,7,10,1,1.8
2022/2023,Female,ALL,NABTEB,College of Education,ward,Abbare Yelwa,North East,Taraba,Jalingo,Abbare Yelwa,,7,20,15,6,6,0,0,5,9,0,1.8
2022/2023,Female,Disabled,WAEC,University,ward,Abbare Yelwa,North East,Taraba,Jalingo,Abbare Yelwa,,8,25,18,8,7,0,0,7,10,1,1.8
2022/2023,Female,Disabled,WAEC,Polytechnic,ward,Abbare Yelwa,North East,Taraba,Jalingo,Abbare Yelwa,,4,11,8,3,3,0,0,3,5,0,1.8
2022/2023,Female,Disabled,WAEC,College of Education,ward,Abbare Yelwa,North East,Taraba,Jalingo,Abbare Yelwa,,3,9,7,3,3,0,0,2,4,0,1.8
2022/2023,Female,Disabled,NECO,University,ward,Abbare Yelwa,North East,Taraba,Jalingo,Abbare Yelwa,,4,12,8,4,3,0,0,4,4,1,1.8
2022/2023,Female,Disabled,NECO,Polytechnic,ward,Abbare Yelwa,North East,Taraba,Jalingo,Abbare Yelwa,,2,5,4,2,1,0,0,1,2,1,1.8
2022/2023,Female,Disabled,NECO,College of Education,ward,Abbare Yelwa,North East,Taraba,Jalingo,Abbare Yelwa,,1,4,3,1,1,0,0,1,2,0,1.8
2022/2023,Female,Disabled,NABTEB,University,ward,Abbare Yelwa,North East,Taraba,Jalingo,Abbare Yelwa,,1,4,3,1,1,0,0,1,2,0,1.8
2022/2023,Female,Disabled,NABTEB,Polytechnic,ward,Abbare Yelwa,North East,Taraba,Jalingo,Abbare Yelwa,,1,2,1,0,0,0,0,1,1,0,1.8
2022/2023,Female,Disabled,NABTEB,College of Education,ward,Abbare Yelwa,North East,Taraba,Jalingo,Abbare Yelwa,,0,1,1,0,0,0,0,0,1,0,1.8
2022/2023,Female,ALL,WAEC,University,ward,Barade,North East,Taraba,Jalingo,Barade,,275,823,595,250,229,13,0,228,345,21,1.8
2022/2023,Female,ALL,WAEC,Polytechnic,ward,Barade,North East,Taraba,Jalingo,Barade,,125,374,271,113,104,6,0,103,158,9,1.8
2022/2023,Female,ALL,WAEC,College of Education,ward,Barade,North East,Taraba,Jalingo,Barade,,100,299,217,91,83,5,0,82,126,8,1.8
2022/2023,Female,ALL,NECO,University,ward,Barade,North East,Taraba,Jalingo,Barade,,128,385,278,117,107,6,0,107,161,10,1.8
2022/2023,Female,ALL,NECO,Polytechnic,ward,Barade,North East,Taraba,Jalingo,Barade,,58,175,127,53,49,3,0,48,74,4,1.8
2022/2023,Female,ALL,NECO,College of Education,ward,Barade,North East,Taraba,Jalingo,Barade,,47,140,101,42,39,2,0,39,59,3,1.8
2022/2023,Female,ALL,NABTEB,University,ward,Barade,North East,Taraba,Jalingo,Barade,,40,119,86,36,33,2,0,33,50,3,1.8
2022/2023,Female,ALL,NABTEB,Polytechnic,ward,Barade,North East,Taraba,Jalingo,Barade,,18,54,39,16,15,1,0,15,23,1,1.8
2022/2023,Female,ALL,NABTEB,College of Education,ward,Barade,North East,Taraba,Jalingo,Barade,,14,43,31,13,12,1,0,12,18,1,1.8
2022/2023,Female,Disabled,WAEC,University,ward,Barade,North East,Taraba,Jalingo,Barade,,18,54,39,16,15,1,0,15,23,1,1.8
