session,gender,disability,exam_body,institution_type,loc_level,loc_label,zone,state,lga,ward,school,ss3_total,o_level_candidates,utme_participants,admitted_students,matriculated_students,delayed_transition_students,loss_ss3_to_olevel,loss_olevel_to_utme,loss_utme_to_admitted,loss_admitted_to_matriculated,median_time_to_matriculation_years
2022/2023,Female,ALL,WAEC,University,ward,Agbala/Obube/Ulakwo,South East,Imo,Owerri North,Agbala/Obube/Ulakwo,,909,2726,1973,826,759,42,0,753,1147,67,1.8
2022/2023,Female,ALL,WAEC,Polytechnic,ward,Agbala/Obube/Ulakwo,South East,Imo,Owerri North,Agbala/Obube/Ulakwo,,413,1239,897,376,345,19,0,342,521,31,1.8
2022/2023,Female,ALL,WAEC,College of Education,ward,Agbala/Obube/Ulakwo,South East,Imo,Owerri North,Agbala/Obube/Ulakwo,,330,991,717,300,276,15,0,274,417,24,1.8
2022/2023,Female,ALL,NECO,University,ward,Agbala/Obube/Ulakwo,South East,Imo,Owerri North,Agbala/Obube/Ulakwo,,425,1275,923,386,355,20,0,352,537,31,1.8
2022/2023,Female,ALL,NECO,Polytechnic,ward,Agbala/Obube/Ulakwo,South East,Imo,Owerri North,Agbala/Obube/Ulakwo,,193,580,419,176,161,9,0,161,243,15,1.8
2022/2023,Female,ALL,NECO,College of Education,ward,Agbala/Obube/Ulakwo,South East,Imo,Owerri North,Agbala/Obube/Ulakwo,,155,464,336,141,129,7,0,128,195,12,1.8
2022/2023,Female,ALL,NABTEB,University,ward,Agbala/Obube/Ulakwo,South East,Imo,Owerri North,Agbala/Obube/Ulakwo,,132,396,286,120,110,6,0,110,166,10,1.8
2022/2023,Female,ALL,NABTEB,Polytechnic,ward,Agbala/Obube/Ulakwo,South East,Imo,Owerri North,Agbala/Obube/Ulakwo,,60,180,130,55,50,3,0,50,75,5,1.8
2022/2023,Female,ALL,NABTEB,College of Education,ward,Agbala/Obube/Ulakwo,South East,Imo,Owerri North,Agbala/Obube/Ulakwo,,48,144,104,44,40,2,0,40,60,4,1.8
2022/2023,Female,Disabled,WAEC,University,ward,Agbala/Obube/Ulakwo,South East,Imo,Owerri North,Agbala/Obube/Ulakwo,,59,177,128,54,49,3,0,49,74,5,1.8
2022/2023,Female,Disabled,WAEC,Polytechnic,ward,Agbala/Obube/Ulakwo,South East,Imo,Owerri North,Agbala/Obube/Ulakwo,,27,81,58,24,22,1,0,23,34,2,1.8
