session,gender,disability,exam_body,institution_type,loc_level,loc_label,zone,state,lga,ward,school,ss3_total,o_level_candidates,utme_participants,admitted_students,matriculated_students,delayed_transition_students,loss_ss3_to_olevel,loss_olevel_to_utme,loss_utme_to_admitted,loss_admitted_to_matriculated,median_time_to_matriculation_years
2022/2023,Female,ALL,WAEC,University,ward,Eggan,North Central,Kogi,Lokoja,Eggan,,80,241,174,73,67,4,0,67,101,6,1.8
2022/2023,Female,ALL,WAEC,Polytechnic,ward,Eggan,North Central,Kogi,Lokoja,Eggan,,37,109,79,33,31,2,0,30,46,2,1.8
2022/2023,Female,ALL,WAEC,College of Education,ward,Eggan,North Central,Kogi,Lokoja,Eggan,,29,88,63,27,24,1,0,25,36,3,1.8
2022/2023,Female,ALL,NECO,University,ward,Eggan,North Central,Kogi,Lokoja,Eggan,,38,113,82,34,31,2,0,31,48,3,1.8
2022/2023,Female,ALL,NECO,Polytechnic,ward,Eggan,North Central,Kogi,Lokoja,Eggan,,17,51,37,16,14,1,0,14,21,2,1.8
2022/2023,Female,ALL,NECO,College of Education,ward,Eggan,North Central,Kogi,Lokoja,Eggan,,14,41,30,12,11,1,0,11,18,1,1.8
2022/2023,Female,ALL,NABTEB,University,ward,Eggan,North Central,Kogi,Lokoja,Eggan,,12,35,25,11,10,1,0,10,14,1,1.8
2022/2023,Female,ALL,NABTEB,Polytechnic,ward,Eggan,North Central,Kogi,Lokoja,Eggan,,5,16,11,5,4,0,0,5,6,1,1.8
2022/2023,Female,ALL,NABTEB,College of Education,ward,Eggan,North Central,Kogi,Lokoja,Eggan,,4,13,9,4,4,0,0,4,5,0,1.8
2022/2023,Female,Disabled,WAEC,University,ward,Eggan,North Central,Kogi,Lokoja,Eggan,,5,16,11,5,4,0,0,5,6,1,1.8
2022/2023,Female,Disabled,WAEC,Polytechnic,ward,Eggan,North Central,Kogi,Lokoja,Eggan,,2,7,5,2,2,0,0,2,3,0,1.8
2022/2023,Female,Disabled,WAEC,College of Education,ward,Eggan,North Central,Kogi,Lokoja,Eggan,,2,6,4,2,2,0,0,2,2,0,1.8
2022/2023,Female,Disabled,NECO,University,ward,Eggan,North Central,Kogi,Lokoja,Eggan,,2,7,5,2,2,0,0,2,3,0,1.8
2022/2023,Female,Disabled,NECO,Polytechnic,ward,Eggan,North Central,Kogi,Lokoja,Eggan,,1,3,2,1,1,0,0,1,1,0,1.8
2022/2023,Female,Disabled,NECO,College of Education,ward,Eggan,North Central,Kogi,Lokoja,Eggan,,1,3,2,1,1,0,0,1,1,0,1.8
2022/2023,Female,Disabled,NABTEB,University,ward,Eggan,North Central,Kogi,Lokoja,Eggan,,1,2,2,1,1,0,0,0,1,0,1.8
2022/2023,Female,Disabled,NABTEB,Polytechnic,ward,Eggan,North Central,Kogi,Lokoja,Eggan,,0,1,1,0,0,0,0,0,1,0,1.8
2022/2023,Female,Disabled,NABTEB,College of Education,ward,Eggan,North Central,Kogi,Lokoja,Eggan,,0,1,1,0,0,0,0,0,1,0,1.8
2022/2023,Female,ALL,WAEC,University,ward,Kakanda,North Central,Kogi,Lokoja,Kakanda,,36,109,79,33,31,2,0,30,46,2,1.8
2022/2023,Female,ALL,WAEC,Polytechnic,ward,Kakanda,North Central,Kogi,Lokoja,Kakanda,,17,50,36,15,14,1,0,14,21,1,1.8
2022/2023,Female,ALL,WAEC,College of Education,ward,Kakanda,North Central,Kogi,Lokoja,Kakanda,,13,40,29,12,11,1,0,11,17,1,1.8
2022/2023,Female,ALL,NECO,University,ward,Kakanda,North Central,Kogi,Lokoja,Kakanda,,17,51,37,16,14,1,0,14,21,2,1.8
2022/2023,Female,ALL,NECO,Polytechnic,ward,Kakanda,North Central,Kogi,Lokoja,Kakanda,,8,23,17,7,7,0,0,6,10,0,1.8
2022/2023,Female,ALL,NECO,College of Education,ward,Kakanda,North Central,Kogi,Lokoja,Kakanda,,6,19,13,6,5,0,0,6,7,1,1.8
