session,gender,disability,exam_body,institution_type,loc_level,loc_label,zone,state,lga,ward,school,ss3_total,o_level_candidates,utme_participants,admitted_students,matriculated_students,delayed_transition_students,loss_ss3_to_olevel,loss_olevel_to_utme,loss_utme_to_admitted,loss_admitted_to_matriculated,median_time_to_matriculation_years
2022/2023,Female,ALL,WAEC,University,ward,Badarawa,North West,Kaduna,Kaduna North,Badarawa,,691,2072,1499,628,577,32,0,573,871,51,1.8
2022/2023,Female,ALL,WAEC,Polytechnic,ward,Badarawa,North West,Kaduna,Kaduna North,Badarawa,,314,942,682,286,262,14,0,260,396,24,1.8
2022/2023,Female,ALL,WAEC,College of Education,ward,Badarawa,North West,Kaduna,Kaduna North,Badarawa,,251,754,545,228,210,12,0,209,317,18,1.8
2022/2023,Female,ALL,NECO,University,ward,Badarawa,North West,Kaduna,Kaduna North,Badarawa,,323,969,701,294,270,15,0,268,407,24,1.8
2022/2023,Female,ALL,NECO,Polytechnic,ward,Badarawa,North West,Kaduna,Kaduna North,Badarawa,,147,441,319,134,123,7,0,122,185,11,1.8
2022/2023,Female,ALL,NECO,College of Education,ward,Badarawa,North West,Kaduna,Kaduna North,Badarawa,,118,352,255,107,98,5,0,97,148,9,1.8
2022/2023,Female,ALL,NABTEB,University,ward,Badarawa,North West,Kaduna,Kaduna North,Badarawa,,100,301,218,91,84,5,0,83,127,7,1.8
2022/2023,Female,ALL,NABTEB,Polytechnic,ward,Badarawa,North West,Kaduna,Kaduna North,Badarawa,,46,137,99,41,38,2,0,38,58,3,1.8
2022/2023,Female,ALL,NABTEB,College of Education,ward,Badarawa,North West,Kaduna,Kaduna North,Badarawa,,36,109,79,33,30,2,0,30,46,3,1.8
2022/2023,Female,Disabled,WAEC,University,ward,Badarawa,North West,Kaduna,Kaduna North,Badarawa,,45,135,97,41,38,2,0,38,56,3,1.8
2022/2023,Female,Disabled,WAEC,Polytechnic,ward,Badarawa,North West,Kaduna,Kaduna North,Badarawa,,20,61,44,19,17,1,0,17,25,2,1.8
2022/2023,Female,Disabled,WAEC,College of Education,ward,Badarawa,North West,Kaduna,Kaduna North,Badarawa,,16,49,35,15,14,1,0,14,20,1,1.8
2022/2023,Female,Disabled,NECO,University,ward,Badarawa,North West,Kaduna,Kaduna North,Badarawa,,21,63,46,19,18,1,0,17,27,1,1.8
2022/2023,Female,Disabled,NECO,Polytechnic,ward,Badarawa,North West,Kaduna,Kaduna North,Badarawa,,10,29,21,9,8,0,0,8,12,1,1.8
2022/2023,Female,Disabled,NECO,College of Education,ward,Badarawa,North West,Kaduna,Kaduna North,Badarawa,,8,23,17,7,6,0,0,6,10,1,1.8
2022/2023,Female,Disabled,NABTEB,University,ward,Badarawa,North West,Kaduna,Kaduna North,Badarawa,,7,20,14,6,5,0,0,6,8,1,1.8
2022/2023,Female,Disabled,NABTEB,Polytechnic,ward,Badarawa,North West,Kaduna,Kaduna North,Badarawa,,3,9,6,3,2,0,0,3,3,1,1.8
2022/2023,Female,Disabled,NABTEB,College of Education,ward,Badarawa,North West,Kaduna,Kaduna North,Badarawa,,2,7,5,2,2,0,0,2,3,0,1.8
2022/2023,Female,ALL,WAEC,University,ward,Gabasawa,North West,Kaduna,Kaduna North,Gabasawa,,937,2811,2034,852,783,43,0,777,1182,69,1.8
2022/2023,Female,ALL,WAEC,Polytechnic,ward,Gabasawa,North West,Kaduna,Kaduna North,Gabasawa,,426,1278,925,387,356,20,0,353,538,31,1.8
2022/2023,Female,ALL,WAEC,College of Education,ward,Gabasawa,North West,Kaduna,Kaduna North,Gabasawa,,341,1022,740,310,285,16,0,282,430,25,1.8
2022/2023,Female,ALL,NECO,University,ward,Gabasawa,North West,Kaduna,Kaduna North,Gabasawa,,438,1315,952,398,366,20,0,363,554,32,1.8
2022/2023,Female,ALL,NECO,Polytechnic,ward,Gabasawa,North West,Kaduna,Kaduna North,Gabasawa,,199,598,433,181,166,9,0,165,252,15,1.8
2022/2023,Female,ALL,NECO,College of Education,ward,Gabasawa,North West,Kaduna,Kaduna North,Gabasawa,,159,478,346,145,133,7,0,132,201,12,1.8
2022/2023,Female,ALL,NABTEB,University,ward,Gabasawa,North West,Kaduna,Kaduna North,Gabasawa,,136,408,295,124,114,6,0,113,171,10,1.8
2022/2023,Female,ALL,NABTEB,Polytechnic,ward,Gabasawa,North West,Kaduna,Kaduna North,Gabasawa,,62,185,134,56,52,3,0,51,78,4,1.8
2022/2023,Female,ALL,NABTEB,College of Education,ward,Gabasawa,North West,Kaduna,Kaduna North,Gabasawa,,49,148,107,45,41,2,0,41,62,4,1.8
