session,gender,disability,exam_body,institution_type,loc_level,loc_label,zone,state,lga,ward,school,ss3_total,o_level_candidates,utme_participants,admitted_students,matriculated_students,delayed_transition_students,loss_ss3_to_olevel,loss_olevel_to_utme,loss_utme_to_admitted,loss_admitted_to_matriculated,median_time_to_matriculation_years
2022/2023,Female,ALL,WAEC,University,ward,Limawa 'A',North Central,Niger,Chanchaga,Limawa 'A',,127,379,275,115,106,6,0,104,160,9,1.8
2022/2023,Female,ALL,WAEC,Polytechnic,ward,Limawa 'A',North Central,Niger,Chanchaga,Limawa 'A',,58,172,125,52,48,3,0,47,73,4,1.8
2022/2023,Female,ALL,WAEC,College of Education,ward,Limawa 'A',North Central,Niger,Chanchaga,Limawa 'A',,46,138,100,42,38,2,0,38,58,4,1.8
2022/2023,Female,ALL,NECO,University,ward,Limawa 'A',North Central,Niger,Chanchaga,Limawa 'A',,59,177,128,54,49,3,0,49,74,5,1.8
2022/2023,Female,ALL,NECO,Polytechnic,ward,Limawa 'A',North Central,Niger,Chanchaga,Limawa 'A',,27,81,58,24,22,1,0,23,34,2,1.8
2022/2023,Female,ALL,NECO,College of Education,ward,Limawa 'A',North Central,Niger,Chanchaga,Limawa 'A',,22,64,47,20,18,1,0,17,27,2,1.8
2022/2023,Female,ALL,NABTEB,University,ward,Limawa 'A',North Central,Niger,Chanchaga,Limawa 'A',,18,55,40,17,15,1,0,15,23,2,1.8
2022/2023,Female,ALL,NABTEB,Polytechnic,ward,Limawa 'A',North Central,Niger,Chanchaga,Limawa 'A',,8,25,18,8,7,0,0,7,10,1,1.8
2022/2023,Female,ALL,NABTEB,College of Education,ward,Limawa 'A',North Central,Niger,Chanchaga,Limawa 'A',,7,20,14,6,6,0,0,6,8,0,1.8
2022/2023,Female,Disabled,WAEC,University,ward,Limawa 'A',North Central,Niger,Chanchaga,Limawa 'A',,8,25,18,7,7,0,0,7,11,0,1.8
2022/2023,Female,Disabled,WAEC,Polytechnic,ward,Limawa 'A',North Central,Niger,Chanchaga,Limawa 'A',,4,11,8,3,3,0,0,3,5,0,1.8
2022/2023,Female,Disabled,WAEC,College of Education,ward,Limawa 'A',North Central,Niger,Chanchaga,Limawa 'A',,3,9,6,3,2,0,0,3,3,1,1.8
