session,gender,disability,exam_body,institution_type,loc_level,loc_label,zone,state,lga,ward,school,ss3_total,o_level_candidates,utme_participants,admitted_students,matriculated_students,delayed_transition_students,loss_ss3_to_olevel,loss_olevel_to_utme,loss_utme_to_admitted,loss_admitted_to_matriculated,median_time_to_matriculation_years
2022/2023,Female,ALL,WAEC,University,ward,Agu,South South,Delta,Oshimili South,Agu,,97,291,211,88,81,4,0,80,123,7,1.8
2022/2023,Female,ALL,WAEC,Polytechnic,ward,Agu,South South,Delta,Oshimili South,Agu,,44,132,96,40,37,2,0,36,56,3,1.8
2022/2023,Female,ALL,WAEC,College of Education,ward,Agu,South South,Delta,Oshimili South,Agu,,35,106,77,32,30,2,0,29,45,2,1.8
2022/2023,Female,ALL,NECO,University,ward,Agu,South South,Delta,Oshimili South,Agu,,45,136,99,41,38,2,0,37,58,3,1.8
2022/2023,Female,ALL,NECO,Polytechnic,ward,Agu,South South,Delta,Oshimili South,Agu,,21,62,45,19,17,1,0,17,26,2,1.8
2022/2023,Female,ALL,NECO,College of Education,ward,Agu,South South,Delta,Oshimili South,Agu,,17,50,36,15,14,1,0,14,21,1,1.8
2022/2023,Female,ALL,NABTEB,University,ward,Agu,South South,Delta,Oshimili South,Agu,,14,42,31,13,12,1,0,11,18,1,1.8
2022/2023,Female,ALL,NABTEB,Polytechnic,ward,Agu,South South,Delta,Oshimili South,Agu,,6,19,14,6,5,0,0,5,8,1,1.8
2022/2023,Female,ALL,NABTEB,College of Education,ward,Agu,South South,Delta,Oshimili South,Agu,,5,15,11,5,4,0,0,4,6,1,1.8
2022/2023,Female,Disabled,WAEC,University,ward,Agu,South South,Delta,Oshimili South,Agu,,6,19,14,6,5,0,0,5,8,1,1.8
2022/2023,Female,Disabled,WAEC,Polytechnic,ward,Agu,South South,Delta,Oshimili South,Agu,,3,9,6,3,2,0,0,3,3,1,1.8
2022/2023,Female,Disabled,WAEC,College of Education,ward,Agu,South South,Delta,Oshimili South,Agu,,2,7,5,2,2,0,0,2,3,0,1.8
2022/2023,Female,Disabled,NECO,University,ward,Agu,South South,Delta,Oshimili South,Agu,,3,9,6,3,2,0,0,3,3,1,1.8
2022/2023,Female,Disabled,NECO,Polytechnic,ward,Agu,South South,Delta,Oshimili South,Agu,,1,4,3,1,1,0,0,1,2,0,1.8
2022/2023,Female,Disabled,NECO,College of Education,ward,Agu,South South,Delta,Oshimili South,Agu,,1,3,2,1,1,0,0,1,1,0,1.8
2022/2023,Female,Disabled,NABTEB,University,ward,Agu,South South,Delta,Oshimili South,Agu,,1,3,2,1,1,0,0,1,1,0,1.8
2022/2023,Female,Disabled,NABTEB,Polytechnic,ward,Agu,South South,Delta,Oshimili South,Agu,,0,1,1,0,0,0,0,0,1,0,1.8
2022/2023,Female,Disabled,NABTEB,College of Education,ward,Agu,South South,Delta,Oshimili South,Agu,,0,1,1,0,0,0,0,0,1,0,1.8
2022/2023,Female,ALL,WAEC,University,ward,Anala-Amakom,South South,Delta,Oshimili South,Anala-Amakom,,106,317,229,96,88,5,0,88,133,8,1.8
2022/2023,Female,ALL,WAEC,Polytechnic,ward,Anala-Amakom,South South,Delta,Oshimili South,Anala-Amakom,,48,144,104,44,40,2,0,40,60,4,1.8
2022/2023,Female,ALL,WAEC,College of Education,ward,Anala-Amakom,South South,Delta,Oshimili South,Anala-Amakom,,38,115,83,35,32,2,0,32,48,3,1.8
2022/2023,Female,ALL,NECO,University,ward,Anala-Amakom,South South,Delta,Oshimili South,Anala-Amakom,,49,148,107,45,41,2,0,41,62,4,1.8
2022/2023,Female,ALL,NECO,Polytechnic,ward,Anala-Amakom,South South,Delta,Oshimili South,Anala-Amakom,,22,67,49,20,19,1,0,18,29,1,1.8
2022/2023,Female,ALL,NECO,College of Education,ward,Anala-Amakom,South South,Delta,Oshimili South,Anala-Amakom,,18,54,39,16,15,1,0,15,23,1,1.8
