session,gender,disability,school_type,school_level,class_grade,qualification_group,qualification_status,loc_level,loc_label,zone,state,lga,ward,school,student_count,teacher_count,pupil_teacher_ratio
2024/2025,Female,ALL,Public,Pre-Primary/Primary,,Qualified,Qualified,ward,Adogi,North Central,Nasarawa,Lafia,Adogi,,840,13,64.6
2024/2025,Female,Disabled,Public,Pre-Primary/Primary,,Qualified,Qualified,ward,Adogi,North Central,Nasarawa,Lafia,Adogi,,77,1,77.0
2024/2025,Female,ALL,Public,Pre-Primary/Primary,,Unqualified,Unqualified,ward,Adogi,North Central,Nasarawa,Lafia,Adogi,,313,5,62.6
2024/2025,Female,Disabled,Public,Pre-Primary/Primary,,Unqualified,Unqualified,ward,Adogi,North Central,Nasarawa,Lafia,Adogi,,0,0,0
2024/2025,Female,ALL,Public,JSS,,Qualified,Qualified,ward,Adogi,North Central,Nasarawa,Lafia,Adogi,,334,5,66.8
2024/2025,Female,Disabled,Public,JSS,,Qualified,Qualified,ward,Adogi,North Central,Nasarawa,Lafia,Adogi,,0,0,0
2024/2025,Female,ALL,Public,JSS,,Unqualified,Unqualified,ward,Adogi,North Central,Nasarawa,Lafia,Adogi,,149,3,49.7
2024/2025,Female,Disabled,Public,JSS,,Unqualified,Unqualified,ward,Adogi,North Central,Nasarawa,Lafia,Adogi,,14,1,14.0
2024/2025,Female,ALL,Public,SSS,,Qualified,Qualified,ward,Adogi,North Central,Nasarawa,Lafia,Adogi,,301,5,60.2
2024/2025,Female,Disabled,Public,SSS,,Qualified,Qualified,ward,Adogi,North Central,Nasarawa,Lafia,Adogi,,0,0,0
2024/2025,Female,ALL,Public,SSS,,Unqualified,Unqualified,ward,Adogi,North Central,Nasarawa,Lafia,Adogi,,130,2,65.0
2024/2025,Female,Disabled,Public,SSS,,Unqualified,Unqualified,ward,Adogi,North Central,Nasarawa,Lafia,Adogi,,9,1,9.0
2024/2025,Female,ALL,Public,Adult & Non-Formal Education,,Qualified,Qualified,ward,Adogi,North Central,Nasarawa,Lafia,Adogi,,50,1,50.0
2024/2025,Female,Disabled,Public,Adult & Non-Formal Education,,Qualified,Qualified,ward,Adogi,North Central,Nasarawa,Lafia,Adogi,,5,1,5.0
2024/2025,Female,ALL,Public,Adult & Non-Formal Education,,Unqualified,Unqualified,ward,Adogi,North Central,Nasarawa,Lafia,Adogi,,0,0,0
2024/2025,Female,Disabled,Public,Adult & Non-Formal Education,,Unqualified,Unqualified,ward,Adogi,North Central,Nasarawa,Lafia,Adogi,,0,0,0
2024/2025,Female,ALL,Public,Vocational,,Qualified,Qualified,ward,Adogi,North Central,Nasarawa,Lafia,Adogi,,47,1,47.0
2024/2025,Female,Disabled,Public,Vocational,,Qualified,Qualified,ward,Adogi,North Central,Nasarawa,Lafia,Adogi,,4,1,4.0
2024/2025,Female,ALL,Public,Vocational,,Unqualified,Unqualified,ward,Adogi,North Central,Nasarawa,Lafia,Adogi,,0,0,0
2024/2025,Female,Disabled,Public,Vocational,,Unqualified,Unqualified,ward,Adogi,North Central,Nasarawa,Lafia,Adogi,,0,0,0
2024/2025,Female,ALL,Public,Pre-Primary/Primary,,Qualified,Qualified,ward,Agyaragun Tofa,North Central,Nasarawa,Lafia,Agyaragun Tofa,,1049,16,65.6
2024/2025,Female,Disabled,Public,Pre-Primary/Primary,,Qualified,Qualified,ward,Agyaragun Tofa,North Central,Nasarawa,Lafia,Agyaragun Tofa,,74,1,74.0
2024/2025,Female,ALL,Public,Pre-Primary/Primary,,Unqualified,Unqualified,ward,Agyaragun Tofa,North Central,Nasarawa,Lafia,Agyaragun Tofa,,312,5,62.4
2024/2025,Female,Disabled,Public,Pre-Primary/Primary,,Unqualified,Unqualified,ward,Agyaragun Tofa,North Central,Nasarawa,Lafia,Agyaragun Tofa,,0,0,0
2024/2025,Female,ALL,Public,JSS,,Qualified,Qualified,ward,Agyaragun Tofa,North Central,Nasarawa,Lafia,Agyaragun Tofa,,333,5,66.6
2024/2025,Female,Disabled,Public,JSS,,Qualified,Qualified,ward,Agyaragun Tofa,North Central,Nasarawa,Lafia,Agyaragun Tofa,,0,0,0
2024/2025,Female,ALL,Public,JSS,,Unqualified,Unqualified,ward,Agyaragun Tofa,North Central,Nasarawa,Lafia,Agyaragun Tofa,,78,1,78.0
2024/2025,Female,Disabled,Public,JSS,,Unqualified,Unqualified,ward,Agyaragun Tofa,North Central,Nasarawa,Lafia,Agyaragun Tofa,,14,1,14.0
2024/2025,Female,ALL,Public,SSS,,Qualified,Qualified,ward,Agyaragun Tofa,North Central,Nasarawa,Lafia,Agyaragun Tofa,,461,8,57.6
2024/2025,Female,Disabled,Public,SSS,,Qualified,Qualified,ward,Agyaragun Tofa,North Central,Nasarawa,Lafia,Agyaragun Tofa,,0,0,0
2024/2025,Female,ALL,Public,SSS,,Unqualified,Unqualified,ward,Agyaragun Tofa,North Central,Nasarawa,Lafia,Agyaragun Tofa,,133,2,66.5
2024/2025,Female,Disabled,Public,SSS,,Unqualified,Unqualified,ward,Agyaragun Tofa,North Central,Nasarawa,Lafia,Agyaragun Tofa,,9,1,9.0
2024/2025,Female,ALL,Public,Adult & Non-Formal Education,,Qualified,Qualified,ward,Agyaragun Tofa,North Central,Nasarawa,Lafia,Agyaragun Tofa,,52,1,52.0
2024/2025,Female,Disabled,Public,Adult & Non-Formal Education,,Qualified,Qualified,ward,Agyaragun Tofa,North Central,Nasarawa,Lafia,Agyaragun Tofa,,4,0,0
2024/2025,Female,ALL,Public,Adult & Non-Formal Education,,Unqualified,Unqualified,ward,Agyaragun Tofa,North Central,Nasarawa,Lafia,Agyaragun Tofa,,0,0,0
2024/2025,Female,Disabled,Public,Adult & Non-Formal Education,,Unqualified,Unqualified,ward,Agyaragun Tofa,North Central,Nasarawa,Lafia,Agyaragun Tofa,,0,0,0
2024/2025,Female,ALL,Public,Vocational,,Qualified,Qualified,ward,Agyaragun Tofa,North Central,Nasarawa,Lafia,Agyaragun Tofa,,47,1,47.0
2024/2025,Female,Disabled,Public,Vocational,,Qualified,Qualified,ward,Agyaragun Tofa,North Central,Nasarawa,Lafia,Agyaragun Tofa,,4,0,0
2024/2025,Female,ALL,Public,Vocational,,Unqualified,Unqualified,ward,Agyaragun Tofa,North Central,Nasarawa,Lafia,Agyaragun Tofa,,0,0,0
2024/2025,Female,Disabled,Public,Vocational,,Unqualified,Unqualified,ward,Agyaragun Tofa,North Central,Nasarawa,Lafia,Agyaragun Tofa,,0,0,0
