session,gender,disability,school_type,school_level,class_grade,qualification_group,qualification_status,loc_level,loc_label,zone,state,lga,ward,school,student_count,teacher_count,pupil_teacher_ratio
2022/2023,Female,ALL,Private,Adult & Non-Formal Education,,,Unqualified,ward,Dagona,North East,Yobe,Bade,Dagona,,23,0,18.0
2022/2023,Female,ALL,Private,Adult & Non-Formal Education,,,Unqualified,ward,Gwio-Kura,North East,Yobe,Bade,Gwio-Kura,,23,0,18.0
2022/2023,Female,ALL,Private,Adult & Non-Formal Education,,,Unqualified,ward,Katuzu,North East,Yobe,Bade,Katuzu,,23,0,18.0
2022/2023,Female,ALL,Private,Adult & Non-Formal Education,,,Unqualified,ward,Bindigari/Fawari,North East,Yobe,Damaturu,Bindigari/Fawari,,68,1,27.0
2022/2023,Female,ALL,Private,Adult & Non-Formal Education,,,Unqualified,ward,Damakasu,North East,Yobe,Damaturu,Damakasu,,34,0,27.0
2022/2023,Female,ALL,Private,Adult & Non-Formal Education,,,Unqualified,ward,Balle/Gallaba/Meleri,North East,Yobe,Geidam,Balle/Gallaba/Meleri,,56,1,15.0
2022/2023,Female,ALL,Private,Adult & Non-Formal Education,,,Unqualified,ward,Bulabulin,North East,Yobe,Nguru,Bulabulin,,34,1,13.5
2022/2023,Female,ALL,Private,Adult & Non-Formal Education,,,Unqualified,ward,Bulanguwa,North East,Yobe,Nguru,Bulanguwa,,23,0,18.0
2022/2023,Female,ALL,Private,Adult & Non-Formal Education,,,Unqualified,ward,Bare-Bare/Bauya/Lalai Dumbulwa,North East,Yobe,Potiskum,Bare-Bare/Bauya/Lalai Dumbulwa,,79,1,21.0
2022/2023,Female,ALL,Private,Adult & Non-Formal Education,,,Unqualified,ward,Bolewa 'A',North East,Yobe,Potiskum,Bolewa 'A',,23,0,18.0
2022/2023,Female,ALL,Private,Adult & Non-Formal Education,,,Unqualified,ward,Bolewa 'B',North East,Yobe,Potiskum,Bolewa 'B',,23,0,18.0
2022/2023,Female,ALL,Private,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,ward,Dagona,North East,Yobe,Bade,Dagona,,45,1,18.0
2022/2023,Female,ALL,Private,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,ward,Gwio-Kura,North East,Yobe,Bade,Gwio-Kura,,45,1,18.0
2022/2023,Female,ALL,Private,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,ward,Katuzu,North East,Yobe,Bade,Katuzu,,23,0,18.0
2022/2023,Female,ALL,Private,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,ward,Bindigari/Fawari,North East,Yobe,Damaturu,Bindigari/Fawari,,34,1,13.5
2022/2023,Female,ALL,Private,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,ward,Damakasu,North East,Yobe,Damaturu,Damakasu,,23,0,18.0
2022/2023,Female,ALL,Private,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,ward,Asheikri,North East,Yobe,Geidam,Asheikri,,34,0,27.0
2022/2023,Female,ALL,Private,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,ward,Balle/Gallaba/Meleri,North East,Yobe,Geidam,Balle/Gallaba/Meleri,,11,0,9.0
2022/2023,Female,ALL,Private,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,ward,Damakarwa/Kusur,North East,Yobe,Geidam,Damakarwa/Kusur,,90,1,18.0
2022/2023,Female,ALL,Private,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,ward,Bulabulin,North East,Yobe,Nguru,Bulabulin,,79,1,21.0
2022/2023,Female,ALL,Private,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,ward,Bulanguwa,North East,Yobe,Nguru,Bulanguwa,,56,1,22.5
2022/2023,Female,ALL,Private,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,ward,Bolewa 'A',North East,Yobe,Potiskum,Bolewa 'A',,23,0,18.0
2022/2023,Female,ALL,Private,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,ward,Bolewa 'B',North East,Yobe,Potiskum,Bolewa 'B',,56,1,15.0
2022/2023,Female,ALL,Private,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,ward,Dagona,North East,Yobe,Bade,Dagona,,23,0,18.0
2022/2023,Female,ALL,Private,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,ward,Gwio-Kura,North East,Yobe,Bade,Gwio-Kura,,34,0,27.0
2022/2023,Female,ALL,Private,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,ward,Katuzu,North East,Yobe,Bade,Katuzu,,68,1,18.0
2022/2023,Female,ALL,Private,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,ward,Bindigari/Fawari,North East,Yobe,Damaturu,Bindigari/Fawari,,23,0,18.0
2022/2023,Female,ALL,Private,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,ward,Damakasu,North East,Yobe,Damaturu,Damakasu,,23,0,18.0
2022/2023,Female,ALL,Private,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,ward,Asheikri,North East,Yobe,Geidam,Asheikri,,45,1,18.0
2022/2023,Female,ALL,Private,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,ward,Balle/Gallaba/Meleri,North East,Yobe,Geidam,Balle/Gallaba/Meleri,,23,0,18.0
