session,gender,disability,school_type,school_level,class_grade,qualification_group,qualification_status,loc_level,loc_label,zone,state,lga,ward,school,student_count,teacher_count,pupil_teacher_ratio
2024/2025,Female,ALL,Public,Pre-Primary/Primary,,Qualified,Qualified,ward,Auyakayi,North West,Jigawa,Auyo,Auyakayi,,297,7,42.4286
2024/2025,Female,Disabled,Public,Pre-Primary/Primary,,Qualified,Qualified,ward,Auyakayi,North West,Jigawa,Auyo,Auyakayi,,33,1,33.0
2024/2025,Female,ALL,Public,Pre-Primary/Primary,,Unqualified,Unqualified,ward,Auyakayi,North West,Jigawa,Auyo,Auyakayi,,99,2,49.5
2024/2025,Female,Disabled,Public,Pre-Primary/Primary,,Unqualified,Unqualified,ward,Auyakayi,North West,Jigawa,Auyo,Auyakayi,,0,0,0.0
2024/2025,Female,ALL,Public,JSS,,Qualified,Qualified,ward,Auyakayi,North West,Jigawa,Auyo,Auyakayi,,99,3,33.0
2024/2025,Female,Disabled,Public,JSS,,Qualified,Qualified,ward,Auyakayi,North West,Jigawa,Auyo,Auyakayi,,0,0,0.0
2024/2025,Female,ALL,Public,JSS,,Unqualified,Unqualified,ward,Auyakayi,North West,Jigawa,Auyo,Auyakayi,,33,1,33.0
2024/2025,Female,Disabled,Public,JSS,,Unqualified,Unqualified,ward,Auyakayi,North West,Jigawa,Auyo,Auyakayi,,0,0,0.0
2024/2025,Female,ALL,Public,SSS,,Qualified,Qualified,ward,Auyakayi,North West,Jigawa,Auyo,Auyakayi,,99,2,49.5
2024/2025,Female,Disabled,Public,SSS,,Qualified,Qualified,ward,Auyakayi,North West,Jigawa,Auyo,Auyakayi,,0,0,0.0
2024/2025,Female,ALL,Public,SSS,,Unqualified,Unqualified,ward,Auyakayi,North West,Jigawa,Auyo,Auyakayi,,33,1,33.0
2024/2025,Female,Disabled,Public,SSS,,Unqualified,Unqualified,ward,Auyakayi,North West,Jigawa,Auyo,Auyakayi,,0,0,0.0
2024/2025,Female,ALL,Public,Adult & Non-Formal Education,,Qualified,Qualified,ward,Auyakayi,North West,Jigawa,Auyo,Auyakayi,,33,1,33.0
2024/2025,Female,Disabled,Public,Adult & Non-Formal Education,,Qualified,Qualified,ward,Auyakayi,North West,Jigawa,Auyo,Auyakayi,,0,0,0.0
2024/2025,Female,ALL,Public,Adult & Non-Formal Education,,Unqualified,Unqualified,ward,Auyakayi,North West,Jigawa,Auyo,Auyakayi,,0,0,0.0
2024/2025,Female,Disabled,Public,Adult & Non-Formal Education,,Unqualified,Unqualified,ward,Auyakayi,North West,Jigawa,Auyo,Auyakayi,,0,0,0.0
2024/2025,Female,ALL,Public,Vocational,,Qualified,Qualified,ward,Auyakayi,North West,Jigawa,Auyo,Auyakayi,,0,0,0.0
