session,gender,disability_scope,exam_body,gap_band,institution_type,loc_level,loc_label,zone,state,lga,ward,school,ss3_total,o_level_candidates,utme_participants,admitted_students,matriculated_students,delayed_transition_students,loss_ss3_to_olevel,loss_olevel_to_utme,loss_utme_to_admitted,loss_admitted_to_matriculated
2019/2020,Female,all,NABTEB,1-year,College of Education,lga,Alkaleri,North East,Bauchi,Alkaleri,,,0,94,55,21,21,0,0,39,34,0
2019/2020,Female,all,NABTEB,1-year,College of Education,lga,Bauchi,North East,Bauchi,Bauchi,,,0,234,137,50,54,0,0,97,87,0
2019/2020,Female,all,NABTEB,1-year,College of Education,lga,Bogoro,North East,Bauchi,Bogoro,,,0,54,29,8,8,0,0,25,21,0
2019/2020,Female,all,NABTEB,1-year,College of Education,lga,Damban,North East,Bauchi,Damban,,,0,46,32,15,15,0,0,14,17,0
2019/2020,Female,all,NABTEB,1-year,College of Education,lga,Darazo,North East,Bauchi,Darazo,,,0,108,60,21,21,0,0,48,39,0
2019/2020,Female,all,NABTEB,1-year,College of Education,lga,Dass,North East,Bauchi,Dass,,,0,46,26,7,7,0,0,20,19,0
2019/2020,Female,all,NABTEB,1-year,College of Education,lga,Gamawa,North East,Bauchi,Gamawa,,,0,51,32,14,15,0,0,19,18,0
2019/2020,Female,all,NABTEB,1-year,College of Education,lga,Ganjuwa,North East,Bauchi,Ganjuwa,,,0,61,37,14,16,0,0,24,23,0
2019/2020,Female,all,NABTEB,1-year,College of Education,lga,Giade,North East,Bauchi,Giade,,,0,49,29,15,8,7,0,20,14,7
2019/2020,Female,all,NABTEB,1-year,College of Education,lga,Itas/Gadau,North East,Bauchi,Itas/Gadau,,,0,99,60,24,21,3,0,39,36,3
2019/2020,Female,all,NABTEB,1-year,College of Education,lga,Jama'Are,North East,Bauchi,Jama'Are,,,0,41,23,7,7,0,0,18,16,0
2019/2020,Female,all,NABTEB,1-year,College of Education,lga,Katagum,North East,Bauchi,Katagum,,,0,69,40,15,15,0,0,29,25,0
2019/2020,Female,all,NABTEB,1-year,Polytechnic,lga,Alkaleri,North East,Bauchi,Alkaleri,,,0,26,15,8,8,0,0,11,7,0
2019/2020,Female,all,NABTEB,1-year,Polytechnic,lga,Bauchi,North East,Bauchi,Bauchi,,,0,89,55,22,22,0,0,34,33,0
2019/2020,Female,all,NABTEB,1-year,Polytechnic,lga,Bogoro,North East,Bauchi,Bogoro,,,0,49,29,8,8,0,0,20,21,0
2019/2020,Female,all,NABTEB,1-year,Polytechnic,lga,Damban,North East,Bauchi,Damban,,,0,33,17,7,8,0,0,16,10,0
